"","ID","Genotype","Species","Treatment","Order.within.block","mPot..kg.","Dry.weight.of.soil..kg.","mH2O..kg.","Date","PWW","WA","BB","TW","POWW","PD.WT","midday.WT","POWW.NOTES","WU","tgt_swc","SWC","species_geno"
"1141","V60-96.1","V60-96","vulpina","Drought",37,7.512,4.462506964,2.797493036,"11/20",5.88,-0.326245125,1,5.553754875,NA,NA,NA,NA,0.0233333333333329,0.3,0.432706362526223,"vulpina_V60-96"
"1142","V60-96.1","V60-96","vulpina","Drought",37,7.512,4.462506964,2.797493036,"11/25",5.73,-0.176245125,1,5.553754875,5.73,NA,NA,NA,0.00199999999999929,0.3,0.374082445365558,"vulpina_V60-96"
"1143","V60-96.1","V60-96","vulpina","Drought",37,7.512,4.462506964,2.797493036,"11/27",5.667,-0.113245125,1,5.553754875,5.6665,NA,NA,NA,0.0552500000000007,0.3,0.351741013520793,"vulpina_V60-96"
"1144","V60-96.1","V60-96","vulpina","Drought",37,7.512,4.462506964,2.797493036,"12/02",5.55,0.003754875,1,5.553754875,5.55,NA,NA,NA,0.00815000000000003,0.3,0.305807029647955,"vulpina_V60-96"
"1145","V60-96.1","V60-96","vulpina","Drought",37,7.512,4.462506964,2.797493036,"12/04",5.5,-0.225994429,1,5.274005571,5.5,NA,NA,NA,0.0181499999999998,0.2,0.289721198791216,"vulpina_V60-96"
"1146","V60-96.1","V60-96","vulpina","Drought",37,7.512,4.462506964,2.797493036,"12/14",5.4625,0.091254875,1,5.553754875,5.554,NA,NA,NA,0.0441666666666659,0.3,0.283689883437479,"vulpina_V60-96"
"1147","V60-96.10","V60-96","vulpina","Control",49,6.408,3.783910864,2.372089136,"10/28",5.7,0.222022284,1,6.072022284,NA,NA,NA,NA,0.0946851438,0.8,0.625460907974919,"vulpina_V60-96"
"1148","V60-96.10","V60-96","vulpina","Control",49,6.408,3.783910864,2.372089136,"10/30",5.706,0.216022284,1,6.072022284,NA,NA,NA,NA,0.0590851438,0.8,0.644431527298222,"vulpina_V60-96"
"1149","V60-96.10","V60-96","vulpina","Control",49,6.408,3.783910864,2.372089136,"11/02",5.63,0.442022284,1,6.072022284,6.08,NA,NA,NA,0.0634851438,0.8,0.629676601157875,"vulpina_V60-96"
"1150","V60-96.10","V60-96","vulpina","Control",49,6.408,3.783910864,2.372089136,"11/06",5.87,0.063582173,1,5.933582173,5.93,NA,NA,NA,0.0640000000000002,0.8,0.786171586892678,"vulpina_V60-96"
"1151","V60-96.10","V60-96","vulpina","Control",49,6.408,3.783910864,2.372089136,"11/09",5.57,0.363582173,1,5.933582173,5.93,NA,NA,NA,0.107999999999999,0.8,0.722607388477159,"vulpina_V60-96"
"1152","V60-96.10","V60-96","vulpina","Control",49,6.408,3.783910864,2.372089136,"11/11",5.66,0.273582173,1,5.933582173,5.93,NA,NA,NA,0.0999999999999996,0.8,0.741578007800462,"vulpina_V60-96"
"1153","V60-96.10","V60-96","vulpina","Control",49,6.408,3.783910864,2.372089136,"11/13",5.62,0.313582173,1,5.933582173,5.93,NA,NA,NA,0.162,0.8,0.73314662143455,"vulpina_V60-96"
"1154","V60-96.10","V60-96","vulpina","Control",49,6.408,3.783910864,2.372089136,"11/20",6.23,-0.059208914,1,6.170791086,6.23,NA,NA,NA,0.2125,0.9,1.01559806494557,"vulpina_V60-96"
"1155","V60-96.10","V60-96","vulpina","Control",49,6.408,3.783910864,2.372089136,"11/23",5.61,0.560791086,1,6.170791086,6.17,NA,NA,NA,0.372,0.9,0.794274172840358,"vulpina_V60-96"
"1156","V60-96.10","V60-96","vulpina","Control",49,6.408,3.783910864,2.372089136,"11/25",5.72,0.450791086,1,6.170791086,6.19,NA,NA,NA,0.248258078,0.9,0.804813405797749,"vulpina_V60-96"
"1157","V60-96.10","V60-96","vulpina","Control",49,6.408,3.783910864,2.372089136,"11/27",5.6295,0.541291086,1,6.170791086,6.211,NA,NA,NA,0.3919,0.9,0.789953087327828,"vulpina_V60-96"
"1158","V60-96.10","V60-96","vulpina","Control",49,6.408,3.783910864,2.372089136,"11/30",6.47,-0.299208914,1,6.170791086,6.47,NA,NA,NA,0.0347000000000005,0.9,0.971544071183672,"vulpina_V60-96"
"1159","V60-96.10","V60-96","vulpina","Control",49,6.408,3.783910864,2.372089136,"12/02",6.61,-0.439208914,1,6.170791086,6.61,NA,NA,NA,0.274829038999999,0.9,1.05564715018365,"vulpina_V60-96"
"1160","V60-96.10","V60-96","vulpina","Control",49,6.408,3.783910864,2.372089136,"12/04",6.48,-0.309208914,1,6.170791086,6.48,NA,NA,NA,0.544829039,0.9,1.05775499677513,"vulpina_V60-96"
"1161","V60-96.10","V60-96","vulpina","Control",49,6.408,3.783910864,2.372089136,"12/07",6.34,6.035224234,1,5.933582173,6.34,NA,NA,NA,0.81,0.9,1.05084313867875,"vulpina_V60-96"
"1162","V60-96.10","V60-96","vulpina","Control",49,6.408,3.783910864,2.372089136,"12/09",6.37,-0.199208914,1,5.933582173,6.37,NA,NA,NA,0.312,0.9,1.07765682604602,"vulpina_V60-96"
"1163","V60-96.10","V60-96","vulpina","Control",49,6.408,3.783910864,2.372089136,"12/14",5.98,0.190791086,1,6.170791086,6.170791086,NA,NA,NA,0.915,0.9,0.859784165969048,"vulpina_V60-96"
"1164","V60-96.10","V60-96","vulpina","Control",49,6.408,3.783910864,2.372089136,"12/16",5.45,0.720791086,1,6.170791086,6.17,NA,NA,NA,0.578291086,0.9,0.748068296620705,"vulpina_V60-96"
"1165","V60-96.2","V60-96","vulpina","Drought",22,7.392,4.388746518,2.751253482,"10/28",6.65,0.191749304,1,6.841749304,NA,NA,NA,NA,0.06195125375,0.8,0.715765920691709,"vulpina_V60-96"
"1166","V60-96.2","V60-96","vulpina","Drought",22,7.392,4.388746518,2.751253482,"10/30",6.665,0.176749304,1,6.841749304,NA,NA,NA,NA,0.03145125375,0.8,0.733030778441374,"vulpina_V60-96"
"1167","V60-96.2","V60-96","vulpina","Drought",22,7.392,4.388746518,2.751253482,"11/06",6.18,-0.163626741,1,6.016373259,6.18,NA,NA,NA,0.00200000000000056,0.5,0.584916472629111,"vulpina_V60-96"
"1168","V60-96.2","V60-96","vulpina","Drought",22,7.392,4.388746518,2.751253482,"11/09",5.93,0.086373259,1,6.016373259,6.03,NA,NA,NA,0.06,0.5,0.514039688183119,"vulpina_V60-96"
"1169","V60-96.2","V60-96","vulpina","Drought",22,7.392,4.388746518,2.751253482,"11/11",5.87,-0.128752089,1,5.741247911,5.87,NA,NA,NA,0.0940000000000001,0.4,0.475875265752776,"vulpina_V60-96"
"1170","V60-96.2","V60-96","vulpina","Drought",22,7.392,4.388746518,2.751253482,"11/13",5.75,-0.283877437,1,5.466122563,5.75,NA,NA,NA,0.0600000000000001,0.3,0.424989369154754,"vulpina_V60-96"
"1171","V60-96.2","V60-96","vulpina","Drought",22,7.392,4.388746518,2.751253482,"11/16",5.62,-0.153877437,1,5.466122563,5.62,NA,NA,NA,0.0399999999999999,0.3,0.379555532935078,"vulpina_V60-96"
"1172","V60-96.2","V60-96","vulpina","Drought",22,7.392,4.388746518,2.751253482,"11/23",5.29,0.176122563,1,5.466122563,5.51,NA,NA,NA,0.134,0.3,0.279601093331756,"vulpina_V60-96"
"1173","V60-96.2","V60-96","vulpina","Drought",22,7.392,4.388746518,2.751253482,"11/25",5.4,0.066122563,1,5.466122563,5.46,NA,NA,NA,0.0499999999999993,0.3,0.295957274357754,"vulpina_V60-96"
"1174","V60-96.2","V60-96","vulpina","Drought",22,7.392,4.388746518,2.751253482,"11/27",5.3235,0.142622563,1,5.466122563,5.4975,NA,NA,NA,0.12875,0.3,0.27296775324899,"vulpina_V60-96"
"1175","V60-96.2","V60-96","vulpina","Drought",22,7.392,4.388746518,2.751253482,"11/30",5.26,0.206122563,1,5.466122563,5.46,NA,NA,NA,0.1252,0.3,0.268242634285923,"vulpina_V60-96"
"1176","V60-96.2","V60-96","vulpina","Drought",22,7.392,4.388746518,2.751253482,"12/02",5.36,0.106122563,1,5.466122563,5.36,NA,NA,NA,0.0681499999999996,0.3,0.279601093331756,"vulpina_V60-96"
"1177","V60-96.2","V60-96","vulpina","Drought",22,7.392,4.388746518,2.751253482,"12/04",5.25,-0.059002785,1,5.190997215,5.25,NA,NA,NA,0.0781500000000003,0.2,0.241436670901413,"vulpina_V60-96"
"1178","V60-96.2","V60-96","vulpina","Drought",22,7.392,4.388746518,2.751253482,"12/07",4.68,5.314806407,1,5.190997215,5.32,NA,NA,NA,0.422,0.2,0.117856636446412,"vulpina_V60-96"
"1179","V60-96.2","V60-96","vulpina","Drought",22,7.392,4.388746518,2.751253482,"12/09",5,0.46092897,1,5.466122563,5.5,NA,NA,NA,0.234,0.3,0.188733420928752,"vulpina_V60-96"
"1180","V60-96.2","V60-96","vulpina","Drought",22,7.392,4.388746518,2.751253482,"12/14",5.3,0.166122563,1,5.466122563,5.47,NA,NA,NA,0.116666666666667,0.3,0.269809658745213,"vulpina_V60-96"
"1181","V60-96.3","V60-96","vulpina","Drought",16,7.656,4.551019499,2.852980501,"10/28",6.724,0.3614039,1,7.0854039,NA,NA,NA,NA,0.23160584975,0.8,0.666839643710555,"vulpina_V60-96"
"1182","V60-96.3","V60-96","vulpina","Drought",16,7.656,4.551019499,2.852980501,"10/30",6.7325,0.3529039,1,7.0854039,NA,NA,NA,NA,0.20760584975,0.8,0.674813760600602,"vulpina_V60-96"
"1183","V60-96.3","V60-96","vulpina","Drought",16,7.656,4.551019499,2.852980501,"11/06",6.274,-0.044490251,1,6.229509749,6.274,NA,NA,NA,0.0525000000000001,0.5,0.548980443767849,"vulpina_V60-96"
"1184","V60-96.3","V60-96","vulpina","Drought",16,7.656,4.551019499,2.852980501,"11/09",5.962,0.267509749,1,6.229509749,6.234,NA,NA,NA,0.122,0.5,0.460914647344798,"vulpina_V60-96"
"1185","V60-96.3","V60-96","vulpina","Drought",16,7.656,4.551019499,2.852980501,"11/11",6.01,-0.065788301,1,5.944211699,6.01,NA,NA,NA,0.158,0.4,0.46231668985739,"vulpina_V60-96"
"1186","V60-96.3","V60-96","vulpina","Drought",16,7.656,4.551019499,2.852980501,"11/13",5.85,-0.191086351,1,5.658913649,5.85,NA,NA,NA,0.1,0.3,0.395018648376665,"vulpina_V60-96"
"1187","V60-96.3","V60-96","vulpina","Drought",16,7.656,4.551019499,2.852980501,"11/16",5.67,-0.011086351,1,5.658913649,5.67,NA,NA,NA,0.0899999999999997,0.3,0.335431840829115,"vulpina_V60-96"
"1188","V60-96.3","V60-96","vulpina","Drought",16,7.656,4.551019499,2.852980501,"11/25",6.22,-0.561086351,1,5.658913649,6.22,NA,NA,NA,0.298,0.3,0.559408135015501,"vulpina_V60-96"
"1189","V60-96.3","V60-96","vulpina","Drought",16,7.656,4.551019499,2.852980501,"11/27",5.973,-0.314086351,1,5.658913649,5.973,NA,NA,NA,0.23925,0.3,0.45337866867531,"vulpina_V60-96"
"1190","V60-96.3","V60-96","vulpina","Drought",16,7.656,4.551019499,2.852980501,"11/30",5.67,-0.011086351,1,5.658913649,5.67,NA,NA,NA,0.1907,0.3,0.356988244729683,"vulpina_V60-96"
"1191","V60-96.3","V60-96","vulpina","Drought",16,7.656,4.551019499,2.852980501,"12/02",5.53,0.128913649,1,5.658913649,5.53,NA,NA,NA,0.10815,0.3,0.279350139624386,"vulpina_V60-96"
"1192","V60-96.3","V60-96","vulpina","Drought",16,7.656,4.551019499,2.852980501,"12/04",5.39,-0.016384401,1,5.373615599,5.39,NA,NA,NA,0.108150000000001,0.2,0.230278651052723,"vulpina_V60-96"
"1193","V60-96.4","V60-96","vulpina","Drought",28,6.69,3.957247911,2.480752089,"10/28",5.74,0.453849582,1,6.193849582,NA,NA,NA,NA,0.32405153175,0.8,0.611005064117876,"vulpina_V60-96"
"1194","V60-96.4","V60-96","vulpina","Drought",28,6.69,3.957247911,2.480752089,"10/30",5.79,0.403849582,1,6.193849582,NA,NA,NA,NA,0.25855153175,0.8,0.627129206541202,"vulpina_V60-96"
"1195","V60-96.4","V60-96","vulpina","Drought",28,6.69,3.957247911,2.480752089,"11/06",5.25,0.199623956,1,5.449623955,5.45,NA,NA,NA,0.107,0.5,0.468911059133245,"vulpina_V60-96"
"1196","V60-96.4","V60-96","vulpina","Drought",28,6.69,3.957247911,2.480752089,"11/09",5.04,0.409623956,1,5.449623955,5.44,NA,NA,NA,0.22,0.5,0.417515355158893,"vulpina_V60-96"
"1197","V60-96.4","V60-96","vulpina","Drought",28,6.69,3.957247911,2.480752089,"11/11",5.17,0.031548747,1,5.201548747,5.2,NA,NA,NA,0.204,0.4,0.441701568612485,"vulpina_V60-96"
"1198","V60-96.4","V60-96","vulpina","Drought",28,6.69,3.957247911,2.480752089,"11/13",4.99,-0.036526462,1,4.953473538,NA,NA,NA,NA,0.15,0.3,0.357049820728781,"vulpina_V60-96"
"1199","V60-96.4","V60-96","vulpina","Drought",28,6.69,3.957247911,2.480752089,"11/16",4.8,0.153473538,1,4.953473538,4.95,NA,NA,NA,0.1,0.3,0.276429108632305,"vulpina_V60-96"
"1200","V60-96.4","V60-96","vulpina","Drought",28,6.69,3.957247911,2.480752089,"11/23",4.72,0.233473538,1,4.953473538,4.95,NA,NA,NA,0.124,0.3,0.252242894997316,"vulpina_V60-96"
"1201","V60-96.4","V60-96","vulpina","Drought",28,6.69,3.957247911,2.480752089,"11/25",4.76,0.193473538,1,4.953473538,4.96,NA,NA,NA,0.13,0.3,0.260304966208979,"vulpina_V60-96"
"1202","V60-96.4","V60-96","vulpina","Drought",28,6.69,3.957247911,2.480752089,"11/27",4.785,0.168473538,1,4.953473538,5.0245,NA,NA,NA,0.16725,0.3,0.267359278519185,"vulpina_V60-96"
"1203","V60-96.4","V60-96","vulpina","Drought",28,6.69,3.957247911,2.480752089,"11/30",4.7,0.253473538,1,4.953473538,4.95,NA,NA,NA,0.2122,0.3,0.263227467023207,"vulpina_V60-96"
"1204","V60-96.4","V60-96","vulpina","Drought",28,6.69,3.957247911,2.480752089,"12/02",4.77,0.183473538,1,4.953473538,4.77,NA,NA,NA,0.148150000000001,0.3,0.262320484011895,"vulpina_V60-96"
"1205","V60-96.4","V60-96","vulpina","Drought",28,6.69,3.957247911,2.480752089,"12/04",4.67,0.035398329,1,4.705398329,4.71,NA,NA,NA,0.0681499999999996,0.2,0.205885985550408,"vulpina_V60-96"
"1206","V60-96.4","V60-96","vulpina","Drought",28,6.69,3.957247911,2.480752089,"12/09",4.57,0.392632312,1,4.953473538,5.03,NA,NA,NA,0.204,0.3,0.203870467747493,"vulpina_V60-96"
"1207","V60-96.4","V60-96","vulpina","Drought",28,6.69,3.957247911,2.480752089,"12/14",4.75,0.203473538,1,4.953473538,4.95,NA,NA,NA,0.156666666666667,0.3,0.258989546173874,"vulpina_V60-96"
"1208","V60-96.4","V60-96","vulpina","Drought",28,6.69,3.957247911,2.480752089,"12/16",4.78,-0.074601671,1,4.705398329,4.78,NA,NA,NA,0.13,0.3,0.315036099602776,"vulpina_V60-96"
"1209","V60-96.5","V60-96","vulpina","Drought",24,6.732,3.983064067,2.496935933,"10/28",6.058,0.163052925,1,6.371052925,NA,NA,NA,NA,0.03325487475,0.8,0.697052654974949,"vulpina_V60-96"
"1210","V60-96.5","V60-96","vulpina","Drought",24,6.732,3.983064067,2.496935933,"10/30",5.97,0.251052925,1,6.371052925,NA,NA,NA,NA,0.10575487475,0.8,0.657003569742773,"vulpina_V60-96"
"1211","V60-96.5","V60-96","vulpina","Drought",24,6.732,3.983064067,2.496935933,"11/09",5.44,0.043532033,1,5.483532033,5.48,NA,NA,NA,0.00999999999999929,0.5,0.522614904232707,"vulpina_V60-96"
"1212","V60-96.5","V60-96","vulpina","Drought",24,6.732,3.983064067,2.496935933,"11/11",5.37,-0.13616156,1,5.23383844,5.37,NA,NA,NA,0.0440000000000003,0.4,0.476558456155631,"vulpina_V60-96"
"1213","V60-96.5","V60-96","vulpina","Drought",24,6.732,3.983064067,2.496935933,"11/13",5.28,-0.295855153,1,4.984144847,5.28,NA,NA,NA,0.0299999999999999,0.3,0.436509370803308,"vulpina_V60-96"
"1214","V60-96.5","V60-96","vulpina","Drought",24,6.732,3.983064067,2.496935933,"11/16",5.15,-0.165855153,1,4.984144847,5.15,NA,NA,NA,0.0399999999999999,0.3,0.392455376987841,"vulpina_V60-96"
"1215","V60-96.5","V60-96","vulpina","Drought",24,6.732,3.983064067,2.496935933,"11/23",4.65,0.334144847,1,4.984144847,4.98,NA,NA,NA,0.314,0.3,0.250281124413616,"vulpina_V60-96"
"1216","V60-96.5","V60-96","vulpina","Drought",24,6.732,3.983064067,2.496935933,"11/25",4.91,0.074144847,1,4.984144847,4.99,NA,NA,NA,0.0100000000000002,0.3,0.284322846860965,"vulpina_V60-96"
"1217","V60-96.5","V60-96","vulpina","Drought",24,6.732,3.983064067,2.496935933,"11/27",4.929,0.055144847,1,4.984144847,5.0405,NA,NA,NA,0.05325,0.3,0.290129964219631,"vulpina_V60-96"
"1218","V60-96.5","V60-96","vulpina","Drought",24,6.732,3.983064067,2.496935933,"11/30",4.89,0.094144847,1,4.984144847,4.98,NA,NA,NA,0.0382000000000001,0.3,0.292432786620481,"vulpina_V60-96"
"1219","V60-96.5","V60-96","vulpina","Drought",24,6.732,3.983064067,2.496935933,"12/02",4.89,0.094144847,1,4.984144847,4.89,NA,NA,NA,0.0581500000000007,0.3,0.280317938337748,"vulpina_V60-96"
"1220","V60-96.5","V60-96","vulpina","Drought",24,6.732,3.983064067,2.496935933,"12/04",4.85,-0.115548747,1,4.734451254,4.85,NA,NA,NA,0.00815000000000003,0.2,0.254286032876759,"vulpina_V60-96"
"1221","V60-96.5","V60-96","vulpina","Drought",24,6.732,3.983064067,2.496935933,"12/14",4.87,0.114144847,1,4.984144847,4.984144847,NA,NA,NA,0.0666666666666667,0.3,0.277143016468417,"vulpina_V60-96"
"1222","V60-96.5","V60-96","vulpina","Drought",24,6.732,3.983064067,2.496935933,"12/16",4.9,-0.165548747,1,4.734451254,4.9,NA,NA,NA,0.0441448469999996,0.3,0.333150379193169,"vulpina_V60-96"
"1223","V60-96.6","V60-96","vulpina","Control",42,7.132,4.228932219,2.651067781,"10/30",6.31,0.291786444,1,6.601786444,NA,NA,NA,NA,0.1348493038,0.8,0.735201036642224,"vulpina_V60-96"
"1224","V60-96.6","V60-96","vulpina","Control",42,7.132,4.228932219,2.651067781,"11/02",6.2,0.401786444,1,6.601786444,6.6,NA,NA,NA,0.0232493038,0.8,0.669189899071841,"vulpina_V60-96"
"1225","V60-96.6","V60-96","vulpina","Control",42,7.132,4.228932219,2.651067781,"11/06",6.37,0.231786444,1,6.601786444,6.6,NA,NA,NA,0.104,0.8,0.757833426666355,"vulpina_V60-96"
"1226","V60-96.6","V60-96","vulpina","Control",42,7.132,4.228932219,2.651067781,"11/09",6.14,0.461786444,1,6.601786444,6.61,NA,NA,NA,0.208,0.8,0.712568646618093,"vulpina_V60-96"
"1227","V60-96.6","V60-96","vulpina","Control",42,7.132,4.228932219,2.651067781,"11/11",6.34,0.261786444,1,6.601786444,6.6,NA,NA,NA,0.1,0.8,0.752175329160322,"vulpina_V60-96"
"1228","V60-96.6","V60-96","vulpina","Control",42,7.132,4.228932219,2.651067781,"11/13",6.3,0.301786444,1,6.601786444,6.6,NA,NA,NA,0.152,0.8,0.742745166650268,"vulpina_V60-96"
"1229","V60-96.6","V60-96","vulpina","Control",42,7.132,4.228932219,2.651067781,"11/25",6.53,0.336893222,1,6.866893222,6.86,NA,NA,NA,0.138258078,0.9,0.837046791788535,"vulpina_V60-96"
"1230","V60-96.6","V60-96","vulpina","Control",42,7.132,4.228932219,2.651067781,"11/27",6.4345,0.432393222,1,6.866893222,6.887,NA,NA,NA,0.2569,0.9,0.81714914889232,"vulpina_V60-96"
"1231","V60-96.6","V60-96","vulpina","Control",42,7.132,4.228932219,2.651067781,"11/30",6.85,0.016893222,1,6.866893222,6.86,NA,NA,NA,0.3307,0.9,0.900606087106303,"vulpina_V60-96"
"1232","V60-96.6","V60-96","vulpina","Control",42,7.132,4.228932219,2.651067781,"12/02",6.96,-0.093106778,1,6.866893222,6.96,NA,NA,NA,0.314829039,0.9,0.916260156872994,"vulpina_V60-96"
"1233","V60-96.6","V60-96","vulpina","Control",42,7.132,4.228932219,2.651067781,"12/04",6.9,-0.033106778,1,6.866893222,6.9,NA,NA,NA,0.474829039,0.9,0.923804286881038,"vulpina_V60-96"
"1234","V60-96.6","V60-96","vulpina","Control",42,7.132,4.228932219,2.651067781,"12/07",6.83,7.071685701,1,6.601786444,7.07,NA,NA,NA,0.94,0.9,0.949285864336036,"vulpina_V60-96"
"1235","V60-96.6","V60-96","vulpina","Control",42,7.132,4.228932219,2.651067781,"12/09",6.86,0.211685701,1,6.601786444,7.08,NA,NA,NA,0.552,0.9,1.03700651435739,"vulpina_V60-96"
"1236","V60-96.6","V60-96","vulpina","Control",42,7.132,4.228932219,2.651067781,"12/14",6.568,0.298893222,1,6.866893222,6.878,NA,NA,NA,0.727000000000001,0.9,0.843627766867723,"vulpina_V60-96"
"1237","V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"10/28",6.558,0.16745961,1,6.72545961,NA,NA,NA,NA,0.0401224698,0.8,0.717597421350882,"vulpina_V60-96"
"1238","V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"10/30",6.153,0.57245961,1,6.72545961,NA,NA,NA,NA,0.4155224698,0.8,0.663114906177501,"vulpina_V60-96"
"1239","V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"11/06",6.4605,0.26495961,1,6.72545961,6.75,NA,NA,NA,0.137000000000001,0.8,0.752469931062876,"vulpina_V60-96"
"1240","V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"11/09",6.19,0.53545961,1,6.72545961,6.73,NA,NA,NA,0.308,0.8,0.705479917976157,"vulpina_V60-96"
"1241","V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"11/11",6.39,0.33545961,1,6.72545961,6.72,NA,NA,NA,0.170000000000001,0.8,0.73877992725021,"vulpina_V60-96"
"1242","V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"11/13",6.35,0.37545961,1,6.72545961,6.73,NA,NA,NA,0.222,0.8,0.729529924674084,"vulpina_V60-96"
"1243","V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"11/23",6.1865,0.809229805,1,6.995729805,6.9985,NA,NA,NA,0.6455,0.9,0.765882434798258,"vulpina_V60-96"
"1244","V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"11/25",6.28,0.715729805,1,6.995729805,7.01,NA,NA,NA,0.516758078,0.9,0.768102435416528,"vulpina_V60-96"
"1245","V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"11/27",6.365,0.630729805,1,6.995729805,7.007,NA,NA,NA,0.4764,0.9,0.785954940388451,"vulpina_V60-96"
"1246","V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"11/30",6.81,0.185729805,1,6.995729805,6.99,NA,NA,NA,0.4907,0.9,0.867724963161402,"vulpina_V60-96"
"1247","V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"12/02",7,-0.004270195,1,6.995729805,7,NA,NA,NA,0.404829039,0.9,0.899729972074797,"vulpina_V60-96"
"1248","V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"12/04",6.79,0.205729805,1,6.995729805,6.99,NA,NA,NA,0.624829039,0.9,0.862729961770294,"vulpina_V60-96"
"1249","V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"12/07",6.783,7.043803157,1,6.72545961,7.1145,NA,NA,NA,1.077,0.9,0.909584960894412,"vulpina_V60-96"
"1250","V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"12/09",6.64,0.403803157,1,6.72545961,7.04,NA,NA,NA,0.8165,0.9,0.956162459941245,"vulpina_V60-96"
"1251","V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"12/14",6.28,0.715729805,1,6.995729805,7.09,NA,NA,NA,1.459,0.9,0.781792439229194,"vulpina_V60-96"
"1252","V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"10/28",6.767,0.170734448,1,6.937734448,NA,NA,NA,NA,0.0433973078,0.8,0.713487605688063,"vulpina_V60-96"
"1253","V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"10/30",6.659,0.278734448,1,6.937734448,NA,NA,NA,NA,0.1217973078,0.8,0.719488334168619,"vulpina_V60-96"
"1254","V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"11/06",6.747,0.190734448,1,6.937734448,6.9375,NA,NA,NA,0.0575000000000002,0.8,0.766329841561616,"vulpina_V60-96"
"1255","V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"11/09",6.5405,0.397234448,1,6.937734448,7.07575,NA,NA,NA,0.145,0.8,0.728802897780229,"vulpina_V60-96"
"1256","V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"11/11",6.7305,0.207234448,1,6.937734448,6.93,NA,NA,NA,0.17525,0.8,0.787601080578512,"vulpina_V60-96"
"1257","V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"11/13",6.69,0.247734448,1,6.937734448,6.93,NA,NA,NA,0.0919999999999993,0.8,0.754238821488854,"vulpina_V60-96"
"1258","V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"11/23",6.695,0.521867224,1,7.216867224,7.29,NA,NA,NA,0.357,0.9,0.821411155298072,"vulpina_V60-96"
"1259","V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"11/25",6.72,0.496867224,1,7.216867224,7.23,NA,NA,NA,0.368258078,0.9,0.824098048647574,"vulpina_V60-96"
"1260","V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"11/27",6.653,0.563867224,1,7.216867224,7.216867224,NA,NA,NA,0.408400000000001,0.9,0.801349018288452,"vulpina_V60-96"
"1261","V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"11/30",7.12,0.096867224,1,7.216867224,7.21,NA,NA,NA,0.390567223999999,0.9,0.882648540003308,"vulpina_V60-96"
"1262","V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"12/02",7.1,0.116867224,1,7.216867224,7.21,NA,NA,NA,0.524829039,0.9,0.877835915637628,"vulpina_V60-96"
"1263","V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"12/04",6.99,0.226867224,1,7.216867224,7.21,NA,NA,NA,0.634829039,0.9,0.858132031074608,"vulpina_V60-96"
"1264","V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"12/07",6.8665,6.989961003,1,6.937734448,6.985,NA,NA,NA,1.0135,0.9,0.886009942461211,"vulpina_V60-96"
"1265","V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"12/09",7.01,0.206867224,1,6.937734448,7.01,NA,NA,NA,0.317,0.9,0.921411155226421,"vulpina_V60-96"
"1266","V60-96.9","V60-96","vulpina","Control",56,7.251,4.302077995,2.696922005,"10/28",6.5,0.35005571,1,6.85005571,NA,NA,NA,NA,0.2227185698,0.8,0.657224009709543,"vulpina_V60-96"
"1267","V60-96.9","V60-96","vulpina","Control",56,7.251,4.302077995,2.696922005,"10/30",6.54,0.31005571,1,6.85005571,NA,NA,NA,NA,0.1531185698,0.8,0.677617628767874,"vulpina_V60-96"
