"","X","ID","Genotype","Species","Treatment","Order.within.block","mPot..kg.","Dry.weight.of.soil..kg.","mH2O..kg.","Date","PWW","WA","BB","TW","POWW","PD.WT","midday.WT","POWW.NOTES","WU","tgt_swc","SWC","species_geno","PSWC","POSWC"
"406",406,"b42-34.5","b42-34","cinerea","Drought",50,6.914,4.094934076,2.567065924,"11/13",5.14,-0.022946147,1,5.117053853,5.14,NA,NA,NA,0.17,0.3,0.353736892929127,"cinerea_b42-34",0.743419149551634,0.743419149551634
"407",407,"b42-34.5","b42-34","cinerea","Drought",50,6.914,4.094934076,2.567065924,"11/16",4.89,0.227053853,1,5.117053853,5.11,NA,NA,NA,0.16,0.3,0.260244942661628,"cinerea_b42-34",0.70726063060457,0.739080127277987
"408",408,"b42-34.5","b42-34","cinerea","Drought",50,6.914,4.094934076,2.567065924,"11/23",4.88,0.237053853,1,5.117053853,5.11,NA,NA,NA,0.164,0.3,0.260244942661628,"cinerea_b42-34",0.705814289846688,0.739080127277987
"409",409,"b42-34.5","b42-34","cinerea","Drought",50,6.914,4.094934076,2.567065924,"11/25",4.91,0.207053853,1,5.117053853,5.11,NA,NA,NA,0.14,0.3,0.258297193695287,"cinerea_b42-34",0.710153312120336,0.739080127277987
"410",410,"b42-34.5","b42-34","cinerea","Drought",50,6.914,4.094934076,2.567065924,"11/27",4.8775,0.239553853,1,5.117053853,5.1855,NA,NA,NA,0.22475,0.3,0.25196700955468,"cinerea_b42-34",0.705452704657217,0.75
"411",411,"b42-34.5","b42-34","cinerea","Drought",50,6.914,4.094934076,2.567065924,"11/30",4.8,0.317053853,1,5.117053853,5.11,NA,NA,NA,0.2732,0.3,0.251577459761411,"cinerea_b42-34",0.694243563783627,0.739080127277987
"412",412,"b42-34.5","b42-34","cinerea","Drought",50,6.914,4.094934076,2.567065924,"12/02",4.9,0.217053853,1,5.117053853,4.9,NA,NA,NA,0.17815,0.3,0.256349444728947,"cinerea_b42-34",0.708706971362453,0.708706971362453
"413",413,"b42-34.5","b42-34","cinerea","Drought",50,6.914,4.094934076,2.567065924,"12/04",4.71,0.150347261,1,4.860347261,4.86,NA,NA,NA,0.15815,0.2,0.1784394859974,"cinerea_b42-34",0.681226496962684,0.702921608330923
"414",414,"b42-34.5","b42-34","cinerea","Drought",50,6.914,4.094934076,2.567065924,"12/07",4.65,5.000769731,1,4.860347261,5,NA,NA,NA,0.062,0.2,0.158961996256081,"cinerea_b42-34",0.672548452415389,0.723170378941279
"415",415,"b42-34.5","b42-34","cinerea","Drought",50,6.914,4.094934076,2.567065924,"12/09",4.79,5.327823584,1,5.117053853,5.11,NA,NA,NA,0.124,0.3,0.213498967391536,"cinerea_b42-34",0.692797223025745,0.739080127277987
"416",416,"b42-34.6","b42-34","cinerea","Control",10,7.056,4.18221727,2.62178273,"10/28",6.1375,0.394143454,1,6.531643454,NA,NA,NA,NA,0.2668063138,0.8,0.614384522244526,"cinerea_b42-34",0.869827097505669,0.869827097505669
"417",417,"b42-34.6","b42-34","cinerea","Control",10,7.056,4.18221727,2.62178273,"10/30",6.0105,0.521143454,1,6.531643454,NA,NA,NA,NA,0.3642063138,0.8,0.625445698164318,"cinerea_b42-34",0.851828231292517,0.851828231292517
"418",418,"b42-34.6","b42-34","cinerea","Control",10,7.056,4.18221727,2.62178273,"11/02",5.8295,0.702143454,1,6.531643454,6.559,NA,NA,NA,0.3236063138,0.8,0.566707039831634,"cinerea_b42-34",0.826176303854875,0.929563492063492
"419",419,"b42-34.6","b42-34","cinerea","Control",10,7.056,4.18221727,2.62178273,"11/04",6.106,0.425643454,1,6.531643454,6.534,NA,NA,NA,0.2105,0.8,0.724042731794179,"cinerea_b42-34",0.865362811791383,0.926020408163265
"420",420,"b42-34.6","b42-34","cinerea","Control",10,7.056,4.18221727,2.62178273,"11/06",6.082,0.449643454,1,6.531643454,6.5385,NA,NA,NA,0.316,0.8,0.714697945241252,"cinerea_b42-34",0.861961451247165,0.926658163265306
"421",421,"b42-34.6","b42-34","cinerea","Control",10,7.056,4.18221727,2.62178273,"11/09",5.726,0.805643454,1,6.531643454,6.5445,NA,NA,NA,0.5605,0.8,0.647663404968725,"cinerea_b42-34",0.811507936507937,0.927508503401361
"422",422,"b42-34.6","b42-34","cinerea","Control",10,7.056,4.18221727,2.62178273,"11/11",5.99,0.541643454,1,6.531643454,6.53,NA,NA,NA,0.3845,0.8,0.699155085974649,"cinerea_b42-34",0.848922902494331,0.925453514739229
"423",423,"b42-34.6","b42-34","cinerea","Control",10,7.056,4.18221727,2.62178273,"11/13",5.97,0.561643454,1,6.531643454,6.53,NA,NA,NA,0.412,0.8,0.69257559340167,"cinerea_b42-34",0.84608843537415,0.925453514739229
"424",424,"b42-34.6","b42-34","cinerea","Control",10,7.056,4.18221727,2.62178273,"11/23",6.2995,0.494321727,1,6.793821727,6.6935,NA,NA,NA,0.2425,0.9,0.80499909693127,"cinerea_b42-34",0.892786281179138,0.948625283446712
"425",425,"b42-34.6","b42-34","cinerea","Control",10,7.056,4.18221727,2.62178273,"11/25",6.1,0.693821727,1,6.793821727,6.79,NA,NA,NA,0.391758078000001,0.9,0.748548957754406,"cinerea_b42-34",0.864512471655329,0.962301587301587
"426",426,"b42-34.6","b42-34","cinerea","Control",10,7.056,4.18221727,2.62178273,"11/27",5.9285,0.865321727,1,6.793821727,6.8015,NA,NA,NA,0.6929,0.9,0.734245713030538,"cinerea_b42-34",0.840206916099773,0.963931405895692
"427",427,"b42-34.6","b42-34","cinerea","Control",10,7.056,4.18221727,2.62178273,"11/30",6.66,0.133821727,1,6.793821727,6.8,NA,NA,NA,0.4352,0.9,0.875943190761654,"cinerea_b42-34",0.943877551020408,0.963718820861678
"428",428,"b42-34.6","b42-34","cinerea","Control",10,7.056,4.18221727,2.62178273,"12/02",6.84,-0.046178273,1,6.793821727,6.84,NA,NA,NA,0.374829039,0.9,0.909984913204459,"cinerea_b42-34",0.969387755102041,0.969387755102041
"429",429,"b42-34.6","b42-34","cinerea","Control",10,7.056,4.18221727,2.62178273,"12/04",6.46,0.333821727,1,6.793821727,6.79,NA,NA,NA,0.794829039,0.9,0.845143537122926,"cinerea_b42-34",0.915532879818594,0.962301587301587
"430",430,"b42-34.6","b42-34","cinerea","Control",10,7.056,4.18221727,2.62178273,"12/07",6.0005,6.632105385,2,6.564143454,6.641,NA,NA,NA,1.8595,0.9,0.791778755251775,"cinerea_b42-34",0.850410997732426,0.941184807256236
"431",431,"b42-34.6","b42-34","cinerea","Control",10,7.056,4.18221727,2.62178273,"12/09",6.28,0.475927112,2,6.564143454,6.67,NA,NA,NA,0.703,0.9,0.860468328357629,"cinerea_b42-34",0.890022675736961,0.945294784580499
"432",432,"b42-34.7","b42-34","cinerea","Control",48,6.7905,4.019022284,2.519477716,"10/28",5.98,0.445044568,1,6.425044568,NA,NA,NA,NA,0.3177074278,0.8,0.605497558129623,"cinerea_b42-34",0.880642073485016,0.880642073485016
"433",433,"b42-34.7","b42-34","cinerea","Control",48,6.7905,4.019022284,2.519477716,"10/30",6.04,0.385044568,1,6.425044568,NA,NA,NA,NA,0.2281074278,0.8,0.635265632490317,"cinerea_b42-34",0.889477947132023,0.889477947132023
"434",434,"b42-34.7","b42-34","cinerea","Control",48,6.7905,4.019022284,2.519477716,"11/02",5.77,0.655044568,1,6.425044568,5.77,NA,NA,NA,0.2765074278,0.8,0.593590328385345,"cinerea_b42-34",0.849716515720492,0.849716515720492
"435",435,"b42-34.7","b42-34","cinerea","Control",48,6.7905,4.019022284,2.519477716,"11/06",6.01,0.276604457,1,6.286604457,6.28,NA,NA,NA,0.274,0.8,0.744105672534553,"cinerea_b42-34",0.885060010308519,0.92482144172005
"436",436,"b42-34.7","b42-34","cinerea","Control",48,6.7905,4.019022284,2.519477716,"11/09",5.56,0.726604457,1,6.286604457,6.28,NA,NA,NA,0.468000000000001,0.8,0.654491883507494,"cinerea_b42-34",0.818790957955968,0.92482144172005
"437",437,"b42-34.7","b42-34","cinerea","Control",48,6.7905,4.019022284,2.519477716,"11/11",5.81,0.476604457,1,6.286604457,6.29,NA,NA,NA,0.300000000000001,0.8,0.704105340775318,"cinerea_b42-34",0.85560709815183,0.926294087327885
"438",438,"b42-34.7","b42-34","cinerea","Control",48,6.7905,4.019022284,2.519477716,"11/13",5.79,0.496604457,1,6.286604457,6.28,NA,NA,NA,0.352,0.8,0.702120802484605,"cinerea_b42-34",0.852661806936161,0.92482144172005
"439",439,"b42-34.7","b42-34","cinerea","Control",48,6.7905,4.019022284,2.519477716,"11/23",6.18,0.358552228,1,6.538552228,6.53,NA,NA,NA,0.202,0.9,0.846992097944794,"cinerea_b42-34",0.910094985641705,0.961637581915912
"440",440,"b42-34.7","b42-34","cinerea","Control",48,6.7905,4.019022284,2.519477716,"11/25",5.93,0.608552228,1,6.538552228,6.53,NA,NA,NA,0.398258078000001,0.9,0.777533257769842,"cinerea_b42-34",0.873278845445843,0.961637581915912
"441",441,"b42-34.7","b42-34","cinerea","Control",48,6.7905,4.019022284,2.519477716,"11/27",5.7135,0.825052228,1,6.538552228,6.563,NA,NA,NA,0.6479,0.9,0.734568003775906,"cinerea_b42-34",0.841396068036227,0.966497312421766
"442",442,"b42-34.7","b42-34","cinerea","Control",48,6.7905,4.019022284,2.519477716,"11/30",6.16,0.378552228,1,6.538552228,6.53,NA,NA,NA,0.6967,0.9,0.829726614815592,"cinerea_b42-34",0.907149694426036,0.961637581915912
"443",443,"b42-34.7","b42-34","cinerea","Control",48,6.7905,4.019022284,2.519477716,"12/02",6.63,-0.091447772,1,6.538552228,6.63,NA,NA,NA,0.314829039,0.9,0.916450938119748,"cinerea_b42-34",0.976364037994257,0.976364037994257
"444",444,"b42-34.7","b42-34","cinerea","Control",48,6.7905,4.019022284,2.519477716,"12/04",6.37,0.168552228,1,6.538552228,6.53,NA,NA,NA,0.674829039,0.9,0.884698325468341,"cinerea_b42-34",0.93807525219056,0.961637581915912
"445",445,"b42-34.7","b42-34","cinerea","Control",48,6.7905,4.019022284,2.519477716,"12/07",6.46,6.503458682,1,6.286604457,6.5,NA,NA,NA,1.14,0.9,0.932713787058556,"cinerea_b42-34",0.951329062661071,0.957219645092409
"446",446,"b42-34.7","b42-34","cinerea","Control",48,6.7905,4.019022284,2.519477716,"12/09",6.41,0.11201091,1,6.286604457,6.52,NA,NA,NA,0.432,0.9,0.96683748061378,"cinerea_b42-34",0.943965834621898,0.960164936308077
"447",447,"b42-34.7","b42-34","cinerea","Control",48,6.7905,4.019022284,2.519477716,"12/14",6.46,0.078552228,1,6.538552228,6.538552228,NA,NA,NA,0.905,0.9,0.884411009571318,"cinerea_b42-34",0.951329062661071,0.962897022016052
"448",448,"b42-34.7","b42-34","cinerea","Control",48,6.7905,4.019022284,2.519477716,"12/16",5.7,0.838552228,1,6.538552228,6.53,NA,NA,NA,0.696052228,0.9,0.733586099477134,"cinerea_b42-34",0.839407996465651,0.961637581915912
"449",449,"b42-34.8","b42-34","cinerea","Control",11,6.567,3.881643454,2.433356546,"10/30",5.882,0.186768802,1,6.218768802,NA,NA,NA,NA,0.0298316618,0.8,0.683383796564271,"cinerea_b42-34",0.895690574082534,0.895690574082534
"450",450,"b42-34.8","b42-34","cinerea","Control",11,6.567,3.881643454,2.433356546,"11/02",5.7,0.518768802,1,6.218768802,6.21,NA,NA,NA,0.1402316618,0.8,0.624206278893582,"cinerea_b42-34",0.867976244860667,0.945637277295569
"451",451,"b42-34.8","b42-34","cinerea","Control",11,6.567,3.881643454,2.433356546,"11/04",5.92,0.298768802,1,6.218768802,6.2,NA,NA,NA,0.0475,0.8,0.73680794446142,"cinerea_b42-34",0.901477082381605,0.944114511953708
"452",452,"b42-34.8","b42-34","cinerea","Control",11,6.567,3.881643454,2.433356546,"11/06",5.94,0.140328691,1,6.080328691,6.08,NA,NA,NA,0.124,0.8,0.767309046168855,"cinerea_b42-34",0.904522613065327,0.925841327851378
"453",453,"b42-34.8","b42-34","cinerea","Control",11,6.567,3.881643454,2.433356546,"11/09",5.65,0.430328691,1,6.080328691,6.09,NA,NA,NA,0.178,0.8,0.711509601273204,"cinerea_b42-34",0.860362418151363,0.927364093193239
"454",454,"b42-34.8","b42-34","cinerea","Control",11,6.567,3.881643454,2.433356546,"11/11",5.78,0.300328691,1,6.080328691,6.080328691,NA,NA,NA,0.14,0.8,0.7402764501409,"cinerea_b42-34",0.880158367595554,0.925891379777676
"455",455,"b42-34.8","b42-34","cinerea","Control",11,6.567,3.881643454,2.433356546,"11/13",5.76,0.320328691,1,6.080328691,6.09,NA,NA,NA,0.172328691,0.8,0.73417966398583,"cinerea_b42-34",0.877112836911832,0.927364093193239
"456",456,"b42-34.8","b42-34","cinerea","Control",11,6.567,3.881643454,2.433356546,"11/20",6.23,0.093664345,1,6.323664345,6.32,NA,NA,NA,0.2125,0.9,0.949863492137827,"cinerea_b42-34",0.94868280797929,0.962387696056038
"457",457,"b42-34.8","b42-34","cinerea","Control",11,6.567,3.881643454,2.433356546,"11/23",5.69,0.633664345,1,6.323664345,6.35,NA,NA,NA,0.382,0.9,0.769043299255168,"cinerea_b42-34",0.866453479518806,0.96695599208162
"458",458,"b42-34.8","b42-34","cinerea","Control",11,6.567,3.881643454,2.433356546,"11/25",5.87,0.453664345,1,6.323664345,6.32,NA,NA,NA,0.278258078,0.9,0.812193572556712,"cinerea_b42-34",0.893863255672301,0.962387696056038
"459",459,"b42-34.8","b42-34","cinerea","Control",11,6.567,3.881643454,2.433356546,"11/27",5.7905,0.533164345,1,6.323664345,6.4035,NA,NA,NA,0.360900000000001,0.9,0.789693787192335,"cinerea_b42-34",0.881757271204507,0.975102786660576
"460",460,"b42-34.8","b42-34","cinerea","Control",11,6.567,3.881643454,2.433356546,"11/30",6.5,-0.176335655,1,6.323664345,6.32,NA,NA,NA,0.1972,0.9,0.95263743827864,"cinerea_b42-34",0.989797472209533,0.962387696056038
"461",461,"b42-34.8","b42-34","cinerea","Control",11,6.567,3.881643454,2.433356546,"12/02",6.54,-0.216335655,1,6.323664345,6.54,NA,NA,NA,0.194829039,0.9,0.943699167380463,"cinerea_b42-34",0.995888533576976,0.995888533576976
"462",462,"b42-34.8","b42-34","cinerea","Control",11,6.567,3.881643454,2.433356546,"12/04",6.41,-0.086335655,1,6.323664345,6.41,NA,NA,NA,0.544829039,0.9,0.962192141652554,"cinerea_b42-34",0.976092584132785,0.976092584132785
"463",463,"b42-34.8","b42-34","cinerea","Control",11,6.567,3.881643454,2.433356546,"12/07",6.42,6.717385098,1,6.080328691,6.71,NA,NA,NA,1.06,0.9,0.987534842499814,"cinerea_b42-34",0.977615349474646,1.02177554438861
"464",464,"b42-34.8","b42-34","cinerea","Control",11,6.567,3.881643454,2.433356546,"12/09",6.59,0.127385098,1,6.080328691,6.72,NA,NA,NA,0.462,0.9,1.13410926357522,"cinerea_b42-34",1.00350236028628,1.02329830973047
"465",465,"b42-34.8","b42-34","cinerea","Control",11,6.567,3.881643454,2.433356546,"12/14",6.67,-0.346335655,1,6.323664345,6.67,NA,NA,NA,0.815,0.9,0.971164181749139,"cinerea_b42-34",1.01568448302117,1.01568448302117
"466",466,"b42-34.8","b42-34","cinerea","Control",11,6.567,3.881643454,2.433356546,"12/16",6.05,0.273664345,1,6.323664345,6.32,NA,NA,NA,0.4775,0.9,0.843768136763629,"cinerea_b42-34",0.921273031825796,0.962387696056038
"467",467,"b42-34.9","b42-34","cinerea","Control",22,7.134,4.23016156,2.65183844,"10/28",6.111,0.492632312,1,6.603632312,NA,NA,NA,NA,0.3652951718,0.8,0.621771830111943,"cinerea_b42-34",0.856602186711522,0.856602186711522
"468",468,"b42-34.9","b42-34","cinerea","Control",22,7.134,4.23016156,2.65183844,"10/30",6.117,0.486632312,1,6.603632312,NA,NA,NA,NA,0.3296951718,0.8,0.615361183164688,"cinerea_b42-34",0.85744322960471,0.85744322960471
"469",469,"b42-34.9","b42-34","cinerea","Control",22,7.134,4.23016156,2.65183844,"11/02",5.759,0.844632312,1,6.603632312,6.6425,NA,NA,NA,0.4660951718,0.8,0.548992132416634,"cinerea_b42-34",0.807261003644519,0.931104569666386
"470",470,"b42-34.9","b42-34","cinerea","Control",22,7.134,4.23016156,2.65183844,"11/04",6.107,0.496632312,1,6.603632312,6.6085,NA,NA,NA,0.293,0.8,0.713689194429205,"cinerea_b42-34",0.856041491449397,0.926338659938324
"471",471,"b42-34.9","b42-34","cinerea","Control",22,7.134,4.23016156,2.65183844,"11/06",6.033,0.570632312,1,6.603632312,6.67,NA,NA,NA,0.4395,0.8,0.693325962949689,"cinerea_b42-34",0.845668629100084,0.934959349593496
"472",472,"b42-34.9","b42-34","cinerea","Control",22,7.134,4.23016156,2.65183844,"11/09",5.74,0.863632312,1,6.603632312,6.62,NA,NA,NA,0.678,0.8,0.649676999176466,"cinerea_b42-34",0.804597701149425,0.927950658816933
"473",473,"b42-34.9","b42-34","cinerea","Control",22,7.134,4.23016156,2.65183844,"11/11",6.12,0.483632312,1,6.603632312,6.62,NA,NA,NA,0.33,0.8,0.711897984252766,"cinerea_b42-34",0.857863751051304,0.927950658816933
"474",474,"b42-34.9","b42-34","cinerea","Control",22,7.134,4.23016156,2.65183844,"11/13",6.04,0.563632312,1,6.603632312,6.61,NA,NA,NA,0.432,0.8,0.696814109082754,"cinerea_b42-34",0.846649845808803,0.92654892066162
"475",475,"b42-34.9","b42-34","cinerea","Control",22,7.134,4.23016156,2.65183844,"11/23",6.247,0.621816156,1,6.868816156,6.9205,NA,NA,NA,0.365,0.9,0.781095261595197,"cinerea_b42-34",0.875665825623773,0.970072890384076
"476",476,"b42-34.9","b42-34","cinerea","Control",22,7.134,4.23016156,2.65183844,"11/25",6.21,0.658816156,1,6.868816156,6.86,NA,NA,NA,0.508758078,0.9,0.785526149926388,"cinerea_b42-34",0.870479394449117,0.961592374544435
"477",477,"b42-34.9","b42-34","cinerea","Control",22,7.134,4.23016156,2.65183844,"11/27",5.958,0.910816156,1,6.868816156,6.902,NA,NA,NA,0.7334,0.9,0.726604762543528,"cinerea_b42-34",0.83515559293524,0.967479674796748
"478",478,"b42-34.9","b42-34","cinerea","Control",22,7.134,4.23016156,2.65183844,"11/30",6.57,0.298816156,1,6.868816156,6.87,NA,NA,NA,0.6257,0.9,0.849915442058378,"cinerea_b42-34",0.92094196804037,0.962994112699748
"479",479,"b42-34.9","b42-34","cinerea","Control",22,7.134,4.23016156,2.65183844,"12/02",6.73,0.138816156,2,6.868816156,6.88,NA,NA,NA,0.554829039,0.9,0.874049642330398,"cinerea_b42-34",0.943369778525372,0.96439585085506
"480",480,"b42-34.9","b42-34","cinerea","Control",22,7.134,4.23016156,2.65183844,"12/04",6.39,0.478816156,1,6.868816156,6.86,NA,NA,NA,0.904829039,0.9,0.811828657254097,"cinerea_b42-34",0.895710681244743,0.961592374544435
"481",481,"b42-34.9","b42-34","cinerea","Control",22,7.134,4.23016156,2.65183844,"12/07",6.4785,6.7245961,2,6.636132312,6.7389,NA,NA,NA,1.4515,0.9,0.868616401080603,"cinerea_b42-34",0.90811606391926,0.9446173254836
"482",482,"b42-34.9","b42-34","cinerea","Control",22,7.134,4.23016156,2.65183844,"12/09",6.39,0.473412256,2,6.636132312,6.73,NA,NA,NA,0.6909,0.9,0.872968823847353,"cinerea_b42-34",0.895710681244743,0.943369778525372
"483",483,"b42-34.9","b42-34","cinerea","Control",22,7.134,4.23016156,2.65183844,"12/14",6.06,0.808816156,2,6.868816156,6.87,NA,NA,NA,1.866,0.9,0.795519217226522,"cinerea_b42-34",0.849453322119428,0.962994112699748
"484",484,"NY1.1","NY1","riparia","Drought",14,7.116,4.219097493,2.644902507,"10/28",6.188,0.399019499,1,6.587019499,NA,NA,NA,NA,0.26922144875,0.8,0.631082810115844,"riparia_NY1",0.869589657110736,0.869589657110736
"485",485,"NY1.1","NY1","riparia","Drought",14,7.116,4.219097493,2.644902507,"10/30",6.09,0.497019499,1,6.587019499,NA,NA,NA,NA,0.35172144875,0.8,0.630610202903785,"riparia_NY1",0.855817875210793,0.855817875210793
"486",486,"NY1.1","NY1","riparia","Drought",14,7.116,4.219097493,2.644902507,"11/06",5.6105,0.183048747,1,5.793548747,5.7995,NA,NA,NA,0.0990000000000001,0.5,0.475595037310765,"riparia_NY1",0.788434513771782,0.814994378864531
"487",487,"NY1.1","NY1","riparia","Drought",14,7.116,4.219097493,2.644902507,"11/09",5.3165,0.477048747,1,5.793548747,5.854,NA,NA,NA,0.293000000000001,0.5,0.410942370701152,"riparia_NY1",0.74711916807195,0.82265317594154
"488",488,"NY1.1","NY1","riparia","Drought",14,7.116,4.219097493,2.644902507,"11/11",5.56,-0.030941504,1,5.529058496,5.6,NA,NA,NA,0.228,0.4,0.467277150435247,"riparia_NY1",0.781337830241709,0.786958965711074
"489",489,"NY1.1","NY1","riparia","Drought",14,7.116,4.219097493,2.644902507,"11/13",5.33,-0.065431755,1,5.264568245,5.33,NA,NA,NA,0.21,0.3,0.375780394294133,"riparia_NY1",0.749016301292861,0.749016301292861
"490",490,"NY1.1","NY1","riparia","Drought",14,7.116,4.219097493,2.644902507,"11/16",4.98,0.284568245,1,5.264568245,5.26,NA,NA,NA,0.26,0.3,0.258573805760319,"riparia_NY1",0.699831365935919,0.739179314221473
"491",491,"NY1.1","NY1","riparia","Drought",14,7.116,4.219097493,2.644902507,"11/23",4.911,0.353568245,1,5.264568245,5.2895,NA,NA,NA,0.273,0.3,0.237968131314566,"riparia_NY1",0.690134907251265,0.743324901630129
"492",492,"NY1.1","NY1","riparia","Drought",14,7.116,4.219097493,2.644902507,"11/25",4.94,0.324568245,1,5.264568245,5.29,NA,NA,NA,0.2895,0.3,0.243355853532033,"riparia_NY1",0.694210230466554,0.743395165823496
"493",493,"NY1.1","NY1","riparia","Drought",14,7.116,4.219097493,2.644902507,"11/27",4.9505,0.314068245,1,5.264568245,5.2715,NA,NA,NA,0.33175,0.3,0.245435325265091,"riparia_NY1",0.695685778527263,0.740795390668915
"494",494,"NY1.1","NY1","riparia","Drought",14,7.116,4.219097493,2.644902507,"11/30",4.8,0.464568245,1,5.264568245,5.26,NA,NA,NA,0.3592,0.3,0.213487077729931,"riparia_NY1",0.674536256323777,0.739179314221473
"495",495,"NY1.1","NY1","riparia","Drought",14,7.116,4.219097493,2.644902507,"12/02",4.9,0.364568245,1,5.264568245,4.9,NA,NA,NA,0.328149999999999,0.3,0.230217373036805,"riparia_NY1",0.68858909499719,0.68858909499719
"496",496,"NY1.1","NY1","riparia","Drought",14,7.116,4.219097493,2.644902507,"12/04",4.68,0.320077995,1,5.000077994,5,NA,NA,NA,0.188150000000001,0.2,0.120572499895929,"riparia_NY1",0.657672849915683,0.702641933670601
"497",497,"NY1.1","NY1","riparia","Drought",14,7.116,4.219097493,2.644902507,"12/07",4.667,5.373615599,2,5.032577994,5.396,NA,NA,NA,0.185,0.2,0.130875337175519,"riparia_NY1",0.655845980888139,0.758291174817313
"498",498,"NY1.1","NY1","riparia","Drought",14,7.116,4.219097493,2.644902507,"12/09",5.01,0.363615599,2,5.264568245,5.37,NA,NA,NA,0.3,0.3,0.27057802900332,"riparia_NY1",0.704047217537943,0.754637436762226
"499",499,"NY1.10","NY1","riparia","Control",17,7.163,4.247987001,2.663012999,"10/28",6.11,0.5203974,1,6.6303974,NA,NA,NA,NA,0.3930602598,0.8,0.595195366975376,"riparia_NY1",0.852994555353902,0.852994555353902
"500",500,"NY1.10","NY1","riparia","Control",17,7.163,4.247987001,2.663012999,"10/30",6.11,0.5203974,1,6.6303974,NA,NA,NA,NA,0.3634602598,0.8,0.604583229524071,"riparia_NY1",0.852994555353902,0.852994555353902
