SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
28,10:18:49,11/20/2020,auto g+f+bcode ,Niko,,T48.5,,,-0.007595,2.920327,-0.007615,-0.212107,1.158191,1.164255,3.940944,2.782753,11.363603,11.304415,38.465214,0.441786,PSF-00177_20201120101849,0,0,0,122.355942,314.055573,0.6104,0.5,0.8,36.362747,29.84,30,28.39,28.65,102.45,156.5,152.2,2.8,149,4.094,10:14:40,11/20/2020,-0.06,-0.002,-0.004,-9999,-2.571,-0.909,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.430535,2.423817,1.639761,0.91903,0.238392,0.003246,0.261789,0.235605,122.355942,0.000501,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120101849,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
29,10:19:18,11/20/2020,auto g+f+bcode ,Niko,,T48.2,,,0.00306,2.920064,0.003056,0.09702,1.148848,1.146074,4.314022,3.165174,11.187597,11.214678,42.112057,0.441786,PSF-00177_20201120101918,0,0,0,100.684761,144.441605,0.302938,0.5,0.8,17.871788,29.49,29.42,28.45,30.22,102.44,156.5,149.5,4.5,147,4.093,10:14:40,11/20/2020,-0.06,0,0.002,-9999,0.548,1.268,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.429651,2.423283,1.639485,0.912259,0.237793,0.021707,0.264428,0.234364,100.684761,0.000494,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120101918,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
30,10:19:30,11/20/2020,auto g+f+bcode ,Niko,,T48.2,,,0.013489,2.921067,0.013427,0.389543,1.171288,1.160161,4.067115,2.895827,11.325499,11.434121,39.703186,0.441786,PSF-00177_20201120101930,0,0,0,159.884338,339.248291,0.52871,0.5,0.8,43.08239,30.02,29.73,28.48,29.19,102.44,156.6,148.9,4.9,204,4.092,10:14:40,11/20/2020,-0.06,0.002,0.001,0.001,-2.427,-1.935,7.135,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.430113,2.424059,1.640542,0.910787,0.237508,0.00874,0.265508,0.282742,159.884338,0.000499,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120101930,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
31,10:20:27,11/20/2020,auto g+f+bcode ,Niko,,T48.3,,,0.011284,2.923306,0.011241,0.304351,1.111875,1.103191,3.818973,2.707098,10.768246,10.853012,37.277,0.441786,PSF-00177_20201120102027,0,0,0,121.08815,319.539429,0.621054,0.5,0.8,45.867249,28.27,28.04,28.62,28.11,102.45,156.9,152.2,3,185,4.091,10:14:40,11/20/2020,-0.06,-0.001,0,-9999,1.156,-2.221,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.427528,2.421409,1.642908,0.918943,0.236205,-0.006139,0.270499,0.266326,121.08815,0.000493,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120102027,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
32,10:20:36,11/20/2020,auto g+f+bcode ,Niko,,T48.3,,,0.027483,2.921289,0.027227,0.739987,1.111984,1.090835,3.829369,2.717385,10.647223,10.85365,37.377014,0.441786,PSF-00177_20201120102036,0,0,0,140.66362,321.893341,0.563012,0.5,0.8,57.329479,28.25,27.71,28.63,28.16,102.45,156.7,150.7,3.8,255,4.091,10:14:40,11/20/2020,-0.06,0.003,0.005,-9999,-1.087,-4.44,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.427014,2.421378,1.640775,0.915299,0.236082,-0.005736,0.271204,0.326495,140.66362,0.000496,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120102036,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
33,10:21:18,11/20/2020,auto g+f+bcode ,Niko,,T48.6,,,0.608065,2.921697,0.503315,11.099795,1.407201,1.091045,3.610929,2.203728,10.650992,13.737365,35.250584,0.441786,PSF-00177_20201120102118,0,0,0,171.948914,222.210999,0.226191,0.5,0.8,105.730103,35.62,27.62,28.69,27.15,102.44,156.7,155.7,0.6,1169,4.09,10:14:40,11/20/2020,-0.06,0.003,0.002,0.011,-2.173,-2.714,-3.81,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.426861,2.432255,1.641206,0.927916,0.235509,-0.01856,0.274434,1.112931,171.948914,0.000485,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120102118,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
34,10:21:33,11/20/2020,auto g+f+bcode ,Niko,,T48.6,,,0.275267,2.923297,0.251578,6.142191,1.265778,1.090798,3.706154,2.440376,10.64803,12.356132,36.178337,0.441786,PSF-00177_20201120102133,0,0,0,137.76326,277.047516,0.502745,0.5,0.8,295.566711,32.01,27.59,28.71,27.59,102.44,156.9,155,1.2,1470,4.09,10:14:40,11/20/2020,-0.06,0.001,0,0.005,-2.801,4.413,-14.874,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.426812,2.426978,1.642899,0.92598,0.23537,-0.013417,0.275715,1.37206,137.76326,0.000483,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120102133,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
35,10:36:08,11/20/2020,auto g+f+bcode ,Niko,,TXNM0821.8,,,0.011765,2.922802,0.011718,0.407968,1.202933,1.191299,4.66731,3.464377,11.629064,11.742632,45.560738,0.441786,PSF-00177_20201120103608,0,0,0,102.632401,237.781052,0.568374,0.5,0.8,64.262558,25.42,25.17,31.84,31.6,102.44,156.8,156.3,0.3,283,4.072,10:14:40,11/20/2020,-0.06,-0.002,-0.002,-9999,0.29,0.252,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422566,2.416579,1.642375,0.929417,0.208015,-0.00313,0.350739,0.350667,102.632401,0.000485,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120103608,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
36,10:36:28,11/20/2020,auto g+f+bcode ,Niko,,TXNM0821.8,,,0.025485,2.922282,0.025264,0.817386,1.208408,1.185089,4.431646,3.223239,11.567964,11.795585,43.258469,0.441786,PSF-00177_20201120103628,0,0,0,112.553719,263.260254,0.572462,0.5,0.8,41.349327,25.53,25.04,31.84,30.69,102.45,156.8,156.5,0.2,181,4.071,10:36:20,11/20/2020,-0.04,0,0.003,-9999,-0.237,0.177,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422363,2.416721,1.641824,0.929869,0.208012,-0.014439,0.35225,0.262834,112.553719,0.000488,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120103628,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
37,10:37:01,11/20/2020,auto g+f+bcode ,Niko,,TXNM0821.7,,,0.41818,2.922543,0.365833,8.807139,1.477564,1.227039,3.879279,2.401714,11.977953,14.423494,37.868237,0.441786,PSF-00177_20201120103701,0,0,0,102.855919,280.950317,0.6339,0.5,0.8,31.187037,31.25,25.96,31.82,28.38,102.44,156.8,156.9,0,123,4.071,10:36:20,11/20/2020,-0.04,0,-0.001,0.01,-0.02,0.2,-0.001,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.423774,2.425274,1.6421,0.930786,0.208178,-0.042395,0.354634,0.213292,102.855919,0.000499,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120103701,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
38,10:37:15,11/20/2020,auto g+f+bcode ,Niko,,TXNM0821.7,,,0.356317,2.9231,0.317602,7.678577,1.487745,1.269456,3.899156,2.411411,12.392857,14.523862,38.064869,0.441786,PSF-00177_20201120103715,0,0,0,116.671082,289.912811,0.597565,0.5,0.8,56.946594,31.5,26.88,31.81,28.47,102.43,156.9,156.7,0.1,238,4.069,10:36:20,11/20/2020,-0.04,0.002,0.005,0.012,-0.708,-1.42,-3.245,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.425186,2.425637,1.64269,0.930385,0.208313,-0.041127,0.355738,0.312452,116.671082,0.000499,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120103715,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
39,10:39:20,11/20/2020,auto g+f+bcode ,Niko,,TXNM0821.2,,,0.038477,2.923269,0.037977,1.26228,1.124004,1.088001,4.435762,3.311758,10.623119,10.97465,43.310272,0.441786,PSF-00177_20201120103920,0,0,0,111.428619,256.212463,0.565093,0.5,0.8,188.042618,24.1,23.33,31.58,30.7,102.42,156.9,156.6,0.2,832,4.067,10:36:20,11/20/2020,-0.04,0.001,0,0.001,-1.459,-2.908,-12.731,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.419759,2.414578,1.642868,0.930145,0.210167,-0.010953,0.362789,0.823246,111.428619,0.000497,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120103920,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
40,10:39:32,11/20/2020,auto g+f+bcode ,Niko,,TXNM0821.2,,,0.03586,2.924735,0.035426,1.242474,1.141395,1.106007,4.631942,3.490548,10.799738,11.14529,45.229176,0.441786,PSF-00177_20201120103932,0,0,0,218.019241,250.503296,0.129675,0.5,0.8,34.145947,24.53,23.77,31.54,31.46,102.41,157.1,156.4,0.4,658,4.067,10:36:20,11/20/2020,-0.04,0.001,0.001,-0.001,2.299,4.11,44.183,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.420444,2.415235,1.644426,0.929701,0.21047,-0.00106,0.36357,0.673869,218.019241,0.000482,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120103932,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
41,10:40:06,11/20/2020,auto g+f+bcode ,Niko,,TXNM0821.9,,,0.258602,2.921869,0.237575,5.993268,1.295764,1.124927,3.81492,2.519156,10.983956,12.652031,37.249447,0.441786,PSF-00177_20201120104006,0,0,0,99.519257,263.353241,0.622107,0.5,0.8,311.144348,28.01,24.31,31.44,28.09,102.42,156.7,156.6,0.1,1250,4.012,10:36:20,11/20/2020,-0.04,0,-0.001,0.014,0.397,-1.885,-1.979,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.421309,2.420522,1.641387,0.930215,0.211312,-0.041113,0.365669,1.183287,99.519257,0.000497,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120104006,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
42,10:40:24,11/20/2020,auto g+f+bcode ,Niko,,TXNM0821.9,,,0.317339,2.920732,0.286239,8.381123,1.307722,1.068622,4.225605,2.917883,10.43367,12.76817,41.25742,0.441786,PSF-00177_20201120104024,0,0,0,122.597694,194.017059,0.368109,0.5,0.8,38.159969,28.37,23.18,31.38,29.86,102.42,156.6,156.7,-0.1,259,4.066,10:36:20,11/20/2020,-0.04,0.001,0.002,0.006,-3.529,-2.985,-10.94,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.419555,2.421072,1.640188,0.930426,0.21184,-0.018863,0.36663,0.33045,122.597694,0.000473,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120104024,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
43,10:42:41,11/20/2020,auto g+f+bcode ,Niko,,TXNM0821.5,,,0.114583,2.921688,0.110259,3.423588,1.312233,1.214638,4.403798,3.091566,11.858948,12.8118,42.995865,0.441786,PSF-00177_20201120104241,0,0,0,121.56665,289.325592,0.579828,0.5,0.8,334.638947,29.23,27.05,30.91,30.58,102.42,156.7,156.5,0.1,1443,4.064,10:36:20,11/20/2020,-0.04,0,0.003,0.004,-1.947,0.048,-12.226,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.425612,2.422434,1.641196,0.929978,0.215741,-0.004219,0.37479,1.348892,121.56665,0.000487,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120104241,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
44,10:42:56,11/20/2020,auto g+f+bcode ,Niko,,TXNM0821.5,,,0.175376,2.920655,0.165441,4.899981,1.37256,1.232858,4.321561,2.949001,12.037719,13.401779,42.196049,0.441786,PSF-00177_20201120104256,0,0,0,145.944717,296.865814,0.508382,0.5,0.8,278.978577,30.6,27.49,30.9,30.25,102.42,156.6,156.7,-0.1,1372,4.009,10:36:20,11/20/2020,-0.04,-0.001,0.002,0.014,25.875,3.482,-39.972,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.426277,2.424479,1.640107,0.930464,0.215896,-0.008055,0.37625,1.287853,145.944717,0.000491,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120104256,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
45,10:43:39,11/20/2020,auto g+f+bcode ,Niko,,TXNM0821.4,,,0.06222,2.923235,0.060923,1.964438,1.226602,1.17063,4.437572,3.21097,11.430339,11.976872,43.329636,0.441786,PSF-00177_20201120104339,0,0,0,101.084229,266.718506,0.621008,0.5,0.8,79.430923,27.37,26.12,30.88,30.71,102.41,156.9,155.8,0.7,320,4.062,10:36:20,11/20/2020,-0.04,-0.001,0.001,0.008,8.795,3.975,-2.654,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424194,2.41966,1.642833,0.928228,0.216023,-0.002152,0.380514,0.382594,101.084229,0.000488,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120104339,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
46,10:43:55,11/20/2020,auto g+f+bcode ,Niko,,TXNM0821.4,,,0.067448,2.923326,0.065927,2.023799,1.24214,1.184484,4.3012,3.05906,11.56454,12.127461,41.994167,0.441786,PSF-00177_20201120104355,0,0,0,118.410942,288.422577,0.589453,0.5,0.8,37.746063,27.73,26.44,30.88,30.17,102.42,156.9,156.7,0.1,160,4.007,10:36:20,11/20/2020,-0.04,0.001,0,0.001,-5.516,4.374,-11.173,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424677,2.420192,1.642929,0.930393,0.216055,-0.008837,0.382125,0.245207,118.410942,0.00049,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120104355,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
47,10:44:24,11/20/2020,auto g+f+bcode ,Niko,,TXNM0821.10,,,0.322721,2.924481,0.290647,8.326739,1.438408,1.201873,4.290547,2.852139,11.734833,14.044312,41.891998,0.441786,PSF-00177_20201120104424,0,0,0,202.019684,255.847336,0.21039,0.5,0.8,109.1035,32.12,26.84,30.87,30.12,102.42,157,156.9,0.1,1296,4.06,10:36:20,11/20/2020,-0.04,0.001,0.001,0.002,-3.936,-2.878,33.785,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.425285,2.426711,1.644156,0.930947,0.216104,-0.009297,0.384732,1.222935,202.019684,0.000496,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120104424,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
48,10:44:36,11/20/2020,auto g+f+bcode ,Niko,,TXNM0821.10,,,0.248793,2.921854,0.22927,5.535516,1.375708,1.218033,3.78625,2.410542,11.892419,13.431892,36.967514,0.441786,PSF-00177_20201120104436,0,0,0,102.80764,287.92334,0.642934,0.5,0.8,318.639099,30.73,27.21,30.86,27.96,102.42,156.7,156.9,-0.1,1239,4.009,10:36:20,11/20/2020,-0.04,0.002,0.003,0.011,-0.457,-0.414,0.377,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.42586,2.424676,1.641371,0.930898,0.216185,-0.035468,0.385766,1.173512,102.80764,0.000503,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120104436,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
49,11:32:20,11/20/2020,auto g+f+bcode ,Niko,,NY1.7,,,0.044261,2.921355,0.043601,1.158991,1.017571,0.984445,3.676388,2.658816,9.616514,9.940107,35.912655,0.441786,PSF-00177_20201120113220,0,0,0,102.934601,330.527893,0.688575,0.5,0.8,15.766424,24.61,23.81,29.48,27.46,102.37,156.7,154.4,1.5,57,4.006,11:29:28,11/20/2020,0.01,0.002,0,-9999,0.125,0.628,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.420836,2.415584,1.640845,0.924543,0.22827,-0.024526,0.54351,0.156717,102.934601,0.000482,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120113220,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
50,11:32:33,11/20/2020,auto g+f+bcode ,Niko,,NY1.7,,,0.049396,2.922778,0.048575,1.205182,1.058638,1.024246,3.541329,2.482691,10.005772,10.341745,34.594948,0.441786,PSF-00177_20201120113233,0,0,0,102.869507,332.822815,0.690918,0.5,0.8,13.271291,25.66,24.83,29.44,26.82,102.37,156.8,156.4,0.3,48,4.004,11:29:28,11/20/2020,0.01,0.001,-0.001,-9999,1.255,0.575,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422435,2.417209,1.642349,0.929575,0.22864,-0.031639,0.544137,0.148782,102.869507,0.000482,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120113233,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
51,11:33:06,11/20/2020,auto g+f+bcode ,Niko,,NY1.8,,,0.16183,2.922619,0.153339,3.543757,1.145184,1.044131,3.457685,2.312501,10.200174,11.187366,33.778324,0.441786,PSF-00177_20201120113306,0,0,0,125.291702,363.981476,0.655775,0.5,0.8,22.980721,27.9,25.44,29.35,26.41,102.36,156.8,156.9,0,88,4.004,11:29:28,11/20/2020,0.01,0.004,0,-9999,1.02,2.53,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.423393,2.420621,1.642181,0.930877,0.229425,-0.035397,0.545837,0.182844,125.291702,0.000489,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120113306,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
52,11:33:19,11/20/2020,auto g+f+bcode ,Niko,,NY1.8,,,0.072365,2.923655,0.070617,1.783167,1.127722,1.076907,3.652167,2.524445,10.5205,11.016918,35.678677,0.441786,PSF-00177_20201120113319,0,0,0,111.705421,347.972992,0.678982,0.5,0.8,13.780653,27.52,26.28,29.32,27.34,102.36,156.9,156,0.6,51,3.997,11:29:28,11/20/2020,0.01,0.002,0.004,-9999,-0.027,0.269,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424707,2.420063,1.643278,0.928641,0.229723,-0.023914,0.546448,0.151122,111.705421,0.000482,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120113319,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
53,11:40:48,11/20/2020,auto g+f+bcode ,Niko,,NY1.1,,,0.041579,2.921327,0.040995,1.01282,0.994348,0.965397,3.467939,2.473591,9.432037,9.71489,33.882145,0.441786,PSF-00177_20201120114048,0,0,0,102.156761,308.500183,0.66886,0.5,0.8,22.33046,24.5,23.78,29.16,26.46,102.35,156.7,156.8,-0.1,83,3.996,11:40:22,11/20/2020,-0.01,0.001,0.001,-9999,0.019,0.08,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.420857,2.415495,1.640815,0.930549,0.231205,-0.032415,0.568306,0.179278,102.156761,0.000502,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120114048,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
54,11:40:57,11/20/2020,auto g+f+bcode ,Niko,,NY1.1,,,0.058336,2.921455,0.057194,1.408261,1.02276,0.982522,3.48735,2.46459,9.599679,9.992818,34.072956,0.441786,PSF-00177_20201120114057,0,0,0,104.933022,320.597992,0.672696,0.5,0.8,20.49122,25.23,24.24,29.14,26.56,102.35,156.7,156.3,0.2,76,3.995,11:40:22,11/20/2020,-0.01,0.001,0.003,-9999,0.095,0.134,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.421565,2.416623,1.640951,0.929405,0.231394,-0.031039,0.5686,0.172988,104.933022,0.000488,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120114057,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
55,11:41:35,11/20/2020,auto g+f+bcode ,Niko,,NY1.5,,,0.027006,2.923393,0.026758,0.719707,1.010364,0.989829,3.699791,2.689428,9.671309,9.871943,36.149487,0.441786,PSF-00177_20201120114135,0,0,0,102.061272,300.330872,0.660171,0.5,0.8,26.514721,25.05,24.54,29.05,27.57,102.35,156.9,156.5,0.2,100,3.995,11:40:22,11/20/2020,-0.01,0.001,0.001,-9999,0.089,0.097,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422055,2.416361,1.643,0.929959,0.2322,-0.017948,0.569864,0.193857,102.061272,0.000486,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120114135,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
56,11:41:51,11/20/2020,auto g+f+bcode ,Niko,,NY1.5,,,0.019776,2.922189,0.019643,0.517877,1.024415,1.009627,3.66105,2.636635,9.86436,10.008847,35.769562,0.441786,PSF-00177_20201120114151,0,0,0,103.660225,313.315277,0.66915,0.5,0.8,17.00391,25.45,25.08,29.02,27.39,102.35,156.8,156.5,0.2,64,3.994,11:40:22,11/20/2020,-0.01,0,-0.001,-9999,-0.255,-0.004,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422897,2.416975,1.641725,0.929914,0.232499,-0.019706,0.570539,0.162125,103.660225,0.00049,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120114151,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
57,11:42:30,11/20/2020,auto g+f+bcode ,Niko,,NY1.9,,,0.295853,2.922879,0.26866,6.257693,1.198413,1.020136,3.527204,2.32879,9.96772,11.70966,34.464195,0.441786,PSF-00177_20201120114230,0,0,0,117.20002,338.705414,0.653977,0.5,0.8,29.172632,29.86,25.42,28.97,26.75,102.34,156.8,157,-0.1,112,3.993,11:40:22,11/20/2020,-0.01,0.003,0,0.01,-1.703,-2.717,-2.022,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.423429,2.423658,1.642455,0.931248,0.23298,-0.026641,0.57254,0.203418,117.20002,0.000498,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201120114230,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
