SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
67,13:03:57,12/2/2020,auto g+f+bcode ,Niko,,9035.1,,,0.005533,2.923776,0.005523,0.220307,1.124376,1.118134,5.061999,3.937623,10.983414,11.044738,49.723961,0.441786,PSF-00177_20201202130357,0,0,0,172.685623,198.294281,0.129145,0.5,0.8,15.620074,25.29,25.15,30.75,33.03,101.8,157,156.4,0.4,302,4.073,12:59:46,12/2/2020,-0.08,0.001,-0.001,-9999,-3.925,2.951,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422713,2.416575,1.643407,0.929549,0.217181,0.0287,0.309726,0.367631,172.685623,0.000486,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202130357,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
68,13:04:21,12/2/2020,auto g+f+bcode ,Niko,,9031.2,,,0.004923,2.922052,0.004914,0.172164,1.138483,1.133598,4.60436,3.465877,11.13516,11.183142,45.227917,0.441786,PSF-00177_20201202130421,0,0,0,104.190948,138.448471,0.247439,0.5,0.8,30.119761,25.56,25.45,30.78,31.36,101.8,156.7,135.1,13.8,304,4.073,12:59:46,12/2/2020,-0.08,-0.002,-0.001,-9999,-0.698,-0.785,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.423174,2.416985,1.641581,0.877003,0.216913,0.007191,0.311617,0.3693,104.190948,0.0005,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202130421,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
69,13:04:31,12/2/2020,auto g+f+bcode ,Niko,,9031.2,,,0.03288,2.919693,0.032514,1.110511,1.210487,1.178944,4.588446,3.377959,11.580894,11.890748,45.072811,0.441786,PSF-00177_20201202130431,0,0,0,123.940948,264.580597,0.531557,0.5,0.8,64.998558,27.15,26.45,30.79,31.3,101.8,156.5,156.2,0.1,306,4.073,12:59:46,12/2/2020,-0.08,0.001,0.004,-9999,0.264,0.306,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424705,2.419403,1.639095,0.929218,0.2168,0.006268,0.312384,0.37049,123.940948,0.000498,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202130431,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
70,13:04:43,12/2/2020,auto g+f+bcode ,Niko,,9031.2,,,0.020421,2.92371,0.02028,0.673911,1.245897,1.226822,4.532843,3.286947,12.051119,12.238489,44.526291,0.441786,PSF-00177_20201202130443,0,0,0,102.12207,244.205826,0.58182,0.5,0.8,66.142387,27.92,27.5,30.81,31.08,101.8,157,155,1.2,284,4.072,12:59:46,12/2/2020,-0.08,-0.002,-0.002,-9999,0.126,-0.052,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.426303,2.420558,1.643337,0.926136,0.216664,0.003403,0.313392,0.351997,102.12207,0.0005,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202130443,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
71,13:05:04,12/2/2020,auto g+f+bcode ,Niko,,URL:V60-96.6,,,0.128759,2.922099,0.123325,3.525653,1.397248,1.297477,4.227237,2.829989,12.744916,13.724947,41.523495,0.441786,PSF-00177_20201202130504,0,0,0,152.31871,340.904114,0.553192,0.5,0.8,60.233299,31.26,29.03,30.84,29.86,101.8,156.8,156.7,0.1,272,4.072,12:59:46,12/2/2020,-0.08,0.001,0.001,-9999,-0.396,0.05,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.428616,2.425512,1.641631,0.930288,0.216396,-0.012051,0.315056,0.341674,152.31871,0.000495,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202130504,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
72,13:05:15,12/2/2020,auto g+f+bcode ,Niko,,URL:V60-96.6,,,0.150288,2.921577,0.142935,4.086655,1.346812,1.231066,4.178345,2.831533,12.093163,13.230177,41.045254,0.441786,PSF-00177_20201202130515,0,0,0,155.410767,353.091705,0.559857,0.5,0.8,62.786324,30.12,27.53,30.85,29.66,101.8,156.7,156.5,0.1,280,4.071,12:59:46,12/2/2020,-0.08,-0.001,-0.002,0.01,0.848,0.594,1.82,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.426342,2.42382,1.641079,0.929977,0.216316,-0.014646,0.315786,0.348695,155.410767,0.000487,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202130515,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
73,13:05:25,12/2/2020,auto g+f+bcode ,Niko,,URL:V60-96.6,,,0.083591,2.921108,0.081266,2.462852,1.285647,1.215821,4.28644,3.000793,11.943028,12.628931,42.105755,0.441786,PSF-00177_20201202130525,0,0,0,158.27858,338.50766,0.532422,0.5,0.8,57.557487,28.74,27.17,30.85,30.11,101.8,156.6,156.3,0.2,270,4.072,12:59:46,12/2/2020,-0.08,-0.001,0.002,-9999,2.096,0.056,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.425805,2.421765,1.640584,0.929279,0.216253,-0.009285,0.31651,0.34,158.27858,0.000486,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202130525,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
74,13:05:48,12/2/2020,auto g+f+bcode ,Niko,,UT12-075.3,,,0.003617,2.922869,0.003612,0.115327,1.287999,1.284734,4.44648,3.158481,12.62036,12.652433,43.679226,0.441786,PSF-00177_20201202130548,0,0,0,224.158646,222.861893,-0.005819,0.5,0.8,-0.608658,28.75,28.67,30.88,30.75,101.8,156.8,155,1.2,262,4.017,12:59:46,12/2/2020,-0.08,0,0.002,-0.006,1.133,3.588,18.804,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.428072,2.421776,1.642445,0.926203,0.216033,-0.001703,0.31826,0.332472,224.158646,0.000484,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202130548,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
75,13:05:56,12/2/2020,auto g+f+bcode ,Niko,,UT12-075.3,,,0.012359,2.9213,0.012307,0.385074,1.280774,1.269857,4.377493,3.096719,12.473608,12.58084,42.999435,0.441786,PSF-00177_20201202130556,0,0,0,136.873489,237.627625,0.424,0.5,0.8,42.558655,28.57,28.33,30.89,30.47,101.8,156.7,156.4,0.1,251,4.071,12:59:46,12/2/2020,-0.08,0.001,-0.001,-9999,3.8,3.993,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.427546,2.42151,1.640787,0.929687,0.215953,-0.005203,0.318792,0.323371,136.873489,0.000482,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202130556,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
76,13:06:09,12/2/2020,auto g+f+bcode ,Niko,,UT12-075.3,,,0.015995,2.921658,0.015908,0.524675,1.194351,1.179468,4.45872,3.264369,11.585816,11.732007,43.797642,0.441786,PSF-00177_20201202130609,0,0,0,166.120285,246.472839,0.32601,0.5,0.8,28.688135,26.63,26.29,30.9,30.79,101.8,156.7,156.4,0.2,220,4.071,12:59:46,12/2/2020,-0.08,0,0.001,0.01,-0.103,0.999,0.893,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424451,2.418586,1.641164,0.929585,0.215868,-0.001349,0.319737,0.29675,166.120285,0.000489,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202130609,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
77,13:06:31,12/2/2020,auto g+f+bcode ,Niko,,URL:588155.01.2,,,0.040409,2.921207,0.039858,1.246713,1.273179,1.237833,4.36904,3.09586,12.159937,12.507161,42.919559,0.441786,PSF-00177_20201202130631,0,0,0,117.379547,286.723145,0.590617,0.5,0.8,52.396996,28.35,27.56,30.92,30.44,101.8,156.6,155.7,0.6,222,4.07,12:59:46,12/2/2020,-0.08,-0.002,-0.005,-9999,-0.214,-1.014,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.426378,2.421172,1.640689,0.927857,0.215672,-0.00603,0.321256,0.298294,117.379547,0.000505,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202130631,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
78,13:06:43,12/2/2020,auto g+f+bcode ,Niko,,URL:588155.01.2,,,0.011836,2.923249,0.011788,0.371384,1.249158,1.238643,4.367531,3.118373,12.168377,12.271668,42.906425,0.441786,PSF-00177_20201202130643,0,0,0,119.173767,292.513489,0.592587,0.5,0.8,26.746586,27.79,27.56,30.93,30.43,101.79,156.9,156.3,0.4,113,4.07,12:59:46,12/2/2020,-0.08,-0.001,-0.001,-0.006,-0.795,-1.475,-10.663,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.426376,2.42034,1.642848,0.929331,0.215575,-0.006248,0.322131,0.204552,119.173767,0.000504,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202130643,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
79,13:06:54,12/2/2020,auto g+f+bcode ,Niko,,URL:588155.01.2,,,0.04596,2.922741,0.045249,1.295943,1.232767,1.196055,4.072244,2.839477,11.749678,12.110319,40.004463,0.441786,PSF-00177_20201202130654,0,0,0,105.792763,275.909546,0.616567,0.5,0.8,50.370064,27.42,26.6,30.94,29.22,101.79,156.8,156.3,0.3,204,4.07,12:59:46,12/2/2020,-0.08,-0.004,-0.004,-9999,0.248,-0.553,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424915,2.419775,1.642309,0.929481,0.21552,-0.021255,0.322889,0.283191,105.792763,0.000505,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202130654,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
80,13:07:19,12/2/2020,auto g+f+bcode ,Niko,,URL:TX6704.8,,,0.103026,2.923386,0.099519,2.743519,1.386136,1.308575,4.11657,2.730434,12.854939,13.616864,40.439602,0.441786,PSF-00177_20201202130719,0,0,0,161.877747,363.66391,0.55487,0.5,0.8,48.742718,30.81,29.08,30.95,29.4,101.8,156.9,156.3,0.4,220,4.024,12:59:46,12/2/2020,-0.08,-0.005,-0.003,0.013,-0.276,-2.643,-4.624,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.428681,2.424827,1.642993,0.929493,0.215421,-0.019112,0.324766,0.296422,161.877747,0.000488,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202130719,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
81,13:07:29,12/2/2020,auto g+f+bcode ,Niko,,URL:TX6704.8,,,0.244802,2.922817,0.225883,4.996564,1.431061,1.289803,3.626879,2.195818,12.670377,14.058021,35.628632,0.441786,PSF-00177_20201202130729,0,0,0,128.707413,321.424133,0.599571,0.5,0.8,53.089703,31.8,28.66,30.96,27.23,101.8,156.8,156.7,0.1,221,4.068,12:59:46,12/2/2020,-0.08,0.002,-0.004,-9999,2.427,2.16,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.428044,2.426288,1.64239,0.930416,0.215396,-0.045428,0.325507,0.297929,128.707413,0.000501,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202130729,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
82,13:07:49,12/2/2020,auto g+f+bcode ,Niko,,URL:TX6704.8,,,0.334152,2.922085,0.299861,6.755993,1.594686,1.403893,3.827072,2.232386,13.791476,15.665777,37.596149,0.441786,PSF-00177_20201202130749,0,0,0,137.197495,300.928833,0.544087,0.5,0.8,53.696148,35.43,31.19,30.96,28.15,101.79,156.7,156.7,0.1,247,4.068,12:59:46,12/2/2020,-0.08,0,-0.004,-9999,-0.821,1.881,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.43183,2.431564,1.641615,0.930308,0.215355,-0.034465,0.326959,0.31975,137.197495,0.000485,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202130749,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
83,13:08:16,12/2/2020,auto g+f+bcode ,Niko,,URL:OCK1-S02.6,,,0.063641,2.923585,0.062286,1.821012,1.376414,1.324939,4.269862,2.893448,13.016401,13.522099,41.947758,0.441786,PSF-00177_20201202130816,0,0,0,152.896637,311.854004,0.509717,0.5,0.8,37.652977,30.55,29.41,30.97,30.04,101.79,156.9,150.1,4.4,185,4.068,12:59:46,12/2/2020,-0.08,0.003,0.002,0.004,-3.977,-0.297,9.965,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.429168,2.424447,1.643203,0.913693,0.215233,-0.011608,0.328764,0.266361,152.896637,0.000489,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202130816,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
84,13:08:24,12/2/2020,auto g+f+bcode ,Niko,,URL:OCK1-S02.6,,,0.093496,2.92357,0.090598,2.297866,1.415105,1.350176,3.929008,2.513903,13.264557,13.90244,38.599823,0.441786,PSF-00177_20201202130824,0,0,0,116.43219,333.490143,0.650868,0.5,0.8,54.930359,31.41,29.97,30.98,28.6,101.79,156.9,155.8,0.7,211,4.067,12:59:46,12/2/2020,-0.08,-0.003,0.001,-9999,-0.115,0.635,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.43,2.425704,1.643188,0.928064,0.215207,-0.029221,0.329328,0.289001,116.43219,0.000487,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202130824,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
85,13:08:34,12/2/2020,auto g+f+bcode ,Niko,,URL:OCK1-S02.6,,,0.15861,2.9238,0.150449,3.751829,1.38092,1.274892,3.853986,2.473066,12.525032,13.566696,37.863056,0.441786,PSF-00177_20201202130834,0,0,0,108.855843,273.71048,0.602296,0.5,0.8,36.46965,30.65,28.3,30.98,28.27,101.79,157,155.7,0.8,151,4.067,12:59:46,12/2/2020,-0.08,0,0,-9999,-0.493,-0.379,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.427489,2.424591,1.643432,0.927899,0.215222,-0.033208,0.329965,0.237711,108.855843,0.00049,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202130834,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
86,13:08:49,12/2/2020,auto g+f+bcode ,Niko,,URL:OCK1-S02.6,,,0.194855,2.923666,0.18268,4.622172,1.405393,1.27479,3.913471,2.508078,12.524341,13.807471,38.44841,0.441786,PSF-00177_20201202130849,0,0,0,117.249725,324.476471,0.63865,0.5,0.8,17.267303,31.19,28.29,30.98,28.53,101.79,156.9,156.7,0.1,68,4.057,12:59:46,12/2/2020,-0.08,0.004,0.003,-9999,0.234,0.433,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.42748,2.425386,1.643289,0.930473,0.215203,-0.030054,0.331046,0.165622,117.249725,0.000497,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202130849,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
1,13:55:51,12/2/2020,auto g+f+bcode ,Niko,,URL:2214.4.7,,,0.072789,2.922849,0.07102,2.216232,1.154278,1.091454,4.246521,3.092243,10.722287,11.339459,41.71722,0.441786,PSF-00177_20201202135551,0,0,0,217.299698,333.325623,0.348086,0.5,0.8,96.385666,26.18,24.75,30.6,29.94,101.79,156.8,153.5,2.1,692,4.006,13:55:36,12/2/2020,0,0.004,0.002,-9999,23.981,-0.536,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422127,2.41784,1.642424,0.922428,0.218431,-0.00813,0.095038,0.703086,217.299698,0.000502,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202135551,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
2,13:56:08,12/2/2020,auto g+f+bcode ,Niko,,URL:2214.4.7,,,0.051808,2.922008,0.050905,1.676602,1.247293,1.199781,4.50501,3.257717,11.787082,12.25386,44.258862,0.441786,PSF-00177_20201202135608,0,0,0,203.110458,267.928375,0.241923,0.5,0.8,90.048752,28.27,27.2,30.61,30.98,101.79,156.7,152,3,931,4.058,13:55:36,12/2/2020,0,-0.001,-0.001,-0.002,-3.838,-2.826,-15.729,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.425884,2.421005,1.641534,0.918647,0.218368,0.004531,0.098255,0.908119,203.110458,0.000497,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202135608,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
3,13:56:30,12/2/2020,auto g+f+bcode ,Niko,,9025.7,,,0.145301,2.924238,0.138423,4.038225,1.193642,1.079352,4.085962,2.89232,10.604386,11.727265,40.143661,0.441786,PSF-00177_20201202135630,0,0,0,146.85202,296.150574,0.504131,0.5,0.8,69.775764,27.05,24.46,30.61,29.27,101.78,157,156.1,0.6,346,4.058,13:55:36,12/2/2020,0,-0.003,-0.003,-9999,0.796,-1.288,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.421668,2.419157,1.643897,0.929003,0.218308,-0.016498,0.102084,0.405183,146.85202,0.000507,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202135630,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
4,13:56:47,12/2/2020,auto g+f+bcode ,Niko,,9025.7,,,0.042712,2.923205,0.042097,1.382021,1.165863,1.126706,4.415642,3.249779,11.06991,11.454619,43.383755,0.441786,PSF-00177_20201202135647,0,0,0,194.26918,266.072632,0.269864,0.5,0.8,38.195259,26.42,25.54,30.61,30.62,101.78,156.9,156.1,0.5,354,4.057,13:55:36,12/2/2020,0,-0.003,-0.001,0.003,-0.741,-3.957,-15.536,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.423337,2.418213,1.642801,0.928913,0.218341,0.000142,0.10501,0.411909,194.26918,0.000481,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202135647,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
5,13:56:58,12/2/2020,auto g+f+bcode ,Niko,,9025.7,,,0.118877,2.922001,0.11423,3.352848,1.190808,1.095743,4.100702,2.909894,10.765321,11.699304,40.288074,0.441786,PSF-00177_20201202135658,0,0,0,167.748215,308.266998,0.455835,0.5,0.8,62.117058,26.99,24.84,30.61,29.34,101.78,156.7,156.1,0.4,341,4.057,13:55:36,12/2/2020,0,0,-0.001,-9999,-0.417,-0.607,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422257,2.419074,1.641527,0.928952,0.218357,-0.015666,0.106713,0.400586,167.748215,0.000503,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202135658,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
6,13:57:28,12/2/2020,auto g+f+bcode ,Niko,,TXNM0821.5,,,0.197257,2.9229,0.184786,5.049103,1.357034,1.214216,4.064065,2.707031,11.929575,13.33275,39.929111,0.441786,PSF-00177_20201202135728,0,0,0,116.999031,247.697357,0.527653,0.5,0.8,92.190002,30.75,27.52,30.61,29.18,101.78,156.9,150.7,3.9,437,4.056,13:55:36,12/2/2020,0,0.003,0.002,0.008,1.692,1.786,-6.295,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.42637,2.424696,1.642478,0.915245,0.218329,-0.017601,0.111368,0.483284,116.999031,0.000511,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202135728,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
7,13:57:40,12/2/2020,auto g+f+bcode ,Niko,,TXNM0821.5,,,0.15149,2.92074,0.14402,3.976073,1.28069,1.16795,4.017399,2.73671,11.475526,12.583232,39.47237,0.441786,PSF-00177_20201202135740,0,0,0,103.437782,245.412827,0.578515,0.5,0.8,88.287918,29.02,26.46,30.62,28.98,101.78,156.6,133.2,14.9,382,4.055,13:55:36,12/2/2020,0,-0.001,0,-9999,-0.318,-0.898,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424757,2.422113,1.640197,0.872554,0.218286,-0.020094,0.113141,0.435734,103.437782,0.000501,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202135740,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
8,13:57:58,12/2/2020,auto g+f+bcode ,Niko,,TXNM0821.5,,,0.099999,2.922685,0.096691,2.835138,1.232278,1.151977,4.137753,2.905474,11.318914,12.107928,40.656082,0.441786,PSF-00177_20201202135758,0,0,0,120.819214,287.974121,0.580451,0.5,0.8,67.985641,27.92,26.1,30.62,29.49,101.77,156.8,156.6,0.1,293,4.055,13:55:36,12/2/2020,0,-0.002,-0.001,0.001,0.263,-1.824,-11.837,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424201,2.420469,1.64225,0.930205,0.218282,-0.01387,0.115971,0.359404,120.819214,0.000495,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202135758,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
9,13:58:19,12/2/2020,auto g+f+bcode ,Niko,,C56-94.10,,,0.073666,2.923883,0.071856,2.521152,1.163145,1.091758,4.632219,3.469075,10.727703,11.429151,45.516552,0.441786,PSF-00177_20201202135819,0,0,0,163.129089,225.082397,0.275247,0.5,0.8,41.908436,26.34,24.73,30.62,31.46,101.77,157,148.7,5.3,381,4.054,13:55:36,12/2/2020,0,-0.004,-0.003,-9999,-0.839,0.265,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422086,2.418091,1.64352,0.910326,0.218241,0.010443,0.118804,0.434973,163.129089,0.000487,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202135819,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
10,13:58:28,12/2/2020,auto g+f+bcode ,Niko,,C56-94.10,,,0.063472,2.920878,0.062123,2.010805,1.177589,1.120526,4.381706,3.204117,11.010514,11.571224,43.055515,0.441786,PSF-00177_20201202135828,0,0,0,162.920959,290.86734,0.439879,0.5,0.8,165.069855,26.66,25.37,30.63,30.49,101.77,156.6,153.3,2.1,938,4.054,13:55:36,12/2/2020,0,0,-0.004,-0.004,-2.677,-2.087,11.229,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.423081,2.418575,1.640342,0.921689,0.218198,-0.001734,0.119989,0.91466,162.920959,0.000495,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201202135828,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
