SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
68,11:55:10,11/16/2020,auto g+f+bcode ,Niko,,Haines.1,,,0.90262,2.921118,0.68955,12.446576,1.832131,1.48127,3.619966,1.787835,14.554574,18.002043,35.56884,0.441786,PSF-00177_20201116115510,0,0,0,108.638405,225.250839,0.5177,0.5,0.8,37.719109,43.51,35.18,29.8,27.19,101.77,156.6,156.6,0,182,4.084,11:52:08,11/16/2020,-0.11,-0.002,-0.005,0.019,-0.351,-0.719,-1.899,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.437946,2.443334,1.640595,0.930152,0.225459,-0.031529,0.227133,0.264186,108.638405,0.000496,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116115510,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
69,11:55:47,11/16/2020,auto g+f+bcode ,Niko,,ANU65.2,,,0.038927,2.924297,0.038415,1.091472,1.55357,1.522795,4.361109,2.807539,14.962882,15.265279,42.851967,0.441786,PSF-00177_20201116115547,0,0,0,116.99295,298.513763,0.608082,0.5,0.8,38.447514,36.65,35.93,29.91,30.41,101.77,157,156.5,0.4,158,4.083,11:52:08,11/16/2020,-0.11,0.006,0.004,-9999,-0.25,-0.652,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.439018,2.433575,1.64396,0.929809,0.224449,0.006113,0.230639,0.243468,116.99295,0.000502,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116115547,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
70,11:55:57,11/16/2020,auto g+f+bcode ,Niko,,ANU65.2,,,0.074121,2.921134,0.072287,1.976895,1.555886,1.500004,4.25971,2.703824,14.738358,15.287427,41.853985,0.441786,PSF-00177_20201116115557,0,0,0,101.457596,279.261932,0.636694,0.5,0.8,28.488165,36.64,35.32,29.94,30,101.78,156.6,156.4,0.2,112,4.082,11:52:08,11/16/2020,-0.11,0.001,0,-9999,-0.318,-0.173,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.438128,2.433547,1.640612,0.929548,0.224156,0.000646,0.231586,0.20371,101.457596,0.000505,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116115557,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
71,11:56:16,11/16/2020,auto g+f+bcode ,Niko,,T48.4,,,0.038426,2.921879,0.037927,1.063885,1.562447,1.532394,4.334515,2.772068,15.057243,15.352537,42.590763,0.441786,PSF-00177_20201116115616,0,0,0,107.567307,312.069305,0.65531,0.5,0.8,36.770794,36.66,35.95,30.01,30.3,101.77,156.7,148.6,5.2,140,4.082,11:52:08,11/16/2020,-0.11,0,-0.001,-9999,0.23,-0.416,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.439032,2.433558,1.641397,0.910047,0.223581,0.003582,0.233408,0.228163,107.567307,0.000493,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116115616,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
72,11:56:25,11/16/2020,auto g+f+bcode ,Niko,,T48.4,,,0.050439,2.921931,0.049583,1.364906,1.572839,1.534289,4.293635,2.720796,15.075706,15.454497,42.188663,0.441786,PSF-00177_20201116115625,0,0,0,101.302383,310.686005,0.67394,0.5,0.8,35.250237,36.83,35.93,30.04,30.14,101.77,156.7,153.5,2.1,131,4.028,11:52:08,11/16/2020,-0.11,0.005,0.003,-9999,-0.044,-0.055,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.438996,2.433808,1.641453,0.922258,0.223306,0.001159,0.234214,0.219973,101.302383,0.000492,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116115625,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
74,11:57:13,11/16/2020,auto g+f+bcode ,Niko,,OCK1-S02.2,,,0.025922,2.920464,0.025694,0.782071,1.60142,1.579314,4.60445,3.00303,15.519567,15.736798,45.246914,0.441786,PSF-00177_20201116115713,0,0,0,100.758789,178.737762,0.436276,0.5,0.8,22.61076,37.1,36.59,30.23,31.36,101.76,156.5,156,0.4,130,4.081,11:52:08,11/16/2020,-0.11,0.005,0.001,-9999,0.057,0.624,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.439914,2.434154,1.639905,0.928622,0.221657,0.014012,0.238629,0.218945,100.758789,0.000506,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116115713,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
75,11:57:22,11/16/2020,auto g+f+bcode ,Niko,,OCK1-S02.2,,,0.033123,2.925121,0.032752,0.946469,1.579111,1.552453,4.43271,2.8536,15.256845,15.518829,43.562794,0.441786,PSF-00177_20201116115722,0,0,0,101.550583,226.118088,0.550896,0.5,0.8,34.875374,36.51,35.89,30.26,30.69,101.75,157.1,156.1,0.7,158,4.081,11:52:08,11/16/2020,-0.11,-0.002,-0.003,-9999,0.029,0.049,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.438895,2.433298,1.644836,0.928869,0.22135,0.00528,0.239414,0.243639,101.550583,0.000497,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116115722,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
76,11:57:46,11/16/2020,auto g+f+bcode ,Niko,,2970.1,,,0.01221,2.922809,0.012159,0.465002,1.496317,1.483186,5.258399,3.762082,14.576655,14.705712,51.679222,0.441786,PSF-00177_20201116115746,0,0,0,138.807175,155.956512,0.109962,0.5,0.8,5.947518,34.41,34.11,30.35,33.71,101.75,156.8,156.3,0.4,135,4.08,11:52:08,11/16/2020,-0.11,-0.001,-0.001,-9999,0.793,1.363,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.43627,2.430253,1.642381,0.929291,0.220551,0.042255,0.241497,0.223807,138.807175,0.000491,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116115746,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
77,11:57:56,11/16/2020,auto g+f+bcode ,Niko,,2970.1,,,0.014369,2.922136,0.014299,0.607897,1.491318,1.474141,5.66482,4.173502,14.488087,14.6569,55.674732,0.441786,PSF-00177_20201116115756,0,0,0,109.814644,133.859039,0.179625,0.5,0.8,15.791494,34.2,33.8,30.41,35.05,101.75,156.8,156.3,0.3,220,4.08,11:52:08,11/16/2020,-0.11,0.001,0,-9999,0.617,0.953,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.435804,2.429927,1.64167,0.92931,0.220096,0.058917,0.242357,0.296569,109.814644,0.00048,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116115756,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
78,11:58:12,11/16/2020,auto g+f+bcode ,Niko,,b40-14.1,,,0.000088,2.923415,0.000088,0.002762,1.465839,1.465761,4.565291,3.099452,14.405623,14.406389,44.868061,0.441786,PSF-00177_20201116115812,0,0,0,108.18708,212.140564,0.490022,0.5,0.8,24.063282,33.48,33.48,30.48,31.21,101.75,156.9,156.4,0.3,123,4.08,11:52:08,11/16/2020,-0.11,0,0.002,-9999,0.197,0.249,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.435313,2.428872,1.643023,0.929599,0.219501,0.009064,0.243696,0.213094,108.18708,0.000493,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116115812,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
79,11:58:24,11/16/2020,auto g+f+bcode ,Niko,,b40-14.1,,,0.004295,2.923287,0.004289,0.145878,1.457158,1.453039,4.811231,3.354073,14.281077,14.321565,47.2868,0.441786,PSF-00177_20201116115824,0,0,0,120.686172,196.301224,0.385199,0.5,0.8,19.721146,33.21,33.11,30.51,32.13,101.75,156.9,156.5,0.2,128,4.079,11:52:08,11/16/2020,-0.11,0.001,0.003,0.005,0.767,1.955,9.715,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.434769,2.428468,1.642888,0.929918,0.219165,0.020167,0.244581,0.217591,120.686172,0.000498,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116115824,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
80,11:58:46,11/16/2020,auto g+f+bcode ,Niko,,b42-24.7,,,0.380153,2.922917,0.336401,7.263649,1.692351,1.487657,3.829635,2.137285,14.621425,16.633255,37.639542,0.441786,PSF-00177_20201116115846,0,0,0,158.794281,331.513153,0.521002,0.5,0.8,25.85174,38.43,33.78,30.58,28.16,101.75,156.9,156.2,0.4,124,4.079,11:52:08,11/16/2020,-0.11,0.005,0.002,0.015,-0.568,-1.344,-3.088,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.435737,2.435981,1.642495,0.929204,0.218618,-0.029597,0.246436,0.214197,158.794281,0.0005,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116115846,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
81,11:58:59,11/16/2020,auto g+f+bcode ,Niko,,b42-24.7,,,0.638799,2.921199,0.524175,9.513155,1.772302,1.504069,3.570351,1.798049,14.78291,17.419271,35.091599,0.441786,PSF-00177_20201116115859,0,0,0,144.284607,354.066956,0.592493,0.5,0.8,30.422613,40.2,34.12,30.6,26.96,101.74,156.6,155.6,0.6,128,4.079,11:52:08,11/16/2020,-0.11,0.007,0.002,0.019,-0.481,-1.228,-3.264,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.436232,2.438501,1.64068,0.927678,0.218469,-0.044165,0.247414,0.217913,144.284607,0.000484,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116115859,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
82,11:59:21,11/16/2020,auto g+f+bcode ,Niko,,SC2.7,,,0.660304,2.923299,0.538638,10.712563,1.748204,1.44659,3.717302,1.969098,14.218358,17.182884,36.536915,0.441786,PSF-00177_20201116115921,0,0,0,113.68203,230.389236,0.506565,0.5,0.8,27.985312,39.56,32.74,30.64,27.65,101.74,156.9,157.1,-0.2,138,4.078,11:52:08,11/16/2020,-0.11,0.001,0.001,0.013,-0.176,0.241,1.165,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.434188,2.437584,1.642901,0.931532,0.218113,-0.036456,0.249185,0.226298,113.68203,0.000499,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116115921,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
83,11:59:32,11/16/2020,auto g+f+bcode ,Niko,,SC2.7,,,0.403347,2.923537,0.354446,7.533809,1.646474,1.434195,3.751508,2.105034,14.097328,16.183912,36.875202,0.441786,PSF-00177_20201116115932,0,0,0,108.126999,260.958557,0.585654,0.5,0.8,31.777493,37.23,32.43,30.65,27.8,101.74,156.9,156.6,0.2,136,4.078,11:52:08,11/16/2020,-0.11,0.004,0.003,0.021,0.011,0.426,-0.835,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.43373,2.434253,1.643153,0.930098,0.217985,-0.034759,0.250057,0.224179,108.126999,0.000495,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116115932,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
84,11:59:47,11/16/2020,auto g+f+bcode ,Niko,,SC2.5,,,0.031244,2.920389,0.030913,0.841913,1.407081,1.383242,4.102839,2.695758,13.596324,13.830644,40.328094,0.441786,PSF-00177_20201116115947,0,0,0,106.483696,302.080383,0.647499,0.5,0.8,55.209064,31.79,31.25,30.67,29.35,101.74,156.5,153.8,1.8,213,4.077,11:52:08,11/16/2020,-0.11,-0.002,0.003,-9999,-0.221,0.37,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.431974,2.42636,1.639827,0.922987,0.21785,-0.016287,0.251088,0.290872,106.483696,0.000493,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116115947,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
85,11:59:55,11/16/2020,auto g+f+bcode ,Niko,,SC2.5,,,0.035938,2.923671,0.035501,0.987621,1.445685,1.417804,4.19735,2.751666,13.936487,14.210541,41.258389,0.441786,PSF-00177_20201116115955,0,0,0,113.614799,309.028381,0.632348,0.5,0.8,37.60915,32.64,32.02,30.68,29.74,101.73,156.9,156.4,0.4,149,4.023,11:52:08,11/16/2020,-0.11,0.005,0.004,-9999,-0.238,-0.337,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.433112,2.427616,1.643295,0.929627,0.217783,-0.01155,0.251679,0.235397,113.614799,0.000506,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116115955,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
86,12:00:10,11/16/2020,auto g+f+bcode ,Niko,,1149.5,,,-0.000089,2.921769,-0.000089,-0.004019,1.396298,1.396412,5.814139,4.417841,13.726747,13.725629,57.153072,0.441786,PSF-00177_20201116120010,0,0,0,70.603607,70.555687,-0.000679,0.5,0.8,-0.033604,31.5,31.5,30.69,35.52,101.73,156.7,156.1,0.4,124,4.077,11:52:08,11/16/2020,-0.11,0.001,0.002,-9999,0.255,0.633,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.432347,2.425933,1.641282,0.928927,0.217642,0.061501,0.252797,0.213891,70.603607,0.000496,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116120010,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
87,12:00:23,11/16/2020,auto g+f+bcode ,Niko,,1149.5,,,0.018101,2.924465,0.01799,0.518747,1.389183,1.37454,4.241513,2.85233,13.511518,13.655456,41.69342,0.441786,PSF-00177_20201116120023,0,0,0,109.889748,293.807739,0.625981,0.5,0.8,27.792347,31.3,30.97,30.71,29.92,101.73,157,156.2,0.5,111,4.077,11:52:08,11/16/2020,-0.11,0.002,0.001,-9999,-0.15,-0.312,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.43155,2.425634,1.644138,0.929108,0.217451,-0.009799,0.253767,0.202966,109.889748,0.000501,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116120023,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
88,12:00:47,11/16/2020,auto g+f+bcode ,Niko,,9031.10.,,,0.500693,2.921816,0.427444,8.622551,1.640042,1.396748,3.638954,1.998912,13.729781,16.121319,35.770264,0.441786,PSF-00177_20201116120047,0,0,0,111.873863,307.671906,0.636386,0.5,0.8,29.139795,36.94,31.46,30.72,27.28,101.73,156.7,156.8,0,114,4.076,11:52:08,11/16/2020,-0.11,0.001,0.004,0.014,-0.085,-0.152,-0.157,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.432281,2.433829,1.641332,0.930622,0.217412,-0.041821,0.255472,0.205959,111.873863,0.000501,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116120047,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
89,12:01:03,11/16/2020,auto g+f+bcode ,Niko,,9031.10.,,,0.509557,2.923683,0.433929,8.559655,1.641101,1.399928,3.596291,1.95519,13.760336,16.130894,35.349068,0.441786,PSF-00177_20201116120103,0,0,0,108.879807,304.322357,0.642222,0.5,0.8,27.539526,37,31.56,30.7,27.08,101.74,156.9,157.2,-0.2,107,4.076,11:52:08,11/16/2020,-0.11,-0.002,-0.004,0.006,-0.698,-0.028,-0.077,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.43243,2.43391,1.643308,0.931754,0.217537,-0.044038,0.256668,0.199704,108.879807,0.000497,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116120103,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
90,12:01:24,11/16/2020,auto g+f+bcode ,Niko,,T52.7,,,0.08547,2.921912,0.083041,2.087458,1.441966,1.382947,3.932047,2.49008,13.592384,14.172462,38.646378,0.441786,PSF-00177_20201116120124,0,0,0,133.658417,349.793304,0.617893,0.5,0.8,27.146961,32.53,31.2,30.69,28.61,101.74,156.7,155.4,0.9,110,4.076,11:52:08,11/16/2020,-0.11,0.001,0.003,0.013,-0.124,-0.096,0.615,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.431897,2.427447,1.641433,0.927002,0.217648,-0.02551,0.258219,0.201969,133.658417,0.000491,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116120124,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
91,12:01:35,11/16/2020,auto g+f+bcode ,Niko,,T52.7,,,0.088175,2.921576,0.085591,1.950863,1.46752,1.412365,3.727223,2.259703,13.882277,14.424401,36.635239,0.441786,PSF-00177_20201116120135,0,0,0,104.56002,292.284241,0.642266,0.5,0.8,24.654419,33.12,31.88,30.68,27.69,101.74,156.7,149.1,4.9,96,4.021,11:52:08,11/16/2020,-0.11,0.002,0.001,-9999,0.34,1.124,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.432907,2.428313,1.641078,0.911221,0.217717,-0.03648,0.259028,0.190035,104.56002,0.000491,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116120135,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
92,12:02:05,11/16/2020,auto g+f+bcode ,Niko,,T48.7,,,0.620346,2.921247,0.511686,9.450881,1.740928,1.474395,3.570963,1.830035,14.492224,17.112047,35.099949,0.441786,PSF-00177_20201116120205,0,0,0,115.368965,338.18222,0.658856,0.5,0.8,34.523491,39.34,33.32,30.66,26.96,101.74,156.6,154.8,1.2,131,4.074,11:52:08,11/16/2020,-0.11,-0.006,-0.003,0.014,-1.066,0.31,-1.461,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.435042,2.437266,1.640731,0.92549,0.217901,-0.044948,0.261388,0.220176,115.368965,0.000486,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116120205,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
93,12:02:20,11/16/2020,auto g+f+bcode ,Niko,,T48.7,,,0.733128,2.923417,0.586138,10.712337,1.76526,1.463743,3.575818,1.810558,14.387486,17.351168,35.147579,0.441786,PSF-00177_20201116120220,0,0,0,102.992889,272.145508,0.621552,0.5,0.8,38.468353,39.91,33.09,30.65,26.98,101.74,156.9,152,3.1,155,4.074,11:52:08,11/16/2020,-0.11,0.006,0.003,0.015,-0.257,-0.625,-1.225,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.434711,2.438074,1.643025,0.918487,0.217969,-0.044573,0.262609,0.240593,102.992889,0.000492,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116120220,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
94,12:02:48,11/16/2020,auto g+f+bcode ,Niko,,588155.01.8,,,0.165358,2.92333,0.156505,3.7077,1.601199,1.496662,3.945693,2.344495,14.711122,15.738649,38.783363,0.441786,PSF-00177_20201116120248,0,0,0,119.688751,331.570374,0.639025,0.5,0.8,33.630135,36.16,33.8,30.68,28.67,101.74,156.9,156.7,0.1,132,4.073,12:02:34,11/16/2020,-0.13,0.001,0.002,-9999,0.789,1.521,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.435742,2.432749,1.642933,0.930367,0.217786,-0.024587,0.264975,0.220667,119.688751,0.000486,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116120248,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
95,12:02:58,11/16/2020,auto g+f+bcode ,Niko,,588155.01.8,,,0.30523,2.922964,0.27637,6.339194,1.676674,1.498033,3.945671,2.268997,14.725177,16.481165,38.784668,0.441786,PSF-00177_20201116120258,0,0,0,102.68927,184.647552,0.443863,0.5,0.8,27.232616,37.84,33.81,30.68,28.67,101.73,156.9,156.4,0.3,153,4.073,12:02:34,11/16/2020,-0.13,0.002,0.002,-9999,-0.152,0.519,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.435762,2.435164,1.642545,0.929629,0.217712,-0.024693,0.265846,0.239438,102.68927,0.000501,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116120258,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
96,12:03:18,11/16/2020,auto g+f+bcode ,Niko,,C56-94.7,,,0.087699,2.922643,0.085144,2.317742,1.573164,1.507772,4.262731,2.689567,14.822552,15.465405,41.905899,0.441786,PSF-00177_20201116120318,0,0,0,127.802971,322.687256,0.603942,0.5,0.8,29.303854,35.47,33.99,30.7,30.01,101.72,156.8,156.3,0.3,121,4.072,12:02:34,11/16/2020,-0.13,0.001,-0.001,-0.001,-1.851,-4.317,-10.847,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.436024,2.431748,1.642205,0.929467,0.217543,-0.008598,0.267504,0.211834,127.802971,0.000489,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116120318,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
97,12:03:27,11/16/2020,auto g+f+bcode ,Niko,,C56-94.7,,,0.257014,2.921012,0.236229,5.372527,1.652067,1.500403,3.902473,2.250407,14.749274,16.24016,38.362125,0.441786,PSF-00177_20201116120327,0,0,0,103.910568,279.405365,0.628101,0.5,0.8,30.990086,37.22,33.81,30.71,28.48,101.73,156.6,156.7,0,123,4.073,12:02:34,11/16/2020,-0.13,0.001,-0.001,-9999,0.051,0.006,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.435748,2.434271,1.640483,0.930377,0.217452,-0.027365,0.268241,0.213595,103.910568,0.000496,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116120327,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
98,12:03:48,11/16/2020,auto g+f+bcode ,Niko,,9031.11,,,0.254889,2.922112,0.23444,5.291387,1.607899,1.458591,3.842406,2.234506,14.338287,15.806025,37.771744,0.441786,PSF-00177_20201116120348,0,0,0,107.375977,305.972107,0.649066,0.5,0.8,32.643375,36.17,32.82,30.74,28.21,101.73,156.8,156.4,0.2,126,4.072,12:02:34,11/16/2020,-0.13,0,0.002,0.009,-0.193,-0.186,-0.211,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.434283,2.432761,1.641644,0.929613,0.217231,-0.030906,0.270101,0.215646,107.375977,0.000484,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201116120348,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
