SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
58,11:41:29,11/17/2020,auto g+f+bcode ,Niko,,TX6704.10,,,0.308627,2.923357,0.279156,5.654411,2.145781,1.988186,4.130744,1.984962,19.658728,21.216999,40.843857,0.441786,PSF-00177_20201117114129,0,0,0,107.720016,267.663361,0.597554,0.5,0.8,77.431801,44.86,41.57,32.03,29.46,101.14,156.9,156.4,0.3,324,4.086,11:32:03,11/17/2020,-0.2,-0.001,0.001,-9999,-0.501,-0.538,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.446679,2.444859,1.642962,0.929615,0.206503,-0.031807,0.269029,0.386196,107.720016,0.0005,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117114129,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
59,11:41:52,11/17/2020,auto g+f+bcode ,Niko,,255189.01.3,,,-0.006668,2.923587,-0.006683,-0.198906,1.979345,1.984897,4.887474,2.908129,19.625099,19.570202,48.323494,0.441786,PSF-00177_20201117114152,0,0,0,79.006432,82.470062,0.041999,0.5,0.8,3.443851,41.29,41.41,32.07,32.41,101.14,156.9,155.9,0.7,205,4.086,11:32:03,11/17/2020,-0.2,0.004,0.002,-9999,0.378,0.644,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.446446,2.439859,1.643206,0.928295,0.206196,0.004272,0.271028,0.283846,79.006432,0.000507,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117114152,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
60,11:42:01,11/17/2020,auto g+f+bcode ,Niko,,255189.01.3,,,-0.005235,2.920469,-0.005244,-0.160714,1.970426,1.974924,4.96377,2.993344,19.525667,19.481197,49.075783,0.441786,PSF-00177_20201117114201,0,0,0,79.680565,81.739067,0.025184,0.5,0.8,2.150752,41.06,41.15,32.09,32.69,101.14,156.5,155.7,0.5,214,4.085,11:32:03,11/17/2020,-0.2,0.001,-0.002,-9999,0.269,0.552,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.446077,2.439526,1.639911,0.927942,0.20603,0.00748,0.271755,0.291166,79.680565,0.000503,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117114201,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
61,11:42:40,11/17/2020,auto g+f+bcode ,Niko,,TX6704.4,,,0.017786,2.920546,0.017679,0.488419,2.028949,2.015288,4.729858,2.700909,19.925434,20.060495,46.764759,0.441786,PSF-00177_20201117114240,0,0,0,128.612274,277.603271,0.536705,0.5,0.8,38.47681,42.06,41.77,32.18,31.83,101.14,156.6,155.9,0.4,179,4.031,11:42:13,11/17/2020,-0.17,0.001,-0.003,-9999,0.066,0.453,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.446938,2.440867,1.639992,0.92848,0.205277,-0.004437,0.275004,0.261673,128.612274,0.000508,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117114240,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
62,11:42:57,11/17/2020,auto g+f+bcode ,Niko,,TX6704.4,,,0.00529,2.92255,0.005281,0.14461,2.124445,2.120411,4.799267,2.674822,20.964693,21.00458,47.450783,0.441786,PSF-00177_20201117114257,0,0,0,125.854614,226.651672,0.444722,0.5,0.8,50.555199,43.95,43.87,32.22,32.09,101.14,156.8,156,0.5,284,4.084,11:42:13,11/17/2020,-0.17,-0.001,-0.003,-9999,-0.477,-1.813,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.449893,2.443509,1.642107,0.928724,0.205002,-0.001643,0.276434,0.351988,125.854614,0.000499,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117114257,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
63,11:43:16,11/17/2020,auto g+f+bcode ,Niko,,TX6704.4,,,0.385596,2.924077,0.340672,7.014177,2.210939,2.015675,4.227062,2.016123,19.929504,21.860134,41.794064,0.441786,PSF-00177_20201117114316,0,0,0,119.684814,222.912308,0.463086,0.5,0.8,48.281075,45.66,41.63,32.25,29.86,101.14,157,156.5,0.3,261,4.084,11:42:13,11/17/2020,-0.17,0.007,0.004,0.027,0.001,0.04,-0.451,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.446719,2.445883,1.643726,0.930018,0.204759,-0.029626,0.277954,0.331729,119.684814,0.000497,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117114316,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
64,11:43:47,11/17/2020,auto g+f+bcode ,Niko,,9031.8,,,0.365359,2.921194,0.324743,6.51887,2.265201,2.083406,4.230336,1.965135,20.598717,22.396133,41.8255,0.441786,PSF-00177_20201117114347,0,0,0,101.977585,215.441101,0.526657,0.5,0.8,65.676643,46.67,42.93,32.29,29.88,101.14,156.6,153.1,2.3,312,4.083,11:42:13,11/17/2020,-0.17,-0.007,-0.004,0.009,-0.549,-1.164,-1.329,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.448547,2.447274,1.640675,0.921192,0.204422,-0.029988,0.280521,0.375707,101.977585,0.000498,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117114347,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
65,11:44:11,11/17/2020,auto g+f+bcode ,Niko,,9031.8,,,0.303574,2.922304,0.275006,5.877405,2.252444,2.088658,4.343599,2.091156,20.650337,22.269672,42.944706,0.441786,PSF-00177_20201117114411,0,0,0,139.796738,273.020264,0.487962,0.5,0.8,62.586559,46.34,42.97,32.32,30.34,101.14,156.8,155.3,0.9,321,4.083,11:42:13,11/17/2020,-0.17,-0.002,-0.001,0.008,-0.075,0.218,-1.047,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.448597,2.446801,1.641847,0.926852,0.204197,-0.024687,0.282493,0.383357,139.796738,0.000494,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117114411,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
66,11:44:41,11/17/2020,auto g+f+bcode ,Niko,,OCK1-S02.7,,,0.339665,2.921811,0.30429,6.18417,2.214962,2.042506,4.205165,1.990203,20.195341,21.900505,41.578697,0.441786,PSF-00177_20201117114441,0,0,0,101.396439,257.462372,0.60617,0.5,0.8,57.559216,45.49,41.95,32.35,29.77,101.14,156.7,156.5,0.2,237,4.082,11:42:13,11/17/2020,-0.17,0,0.003,0.01,-0.303,-0.418,-0.911,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.447145,2.445617,1.641326,0.929808,0.203956,-0.031992,0.284855,0.311716,101.396439,0.000496,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117114441,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
67,11:44:54,11/17/2020,auto g+f+bcode ,Niko,,OCK1-S02.7,,,0.392854,2.923109,0.346311,6.717299,2.283692,2.096685,4.18278,1.899088,20.730314,22.57929,41.35593,0.441786,PSF-00177_20201117114454,0,0,0,100.475906,259.334198,0.612562,0.5,0.8,69.138512,46.88,43.04,32.35,29.68,101.14,156.9,156.6,0.2,282,4.082,11:42:13,11/17/2020,-0.17,-0.003,-0.005,0.008,-0.263,0.703,-1.6,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.448697,2.44755,1.642699,0.930218,0.203906,-0.033204,0.285822,0.350245,100.475906,0.000484,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117114454,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
68,11:45:25,11/17/2020,auto g+f+bcode ,Niko,,b42-24.9,,,0.446487,2.92252,0.387315,7.368906,2.362113,2.157032,4.223738,1.861625,21.326929,23.354601,41.760788,0.441786,PSF-00177_20201117114525,0,0,0,126.387115,287.271393,0.560043,0.5,0.8,44.191021,48.4,44.2,32.38,29.85,101.14,156.8,155.6,0.7,197,4.082,11:42:13,11/17/2020,-0.17,0.004,0.002,-9999,0.918,0.108,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.450323,2.449643,1.642076,0.927695,0.203644,-0.031543,0.288373,0.277194,126.387115,0.000485,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117114525,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
69,11:45:44,11/17/2020,auto g+f+bcode ,Niko,,b42-24.9,,,0.399923,2.923148,0.351794,6.566012,2.340517,2.157827,4.167573,1.827056,21.334206,23.140444,41.204353,0.441786,PSF-00177_20201117114544,0,0,0,106.39608,292.733429,0.636543,0.5,0.8,44.205441,47.93,44.19,32.4,29.62,101.14,156.9,155,1.2,174,4.08,11:42:13,11/17/2020,-0.17,-0.003,-0.004,-0.015,-0.119,-0.213,-0.312,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.450301,2.448985,1.642741,0.926006,0.20355,-0.034539,0.289871,0.256845,106.39608,0.000506,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117114544,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
70,11:47:10,11/17/2020,auto g+f+bcode ,Niko,,b42-34.8,,,0.40965,2.921502,0.359273,6.367593,2.35317,2.17579,4.08873,1.735561,21.511593,23.26531,40.424442,0.441786,PSF-00177_20201117114710,0,0,0,116.08136,317.763092,0.634692,0.5,0.8,70.54538,47.98,44.37,32.47,29.29,101.14,156.7,152.5,2.6,278,4.024,11:42:13,11/17/2020,-0.17,-0.001,-0.003,0.019,-0.821,-0.004,-0.546,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.450534,2.449041,1.641,0.919884,0.202946,-0.039532,0.29656,0.346548,116.08136,0.000501,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117114710,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
71,11:47:25,11/17/2020,auto g+f+bcode ,Niko,,b42-34.8,,,0.175901,2.923154,0.165917,3.591644,2.257277,2.15726,4.374986,2.117709,21.328497,22.317348,43.25481,0.441786,PSF-00177_20201117114725,0,0,0,126.435402,277.860046,0.544967,0.5,0.8,61.554829,46.02,43.98,32.48,30.46,101.14,156.9,153.4,2.2,282,4.079,11:42:13,11/17/2020,-0.17,0.004,0.004,-9999,0.238,-0.013,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.449985,2.446319,1.642747,0.922085,0.202911,-0.025167,0.297653,0.350425,126.435402,0.000504,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117114725,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
72,11:48:01,11/17/2020,auto g+f+bcode ,Niko,,SC2.6,,,0.284382,2.923168,0.259169,5.225931,2.269341,2.123832,4.243193,1.973853,20.997841,22.436451,41.951481,0.441786,PSF-00177_20201117114801,0,0,0,99.350807,285.295837,0.651762,0.5,0.8,32.11124,46.21,43.25,32.5,29.93,101.15,156.9,156,0.5,123,4.078,11:42:13,11/17/2020,-0.17,0.001,0.005,0.013,-0.183,0.046,-0.281,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.448957,2.44659,1.642762,0.928727,0.202766,-0.031951,0.300435,0.213442,99.350807,0.000496,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117114801,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
73,11:48:15,11/17/2020,auto g+f+bcode ,Niko,,SC2.6,,,0.357191,2.921894,0.318282,5.975276,2.299203,2.132715,4.137596,1.838393,21.086088,22.732143,40.908272,0.441786,PSF-00177_20201117114815,0,0,0,108.635544,275.447479,0.605603,0.5,0.8,34.176811,46.82,43.43,32.5,29.49,101.14,156.7,156.1,0.4,141,4.077,11:42:13,11/17/2020,-0.17,0.003,0,0.013,-0.094,-0.652,-2.077,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.449205,2.447425,1.641414,0.928966,0.202751,-0.037331,0.301418,0.228856,108.635544,0.000501,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117114815,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
74,11:48:48,11/17/2020,auto g+f+bcode ,Niko,,T52.9,,,0.28161,2.921699,0.256853,5.355573,2.250728,2.101426,4.291217,2.04049,20.778891,22.25518,42.43153,0.441786,PSF-00177_20201117114848,0,0,0,124.63224,256.491425,0.514088,0.5,0.8,35.647591,45.79,42.75,32.51,30.13,101.13,156.7,155.4,0.8,173,4.076,11:42:13,11/17/2020,-0.17,-0.002,0.001,0.018,0.05,-1.424,-3.449,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.448246,2.445996,1.641208,0.927216,0.202622,-0.029774,0.30392,0.256619,124.63224,0.000501,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117114848,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
75,11:49:02,11/17/2020,auto g+f+bcode ,Niko,,T52.9,,,0.224243,2.922,0.20826,4.35234,2.262926,2.141633,4.307847,2.044921,21.175932,22.375242,42.594913,0.441786,PSF-00177_20201117114902,0,0,0,135.654327,263.094299,0.484389,0.5,0.8,52.670784,46.02,43.55,32.52,30.19,101.14,156.7,153.2,2.2,272,4.076,11:42:13,11/17/2020,-0.17,-0.002,0.001,-9999,-7.989,-2.591,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.449377,2.446314,1.641526,0.921607,0.202568,-0.029032,0.304991,0.341359,135.654327,0.000496,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117114902,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
76,11:49:46,11/17/2020,auto g+f+bcode ,Niko,,V60-96.5,,,0.015462,2.923399,0.015381,0.466391,2.059658,2.046648,5.018989,2.959331,20.236794,20.365433,49.626625,0.441786,PSF-00177_20201117114946,0,0,0,127.589821,260.692841,0.510574,0.5,0.8,48.460392,41.82,41.56,32.55,32.88,101.14,156.9,156,0.6,237,4.076,11:42:13,11/17/2020,-0.17,0.005,0.002,-9999,0.632,1.205,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.446547,2.440456,1.643007,0.928624,0.202354,0.004175,0.308227,0.311625,127.589821,0.000492,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117114946,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
77,11:50:00,11/17/2020,auto g+f+bcode ,Niko,,V60-96.5,,,-0.001648,2.922423,-0.001649,-0.049454,2.014045,2.015426,4.942851,2.928807,19.928961,19.915302,48.875969,0.441786,PSF-00177_20201117115000,0,0,0,142.009384,218.01889,0.348637,0.5,0.8,35.407463,40.87,40.9,32.56,32.61,101.13,156.8,155.2,1,254,4.074,11:42:13,11/17/2020,-0.17,0,-0.004,-9999,-4.251,-1.3,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.445606,2.439116,1.641973,0.92666,0.202265,0.000602,0.309232,0.325921,142.009384,0.000496,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117115000,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
78,11:50:31,11/17/2020,auto g+f+bcode ,Niko,,V57-96.1,,,0.005542,2.922724,0.005531,0.151429,2.06093,2.056703,4.736564,2.675635,20.336618,20.378407,46.834999,0.441786,PSF-00177_20201117115031,0,0,0,108.688118,310.117737,0.649526,0.5,0.8,52.810474,41.77,41.68,32.58,31.86,101.13,156.8,155.8,0.6,203,4.074,11:42:13,11/17/2020,-0.17,0.001,-0.001,-9999,-0.269,-0.602,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.446714,2.440372,1.642292,0.928179,0.202082,-0.009166,0.311661,0.282356,108.688118,0.000497,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117115031,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
79,11:50:58,11/17/2020,auto g+f+bcode ,Niko,,V57-96.1,,,0.007127,2.923612,0.00711,0.201549,2.059051,2.053429,4.828565,2.769514,20.303091,20.358673,47.741985,0.441786,PSF-00177_20201117115058,0,0,0,112.260818,311.401245,0.639498,0.5,0.8,69.48246,41.69,41.57,32.6,32.2,101.14,156.9,154.7,1.4,272,4.074,11:42:13,11/17/2020,-0.17,0.002,0.002,-9999,0.024,0.886,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.446559,2.440258,1.643232,0.925439,0.201946,-0.005123,0.313678,0.341176,112.260818,0.000507,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117115058,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
80,11:51:31,11/17/2020,auto g+f+bcode ,Niko,,2970.10.,,,0.093417,2.922784,0.090524,2.409276,2.156536,2.089367,4.756095,2.599559,20.660261,21.32445,47.029636,0.441786,PSF-00177_20201117115131,0,0,0,213.95517,247.045044,0.133943,0.5,0.8,15.76861,43.6,42.25,32.62,31.93,101.13,156.8,156,0.6,294,4.019,11:42:13,11/17/2020,-0.17,0.003,0.003,0.005,0.221,0.331,-0.866,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.447507,2.442934,1.642355,0.928541,0.201762,-0.008768,0.316264,0.360697,213.95517,0.000488,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117115131,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
81,11:51:47,11/17/2020,auto g+f+bcode ,Niko,,2970.10.,,,0.058107,2.923002,0.056974,1.486929,2.122675,2.08121,4.673505,2.550829,20.578028,20.988016,46.209415,0.441786,PSF-00177_20201117115147,0,0,0,282.398712,287.492737,0.017719,0.5,0.8,2.0134,42.89,42.06,32.63,31.62,101.14,156.9,151.7,3.3,284,4.073,11:42:13,11/17/2020,-0.17,-0.002,-0.004,-9999,0.109,0.953,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.447237,2.441941,1.642586,0.917807,0.201681,-0.012759,0.317488,0.351887,282.398712,0.000501,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117115147,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
82,11:52:13,11/17/2020,auto g+f+bcode ,Niko,,Haines.2,,,0.046939,2.920171,0.046197,1.251028,2.115413,2.080443,4.761294,2.645882,20.569376,20.915119,47.074993,0.441786,PSF-00177_20201117115213,0,0,0,176.728607,314.122803,0.43739,0.5,0.8,49.462578,42.71,42.01,32.65,31.95,101.14,156.5,155.8,0.5,283,4.072,11:42:13,11/17/2020,-0.17,-0.002,-0.003,-9999,0.369,0.207,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.447164,2.441685,1.639598,0.928036,0.201569,-0.008835,0.31939,0.350714,176.728607,0.000498,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117115213,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
83,11:52:33,11/17/2020,auto g+f+bcode ,Niko,,Haines.2,,,0.051365,2.9216,0.050477,1.395168,2.130217,2.091267,4.829691,2.699474,20.675468,21.060555,47.749115,0.441786,PSF-00177_20201117115233,0,0,0,174.552444,319.487213,0.453648,0.5,0.8,55.008118,42.95,42.17,32.67,32.2,101.15,156.7,155.6,0.7,303,4.071,11:52:25,11/17/2020,-0.12,-0.001,0.004,-9999,1.346,-0.039,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.447384,2.441945,1.641103,0.927703,0.201373,-0.005986,0.320836,0.368291,174.552444,0.000492,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117115233,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
84,11:53:01,11/17/2020,auto g+f+bcode ,Niko,,C56-94.4,,,0.004742,2.921592,0.004735,0.130599,2.108646,2.104999,4.803201,2.694555,20.811953,20.848007,47.488853,0.441786,PSF-00177_20201117115301,0,0,0,118.075493,290.02298,0.592875,0.5,0.8,26.122921,42.43,42.36,32.71,32.1,101.14,156.7,155.9,0.5,110,4.016,11:52:25,11/17/2020,-0.12,-0.003,0.001,-9999,-0.32,-0.356,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.447647,2.441209,1.641095,0.928265,0.20109,-0.007661,0.322874,0.202242,118.075493,0.000505,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117115301,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
85,11:53:11,11/17/2020,auto g+f+bcode ,Niko,,C56-94.4,,,0.001625,2.922119,0.001625,0.047417,2.12365,2.122326,4.972469,2.848819,20.981194,20.994278,49.157536,0.441786,PSF-00177_20201117115311,0,0,0,91.646431,149.914032,0.388673,0.5,0.8,22.777302,42.72,42.69,32.71,32.72,101.15,156.8,151.7,3.2,147,4.071,11:52:25,11/17/2020,-0.12,0.001,0.001,-9999,2.057,2.36,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.448114,2.441605,1.641651,0.917735,0.201033,-0.00003,0.323587,0.23352,91.646431,0.000503,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117115311,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
86,11:53:39,11/17/2020,auto g+f+bcode ,Niko,,SC2.2,,,0.006301,2.923335,0.006287,0.182251,2.1468,2.141719,4.975694,2.828894,21.173485,21.223711,49.190754,0.441786,PSF-00177_20201117115339,0,0,0,122.490761,184.537415,0.336228,0.5,0.8,30.060465,43.14,43.03,32.73,32.73,101.15,156.9,155.8,0.7,224,4.07,11:52:25,11/17/2020,-0.12,0.001,0.003,-0.006,-1.82,-4.683,-10.919,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.448597,2.442189,1.642939,0.928182,0.200887,-0.000118,0.325653,0.299777,122.490761,0.000499,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117115339,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
87,11:53:49,11/17/2020,auto g+f+bcode ,Niko,,SC2.2,,,0.005697,2.92302,0.005685,0.172404,2.144521,2.139713,5.101908,2.957388,21.153759,21.201284,50.438786,0.441786,PSF-00177_20201117115349,0,0,0,88.449242,96.397873,0.082456,0.5,0.8,8.909704,43.07,42.98,32.74,33.17,101.15,156.9,155.7,0.8,270,4.07,11:52:25,11/17/2020,-0.12,-0.001,0.003,-9999,0.73,1.378,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.448517,2.442101,1.642605,0.927744,0.200837,0.005442,0.326294,0.33989,88.449242,0.000494,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201117115349,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
