SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
28,11:32:03,11/24/2020,auto g+f+bcode ,Niko,,588155.01.6,,,0.353631,2.922014,0.315454,7.831522,1.357182,1.135336,3.82166,2.464478,11.146181,13.324154,37.519211,0.441786,PSF-00177_20201124113203,0,0,0,150.863525,252.225281,0.40187,0.5,0.8,52.500877,32.78,27.42,29.5,28.12,101.86,156.7,157.2,-0.3,327,4.082,11:23:55,11/24/2020,-0.13,0,0.002,-9999,1.173,3.281,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.42642,2.428065,1.641541,0.931659,0.228085,-0.016799,0.300559,0.388477,150.863525,0.000488,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124113203,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
29,11:33:08,11/24/2020,auto g+f+bcode ,Niko,,2214.4.7,,,0.090899,2.922675,0.088157,2.430197,1.127284,1.058322,3.866354,2.73907,10.390116,11.067153,37.958084,0.441786,PSF-00177_20201124113308,0,0,0,128.178482,279.781952,0.541863,0.5,0.8,58.111652,27.11,25.45,29.58,28.32,101.86,156.8,147.9,5.7,268,4.081,11:23:55,11/24/2020,-0.13,0,0,-9999,-0.151,1.452,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.423378,2.419608,1.64224,0.908332,0.227403,-0.015317,0.304981,0.338149,128.178482,0.000482,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124113308,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
30,11:33:20,11/24/2020,auto g+f+bcode ,Niko,,2214.4.7,,,0.037369,2.92345,0.036898,1.040024,1.12981,1.100317,3.929472,2.799662,10.802721,11.092279,38.578888,0.441786,PSF-00177_20201124113320,0,0,0,137.844437,336.014282,0.589766,0.5,0.8,69.683632,27.16,26.45,29.59,28.6,101.86,156.9,155.9,0.7,295,4.08,11:23:55,11/24/2020,-0.13,0.001,0,-9999,0.038,0.467,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424916,2.419682,1.643061,0.92834,0.22734,-0.012029,0.305929,0.361618,137.844437,0.000496,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124113320,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
31,11:33:53,11/24/2020,auto g+f+bcode ,Niko,,TXNM0821.5,,,0.146478,2.923291,0.139489,4.12373,1.219853,1.103005,4.151536,2.931683,10.829433,11.976661,40.760277,0.441786,PSF-00177_20201124113353,0,0,0,146.623856,198.5625,0.261573,0.5,0.8,35.560535,29.28,26.48,29.61,29.55,101.85,156.9,156.9,0,340,4.079,11:23:55,11/24/2020,-0.13,0.001,0.002,-9999,-2.167,-1.369,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424959,2.422876,1.642892,0.930869,0.227141,-0.000718,0.308491,0.399893,146.623856,0.000496,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124113353,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
32,11:34:16,11/24/2020,auto g+f+bcode ,Niko,,TXNM0821.5,,,0.28142,2.923443,0.256709,6.56624,1.266297,1.080359,3.806494,2.540197,10.607773,12.433445,37.374996,0.441786,PSF-00177_20201124113416,0,0,0,122.352364,224.662537,0.455395,0.5,0.8,62.757484,30.33,25.88,29.65,28.05,101.85,156.9,157,-0.1,345,4.079,11:34:06,11/24/2020,-0.05,0,-0.002,0.022,0.261,1.361,4.628,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.42403,2.424305,1.643053,0.931252,0.226802,-0.019374,0.310245,0.403894,122.352364,0.000492,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124113416,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
33,11:35:05,11/24/2020,auto g+f+bcode ,Niko,,NY1.10,,,0.065584,2.921517,0.064144,1.908104,1.16274,1.108567,4.114031,2.951292,10.884226,11.416112,40.392742,0.441786,PSF-00177_20201124113505,0,0,0,147.019028,323.534485,0.545585,0.5,0.8,188.42662,27.79,26.5,29.68,29.39,101.85,156.7,156.3,0.2,863,4.077,11:34:06,11/24/2020,-0.05,-0.001,-0.001,0.002,-1.224,-4.631,0.084,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424977,2.420499,1.641016,0.929394,0.226475,-0.003558,0.313996,0.850354,147.019028,0.000494,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124113505,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
34,11:35:25,11/24/2020,auto g+f+bcode ,Niko,,NY1.10,,,0.054863,2.922239,0.053852,1.467063,1.245296,1.203699,3.949358,2.704063,11.817543,12.22592,38.77356,0.441786,PSF-00177_20201124113525,0,0,0,118.87014,303.986206,0.608962,0.5,0.8,64.139671,29.73,28.74,29.7,28.69,101.86,156.8,156.1,0.5,263,4.077,11:34:06,11/24/2020,-0.05,-0.001,-0.002,-9999,-0.21,-0.301,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.428389,2.423402,1.641778,0.928778,0.226296,-0.012405,0.315796,0.334023,118.87014,0.000495,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124113525,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
35,11:36:26,11/24/2020,auto g+f+bcode ,Niko,,OCK1-S02.3,,,0.049206,2.922638,0.048391,2.00321,1.240345,1.183564,5.320868,4.080523,11.62032,12.177792,52.240662,0.441786,PSF-00177_20201124113626,0,0,0,140.95903,135.038132,-0.043846,0.5,0.8,-24.549749,29.49,28.14,29.78,33.93,101.85,156.8,156.6,0.2,1400,4.075,11:34:06,11/24/2020,-0.05,0,0.001,-9999,-4.926,-3.344,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.42746,2.423021,1.6422,0.930092,0.225621,0.052154,0.321074,1.311834,140.95903,0.000485,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124113626,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
36,11:36:45,11/24/2020,auto g+f+bcode ,Niko,,OCK1-S02.3,,,0.055745,2.922191,0.054701,1.79504,1.263405,1.212516,4.511166,3.247761,11.903986,12.403588,44.288773,0.441786,PSF-00177_20201124113645,0,0,0,164.897919,261.473907,0.369352,0.5,0.8,97.549263,29.94,28.74,29.83,31,101.86,156.8,156.5,0.1,660,4.075,11:34:06,11/24/2020,-0.05,0.003,0.001,-0.001,-3.984,-1.358,-3.127,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.428358,2.423689,1.641728,0.929997,0.225139,0.014417,0.322979,0.675568,164.897919,0.000483,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124113645,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
37,11:37:29,11/24/2020,auto g+f+bcode ,Niko,,588155.01.5,,,0.0122,2.922086,0.012149,0.595594,1.239068,1.222178,6.05344,4.814372,11.999342,12.165164,59.432663,0.441786,PSF-00177_20201124113729,0,0,0,94.48922,79.124092,-0.19419,0.5,0.8,-119.870499,29.17,28.77,29.95,36.26,101.85,156.7,156.6,0.1,1543,4.074,11:34:06,11/24/2020,-0.05,0,-0.001,-9999,-0.276,-0.575,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.428391,2.422517,1.641616,0.930179,0.224108,0.0805,0.327018,1.435252,94.48922,0.000482,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124113729,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
38,11:37:45,11/24/2020,auto g+f+bcode ,Niko,,588155.01.5,,,0.028835,2.923217,0.028553,1.208717,1.292828,1.258602,5.461408,4.16858,12.357286,12.693329,53.62154,0.441786,PSF-00177_20201124113745,0,0,0,111.492279,98.72818,-0.129285,0.5,0.8,-77.210312,30.33,29.52,30.01,34.39,101.85,156.9,156.6,0.2,1493,4.074,11:34:06,11/24/2020,-0.05,0.002,0.002,-9999,-1.885,-2.833,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.429515,2.424231,1.642813,0.930219,0.223564,0.055308,0.328488,1.392071,111.492279,0.000482,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124113745,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
39,11:38:27,11/24/2020,auto g+f+bcode ,Niko,,1149.1,,,0.021612,2.922057,0.021454,0.848863,1.20432,1.180239,5.109594,3.905274,11.587303,11.823726,50.164764,0.441786,PSF-00177_20201124113827,0,0,0,311.18811,272.635803,-0.141406,0.5,0.8,-72.199387,28.08,27.52,30.11,33.2,101.86,156.7,154.7,1.3,1276,4.072,11:34:06,11/24/2020,-0.05,0.001,0.001,0.003,-1.511,-3.2,-13.145,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.426463,2.420862,1.641586,0.925259,0.222649,0.038685,0.331782,1.205736,311.18811,0.000481,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124113827,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
40,11:38:37,11/24/2020,auto g+f+bcode ,Niko,,1149.1,,,0.008797,2.92418,0.008771,0.312291,1.158194,1.149345,4.680935,3.522742,11.283605,11.370477,45.954712,0.441786,PSF-00177_20201124113837,0,0,0,131.01947,208.099014,0.370398,0.5,0.8,37.709393,26.97,26.76,30.14,31.65,101.86,157,151.6,3.4,255,4.073,11:34:06,11/24/2020,-0.05,0,-0.003,-9999,-0.313,0.265,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.425301,2.419178,1.643835,0.917544,0.222434,0.01874,0.33266,0.326455,131.01947,0.000497,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124113837,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
41,11:39:08,11/24/2020,auto g+f+bcode ,Niko,,CC12.4,,,-0.003449,2.922655,-0.003453,-0.14287,1.08343,1.087486,5.167954,4.084524,10.677302,10.637482,50.740711,0.441786,PSF-00177_20201124113908,0,0,0,94.481346,83.154915,-0.136209,0.5,0.8,-70.941437,25.16,25.25,30.19,33.4,101.85,156.8,156.5,0.2,1302,4.073,11:34:06,11/24/2020,-0.05,0.001,0.001,-9999,-0.391,0.228,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422973,2.416416,1.642219,0.9299,0.222021,0.040383,0.334812,1.227775,94.481346,0.000488,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124113908,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
42,11:39:19,11/24/2020,auto g+f+bcode ,Niko,,CC12.4,,,0.001247,2.922807,0.001247,0.068108,1.109941,1.108009,6.467008,5.357067,10.878186,10.897162,63.491673,0.441786,PSF-00177_20201124113919,0,0,0,95.687988,79.869751,-0.19805,0.5,0.8,-115.160622,25.73,25.68,30.22,37.47,101.86,156.8,156.1,0.5,1454,4.072,11:34:06,11/24/2020,-0.05,0.001,0,-9999,-0.191,-0.207,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.423632,2.417283,1.64238,0.928897,0.22175,0.093287,0.335889,1.358219,95.687988,0.000492,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124113919,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
43,11:40:04,11/24/2020,auto g+f+bcode ,Niko,,UT12-075.5,,,0.01887,2.921043,0.018749,0.623563,1.09448,1.076758,4.390705,3.296225,10.571973,10.745975,43.109413,0.441786,PSF-00177_20201124114004,0,0,0,138.16452,284.722198,0.514739,0.5,0.8,162.348938,25.31,24.9,30.26,30.53,101.85,156.6,156.5,0.1,789,4.07,11:34:06,11/24/2020,-0.05,0.001,0,-9999,-10.563,-1.294,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422411,2.416633,1.640516,0.929772,0.221375,0.003255,0.338536,0.785896,138.16452,0.000494,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124114004,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
44,11:40:22,11/24/2020,auto g+f+bcode ,Niko,,UT12-075.5,,,0.024918,2.922815,0.024707,0.863519,1.113241,1.088738,4.57361,3.460369,10.68952,10.930098,44.904915,0.441786,PSF-00177_20201124114022,0,0,0,199.732666,267.136932,0.252321,0.5,0.8,29.253788,25.74,25.17,30.27,31.24,101.85,156.8,156.4,0.3,290,4.071,11:34:06,11/24/2020,-0.05,-0.001,-0.001,0.001,-4.475,0.47,-13.784,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422827,2.417284,1.642388,0.929752,0.22133,0.012074,0.339818,0.356851,199.732666,0.000486,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124114022,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
45,11:41:03,11/24/2020,auto g+f+bcode ,Niko,,b40-14.5,,,-0.003908,2.922128,-0.003913,-0.139463,1.088121,1.092082,4.616252,3.528131,10.722636,10.683751,45.324802,0.441786,PSF-00177_20201124114103,0,0,0,80.988052,84.47242,0.041249,0.5,0.8,3.848752,25.15,25.24,30.27,31.4,101.85,156.8,156.5,0.1,233,4.069,11:34:06,11/24/2020,-0.05,-0.002,-0.002,-9999,-0.509,-1.08,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422938,2.416388,1.641661,0.930003,0.221299,0.014067,0.342685,0.308168,80.988052,0.000486,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124114103,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
46,11:41:17,11/24/2020,auto g+f+bcode ,Niko,,b40-14.5,,,-0.001339,2.922595,-0.00134,-0.043607,1.083377,1.084615,4.310668,3.227291,10.649058,10.636904,42.323372,0.441786,PSF-00177_20201124114117,0,0,0,108.478905,209.484818,0.482163,0.5,0.8,45.14576,25.03,25.06,30.27,30.2,101.85,156.8,156.3,0.3,234,4.069,11:34:06,11/24/2020,-0.05,-0.002,-0.001,-9999,1.258,2.277,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422658,2.416206,1.642155,0.929322,0.22125,-0.000888,0.343686,0.308868,108.478905,0.000498,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124114117,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
47,11:42:02,11/24/2020,auto g+f+bcode ,Niko,,V37-96.9,,,0.034918,2.921735,0.034505,1.087665,1.154048,1.123172,4.278807,3.124759,11.028032,11.331194,42.012104,0.441786,PSF-00177_20201124114202,0,0,0,121.664284,238.722687,0.490353,0.5,0.8,199.887573,26.67,25.96,30.27,30.07,101.85,156.7,153.7,1.9,1019,4.065,11:34:06,11/24/2020,-0.05,0.001,0,-9999,-0.413,-1.082,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424049,2.418712,1.641245,0.922715,0.221309,-0.002397,0.3466,0.984305,121.664284,0.0005,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124114202,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
48,11:42:19,11/24/2020,auto g+f+bcode ,Niko,,V37-96.9,,,0.026579,2.923853,0.026339,0.806397,1.121589,1.098725,4.159316,3.037727,10.786486,11.010945,40.833153,0.441786,PSF-00177_20201124114219,0,0,0,112.863777,274.304504,0.588546,0.5,0.8,22.936522,25.93,25.4,30.26,29.58,101.86,157,156.2,0.5,97,4.068,11:34:06,11/24/2020,-0.05,0.001,-0.002,-9999,-0.386,-1.159,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.423187,2.417581,1.643489,0.929017,0.221341,-0.008398,0.347889,0.191293,112.863777,0.000484,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124114219,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
49,11:42:59,11/24/2020,auto g+f+bcode ,Niko,,ANU65.6,,,0.090479,2.923505,0.087762,2.538333,1.274235,1.202365,4.141628,2.867393,11.805543,12.511209,40.664997,0.441786,PSF-00177_20201124114259,0,0,0,130.322815,266.172058,0.510381,0.5,0.8,65.827805,29.46,27.8,30.26,29.51,101.85,156.9,156.7,0.2,322,4.067,11:34:06,11/24/2020,-0.05,-0.003,-0.004,-9999,-0.124,0.016,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.426865,2.422905,1.643119,0.930281,0.221367,-0.009266,0.35074,0.384898,130.322815,0.000488,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124114259,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
50,11:43:13,11/24/2020,auto g+f+bcode ,Niko,,ANU65.6,,,0.132432,2.923712,0.126693,3.394985,1.396707,1.300714,4.052897,2.65619,12.771131,13.713645,39.793587,0.441786,PSF-00177_20201124114313,0,0,0,162.505035,261.759277,0.379181,0.5,0.8,158.892059,32.28,30.06,30.27,29.13,101.85,157,156.7,0.1,1048,4.012,11:34:06,11/24/2020,-0.05,0.001,0.004,0.005,2.633,3.503,8.99,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.430279,2.427072,1.643338,0.93047,0.221306,-0.013932,0.35201,1.008826,162.505035,0.000491,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124114313,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
51,11:43:46,11/24/2020,auto g+f+bcode ,Niko,,Vru42.3,,,0.10053,2.920834,0.097185,2.933975,1.286394,1.203158,4.277039,2.990645,11.813736,12.631021,41.995983,0.441786,PSF-00177_20201124114346,0,0,0,97.619179,226.525421,0.569059,0.5,0.8,45.812027,29.69,27.77,30.3,30.07,101.84,156.6,156.5,0.1,201,4.065,11:34:06,11/24/2020,-0.05,0,0,-9999,0.001,1.642,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.426803,2.42323,1.640295,0.929839,0.221064,-0.002833,0.354628,0.280632,97.619179,0.000497,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124114346,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
52,11:43:58,11/24/2020,auto g+f+bcode ,Niko,,Vru42.3,,,0.078109,2.923047,0.076076,2.297455,1.268536,1.203459,4.260792,2.992256,11.816282,12.455251,41.835014,0.441786,PSF-00177_20201124114358,0,0,0,98.202827,215.070602,0.543393,0.5,0.8,106.01001,29.25,27.75,30.31,30,101.85,156.9,156.4,0.3,488,4.065,11:34:06,11/24/2020,-0.05,0,0,-9999,-1.349,-3.355,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.426773,2.422574,1.642633,0.929633,0.220929,-0.003841,0.355674,0.527105,98.202827,0.000497,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124114358,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
53,11:45:08,11/24/2020,auto g+f+bcode ,Niko,,T48.10,,,0.347346,2.923208,0.310457,7.504633,1.286354,1.073848,3.688117,2.401763,10.543949,12.630505,36.213039,0.441786,PSF-00177_20201124114508,0,0,0,138.143417,284.052734,0.51367,0.5,0.8,40.441196,29.61,24.71,30.34,27.51,101.85,156.9,145.9,7,197,4.064,11:44:35,11/24/2020,-0.03,0.001,0.002,0.013,0.591,0.23,-1.457,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.422111,2.423085,1.642804,0.903349,0.220657,-0.034436,0.359872,0.276814,138.143417,0.000485,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124114508,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
54,11:45:22,11/24/2020,auto g+f+bcode ,Niko,,T48.10,,,0.45708,2.923252,0.395275,11.545813,1.373267,1.046628,4.265716,2.892449,10.276831,13.484091,41.88501,0.441786,PSF-00177_20201124114522,0,0,0,160.90358,165.115005,0.025506,0.5,0.8,12.73984,31.61,24.09,30.34,30.02,101.84,156.9,154.9,1.3,1249,4.064,11:44:35,11/24/2020,-0.03,0.001,0.002,0.025,-0.384,-0.715,-1.332,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.421137,2.426045,1.642851,0.925721,0.220655,-0.003983,0.360897,1.181862,160.90358,0.000482,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124114522,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
55,11:45:59,11/24/2020,auto g+f+bcode ,Niko,,V60-96.4,,,0.005506,2.921595,0.005495,0.187754,1.012897,1.00756,4.399959,3.387062,9.893651,9.946062,43.205044,0.441786,PSF-00177_20201124114559,0,0,0,105.161545,171.802994,0.387895,0.5,0.8,28.385874,23.31,23.19,30.34,30.56,101.84,156.7,156.5,0.1,183,4.063,11:44:35,11/24/2020,-0.03,0.001,0,-9999,0.365,0.993,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.419738,2.413531,1.641098,0.929777,0.220677,0.002718,0.363298,0.264875,105.161545,0.0005,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124114559,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
56,11:46:12,11/24/2020,auto g+f+bcode ,Niko,,V60-96.4,,,-0.000332,2.922646,-0.000332,-0.011199,1.011746,1.012064,4.354823,3.343076,9.938107,9.934983,42.762783,0.441786,PSF-00177_20201124114612,0,0,0,89.546799,105.482338,0.151073,0.5,0.8,10.638881,23.29,23.3,30.34,30.38,101.84,156.8,156.4,0.3,176,4.061,11:44:35,11/24/2020,-0.03,0.001,0,-9999,0.262,0.271,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.419901,2.413491,1.642209,0.929547,0.220681,0.000497,0.364245,0.258944,89.546799,0.00049,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124114612,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
57,11:48:09,11/24/2020,auto g+f+bcode ,Niko,,2970.6,,,0.012956,2.922266,0.012899,0.420495,1.13866,1.126728,4.368522,3.229863,11.064932,11.182103,42.900673,0.441786,PSF-00177_20201124114809,0,0,0,147.547241,175.357819,0.158593,0.5,0.8,15.760649,26.41,26.14,30.21,30.44,101.83,156.8,156.4,0.2,248,4.06,11:44:35,11/24/2020,-0.03,0.001,-0.001,-9999,-0.665,-0.058,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.424328,2.418306,1.641807,0.929683,0.221849,0.002831,0.369851,0.321228,147.547241,0.000486,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201124114809,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-27T22:20:53.801Z
