SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
249,13:19:35,10/27/2020,auto g+f+bcode ,Niko,,9025.7,,,0.391705,2.923411,0.345422,6.854203,1.732533,1.539505,3.697841,1.965309,15.129043,17.025967,36.339478,0.441786,PSF-00177_20201027131935,0,0,0,114.145874,268.049957,0.574162,0.5,0.8,82.40303,39.09,34.74,30.69,27.56,101.76,156.9,153.1,2.4,359,3.778,13:11:56,10/27/2020,-0.1,0.003,0.002,0.017,0.291,-0.946,-0.19,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.437121,2.436894,1.643019,0.921347,0.217675,-0.038162,0.584949,0.416176,114.145874,0.000501,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027131935,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
250,13:19:55,10/27/2020,auto g+f+bcode ,Niko,,9025.7,,,0.532613,2.921697,0.450491,8.231862,1.797852,1.565854,3.607974,1.810122,15.387371,17.667175,35.454929,0.441786,PSF-00177_20201027131955,0,0,0,115.209816,263.350739,0.562523,0.5,0.8,79.464745,40.61,35.37,30.67,27.14,101.76,156.7,153.4,2.1,353,3.778,13:11:56,10/27/2020,-0.1,0.005,0.003,0.017,-0.858,-1.578,-1.101,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.438047,2.439047,1.641205,0.92199,0.217829,-0.042959,0.585861,0.411328,115.209816,0.000496,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027131955,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
251,13:20:13,10/27/2020,auto g+f+bcode ,Niko,,9025.7,,,0.412114,2.921002,0.361159,6.992013,1.758708,1.561476,3.676127,1.917419,15.344992,17.283243,36.126171,0.441786,PSF-00177_20201027132013,0,0,0,117.336273,261.761078,0.551743,0.5,0.8,76.343864,39.76,35.3,30.66,27.46,101.76,156.6,154.9,1.1,346,3.777,13:11:56,10/27/2020,-0.1,0.001,0.001,0.01,0.111,0.174,0.151,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.437945,2.437841,1.640472,0.925821,0.217945,-0.038977,0.586803,0.405098,117.336273,0.000488,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132013,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
252,13:20:27,10/27/2020,auto g+f+bcode ,Niko,,2214.4.7,,,0.111812,2.923457,0.107693,2.606601,1.621783,1.548298,4.016505,2.394721,15.215493,15.937651,39.471142,0.441786,PSF-00177_20201027132027,0,0,0,113.108398,273.629669,0.586637,0.5,0.8,89.83403,36.67,35.01,30.65,28.98,101.76,156.9,156.1,0.5,383,3.777,13:11:56,10/27/2020,-0.1,0.002,0,-9999,0.091,0.946,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.437528,2.433442,1.643068,0.9289,0.217994,-0.020561,0.587568,0.436859,113.108398,0.000482,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132027,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
253,13:20:49,10/27/2020,auto g+f+bcode ,Niko,,2214.4.7,,,0.114492,2.922659,0.110176,2.886796,1.699455,1.618086,4.287131,2.587676,15.902019,16.701689,42.132519,0.441786,PSF-00177_20201027132049,0,0,0,127.573013,241.421341,0.471575,0.5,0.8,93.249992,38.43,36.59,30.65,30.11,101.75,156.8,151.8,3.2,494,3.717,13:11:56,10/27/2020,-0.1,0.001,0.003,-9999,1.241,0.688,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.439825,2.435953,1.642223,0.917952,0.217987,-0.006733,0.588583,0.53281,127.573013,0.000479,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132049,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
254,13:21:04,10/27/2020,auto g+f+bcode ,Niko,,2214.4.7,,,0.059537,2.923771,0.058349,1.52849,1.635315,1.592241,4.224105,2.58879,15.647871,16.071177,41.512711,0.441786,PSF-00177_20201027132104,0,0,0,117.859482,300.514709,0.607808,0.5,0.8,86.705879,36.96,35.99,30.66,29.85,101.75,157,154.5,1.5,357,3.777,13:11:56,10/27/2020,-0.1,0.001,0,-9999,0.194,0.203,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.438951,2.433854,1.643401,0.924912,0.217922,-0.009995,0.589469,0.414315,117.859482,0.000485,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132104,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
255,13:22:06,10/27/2020,auto g+f+bcode ,Niko,,2970.6,,,0.101821,2.921766,0.098392,2.723558,1.605746,1.528855,4.339954,2.734208,15.025715,15.781408,42.653423,0.441786,PSF-00177_20201027132206,0,0,0,153.072235,247.794632,0.382262,0.5,0.8,118.887253,36.36,34.62,30.63,30.32,101.75,156.7,156.7,0,778,3.775,13:11:56,10/27/2020,-0.1,0,0.002,-0.001,1.509,4.295,3.04,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.43696,2.432999,1.641279,0.930322,0.218202,-0.003792,0.590031,0.776453,153.072235,0.00048,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132206,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
256,13:22:40,10/27/2020,auto g+f+bcode ,Niko,,2970.6,,,0.133616,2.921497,0.127772,3.129388,1.642576,1.554245,4.064589,2.422013,15.276038,16.144199,39.949173,0.441786,PSF-00177_20201027132240,0,0,0,124.552132,285.785797,0.564177,0.5,0.8,46.62011,37.21,35.21,30.62,29.18,101.74,156.7,156.6,0.1,207,3.775,13:22:32,10/27/2020,-0.16,-0.001,0.001,-9999,-2.391,-2.58,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.43783,2.434312,1.640995,0.930125,0.218282,-0.017642,0.591141,0.285212,124.552132,0.000492,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132240,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
257,13:22:57,10/27/2020,auto g+f+bcode ,Niko,,2970.6,,,0.174962,2.924148,0.165084,3.882611,1.674762,1.565443,4.000791,2.326029,15.387004,16.461517,39.324448,0.441786,PSF-00177_20201027132257,0,0,0,112.733604,289.595947,0.610721,0.5,0.8,129.134308,37.95,35.47,30.62,28.91,101.74,157,156.4,0.4,529,3.774,13:22:32,10/27/2020,-0.16,0.001,-0.001,-0.001,-0.379,-0.038,-2.538,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.438205,2.435359,1.643801,0.929555,0.218294,-0.020951,0.591814,0.562288,112.733604,0.000487,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132257,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
258,13:23:12,10/27/2020,auto g+f+bcode ,Niko,,UT12-075.9,,,0.259459,2.921996,0.238299,5.374498,1.692384,1.540828,3.923604,2.23122,15.145094,16.634766,38.565861,0.441786,PSF-00177_20201027132312,0,0,0,128.556137,268.154388,0.520589,0.5,0.8,59.083519,38.36,34.93,30.61,28.57,101.74,156.7,157,-0.2,284,3.769,13:22:32,10/27/2020,-0.16,0.008,0.004,-9999,-0.23,-1.944,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.437415,2.435956,1.641522,0.931184,0.218363,-0.024927,0.592368,0.351591,128.556137,0.00048,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132312,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
259,13:23:29,10/27/2020,auto g+f+bcode ,Niko,,UT12-075.9,,,0.14008,2.923435,0.133675,3.007926,1.628948,1.544164,3.856689,2.227741,15.17669,16.009989,37.905163,0.441786,PSF-00177_20201027132329,0,0,0,116.76693,293.237671,0.601801,0.5,0.8,45.437984,36.95,35.03,30.6,28.28,101.75,156.9,156.5,0.3,189,3.746,13:22:32,10/27/2020,-0.16,0.002,0.003,-9999,0.099,-1.236,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.437563,2.433939,1.643045,0.929868,0.218467,-0.028355,0.593075,0.269874,116.76693,0.000494,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132329,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
260,13:23:42,10/27/2020,auto g+f+bcode ,Niko,,UT12-075.9,,,0.447561,2.923243,0.388136,8.034456,1.789382,1.563258,3.837156,2.047774,15.365377,17.587965,37.715679,0.441786,PSF-00177_20201027132342,0,0,0,108.880875,234.158997,0.535013,0.5,0.8,106.946655,40.63,35.49,30.58,28.19,101.74,156.9,156.5,0.3,500,3.773,13:22:32,10/27/2020,-0.16,0,0.002,0.013,0.003,0.239,0.234,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.438245,2.439175,1.642841,0.92989,0.2186,-0.029216,0.593748,0.537443,108.880875,0.000485,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132342,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
261,13:24:02,10/27/2020,auto g+f+bcode ,Niko,,CC12.7,,,0.173782,2.921855,0.164027,3.765667,1.672015,1.565792,3.943235,2.27122,15.390362,16.434437,38.758533,0.441786,PSF-00177_20201027132402,0,0,0,101.514816,270.532593,0.624759,0.5,0.8,51.201977,37.99,35.58,30.56,28.66,101.74,156.7,155.8,0.6,205,3.773,13:22:32,10/27/2020,-0.16,0.001,0.003,0.007,-0.383,-4.691,-13.219,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.438378,2.435439,1.641373,0.928165,0.218733,-0.023354,0.594688,0.283751,101.514816,0.000491,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132402,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
262,13:24:16,10/27/2020,auto g+f+bcode ,Niko,,CC12.7,,,0.153151,2.921904,0.145524,3.088229,1.68911,1.602014,3.79004,2.10093,15.746195,16.602262,37.252308,0.441786,PSF-00177_20201027132416,0,0,0,105.243088,289.435028,0.636384,0.5,0.8,75.367432,38.41,36.43,30.55,27.98,101.74,156.7,154.4,1.5,296,3.773,13:22:32,10/27/2020,-0.16,0.001,-0.003,-9999,-0.635,-0.026,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.439609,2.436027,1.641425,0.924629,0.218821,-0.031453,0.595239,0.362211,105.243088,0.000498,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132416,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
263,13:24:27,10/27/2020,auto g+f+bcode ,Niko,,CC12.7,,,0.298606,2.923223,0.27093,5.345023,1.788281,1.637854,3.740781,1.9525,16.099457,17.578098,36.770401,0.441786,PSF-00177_20201027132427,0,0,0,106.521965,261.738892,0.593022,0.5,0.8,84.299843,40.68,37.26,30.55,27.75,101.73,156.9,156.7,0.1,355,3.772,13:22:32,10/27/2020,-0.16,-0.003,-0.004,-9999,-2.618,1.508,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.440817,2.439256,1.64282,0.930434,0.218888,-0.034051,0.595821,0.413238,106.521965,0.000487,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132427,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
264,13:24:48,10/27/2020,auto g+f+bcode ,Niko,,9018.1,,,0.60285,2.924117,0.499808,9.787795,1.85324,1.578138,3.790338,1.937098,15.511704,18.215714,37.255684,0.441786,PSF-00177_20201027132448,0,0,0,124.793884,240.66568,0.481464,0.5,0.8,131.651276,42.18,35.92,30.54,27.98,101.74,157,156.6,0.3,684,3.772,13:22:32,10/27/2020,-0.16,0.002,0.004,0.012,1.236,0.018,0.825,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.438873,2.441373,1.643769,0.93017,0.218966,-0.031229,0.596846,0.695638,124.793884,0.00048,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132448,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
265,13:25:08,10/27/2020,auto g+f+bcode ,Niko,,9018.1,,,0.533289,2.923251,0.451011,8.083117,1.827837,1.600439,3.602514,1.774677,15.731255,17.966427,35.410324,0.441786,PSF-00177_20201027132508,0,0,0,109.200241,268.433319,0.593194,0.5,0.8,72.496971,41.62,36.44,30.53,27.11,101.74,156.9,156.9,0,306,3.772,13:22:32,10/27/2020,-0.16,0,-0.002,0.021,0.269,-1.269,-1.748,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.439634,2.440583,1.64285,0.931009,0.219025,-0.041548,0.597837,0.37035,109.200241,0.0005,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132508,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
266,13:25:25,10/27/2020,auto g+f+bcode ,Niko,,9018.1,,,0.460391,2.923293,0.397749,7.128075,1.793473,1.592882,3.568625,1.775153,15.657128,17.628822,35.077572,0.441786,PSF-00177_20201027132525,0,0,0,105.208397,278.015961,0.621574,0.5,0.8,83.928619,40.85,36.28,30.53,26.95,101.74,156.9,156.7,0.1,338,3.772,13:22:32,10/27/2020,-0.16,0.002,-0.005,-9999,-0.406,-0.886,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.4394,2.439497,1.642894,0.930476,0.219069,-0.043403,0.598673,0.397908,105.208397,0.000494,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132525,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
267,13:25:45,10/27/2020,auto g+f+bcode ,Niko,,V57-96.3,,,0.506146,2.923494,0.431449,8.169638,1.774494,1.544598,3.649434,1.874941,15.183304,17.443169,35.873726,0.441786,PSF-00177_20201027132545,0,0,0,114.836815,295.382751,0.611227,0.5,0.8,166.411774,40.42,35.19,30.52,27.33,101.73,156.9,156.5,0.3,681,3.771,13:22:32,10/27/2020,-0.16,-0.001,0.002,0.032,1.334,-2.392,-4.675,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.437809,2.438898,1.643108,0.92985,0.2191,-0.038807,0.599718,0.693097,114.836815,0.000502,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132545,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
268,13:26:05,10/27/2020,auto g+f+bcode ,Niko,,V57-96.3,,,0.333615,2.921121,0.299419,6.489265,1.755095,1.572094,3.898748,2.143652,15.452605,17.251379,38.322014,0.441786,PSF-00177_20201027132605,0,0,0,127.601265,280.771851,0.545534,0.5,0.8,78.467987,39.99,35.82,30.52,28.46,101.74,156.6,156.3,0.2,360,3.771,13:22:32,10/27/2020,-0.16,0.001,0.004,-9999,5.028,0.776,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.43873,2.438281,1.640599,0.929412,0.219121,-0.025163,0.600567,0.416861,127.601265,0.000475,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132605,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
269,13:26:18,10/27/2020,auto g+f+bcode ,Niko,,V57-96.3,,,0.43609,2.922672,0.379469,8.481012,1.794597,1.555815,4.003585,2.208989,15.292552,17.63961,39.352402,0.441786,PSF-00177_20201027132618,0,0,0,96.871376,239.053131,0.594771,0.5,0.8,87.678062,40.88,35.44,30.52,28.92,101.74,156.8,143.4,8.6,369,3.771,13:22:32,10/27/2020,-0.16,0.001,0.003,0.014,-0.922,-2.753,-3.191,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.438181,2.439546,1.642236,0.897197,0.2191,-0.019648,0.601331,0.424557,96.871376,0.000502,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132618,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
270,13:26:39,10/27/2020,auto g+f+bcode ,Niko,,T48.3,,,0.371555,2.920954,0.329626,7.140573,1.737419,1.535998,3.880352,2.142932,15.098516,17.07844,38.142975,0.441786,PSF-00177_20201027132639,0,0,0,117.268684,314.254761,0.626836,0.5,0.8,98.766907,39.56,34.97,30.53,28.38,101.73,156.6,150.3,4.1,394,3.77,13:22:32,10/27/2020,-0.16,-0.001,-0.003,0.013,1.152,-0.264,-4.505,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.437494,2.43767,1.640422,0.914178,0.219021,-0.026289,0.602473,0.446388,117.268684,0.000492,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132639,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
271,13:26:57,10/27/2020,auto g+f+bcode ,Niko,,T48.3,,,0.472159,2.923645,0.406509,9.11726,1.757066,1.500489,3.974418,2.217352,14.749681,17.271812,39.068199,0.441786,PSF-00177_20201027132657,0,0,0,137.508636,280.407074,0.509611,0.5,0.8,58.268463,39.99,34.15,30.54,28.8,101.73,156.9,155,1.2,286,3.77,13:22:32,10/27/2020,-0.16,0,0,0.008,-0.387,0.027,0.223,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.43629,2.438283,1.643268,0.926071,0.218969,-0.021368,0.603389,0.35341,137.508636,0.000477,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132657,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
272,13:27:16,10/27/2020,auto g+f+bcode ,Niko,,T48.3,,,0.507096,2.921355,0.432092,9.115034,1.841523,1.584771,3.926605,2.085082,15.578819,18.102779,38.599823,0.441786,PSF-00177_20201027132716,0,0,0,116.45472,283.052094,0.588575,0.5,0.8,145.306488,41.88,36.04,30.55,28.59,101.73,156.7,151.9,3,617,3.77,13:22:32,10/27/2020,-0.16,0,0.001,0.008,-0.305,-0.781,-1.785,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.43905,2.440949,1.640845,0.91825,0.21885,-0.024068,0.604449,0.638505,116.45472,0.000499,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132716,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
273,13:27:35,10/27/2020,auto g+f+bcode ,Niko,,1149.6,,,0.181667,2.922296,0.171035,3.615129,1.732212,1.630341,3.82374,2.091528,16.026199,17.02758,37.587231,0.441786,PSF-00177_20201027132735,0,0,0,126.632095,307.705872,0.588464,0.5,0.8,57.748688,39.36,37.04,30.57,28.13,101.73,156.8,156.3,0.3,245,3.769,13:22:32,10/27/2020,-0.16,0.002,0,-9999,-1.66,-1.605,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.4405,2.437377,1.641839,0.929341,0.218707,-0.029788,0.605349,0.318554,126.632095,0.000494,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132735,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
274,13:28:03,10/27/2020,auto g+f+bcode ,Niko,,1149.6,,,0.298103,2.922841,0.270513,6.019925,1.790765,1.621307,3.990254,2.199489,15.937744,17.603552,39.22493,0.441786,PSF-00177_20201027132803,0,0,0,109.25853,278.584595,0.607808,0.5,0.8,27.507574,40.62,36.78,30.6,28.86,101.73,156.8,156.5,0.2,113,3.769,13:22:32,10/27/2020,-0.16,-0.002,0,0.008,-0.295,-1.721,-13.294,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.440112,2.439165,1.642415,0.929847,0.218466,-0.021257,0.606889,0.204813,109.25853,0.000492,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132803,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
275,13:28:16,10/27/2020,auto g+f+bcode ,Niko,,1149.6,,,0.276828,2.922686,0.252876,5.862108,1.829199,1.664225,4.118504,2.289304,16.359472,17.981186,40.485249,0.441786,PSF-00177_20201027132816,0,0,0,138.501053,252.536423,0.45156,0.5,0.8,81.164474,41.46,37.72,30.61,29.41,101.73,156.8,156.6,0.1,449,3.769,13:22:32,10/27/2020,-0.16,0,0.003,0.009,-0.637,-2.472,-5.193,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.441469,2.44034,1.642251,0.930269,0.21833,-0.014788,0.607606,0.494094,138.501053,0.000495,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132816,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
276,13:28:34,10/27/2020,auto g+f+bcode ,Niko,,T52.5,,,0.251543,2.921786,0.231604,5.138538,1.765005,1.620198,3.958519,2.193515,15.926806,17.350277,38.912876,0.441786,PSF-00177_20201027132834,0,0,0,108.737114,297.567474,0.63458,0.5,0.8,135.518143,39.95,36.67,30.63,28.73,101.73,156.7,152.7,2.6,534,3.764,13:22:32,10/27/2020,-0.16,0.005,0.004,-9999,-0.143,-0.623,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.439949,2.438203,1.6413,0.9202,0.218132,-0.02341,0.60849,0.566827,108.737114,0.000496,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132834,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
277,13:28:53,10/27/2020,auto g+f+bcode ,Niko,,T52.5,,,0.194561,2.922625,0.182417,4.91804,1.801451,1.662996,4.459766,2.658315,16.346954,17.707943,43.838703,0.441786,PSF-00177_20201027132853,0,0,0,130.863541,208.09758,0.371143,0.5,0.8,40.642544,40.72,37.59,30.66,30.8,101.73,156.8,151.5,3.4,274,3.768,13:22:32,10/27/2020,-0.16,0.001,0.002,-9999,-0.104,2.918,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.441273,2.439288,1.642186,0.917304,0.217928,0.001701,0.609392,0.343015,130.863541,0.000494,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132853,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
278,13:29:05,10/27/2020,auto g+f+bcode ,Niko,,T52.5,,,0.189625,2.922016,0.178069,4.568158,1.773757,1.64506,4.305475,2.531718,16.171278,17.436401,42.323715,0.441786,PSF-00177_20201027132905,0,0,0,145.5009,270.36203,0.461829,0.5,0.8,97.594986,40.05,37.14,30.68,30.18,101.73,156.7,154.4,1.5,528,3.768,13:22:32,10/27/2020,-0.16,0.002,0.001,-9999,0.754,0.589,-9999,1,150,0.005,2,0,rectangular,10000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.440626,2.438339,1.641543,0.924591,0.217771,-0.006129,0.610048,0.562023,145.5009,0.000491,2.381104,-0.000086,1,2.374053,-0.000062,1,0.601405,0.601525,0.107465,0,PSF-00177_20201027132905,PFA-00163,PSA-00175,PSF-00177,RHS-00523,1.0.0,2020-10-22T17:44:00.745Z
