ID,Genotype,Species,Treatment,Order within block,m`Pot (kg),Dry weight of soil (kg),m`H2O (kg),10/23 Pre Watering Weight (kg),10/23 Water added for 80%SW,10/26 Pre Watering Weight,10/26 Water added for 80%SW,mpot @ 80% SW,10/28 pre water weight,10/28 Water added for 80%SW,mpot @ 80% SW,10/30 pre water weight,10/30 Water added for 80%SW,88,11/2 pre water weight,11/2 Water added for 80%SW,mpot @ 80% SW,11/2 post water weight,11/4 pre water,11/4 Water added,mpot target weight (80% for control and 50% for treatment),11/4 post water,11/6 pre water,11/6 water added,mpot target,11/6 post water,11/9 pre water,11/9 water added,mpot target,11/9 post water,11/11 pre water weight,11/11 water added,11/11 target weights,11/11 post water weight,11/13 pre water weight,11/13 water added,11/13 target weight,11/13 post water weight,11/15 control drained weight,11/16 pre water weight,11/16 water added,11/16 target weight,11/16 post water weight,11/18 pre water weight,11/18 water added,11/18 target weight,11/18 post water,11/20 pre water weight,11/20 water added,11/20 target weight,11/20 post water weight,11/23 pre water weight,11/23 water added,11/23 target weight,11/23 post water weight,11/25 pre water weight,11/25 water added,11/25 target weight,11/25 post water weight,11/27 pre water weight,11/27 water added,11/27 target weight,11/27 post water weight,11/30 pre water weight,11/30 water added,11/30 target weight,11/30 post water weight,12/2 pre water weight,12/2 water added,12/2 target weight,12/2 post water weight,12/4 pre water weight,12/4 water added,12/4 target weight,12/4 post water weight,12/7 pre water weight,12/7 water added,12/7 target weight,12/7 corrected target weights 90/20,12/9 pre water weight,12/9 water added,12/9 target weight,12/9 corrected target weights 90/20,12/9 post water weight,12/9 rewater Pre water weight,12/9 rewater water needed,12/9 Treatment rewater to 30%,12/9 rewater post water weight,12/11 pre-water weight,12/11 water added,12/11 target weights,12/11 post-water weight,12/11 Pre-Dawn Bench 1 Pot Weights,midday pot weights,12/13 pre-water weight,12/13 water added,12/13 target weight,12/13 post-water weight,Notes,12/14 pre-water weight,12/14 water added,12/14 target weight,12/14 post water weight,12/15 midday weight,12/15 Pre water weight,12/15 target weight,12/15 post water weight,12/16 pre-water weight,12/16 water added,12/16 target weight,12/16 post-water weight,12/16 Pre Dawn Pot Weights,12/16 midday weight,12/17 Pre Dawn Pot Weights,12/17 pre water weight,12/17 target weight,12/17 post water weight,12/18 Pre Dawn Pot Weights,12/18 Mid Day weight,,,
1149.6,1149,treleasei,Control,35,6.61,3.90807428,2.44992572,5.462,0.646454968,5.55,0.708454968,6.258454968,5.68,0.578454968,6.258454968,5.74,0.518454968,6.258454968,5.4,0.858454968,6.258454968,6.25,5.69,0.568454968,6.258454968,6.26,5.68,0.440014856,6.120014856,6.13,5.24,0.880014856,6.120014856,6.12,5.52,0.600014856,6.120014856,6.12,5.47,0.650014856,6.120014856,6.12,6.541,,6.120014856,6.120014856,,6.51,-0.144992572,6.365007428,,5.48,0.885007428,6.365007428,6.37,5.15,1.215007428,6.365007428,6.36,5.45,0.915007428,6.365007428,6.38,5.381,0.984007428,6.365007428,6.394,5.66,0.705007428,6.365007428,6.36,6.25,0.115007428,6.365007428,6.36,5.81,0.555007428,6.365007428,6.36,6.09,6.592875116,6.592875116,6.152514856,6,0.592875116,6.592875116,6.152514856,6,,0.397507428,6.397507428,,6.04,0.357507428,6.397507428,6.39,,,,6.397507428,6.397507428,,1000 ml,6.01,0.387507428,6.397507428,6.4,,,6.397507428,,5.46,0.905007428,6.365007428,6.36,,,5.9925,,,,,,,,
T52.5,T52,aestivalis,Drought,36,7.1045,4.212028784,2.640471216,5.922,0.642845868,6,0.714845868,6.714845868,6.02,0.694845868,6.714845868,6.26,0.454845868,6.714845868,5.98,,Dont Water Today,6.02,5.66,0.24536467,5.90536467,5.66,5.58,0.204264392,5.784264392,5.78,5.31,0.474264392,5.784264392,5.78,5.45,0.07021727,5.52021727,5.52,5.27,-0.013829851,5.256170149,,,5.06,0.196170149,5.256170149,5.25,,5.256170149,5.256170149,,5.17,0.086170149,5.256170149,5.25,5.06,0.196170149,5.256170149,5.25,5.1,0.156170149,5.256170149,5.25,5.1215,0.134670149,5.256170149,5.296,5.05,0.206170149,5.256170149,5.25,5.11,0.146170149,5.256170149,5.11,5.03,-0.037876973,4.992123027,5.03,4.96,4.927099814,4.927099814,4.992123027,4.92,0.007099814,4.927099814,4.992123027,4.92,4.93,0.336170149,5.256170149,5.25,5.1,0.156170149,5.256170149,5.28,,,,5.256170149,5.256170149,,,5.11,0.146170149,5.256170149,5.25,,,5.256170149,,5.12,-0.127876973,4.992123027,5.12,,,5.118,,,,,,,,
255189.01.4,255189.01,riparia,Drought,37,6.847,4.053751161,2.541248839,6.038,0.289190344,5.88,0.597190344,6.477190344,6.06,0.417190344,6.477190344,6.15,0.327190344,6.477190344,6.02,,Dont Water Today,6.02,5.78,-0.082524141,5.697475859,5.78,5.58,-0.00362442,5.57637558,5.58,5.23,0.34637558,5.57637558,5.57,5.28,0.042250696,5.322250696,5.32,5.11,-0.041874187,5.068125813,,,4.84,0.228125813,5.068125813,5.06,4.85,0.218125813,5.068125813,5.06,4.78,0.288125813,5.068125813,5.06,4.71,0.358125813,5.068125813,5.06,4.79,0.278125813,5.068125813,5.06,4.793,0.275125813,5.068125813,5.18,4.71,0.358125813,5.068125813,5.06,4.82,0.248125813,5.068125813,4.82,4.66,0.154000929,4.814000929,4.81,4.57,4.220145311,4.220145311,4.814000929,4.52,-0.299854689,4.220145311,4.814000929,4.52,4.75,0.548125813,5.068125813,5.06,4.85,0.218125813,5.068125813,5.06,,,,5.068125813,5.068125813,,,4.75,0.318125813,5.068125813,5.07,,,5.068125813,,4.82,-0.005999071,4.814000929,4.82,,,4.7815,,,,,,,,
b42-24.8,b42-24,peninsularis,Control,38,7.0105,4.154249768,2.604250232,6.106,0.372090065,6.02,0.608090065,6.628090065,6.12,0.508090065,6.628090065,6.17,0.458090065,6.628090065,5.88,0.748090065,6.628090065,6.63,6.14,0.488090065,6.628090065,6.63,6.14,0.349649954,6.489649954,6.48,5.66,0.829649954,6.489649954,6.48,5.95,0.539649954,6.489649954,6.48,5.91,0.579649954,6.489649954,6.48,7.051,,6.489649954,6.489649954,,6.13,0.620074977,6.750074977,,5.77,0.980074977,6.750074977,6.75,5.42,1.330074977,6.750074977,6.75,5.73,1.020074977,6.750074977,6.75,5.654,1.096074977,6.750074977,6.8105,5.91,0.840074977,6.750074977,6.75,6.58,0.170074977,6.750074977,6.75,6.2,0.550074977,6.750074977,6.75,6.36,6.42269545,6.42269545,6.489649954,5.92,0.50269545,6.42269545,6.489649954,6.43,,0.320074977,6.750074977,,6.12,0.630074977,6.750074977,6.76,,,,6.750074977,6.750074977,,1000 ml,6.13,0.620074977,6.750074977,6.75,,,6.750074977,,5.46,1.290074977,6.750074977,6.76,,,6.295,,,,,,,,
TXNM0821.1,TXNM0821,riparia,Drought,39,5.9885,3.526056639,2.210443361,5.458,0.076851439,5.22,0.464851439,5.684851439,5.29,0.394851439,5.684851439,5.36,0.324851439,5.684851439,5.23,,Dont Water Today,mealybugs,4.98,0.024378598,5.004378598,5,4.8,0.083278319,4.883278319,4.88,4.55,0.333278319,4.883278319,4.88,4.62,0.042233983,4.662233983,4.66,4.45,-0.008810353,4.441189647,,,4.22,0.221189647,4.441189647,4.44,4.26,0.181189647,4.441189647,4.44,4.2,0.241189647,4.441189647,4.45,4.14,0.301189647,4.441189647,4.44,4.18,0.261189647,4.441189647,4.44,4.2035,0.237689647,4.441189647,4.524,4.13,0.311189647,4.441189647,4.44,4.25,0.191189647,4.441189647,4.25,4.11,0.110145311,4.220145311,4.22,4.03,4.503411328,4.503411328,4.220145311,4.24,0.263411328,4.503411328,4.220145311,4.5,4.41,-0.058810353,4.441189647,,4.25,0.191189647,4.441189647,4.44,,,,4.441189647,4.441189647,,,4.17,0.271189647,4.441189647,4.44,,,4.441189647,,4.24,-0.019854689,4.220145311,4.24,,,4.1665,,,,,,,,
9035.3,9035,berlandieri,Drought,40,6.67,3.944954503,2.473045497,5.576,0.587831012,5.63,0.683831012,6.313831012,5.74,0.573831012,6.313831012,5.86,0.453831012,6.313831012,5.68,,Dont Water Today,mealybugs,5.34,0.21457753,5.55457753,5.55,5.23,0.203477252,5.433477252,5.44,4.94,0.493477252,5.433477252,5.43,5.05,0.136172702,5.186172702,5.19,4.89,0.048868152,4.938868152,,,4.63,0.308868152,4.938868152,4.94,4.7,0.238868152,4.938868152,4.94,4.63,0.308868152,4.938868152,4.93,4.58,0.358868152,4.938868152,4.94,4.64,0.298868152,4.938868152,4.93,4.6565,0.282368152,4.938868152,4.9445,4.54,0.398868152,4.938868152,4.93,4.69,0.248868152,4.938868152,4.69,4.53,0.161563603,4.691563603,4.7,4.47,4.782181059,4.782181059,4.691563603,4.42,0.362181059,4.782181059,4.691563603,4.78,4.69,0.158868152,4.938868152,4.94,4.76,0.178868152,4.938868152,4.94,,,,4.938868152,4.938868152,,,4.62,0.318868152,4.938868152,4.93,,,4.938868152,,4.69,0.001563603,4.691563603,4.69,,,4.622,4.58,4.691563603,4.73,4.74,4.65,,,
9035.9,9035,berlandieri,Control,41,6.398,3.77776416,2.36823584,5.448,0.464792943,5.48,0.582792943,6.062792943,5.61,0.452792943,6.062792943,5.71,0.352792943,6.062792943,5.46,0.602792943,6.062792943,6.06,5.67,0.392792943,6.062792943,6.06,5.69,0.234352832,5.924352832,5.92,5.33,0.594352832,5.924352832,5.93,5.5,0.424352832,5.924352832,5.92,5.47,0.454352832,5.924352832,5.92,6.946,,5.924352832,5.924352832,,6.15,0.011176416,6.161176416,6.16,5.41,0.751176416,6.161176416,6.16,5.21,0.951176416,6.161176416,6.19,5.46,0.701176416,6.161176416,6.16,5.4095,0.751676416,6.161176416,6.189,5.84,0.321176416,6.161176416,6.16,6.3,-0.138823584,6.161176416,6.3,5.95,0.211176416,6.161176416,6.16,5.42,6.74238324,6.74238324,5.924352832,6.15,0.59238324,6.74238324,5.924352832,6.74,,-0.578823584,6.161176416,,6.29,-0.128823584,6.161176416,6.29,,,,6.161176416,6.161176416,,1000 ml,6.04,0.121176416,6.161176416,6.26,,,6.161176416,,5.46,0.701176416,6.161176416,6.17,,,5.7535,,,,,,,,
b42-34.4,b42-34,cinerea,Drought,42,6.801,4.025476323,2.523523677,5.946,0.338735376,5.83,0.604735376,6.434735376,5.94,0.494735376,6.434735376,6.01,0.424735376,6.434735376,5.67,,Dont Water Today,,5.33,0.33033844,5.66033844,5.66,5.3,0.239238162,5.539238162,5.53,5.01,0.529238162,5.539238162,5.53,5.16,0.126885794,5.286885794,5.29,4.97,0.064533426,5.034533426,,,4.71,0.324533426,5.034533426,5.03,,5.034533426,5.034533426,,4.72,0.314533426,5.034533426,5.03,4.85,0.184533426,5.034533426,5.03,4.78,0.254533426,5.034533426,5.03,4.77,0.264533426,5.034533426,5.062,4.67,0.364533426,5.034533426,5.03,4.79,0.244533426,5.034533426,4.79,4.64,0.142181059,4.782181059,4.78,4.56,4.643487929,4.643487929,4.782181059,4.51,0.133487929,4.643487929,4.782181059,4.64,4.71,0.394533426,5.034533426,5.12,4.86,0.174533426,5.034533426,5.03,,,,5.034533426,5.034533426,,,4.7,0.334533426,5.034533426,5.03,,,5.034533426,,4.8,-0.017818941,4.782181059,4.8,,,4.7325,4.68,4.782181059,4.8,4.8,4.72,,,
b42-24.2,b42-24,peninsularis,Drought,43,7.0025,4.149332405,2.601167595,5.952,0.518706592,5.92,0.700706592,6.620706592,6.09,0.530706592,6.620706592,6.1,0.520706592,6.620706592,5.75,,Dont Water Today,,5.39,0.433016481,5.823016481,5.83,5.46,0.241916202,5.701916202,5.7,5.16,0.541916202,5.701916202,5.72,5.33,0.111799443,5.441799443,5.44,5.11,0.071682683,5.181682683,,,4.82,0.361682683,5.181682683,5.18,4.94,0.241682683,5.181682683,5.19,4.86,0.321682683,5.181682683,5.29,4.81,0.371682683,5.181682683,5.18,4.85,0.331682683,5.181682683,5.19,4.8535,0.328182683,5.181682683,5.19,4.74,0.441682683,5.181682683,5.18,4.88,0.301682683,5.181682683,4.88,4.7,0.221565924,4.921565924,4.92,4.66,5.03466481,5.03466481,4.921565924,4.86,0.17466481,5.03466481,4.921565924,6.04,5.84,-0.858317317,5.181682683,5.84,5.56,-0.378317317,5.181682683,5.56,,,,5.181682683,5.181682683,,,5.14,0.041682683,5.181682683,5.19,,,5.181682683,,4.92,0.001565924,4.921565924,4.92,,,4.83,,,,,,,,
TXNM0821.8,TXNM0821,riparia,Drought,44,6.6005,3.902234912,2.446265088,5.618,0.481687094,5.57,0.679687094,6.249687094,5.71,0.539687094,6.249687094,5.76,0.489687094,6.249687094,5.51,,Dont Water Today,,5.15,0.348467734,5.498467734,5.49,5.15,0.227367456,5.377367456,5.37,4.83,0.547367456,5.377367456,5.38,5,0.132740947,5.132740947,5.13,4.79,0.098114438,4.888114438,,,4.43,0.458114438,4.888114438,4.88,,4.888114438,4.888114438,,4.46,0.428114438,4.888114438,4.88,4.45,0.438114438,4.888114438,4.88,4.52,0.368114438,4.888114438,4.91,4.565,0.323114438,4.888114438,4.9105,4.43,0.458114438,4.888114438,4.88,4.61,0.278114438,4.888114438,4.61,4.4,0.243487929,4.643487929,4.64,4.33,4.562208914,4.562208914,4.643487929,4.36,0.202208914,4.562208914,4.643487929,5.57,4.63,-0.681885562,4.888114438,4.89,4.57,0.318114438,4.888114438,4.89,,,,4.888114438,4.888114438,,1000 ml,4.55,0.338114438,4.888114438,4.88,,,4.888114438,,4.61,0.033487929,4.643487929,4.65,,,4.5365,,,,,,,,
255189.01.6,255189.01,riparia,Control,45,7.166,4.249831012,2.664168988,6.05,0.571606314,6.01,0.761606314,6.771606314,6.13,0.641606314,6.771606314,6.27,0.501606314,6.771606314,5.96,0.811606314,6.771606314,6.77,6.14,0.631606314,6.771606314,6.77,6.15,0.483166202,6.633166202,6.63,5.45,1.183166202,6.633166202,6.63,5.91,0.723166202,6.633166202,6.63,5.83,0.803166202,6.633166202,6.64,6.9015,,6.633166202,6.633166202,,5.63,1.269583101,6.899583101,6.89,5.58,1.319583101,6.899583101,6.89,5.15,1.749583101,6.899583101,6.89,5.42,1.479583101,6.899583101,6.89,5.497,1.467583101,6.964583101,7.064,5.69,1.274583101,6.964583101,6.96,6.24,0.724583101,6.964583101,6.96,5.83,1.134583101,6.964583101,6.96,5.85,6.532783426,6.532783426,6.698166202,5.8,0.732783426,6.532783426,6.698166202,6.53,,0.434583101,6.964583101,,6.09,0.874583101,6.964583101,6.96,,,,6.964583101,6.964583101,,1000 ml,5.98,0.984583101,6.964583101,,,,6.964583101,,5.51,1.454583101,6.964583101,6.97,,,6.458,,,,,,,,
OCK1-S02.9,OCK1-S02,acerifolia,Control,46,6.483,3.830011142,2.400988858,5.01,0.98124234,5.35,0.79124234,6.14124234,5.44,0.70124234,6.14124234,5.52,0.62124234,6.14124234,5.15,0.99124234,6.14124234,6.15,5.45,0.69124234,6.14124234,6.14,5.46,0.542802228,6.002802228,6,4.88,1.122802228,6.002802228,6,5.28,0.722802228,6.002802228,6,5.23,0.772802228,6.002802228,6,6.409,,6.002802228,6.002802228,,5.31,0.932901114,6.242901114,6.24,5.08,1.162901114,6.242901114,6.24,4.79,1.452901114,6.242901114,6.24,5.09,1.152901114,6.242901114,6.24,5.0325,1.210401114,6.242901114,6.2535,5.31,0.932901114,6.242901114,6.24,6.18,0.062901114,6.242901114,6.25,5.68,0.562901114,6.242901114,6.24,5.81,6.538552228,6.538552228,6.002802228,5.76,0.778552228,6.538552228,6.002802228,5.56,,0.682901114,6.242901114,,6.15,0.092901114,6.242901114,6.24,,,,6.242901114,6.242901114,,1000 ml,5.87,0.372901114,6.242901114,,,,6.242901114,,5.2,1.042901114,6.242901114,6.24,,,5.789,,,,,,,,
V37-96.4,V37-96,labrusca,Drought,47,6.7845,4.015334262,2.517165738,5.872,0.397506964,5.84,0.579506964,6.419506964,5.98,0.439506964,6.419506964,6.08,0.339506964,6.419506964,5.94,,Dont Water Today,,5.69,-0.04298259,5.64701741,5.69,5.49,0.035917131,5.525917131,5.55,5.32,0.205917131,5.525917131,5.52,5.24,0.034200557,5.274200557,5.27,5.07,-0.047516017,5.022483983,,,4.8,0.222483983,5.022483983,5.02,4.82,0.202483983,5.022483983,,4.74,0.282483983,5.022483983,5.06,4.66,0.362483983,5.022483983,5.05,4.75,0.272483983,5.022483983,5.02,4.746,0.276483983,5.022483983,5.0555,4.64,0.382483983,5.022483983,5.02,,5.022483983,5.022483983,,,4.77076741,4.77076741,,,4.963761839,4.963761839,4.77076741,,4.963761839,4.963761839,4.77076741,,,5.022483983,5.022483983,,,5.022483983,5.022483983,,,,,5.022483983,5.022483983,,,,5.022483983,5.022483983,,,,5.022483983,,,4.77076741,4.77076741,,,,,,,,,,,,
b42-34.7,b42-34,cinerea,Control,48,6.7905,4.019022284,2.519477716,6.02,0.255044568,5.89,0.535044568,6.425044568,5.98,0.445044568,6.425044568,6.04,0.385044568,6.425044568,5.77,0.655044568,6.425044568,5.77,5.96,0.465044568,6.425044568,6.42,6.01,0.276604457,6.286604457,6.28,5.56,0.726604457,6.286604457,6.28,5.81,0.476604457,6.286604457,6.29,5.79,0.496604457,6.286604457,6.28,6.969,,6.286604457,6.286604457,,,6.538552228,6.538552228,,6.63,-0.091447772,6.538552228,,6.18,0.358552228,6.538552228,6.53,5.93,0.608552228,6.538552228,6.53,5.7135,0.825052228,6.538552228,6.563,6.16,0.378552228,6.538552228,6.53,6.63,-0.091447772,6.538552228,6.63,6.37,0.168552228,6.538552228,6.53,6.46,6.503458682,6.503458682,6.286604457,6.41,0.093458682,6.503458682,6.286604457,6.52,,0.018552228,6.538552228,,6.44,0.098552228,6.538552228,6.53,,,,6.538552228,6.538552228,,1000 ml,6.46,0.078552228,6.538552228,,,,6.538552228,,5.7,0.838552228,6.538552228,6.53,,,6.185,,,,,,,,
Vru42.9,Vru42,rupestris,Control,49,7.0635,4.186827298,2.624672702,6.068,0.459005571,5.97,0.707005571,6.677005571,6.21,0.467005571,6.677005571,6.23,0.447005571,6.677005571,5.99,0.687005571,6.677005571,6.67,6.2,0.477005571,6.677005571,6.67,6.26,0.27856546,6.53856546,6.53,5.73,0.80856546,6.53856546,6.53,6.02,0.51856546,6.53856546,6.53,6.01,0.52856546,6.53856546,6.53,7.039,,6.53856546,6.53856546,,,6.80103273,6.80103273,,6.61,0.19103273,6.80103273,6.8,5.64,1.16103273,6.80103273,6.8,5.94,0.86103273,6.80103273,6.8,5.8605,0.94053273,6.80103273,6.826,6.19,0.61103273,6.80103273,6.8,6.82,-0.01896727,6.80103273,6.82,6.49,0.31103273,6.80103273,6.8,6.5,6.54287883,6.54287883,6.53856546,6.38,0.16287883,6.54287883,6.53856546,6.58,,0.22103273,6.80103273,,6.31,0.49103273,6.80103273,6.81,,,,6.80103273,6.80103273,,1000 ml,6.5,0.30103273,6.80103273,,,,6.80103273,,5.84,0.96103273,6.80103273,6.87,,,6.508,,,,,,,,
2214.4.2,2214.4,bloodworthiana,Drought,50,6.754,3.996586815,2.505413185,6.1,0.141357474,5.92,0.471357474,6.391357474,6.054,0.187357474,6.391357474,5.95,0.441357474,6.391357474,5.9,,Dont Water Today,,5.67,-0.047606314,5.622393686,5.67,5.52,-0.018706592,5.501293408,5.52,5.25,0.251293408,5.501293408,5.5,5.31,-0.059247911,5.250752089,5.31,5.17,-0.169789229,5.000210771,,,5,0.000210771,5.000210771,5,4.92,0.080210771,5.000210771,5.01,4.86,0.140210771,5.000210771,5.01,4.81,0.190210771,5.000210771,5,4.82,0.180210771,5.000210771,5,4.832,0.168210771,5.000210771,5.037,4.72,0.280210771,5.000210771,5,4.82,0.180210771,5.000210771,4.82,4.69,0.059669452,4.749669452,4.74,4.58,4.878678273,4.878678273,4.749669452,4.7,0.178678273,4.878678273,4.749669452,4.87,4.82,0.130210771,5.000210771,5.03,4.89,0.110210771,5.000210771,5.02,,,,5.000210771,5.000210771,,,4.77,0.230210771,5.000210771,,,,5.000210771,,4.77,-0.020330548,4.749669452,4.77,,,4.7105,,,,,,,,
V57-96.9,V57-96,vulpina,Control,51,6.795,4.021788301,2.521211699,6.084,0.195197772,5.93,0.499197772,6.429197772,6.03,0.249197772,6.429197772,5.99,0.439197772,6.429197772,5.99,0.439197772,6.429197772,6.43,6.11,0.319197772,6.429197772,6.43,6.16,0.13075766,6.29075766,6.29,5.85,0.44075766,6.29075766,6.29,5.99,0.30075766,6.29075766,6.29,5.99,0.30075766,6.29075766,6.29,7.1615,,6.29075766,6.29075766,,6.77,-0.22712117,6.54287883,6.77,6.44,0.10287883,6.54287883,6.54,6.1,0.44287883,6.54287883,6.56,6.22,0.32287883,6.54287883,6.54,6.203,0.33987883,6.54287883,6.563,6.6,-0.05712117,6.54287883,6.6,6.82,-0.27712117,6.54287883,6.82,6.76,-0.21712117,6.54287883,6.76,6.77,6.377025766,6.377025766,6.29075766,6.75,-0.372974234,6.377025766,6.29075766,6.75,,-0.20712117,6.54287883,,6.88,-0.33712117,6.54287883,6.88,,,,6.54287883,6.54287883,,600 ml,6.7,-0.15712117,6.54287883,,,,6.54287883,,6.26,0.28287883,6.54287883,6.55,,,6.349,,,,,,,,
b40-14.7,b40-14,arizonica,Control,52,6.9405,4.111222841,2.577277159,5.708,0.70548468,5.75,0.81348468,6.56348468,5.824,0.58948468,6.56348468,5.77,0.79348468,6.56348468,5.54,1.02348468,6.56348468,6.57,5.79,0.77348468,6.56348468,6.56,5.79,0.635044568,6.425044568,6.42,5.35,1.075044568,6.425044568,6.42,5.64,0.785044568,6.425044568,6.425044568,5.58,0.845044568,6.425044568,6.42,6.7615,,6.425044568,6.425044568,,,6.682772284,6.682772284,,5.96,0.722772284,6.682772284,6.68,5.61,1.072772284,6.682772284,6.69,5.7,0.982772284,6.682772284,6.68,5.5975,1.085272284,6.682772284,6.6915,5.76,0.922772284,6.682772284,6.68,6.4,0.282772284,6.682772284,6.68,5.9,0.782772284,6.682772284,6.68,5.59,6.153965413,6.153965413,6.425044568,5.79,0.363965413,6.153965413,6.425044568,6.16,,0.522772284,6.682772284,,6.16,0.522772284,6.682772284,6.69,,,,6.682772284,6.682772284,,1200 ml,6.33,0.352772284,6.682772284,,,,6.682772284,,5.59,1.092772284,6.682772284,6.69,,,6.242,,,,,,,,
ANU65.4,ANU65,arizonica,Drought,53,6.6225,3.91575766,2.45474234,5.572,0.547991643,5.55,0.719991643,6.269991643,5.74,0.529991643,6.269991643,5.77,0.499991643,6.269991643,5.56,,Dont Water Today,,5.22,0.296229109,5.516229109,5.51,5.19,0.20512883,5.39512883,5.39,4.89,0.50512883,5.39512883,5.39,5.05,0.099654596,5.149654596,5.149654596,4.85,0.054180362,4.904180362,,,4.62,0.284180362,4.904180362,4.9,4.68,0.224180362,4.904180362,4.9,4.62,0.284180362,4.904180362,4.92,4.56,0.344180362,4.904180362,4.9,4.6,0.304180362,4.904180362,4.9,4.618,0.286180362,4.904180362,4.9765,4.51,0.394180362,4.904180362,4.9,4.64,0.264180362,4.904180362,4.64,4.5,0.158706128,4.658706128,4.65,4.45,4.949927112,4.949927112,4.658706128,4.68,0.269927112,4.949927112,4.658706128,4.94,4.85,-0.035819638,4.904180362,4.94,4.7,0.204180362,4.904180362,4.9,,,,4.904180362,4.904180362,,,4.55,0.354180362,4.904180362,,,,4.904180362,,4.61,0.048706128,4.658706128,4.65,,,4.553,,,,,,,,
9031.6,9031,berlandieri,Control,54,6.3905,3.773154132,2.365345868,5.756,0.149870938,5.59,0.465870938,6.055870938,5.74,0.315870938,6.055870938,5.76,0.295870938,6.055870938,5.61,0.445870938,6.055870938,6.05,5.7,0.355870938,6.055870938,6.05,5.73,0.187430826,5.917430826,5.91,5.38,0.537430826,5.917430826,5.92,5.53,0.387430826,5.917430826,5.917430826,5.54,0.377430826,5.917430826,5.91,6.5585,,5.917430826,5.917430826,,6.01,0.143965413,6.153965413,6.15,5.66,0.493965413,6.153965413,6.15,5.44,0.713965413,6.153965413,6.17,5.62,0.533965413,6.153965413,6.15,5.5385,0.615465413,6.153965413,6.185,5.99,0.163965413,6.153965413,6.15,6.27,-0.116034587,6.153965413,6.27,6.2,-0.046034587,6.153965413,6.2,5.89,6.981307799,6.981307799,5.917430826,6.32,0.661307799,6.981307799,5.917430826,6.98,,-0.826034587,6.153965413,,6.5,-0.346034587,6.153965413,6.5,,,,6.153965413,6.153965413,,600 ml,6.04,0.113965413,6.153965413,,,,6.153965413,,5.52,0.633965413,6.153965413,6.16,,,5.843,,,,,,,,
TX6704.7,TX6704,monticola,Control,55,7.0435,4.174533891,2.616966109,5.826,0.68254689,5.86,0.79854689,6.65854689,5.94,0.71854689,6.65854689,5.99,0.66854689,6.65854689,5.64,1.01854689,6.65854689,6.66,5.94,0.71854689,6.65854689,6.65,5.97,0.550106778,6.520106778,6.52,5.39,1.162606778,6.552606778,6.55,5.8,0.720106778,6.520106778,6.520106778,5.69,0.830106778,6.520106778,6.53,7.2745,,6.520106778,6.520106778,,,6.781803389,6.781803389,,6.06,0.721803389,6.781803389,6.78,5.37,1.411803389,6.781803389,6.78,5.67,1.111803389,6.781803389,6.78,5.647,1.134803389,6.781803389,6.8075,6.34,0.441803389,6.781803389,6.78,6.37,0.411803389,6.781803389,6.78,6.09,0.691803389,6.781803389,6.78,5.56,6.395774373,6.395774373,6.520106778,6.29,0.105774373,6.395774373,6.520106778,6.39,,0.391803389,6.781803389,,5.98,0.801803389,6.781803389,6.78,,,,6.781803389,6.781803389,,1000 ml,6.03,0.751803389,6.781803389,,,,6.781803389,,,6.781803389,6.781803389,,,,5.3345,,,,,,,,
V60-96.9,V60-96,vulpina,Control,56,7.251,4.302077995,2.696922005,6.534,0.16605571,6.43,0.42005571,6.85005571,6.5,0.35005571,6.85005571,6.54,0.31005571,6.85005571,6.4,0.45005571,6.85005571,6.85,6.51,0.34005571,6.85005571,6.85,6.55,0.161615599,6.711615599,6.71,6.17,0.541615599,6.711615599,6.711,6.34,0.371615599,6.711615599,6.72,6.33,0.381615599,6.711615599,6.71,7.5025,,6.711615599,6.711615599,,,6.981307799,6.981307799,,6.88,0.101307799,6.981307799,6.99,6.18,0.801307799,6.981307799,6.98,6.3,0.681307799,6.981307799,6.98,6.261,0.720307799,6.981307799,7.0165,6.72,0.261307799,6.981307799,6.98,6.91,0.071307799,6.981307799,6.98,6.64,0.341307799,6.981307799,6.99,6.12,6.191943361,6.191943361,6.711615599,6.26,-0.068056639,6.191943361,6.711615599,6.26,,0.721307799,6.981307799,,6.24,0.741307799,6.981307799,6.99,,,,6.981307799,6.981307799,,1000 ml,6.23,0.751307799,6.981307799,,,,6.981307799,,6.02,0.961307799,6.981307799,6.98,,,6.5595,,,,,,,,
