"","ID","Genotype","Treatment","Date","LWP.area","species_geno","SWP.area","PD.area","WPType","WP"
"1291","C56-94.3","C56-94","Drought","12/01-02",47.14326389,"C56-94",NA,NA,"SWP",NA
"1292","C56-94.3","C56-94","Drought","12/01-02",47.14326389,"C56-94",NA,NA,"LWP",10.5
"1293","C56-94.3","C56-94","Drought","12/01-02",47.14326389,"C56-94",NA,NA,"PD",NA
"1294","C56-94.3","C56-94","Drought","12/11-18",41.71256944,"C56-94",38.35631944,51.79486111,"SWP",11.1
"1295","C56-94.3","C56-94","Drought","12/11-18",41.71256944,"C56-94",38.35631944,51.79486111,"LWP",10.5
"1296","C56-94.3","C56-94","Drought","12/11-18",41.71256944,"C56-94",38.35631944,51.79486111,"PD",6.4
"1297","C56-94.4","C56-94","Drought","11/9-11",12.52416667,"C56-94",NA,NA,"SWP",NA
"1298","C56-94.4","C56-94","Drought","11/9-11",12.52416667,"C56-94",NA,NA,"LWP",8.7
"1299","C56-94.4","C56-94","Drought","11/9-11",12.52416667,"C56-94",NA,NA,"PD",NA
"1300","C56-94.4","C56-94","Drought","11/16-17",32.51909722,"C56-94",NA,NA,"SWP",NA
"1301","C56-94.4","C56-94","Drought","11/16-17",32.51909722,"C56-94",NA,NA,"LWP",8.9
"1302","C56-94.4","C56-94","Drought","11/16-17",32.51909722,"C56-94",NA,NA,"PD",NA
"1303","C56-94.4","C56-94","Drought","12/01-02",31.08472222,"C56-94",NA,NA,"SWP",NA
"1304","C56-94.4","C56-94","Drought","12/01-02",31.08472222,"C56-94",NA,NA,"LWP",10.5
"1305","C56-94.4","C56-94","Drought","12/01-02",31.08472222,"C56-94",NA,NA,"PD",NA
"1306","C56-94.4","C56-94","Drought","12/11-18",38.13736111,"C56-94",36.96159722,37.180625,"SWP",12.9
"1307","C56-94.4","C56-94","Drought","12/11-18",38.13736111,"C56-94",36.96159722,37.180625,"LWP",11.5
"1308","C56-94.4","C56-94","Drought","12/11-18",38.13736111,"C56-94",36.96159722,37.180625,"PD",9
"1309","C56-94.5","C56-94","Drought","11/9-11",18.53055556,"C56-94",NA,NA,"SWP",NA
"1310","C56-94.5","C56-94","Drought","11/9-11",18.53055556,"C56-94",NA,NA,"LWP",9.4
"1311","C56-94.5","C56-94","Drought","11/9-11",18.53055556,"C56-94",NA,NA,"PD",NA
"1312","C56-94.5","C56-94","Drought","11/16-17",44.44368056,"C56-94",NA,NA,"SWP",NA
"1313","C56-94.5","C56-94","Drought","11/16-17",44.44368056,"C56-94",NA,NA,"LWP",12.7
"1314","C56-94.5","C56-94","Drought","11/16-17",44.44368056,"C56-94",NA,NA,"PD",NA
"1315","C56-94.5","C56-94","Drought","12/01-02",43.19013889,"C56-94",NA,NA,"SWP",NA
"1316","C56-94.5","C56-94","Drought","12/01-02",43.19013889,"C56-94",NA,NA,"LWP",11.8
"1317","C56-94.5","C56-94","Drought","12/01-02",43.19013889,"C56-94",NA,NA,"PD",NA
"1318","C56-94.5","C56-94","Drought","12/11-18",NA,"C56-94",56.511875,52.26993056,"SWP",11.8
"1319","C56-94.5","C56-94","Drought","12/11-18",NA,"C56-94",56.511875,52.26993056,"LWP",13.6
"1320","C56-94.5","C56-94","Drought","12/11-18",NA,"C56-94",56.511875,52.26993056,"PD",6.4
"1321","C56-94.6","C56-94","Control","11/01",NA,"C56-94",NA,NA,"SWP",NA
"1322","C56-94.6","C56-94","Control","11/01",NA,"C56-94",NA,NA,"LWP",11
"1323","C56-94.6","C56-94","Control","11/01",NA,"C56-94",NA,NA,"PD",NA
"1324","C56-94.6","C56-94","Control","11/16-17",63.31854167,"C56-94",NA,NA,"SWP",NA
"1325","C56-94.6","C56-94","Control","11/16-17",63.31854167,"C56-94",NA,NA,"LWP",9.1
"1326","C56-94.6","C56-94","Control","11/16-17",63.31854167,"C56-94",NA,NA,"PD",NA
"1327","C56-94.6","C56-94","Control","12/01-02",63.68361111,"C56-94",NA,NA,"SWP",NA
"1328","C56-94.6","C56-94","Control","12/01-02",63.68361111,"C56-94",NA,NA,"LWP",10.5
"1329","C56-94.6","C56-94","Control","12/01-02",63.68361111,"C56-94",NA,NA,"PD",NA
"1330","C56-94.6","C56-94","Control","12/11-18",NA,"C56-94",36.11625,68.206875,"SWP",8.7
"1331","C56-94.6","C56-94","Control","12/11-18",NA,"C56-94",36.11625,68.206875,"LWP",10
"1332","C56-94.6","C56-94","Control","12/11-18",NA,"C56-94",36.11625,68.206875,"PD",8.6
"1333","C56-94.6","C56-94","Control","12/11-18",36.17673611,"C56-94",36.11625,68.206875,"SWP",8.7
"1334","C56-94.6","C56-94","Control","12/11-18",36.17673611,"C56-94",36.11625,68.206875,"LWP",10
"1335","C56-94.6","C56-94","Control","12/11-18",36.17673611,"C56-94",36.11625,68.206875,"PD",8.6
"1336","C56-94.7","C56-94","Control","11/9-11",16.92166667,"C56-94",NA,NA,"SWP",NA
"1337","C56-94.7","C56-94","Control","11/9-11",16.92166667,"C56-94",NA,NA,"LWP",9.5
"1338","C56-94.7","C56-94","Control","11/9-11",16.92166667,"C56-94",NA,NA,"PD",NA
"1339","C56-94.7","C56-94","Control","11/16-17",57.82951389,"C56-94",NA,NA,"SWP",NA
"1340","C56-94.7","C56-94","Control","11/16-17",57.82951389,"C56-94",NA,NA,"LWP",9.6
"1341","C56-94.7","C56-94","Control","11/16-17",57.82951389,"C56-94",NA,NA,"PD",NA
"1342","C56-94.7","C56-94","Control","12/01-02",40.92486111,"C56-94",NA,NA,"SWP",NA
"1343","C56-94.7","C56-94","Control","12/01-02",40.92486111,"C56-94",NA,NA,"LWP",9.9
"1344","C56-94.7","C56-94","Control","12/01-02",40.92486111,"C56-94",NA,NA,"PD",NA
"1345","C56-94.7","C56-94","Control","12/11-18",47.37347222,"C56-94",NA,38.87625,"SWP",9.5
"1346","C56-94.7","C56-94","Control","12/11-18",47.37347222,"C56-94",NA,38.87625,"LWP",12.6
"1347","C56-94.7","C56-94","Control","12/11-18",47.37347222,"C56-94",NA,38.87625,"PD",7.1
"1348","C56-94.8","C56-94","Control","11/01",41.25333333,"C56-94",NA,NA,"SWP",NA
"1349","C56-94.8","C56-94","Control","11/01",41.25333333,"C56-94",NA,NA,"LWP",11
"1350","C56-94.8","C56-94","Control","11/01",41.25333333,"C56-94",NA,NA,"PD",NA
"1351","C56-94.8","C56-94","Control","11/16-17",55.20222222,"C56-94",NA,NA,"SWP",NA
"1352","C56-94.8","C56-94","Control","11/16-17",55.20222222,"C56-94",NA,NA,"LWP",9.2
"1353","C56-94.8","C56-94","Control","11/16-17",55.20222222,"C56-94",NA,NA,"PD",NA
"1354","C56-94.8","C56-94","Control","12/01-02",67.73159722,"C56-94",NA,NA,"SWP",NA
"1355","C56-94.8","C56-94","Control","12/01-02",67.73159722,"C56-94",NA,NA,"LWP",9.1
"1356","C56-94.8","C56-94","Control","12/01-02",67.73159722,"C56-94",NA,NA,"PD",NA
"1357","C56-94.8","C56-94","Control","12/11-18",32.459375,"C56-94",48.34076389,59.37805556,"SWP",8.9
"1358","C56-94.8","C56-94","Control","12/11-18",32.459375,"C56-94",48.34076389,59.37805556,"LWP",13.5
"1359","C56-94.8","C56-94","Control","12/11-18",32.459375,"C56-94",48.34076389,59.37805556,"PD",6.1
"1360","C56-94.9","C56-94","Control","11/9-11",16.85416667,"C56-94",NA,NA,"SWP",NA
"1361","C56-94.9","C56-94","Control","11/9-11",16.85416667,"C56-94",NA,NA,"LWP",9.3
"1362","C56-94.9","C56-94","Control","11/9-11",16.85416667,"C56-94",NA,NA,"PD",NA
"1363","C56-94.9","C56-94","Control","11/16-17",38.05048611,"C56-94",NA,NA,"SWP",NA
"1364","C56-94.9","C56-94","Control","11/16-17",38.05048611,"C56-94",NA,NA,"LWP",7.6
"1365","C56-94.9","C56-94","Control","11/16-17",38.05048611,"C56-94",NA,NA,"PD",NA
"1366","C56-94.9","C56-94","Control","12/01-02",48.02368056,"C56-94",NA,NA,"SWP",NA
"1367","C56-94.9","C56-94","Control","12/01-02",48.02368056,"C56-94",NA,NA,"LWP",10
"1368","C56-94.9","C56-94","Control","12/01-02",48.02368056,"C56-94",NA,NA,"PD",NA
"1369","C56-94.9","C56-94","Control","12/11-18",36.85736111,"C56-94",33.96958333,33.17534722,"SWP",12.3
"1370","C56-94.9","C56-94","Control","12/11-18",36.85736111,"C56-94",33.96958333,33.17534722,"LWP",12.5
"1371","C56-94.9","C56-94","Control","12/11-18",36.85736111,"C56-94",33.96958333,33.17534722,"PD",7.2
"1372","CC12.1","CC12","Drought","11/9-11",19.87861111,"CC12",NA,NA,"SWP",NA
"1373","CC12.1","CC12","Drought","11/9-11",19.87861111,"CC12",NA,NA,"LWP",11.5
"1374","CC12.1","CC12","Drought","11/9-11",19.87861111,"CC12",NA,NA,"PD",NA
"1375","CC12.1","CC12","Drought","11/16-17",39.35861111,"CC12",NA,NA,"SWP",NA
"1376","CC12.1","CC12","Drought","11/16-17",39.35861111,"CC12",NA,NA,"LWP",9.1
"1377","CC12.1","CC12","Drought","11/16-17",39.35861111,"CC12",NA,NA,"PD",NA
"1378","CC12.1","CC12","Drought","12/01-02",71.68354167,"CC12",NA,NA,"SWP",NA
"1379","CC12.1","CC12","Drought","12/01-02",71.68354167,"CC12",NA,NA,"LWP",14.5
"1380","CC12.1","CC12","Drought","12/01-02",71.68354167,"CC12",NA,NA,"PD",NA
"1381","CC12.1","CC12","Drought","12/11-18",NA,"CC12",43.71090278,64.62701389,"SWP",11.6
"1382","CC12.1","CC12","Drought","12/11-18",NA,"CC12",43.71090278,64.62701389,"LWP",13.7
"1383","CC12.1","CC12","Drought","12/11-18",NA,"CC12",43.71090278,64.62701389,"PD",7.9
"1384","CC12.10","CC12","Control","11/9-11",18.53666667,"CC12",NA,NA,"SWP",NA
"1385","CC12.10","CC12","Control","11/9-11",18.53666667,"CC12",NA,NA,"LWP",7.5
"1386","CC12.10","CC12","Control","11/9-11",18.53666667,"CC12",NA,NA,"PD",NA
"1387","CC12.10","CC12","Control","11/16-17",69.07083333,"CC12",NA,NA,"SWP",NA
"1388","CC12.10","CC12","Control","11/16-17",69.07083333,"CC12",NA,NA,"LWP",8
"1389","CC12.10","CC12","Control","11/16-17",69.07083333,"CC12",NA,NA,"PD",NA
"1390","CC12.10","CC12","Control","12/01-02",99.43638889,"CC12",NA,NA,"SWP",NA
"1391","CC12.10","CC12","Control","12/01-02",99.43638889,"CC12",NA,NA,"LWP",8
"1392","CC12.10","CC12","Control","12/01-02",99.43638889,"CC12",NA,NA,"PD",NA
"1393","CC12.10","CC12","Control","12/11-18",71.30118056,"CC12",75.226875,80.6425,"SWP",9.5
"1394","CC12.10","CC12","Control","12/11-18",71.30118056,"CC12",75.226875,80.6425,"LWP",11.5
"1395","CC12.10","CC12","Control","12/11-18",71.30118056,"CC12",75.226875,80.6425,"PD",5.4
"1396","CC12.2","CC12","Drought","11/01",54.15083333,"CC12",NA,NA,"SWP",NA
"1397","CC12.2","CC12","Drought","11/01",54.15083333,"CC12",NA,NA,"LWP",9
"1398","CC12.2","CC12","Drought","11/01",54.15083333,"CC12",NA,NA,"PD",NA
"1399","CC12.2","CC12","Drought","11/16-17",57.25638889,"CC12",NA,NA,"SWP",NA
"1400","CC12.2","CC12","Drought","11/16-17",57.25638889,"CC12",NA,NA,"LWP",11.4
"1401","CC12.2","CC12","Drought","11/16-17",57.25638889,"CC12",NA,NA,"PD",NA
"1402","CC12.2","CC12","Drought","12/01-02",73.749375,"CC12",NA,NA,"SWP",NA
"1403","CC12.2","CC12","Drought","12/01-02",73.749375,"CC12",NA,NA,"LWP",14.4
"1404","CC12.2","CC12","Drought","12/01-02",73.749375,"CC12",NA,NA,"PD",NA
"1405","CC12.2","CC12","Drought","12/11-18",43.80715278,"CC12",43.18215278,64.723125,"SWP",12.8
"1406","CC12.2","CC12","Drought","12/11-18",43.80715278,"CC12",43.18215278,64.723125,"LWP",12.9
"1407","CC12.2","CC12","Drought","12/11-18",43.80715278,"CC12",43.18215278,64.723125,"PD",6.6
"1408","CC12.3","CC12","Drought","11/01",69.455,"CC12",NA,NA,"SWP",NA
"1409","CC12.3","CC12","Drought","11/01",69.455,"CC12",NA,NA,"LWP",8.6
"1410","CC12.3","CC12","Drought","11/01",69.455,"CC12",NA,NA,"PD",NA
"1411","CC12.3","CC12","Drought","11/16-17",42.92423611,"CC12",NA,NA,"SWP",NA
"1412","CC12.3","CC12","Drought","11/16-17",42.92423611,"CC12",NA,NA,"LWP",9.9
"1413","CC12.3","CC12","Drought","11/16-17",42.92423611,"CC12",NA,NA,"PD",NA
"1414","CC12.3","CC12","Drought","12/11-18",NA,"CC12",NA,72.69444444,"SWP",12.5
"1415","CC12.3","CC12","Drought","12/11-18",NA,"CC12",NA,72.69444444,"LWP",11.5
"1416","CC12.3","CC12","Drought","12/11-18",NA,"CC12",NA,72.69444444,"PD",6.5
"1417","CC12.3","CC12","Drought","12/11-18",77.41458333,"CC12",NA,72.69444444,"SWP",12.5
"1418","CC12.3","CC12","Drought","12/11-18",77.41458333,"CC12",NA,72.69444444,"LWP",11.5
"1419","CC12.3","CC12","Drought","12/11-18",77.41458333,"CC12",NA,72.69444444,"PD",6.5
"1420","CC12.4","CC12","Drought","11/9-11",31.99027778,"CC12",NA,NA,"SWP",NA
"1421","CC12.4","CC12","Drought","11/9-11",31.99027778,"CC12",NA,NA,"LWP",9
"1422","CC12.4","CC12","Drought","11/9-11",31.99027778,"CC12",NA,NA,"PD",NA
"1423","CC12.4","CC12","Drought","11/16-17",77.12826389,"CC12",NA,NA,"SWP",NA
"1424","CC12.4","CC12","Drought","11/16-17",77.12826389,"CC12",NA,NA,"LWP",11.8
"1425","CC12.4","CC12","Drought","11/16-17",77.12826389,"CC12",NA,NA,"PD",NA
"1426","CC12.4","CC12","Drought","12/01-02",45.33479167,"CC12",NA,NA,"SWP",NA
"1427","CC12.4","CC12","Drought","12/01-02",45.33479167,"CC12",NA,NA,"LWP",13.6
"1428","CC12.4","CC12","Drought","12/01-02",45.33479167,"CC12",NA,NA,"PD",NA
"1429","CC12.5","CC12","Drought","11/9-11",21.55638889,"CC12",NA,NA,"SWP",NA
"1430","CC12.5","CC12","Drought","11/9-11",21.55638889,"CC12",NA,NA,"LWP",8.3
"1431","CC12.5","CC12","Drought","11/9-11",21.55638889,"CC12",NA,NA,"PD",NA
"1432","CC12.5","CC12","Drought","11/16-17",59.58923611,"CC12",NA,NA,"SWP",NA
"1433","CC12.5","CC12","Drought","11/16-17",59.58923611,"CC12",NA,NA,"LWP",13
"1434","CC12.5","CC12","Drought","11/16-17",59.58923611,"CC12",NA,NA,"PD",NA
"1435","CC12.6","CC12","Control","11/01",96.76638889,"CC12",NA,NA,"SWP",NA
"1436","CC12.6","CC12","Control","11/01",96.76638889,"CC12",NA,NA,"LWP",11.5
"1437","CC12.6","CC12","Control","11/01",96.76638889,"CC12",NA,NA,"PD",NA
"1438","CC12.6","CC12","Control","11/16-17",99.85326389,"CC12",NA,NA,"SWP",NA
"1439","CC12.6","CC12","Control","11/16-17",99.85326389,"CC12",NA,NA,"LWP",10.2
"1440","CC12.6","CC12","Control","11/16-17",99.85326389,"CC12",NA,NA,"PD",NA
"1441","CC12.6","CC12","Control","12/01-02",113.1303472,"CC12",NA,NA,"SWP",NA
"1442","CC12.6","CC12","Control","12/01-02",113.1303472,"CC12",NA,NA,"LWP",10.5
"1443","CC12.6","CC12","Control","12/01-02",113.1303472,"CC12",NA,NA,"PD",NA
"1444","CC12.6","CC12","Control","12/11-18",76.52826389,"CC12",58.81569444,64.51194444,"SWP",10.3
"1445","CC12.6","CC12","Control","12/11-18",76.52826389,"CC12",58.81569444,64.51194444,"LWP",10.9
"1446","CC12.6","CC12","Control","12/11-18",76.52826389,"CC12",58.81569444,64.51194444,"PD",7.5
"1447","CC12.7","CC12","Control","11/9-11",29.71555556,"CC12",NA,NA,"SWP",NA
"1448","CC12.7","CC12","Control","11/9-11",29.71555556,"CC12",NA,NA,"LWP",7
"1449","CC12.7","CC12","Control","11/9-11",29.71555556,"CC12",NA,NA,"PD",NA
"1450","CC12.7","CC12","Control","11/16-17",54.22986111,"CC12",NA,NA,"SWP",NA
"1451","CC12.7","CC12","Control","11/16-17",54.22986111,"CC12",NA,NA,"LWP",9.2
"1452","CC12.7","CC12","Control","11/16-17",54.22986111,"CC12",NA,NA,"PD",NA
"1453","CC12.7","CC12","Control","12/01-02",50.59263889,"CC12",NA,NA,"SWP",NA
"1454","CC12.7","CC12","Control","12/01-02",50.59263889,"CC12",NA,NA,"LWP",10.8
"1455","CC12.7","CC12","Control","12/01-02",50.59263889,"CC12",NA,NA,"PD",NA
"1456","CC12.7","CC12","Control","12/11-18",NA,"CC12",71.26243056,72.31375,"SWP",11.1
"1457","CC12.7","CC12","Control","12/11-18",NA,"CC12",71.26243056,72.31375,"LWP",9.5
"1458","CC12.7","CC12","Control","12/11-18",NA,"CC12",71.26243056,72.31375,"PD",4.3
"1459","CC12.8","CC12","Control","11/01",52.92166667,"CC12",NA,NA,"SWP",NA
"1460","CC12.8","CC12","Control","11/01",52.92166667,"CC12",NA,NA,"LWP",7.9
"1461","CC12.8","CC12","Control","11/01",52.92166667,"CC12",NA,NA,"PD",NA
"1462","CC12.8","CC12","Control","11/16-17",82.63625,"CC12",NA,NA,"SWP",NA
"1463","CC12.8","CC12","Control","11/16-17",82.63625,"CC12",NA,NA,"LWP",10.2
"1464","CC12.8","CC12","Control","11/16-17",82.63625,"CC12",NA,NA,"PD",NA
"1465","CC12.8","CC12","Control","12/01-02",92.10326389,"CC12",NA,NA,"SWP",NA
"1466","CC12.8","CC12","Control","12/01-02",92.10326389,"CC12",NA,NA,"LWP",14.5
"1467","CC12.8","CC12","Control","12/01-02",92.10326389,"CC12",NA,NA,"PD",NA
"1468","CC12.8","CC12","Control","12/11-18",90.48729167,"CC12",78.11020833,64.36375,"SWP",9.3
"1469","CC12.8","CC12","Control","12/11-18",90.48729167,"CC12",78.11020833,64.36375,"LWP",9.6
"1470","CC12.8","CC12","Control","12/11-18",90.48729167,"CC12",78.11020833,64.36375,"PD",5.5
"1471","CC12.9","CC12","Control","11/9-11",26.99083333,"CC12",NA,NA,"SWP",NA
"1472","CC12.9","CC12","Control","11/9-11",26.99083333,"CC12",NA,NA,"LWP",7.1
"1473","CC12.9","CC12","Control","11/9-11",26.99083333,"CC12",NA,NA,"PD",NA
"1474","CC12.9","CC12","Control","11/16-17",79.07270833,"CC12",NA,NA,"SWP",NA
"1475","CC12.9","CC12","Control","11/16-17",79.07270833,"CC12",NA,NA,"LWP",10.6
"1476","CC12.9","CC12","Control","11/16-17",79.07270833,"CC12",NA,NA,"PD",NA
"1477","CC12.9","CC12","Control","12/01-02",108.0859028,"CC12",NA,NA,"SWP",NA
"1478","CC12.9","CC12","Control","12/01-02",108.0859028,"CC12",NA,NA,"LWP",13
"1479","CC12.9","CC12","Control","12/01-02",108.0859028,"CC12",NA,NA,"PD",NA
"1480","CC12.9","CC12","Control","12/11-18",107.27125,"CC12",NA,70.15479167,"SWP",9
"1481","CC12.9","CC12","Control","12/11-18",107.27125,"CC12",NA,70.15479167,"LWP",7.6
"1482","CC12.9","CC12","Control","12/11-18",107.27125,"CC12",NA,70.15479167,"PD",4.4
"1483","Haines.1","Haines","Control","11/9-11",16.84194444,"Haines",NA,NA,"SWP",NA
"1484","Haines.1","Haines","Control","11/9-11",16.84194444,"Haines",NA,NA,"LWP",8.5
"1485","Haines.1","Haines","Control","11/9-11",16.84194444,"Haines",NA,NA,"PD",NA
"1486","Haines.1","Haines","Control","11/16-17",63.73270833,"Haines",NA,NA,"SWP",NA
"1487","Haines.1","Haines","Control","11/16-17",63.73270833,"Haines",NA,NA,"LWP",7.9
"1488","Haines.1","Haines","Control","11/16-17",63.73270833,"Haines",NA,NA,"PD",NA
"1489","Haines.1","Haines","Control","12/01-02",85.96104167,"Haines",NA,NA,"SWP",NA
"1490","Haines.1","Haines","Control","12/01-02",85.96104167,"Haines",NA,NA,"LWP",12.2
"1491","Haines.1","Haines","Control","12/01-02",85.96104167,"Haines",NA,NA,"PD",NA
"1492","Haines.1","Haines","Control","12/11-18",75.26875,"Haines",NA,34.64680556,"SWP",8.8
"1493","Haines.1","Haines","Control","12/11-18",75.26875,"Haines",NA,34.64680556,"LWP",9.7
"1494","Haines.1","Haines","Control","12/11-18",75.26875,"Haines",NA,34.64680556,"PD",10
"1495","Haines.2","Haines","Drought","11/9-11",19.86277778,"Haines",NA,NA,"SWP",NA
"1496","Haines.2","Haines","Drought","11/9-11",19.86277778,"Haines",NA,NA,"LWP",7.9
"1497","Haines.2","Haines","Drought","11/9-11",19.86277778,"Haines",NA,NA,"PD",NA
"1498","Haines.2","Haines","Drought","12/01-02",53.14805556,"Haines",NA,NA,"SWP",NA
"1499","Haines.2","Haines","Drought","12/01-02",53.14805556,"Haines",NA,NA,"LWP",14
"1500","Haines.2","Haines","Drought","12/01-02",53.14805556,"Haines",NA,NA,"PD",NA
"1501","Haines.3","Haines","Drought","11/9-11",18.49638889,"Haines",NA,NA,"SWP",NA
"1502","Haines.3","Haines","Drought","11/9-11",18.49638889,"Haines",NA,NA,"LWP",7
"1503","Haines.3","Haines","Drought","11/9-11",18.49638889,"Haines",NA,NA,"PD",NA
"1504","Haines.3","Haines","Drought","11/16-17",48.35527778,"Haines",NA,NA,"SWP",NA
"1505","Haines.3","Haines","Drought","11/16-17",48.35527778,"Haines",NA,NA,"LWP",7.6
"1506","Haines.3","Haines","Drought","11/16-17",48.35527778,"Haines",NA,NA,"PD",NA
"1507","Haines.3","Haines","Drought","12/01-02",33.42013889,"Haines",NA,NA,"SWP",NA
"1508","Haines.3","Haines","Drought","12/01-02",33.42013889,"Haines",NA,NA,"LWP",12.5
"1509","Haines.3","Haines","Drought","12/01-02",33.42013889,"Haines",NA,NA,"PD",NA
"1510","Haines.3","Haines","Drought","12/11-18",NA,"Haines",34.75868056,39.8175,"SWP",11.6
"1511","Haines.3","Haines","Drought","12/11-18",NA,"Haines",34.75868056,39.8175,"LWP",12
"1512","Haines.3","Haines","Drought","12/11-18",NA,"Haines",34.75868056,39.8175,"PD",8.3
"1513","Haines.6","Haines","Control","12/01-02",47.41361111,"Haines",NA,NA,"SWP",NA
"1514","Haines.6","Haines","Control","12/01-02",47.41361111,"Haines",NA,NA,"LWP",7.5
"1515","Haines.6","Haines","Control","12/01-02",47.41361111,"Haines",NA,NA,"PD",NA
"1516","Haines.6","Haines","Control","12/11-18",83.08458333,"Haines",76.31909722,66.32284722,"SWP",10.5
"1517","Haines.6","Haines","Control","12/11-18",83.08458333,"Haines",76.31909722,66.32284722,"LWP",13
"1518","Haines.6","Haines","Control","12/11-18",83.08458333,"Haines",76.31909722,66.32284722,"PD",5.4
"1519","Haines.7","Haines","Drought","11/01",53.23916667,"Haines",NA,NA,"SWP",NA
"1520","Haines.7","Haines","Drought","11/01",53.23916667,"Haines",NA,NA,"LWP",10.4
"1521","Haines.7","Haines","Drought","11/01",53.23916667,"Haines",NA,NA,"PD",NA
"1522","Haines.7","Haines","Drought","12/01-02",29.17333333,"Haines",NA,NA,"SWP",NA
"1523","Haines.7","Haines","Drought","12/01-02",29.17333333,"Haines",NA,NA,"LWP",11
"1524","Haines.7","Haines","Drought","12/01-02",29.17333333,"Haines",NA,NA,"PD",NA
"1525","Haines.7","Haines","Drought","12/11-18",29.50534722,"Haines",30.779375,NA,"SWP",11.5
"1526","Haines.7","Haines","Drought","12/11-18",29.50534722,"Haines",30.779375,NA,"LWP",12.9
"1527","Haines.7","Haines","Drought","12/11-18",29.50534722,"Haines",30.779375,NA,"PD",4.1
"1528","Haines.7","Haines","Drought","12/11-18",68.62236111,"Haines",30.779375,NA,"SWP",11.5
"1529","Haines.7","Haines","Drought","12/11-18",68.62236111,"Haines",30.779375,NA,"LWP",12.9
"1530","Haines.7","Haines","Drought","12/11-18",68.62236111,"Haines",30.779375,NA,"PD",4.1
"1531","Haines.8","Haines","Control","11/9-11",25.61138889,"Haines",NA,NA,"SWP",NA
"1532","Haines.8","Haines","Control","11/9-11",25.61138889,"Haines",NA,NA,"LWP",8.5
"1533","Haines.8","Haines","Control","11/9-11",25.61138889,"Haines",NA,NA,"PD",NA
"1534","Haines.8","Haines","Control","11/16-17",75.38020833,"Haines",NA,NA,"SWP",NA
"1535","Haines.8","Haines","Control","11/16-17",75.38020833,"Haines",NA,NA,"LWP",12.5
"1536","Haines.8","Haines","Control","11/16-17",75.38020833,"Haines",NA,NA,"PD",NA
"1537","Haines.8","Haines","Control","12/01-02",85.12930556,"Haines",NA,NA,"SWP",NA
"1538","Haines.8","Haines","Control","12/01-02",85.12930556,"Haines",NA,NA,"LWP",13
"1539","Haines.8","Haines","Control","12/01-02",85.12930556,"Haines",NA,NA,"PD",NA
"1540","Haines.8","Haines","Control","12/11-18",NA,"Haines",63.980625,78.50923611,"SWP",7.7
"1541","Haines.8","Haines","Control","12/11-18",NA,"Haines",63.980625,78.50923611,"LWP",12
"1542","Haines.8","Haines","Control","12/11-18",NA,"Haines",63.980625,78.50923611,"PD",8.5
"1543","Haines2.1","Hanes2","Drought","11/9-11",32.70138889,"Hanes2",NA,NA,"SWP",NA
"1544","Haines2.1","Hanes2","Drought","11/9-11",32.70138889,"Hanes2",NA,NA,"LWP",5.4
"1545","Haines2.1","Hanes2","Drought","11/9-11",32.70138889,"Hanes2",NA,NA,"PD",NA
"1546","Haines2.1","Hanes2","Drought","11/16-17",111.4082639,"Hanes2",NA,NA,"SWP",NA
"1547","Haines2.1","Hanes2","Drought","11/16-17",111.4082639,"Hanes2",NA,NA,"LWP",10
"1548","Haines2.1","Hanes2","Drought","11/16-17",111.4082639,"Hanes2",NA,NA,"PD",NA
"1549","Haines2.1","Hanes2","Drought","12/01-02",124.5293056,"Hanes2",NA,NA,"SWP",NA
"1550","Haines2.1","Hanes2","Drought","12/01-02",124.5293056,"Hanes2",NA,NA,"LWP",12.3
"1551","Haines2.1","Hanes2","Drought","12/01-02",124.5293056,"Hanes2",NA,NA,"PD",NA
"1552","Haines2.1","Hanes2","Drought","12/11-18",85.36479167,"Hanes2",NA,117.3947222,"SWP",12.4
"1553","Haines2.1","Hanes2","Drought","12/11-18",85.36479167,"Hanes2",NA,117.3947222,"LWP",10.6
"1554","Haines2.1","Hanes2","Drought","12/11-18",85.36479167,"Hanes2",NA,117.3947222,"PD",6.4
"1555","Haines2.10","Hanes2","Drought","11/01",89.17166667,"Hanes2",NA,NA,"SWP",NA
"1556","Haines2.10","Hanes2","Drought","11/01",89.17166667,"Hanes2",NA,NA,"LWP",12.9
"1557","Haines2.10","Hanes2","Drought","11/01",89.17166667,"Hanes2",NA,NA,"PD",NA
"1558","Haines2.10","Hanes2","Drought","11/16-17",74.35333333,"Hanes2",NA,NA,"SWP",NA
"1559","Haines2.10","Hanes2","Drought","11/16-17",74.35333333,"Hanes2",NA,NA,"LWP",8.5
"1560","Haines2.10","Hanes2","Drought","11/16-17",74.35333333,"Hanes2",NA,NA,"PD",NA
"1561","Haines2.10","Hanes2","Drought","12/01-02",70.37430556,"Hanes2",NA,NA,"SWP",NA
"1562","Haines2.10","Hanes2","Drought","12/01-02",70.37430556,"Hanes2",NA,NA,"LWP",12.5
"1563","Haines2.10","Hanes2","Drought","12/01-02",70.37430556,"Hanes2",NA,NA,"PD",NA
"1564","Haines2.10","Hanes2","Drought","12/11-18",56.89694444,"Hanes2",59.97347222,79.47097222,"SWP",12.1
"1565","Haines2.10","Hanes2","Drought","12/11-18",56.89694444,"Hanes2",59.97347222,79.47097222,"LWP",11
"1566","Haines2.10","Hanes2","Drought","12/11-18",56.89694444,"Hanes2",59.97347222,79.47097222,"PD",7.6
