"Species","species_geno","Genotype","Treatment","Airspace_V","MS_V","MP_V","M_SP_V","M_SPA_V","Porosity","MSV_by_TMV","MPV_by_TMV","MSV_by_MPV","mean_Airspace_V.x","sem_Airspace_V.x","mean_MS_V.x","sem_MS_V.x","mean_MP_V.x","sem_MP_V.x","mean_M_SP_V.x","sem_M_SP_V.x","mean_M_SPA_V.x","sem_M_SPA_V.x","mean_MSV_by_TMV.x","sem_MSV_by_TMV.x","mean_MPV_by_TMV.x","sem_MPV_by_TMV.x","mean_MSV_by_MPV.x","sem_MSV_by_MPV.x","p_value_MS_V.x","p_value_MP_V.x","p_value_M_SP_V.x","p_value_M_SPA_V.x","p_value_MSV_by_TMV.x","p_value_MPV_by_TMV.x","p_value_MSV_by_MPV.x","mean_Airspace_V.y","sem_Airspace_V.y","mean_MS_V.y","sem_MS_V.y","mean_MP_V.y","sem_MP_V.y","mean_M_SP_V.y","sem_M_SP_V.y","mean_M_SPA_V.y","sem_M_SPA_V.y","mean_MSV_by_TMV.y","sem_MSV_by_TMV.y","mean_MPV_by_TMV.y","sem_MPV_by_TMV.y","mean_MSV_by_MPV.y","sem_MSV_by_MPV.y","p_value_MS_V.y","p_value_MP_V.y","p_value_M_SP_V.y","p_value_M_SPA_V.y","p_value_MSV_by_TMV.y","p_value_MPV_by_TMV.y","p_value_MSV_by_MPV.y"
"cinerea","cinerea_b42-34","b42-34","Drought",39169.51617,63429.63348,48564.8126,111994.4461,151163.9622,0.2591194064,0.4196081694,0.3212724242,1.306082122,35000.939775,1417.55206140218,58864.9447475,5264.20126769188,40864.3128125,3528.90160406654,99729.25757,8505.63196832702,134730.197325,9248.96550533542,0.435156746775,0.0153680329107931,0.302231025875,0.00675988221973392,1.44197795525,0.0604077683890912,0.0639028149081169,0.189036610531193,0.093823532929127,0.478711390361712,0.011708836128011,0.0125862607877304,0.295809098735278,35000.939775,1417.55206140218,58864.9447475,5264.20126769188,40864.3128125,3528.90160406654,99729.25757,8505.63196832702,134730.197325,9248.96550533542,0.435156746775,0.0153680329107931,0.302231025875,0.00675988221973392,1.44197795525,0.0604077683890912,0.0639028149081169,0.189036610531193,0.093823532929127,0.478711390361712,0.011708836128011,0.0125862607877304,0.295809098735278
"cinerea","cinerea_b42-34","b42-34","Drought",34136.18325,67810.79117,43058.49854,110869.2897,145005.473,0.2354130679,0.4676429778,0.2969439543,1.574852665,35000.939775,1417.55206140218,58864.9447475,5264.20126769188,40864.3128125,3528.90160406654,99729.25757,8505.63196832702,134730.197325,9248.96550533542,0.435156746775,0.0153680329107931,0.302231025875,0.00675988221973392,1.44197795525,0.0604077683890912,0.0639028149081169,0.189036610531193,0.093823532929127,0.478711390361712,0.011708836128011,0.0125862607877304,0.295809098735278,35000.939775,1417.55206140218,58864.9447475,5264.20126769188,40864.3128125,3528.90160406654,99729.25757,8505.63196832702,134730.197325,9248.96550533542,0.435156746775,0.0153680329107931,0.302231025875,0.00675988221973392,1.44197795525,0.0604077683890912,0.0639028149081169,0.189036610531193,0.093823532929127,0.478711390361712,0.011708836128011,0.0125862607877304,0.295809098735278
"mustangensis","mustangensis_T48","T48","Control",44798.57746,40837.31886,49637.36434,90474.6832,135273.2607,0.3311709738,0.3018875915,0.3669414347,0.8227132808,39991.890025,1802.21362328879,29277.2936175,3997.82700214187,37477.083835,4346.64961368566,66754.37745,8200.31831772552,106746.2674875,9958.36171658704,0.2716553969,0.0132265313503786,0.3491140131,0.00979296335791431,0.780077287,0.0440023996358914,0.186783856998637,0.123698289989593,0.145513976056066,0.102971470315377,0.84698565040715,0.789631221967322,0.99722427294171,39991.890025,1802.21362328879,29277.2936175,3997.82700214187,37477.083835,4346.64961368566,66754.37745,8200.31831772552,106746.2674875,9958.36171658704,0.2716553969,0.0132265313503786,0.3491140131,0.00979296335791431,0.780077287,0.0440023996358914,0.186783856998637,0.123698289989593,0.145513976056066,0.102971470315377,0.84698565040715,0.789631221967322,0.99722427294171
"mustangensis","mustangensis_T48","T48","Control",36362.96528,25634.19294,29361.25472,54995.44765,91358.41293,0.3980253609,0.2805892978,0.3213853413,0.8730619036,39991.890025,1802.21362328879,29277.2936175,3997.82700214187,37477.083835,4346.64961368566,66754.37745,8200.31831772552,106746.2674875,9958.36171658704,0.2716553969,0.0132265313503786,0.3491140131,0.00979296335791431,0.780077287,0.0440023996358914,0.186783856998637,0.123698289989593,0.145513976056066,0.102971470315377,0.84698565040715,0.789631221967322,0.99722427294171,39991.890025,1802.21362328879,29277.2936175,3997.82700214187,37477.083835,4346.64961368566,66754.37745,8200.31831772552,106746.2674875,9958.36171658704,0.2716553969,0.0132265313503786,0.3491140131,0.00979296335791431,0.780077287,0.0440023996358914,0.186783856998637,0.123698289989593,0.145513976056066,0.102971470315377,0.84698565040715,0.789631221967322,0.99722427294171
"mustangensis","mustangensis_T48","T48","Control",38400.8146,22716.30992,33905.26841,56621.57833,95022.39292,0.404123843,0.2390627011,0.3568134559,0.6699935137,39991.890025,1802.21362328879,29277.2936175,3997.82700214187,37477.083835,4346.64961368566,66754.37745,8200.31831772552,106746.2674875,9958.36171658704,0.2716553969,0.0132265313503786,0.3491140131,0.00979296335791431,0.780077287,0.0440023996358914,0.186783856998637,0.123698289989593,0.145513976056066,0.102971470315377,0.84698565040715,0.789631221967322,0.99722427294171,39991.890025,1802.21362328879,29277.2936175,3997.82700214187,37477.083835,4346.64961368566,66754.37745,8200.31831772552,106746.2674875,9958.36171658704,0.2716553969,0.0132265313503786,0.3491140131,0.00979296335791431,0.780077287,0.0440023996358914,0.186783856998637,0.123698289989593,0.145513976056066,0.102971470315377,0.84698565040715,0.789631221967322,0.99722427294171
"mustangensis","mustangensis_T48","T48","Control",40405.20276,27921.35275,37004.44787,64925.80062,105331.0034,0.3836021823,0.2650819972,0.3513158205,0.7545404499,39991.890025,1802.21362328879,29277.2936175,3997.82700214187,37477.083835,4346.64961368566,66754.37745,8200.31831772552,106746.2674875,9958.36171658704,0.2716553969,0.0132265313503786,0.3491140131,0.00979296335791431,0.780077287,0.0440023996358914,0.186783856998637,0.123698289989593,0.145513976056066,0.102971470315377,0.84698565040715,0.789631221967322,0.99722427294171,39991.890025,1802.21362328879,29277.2936175,3997.82700214187,37477.083835,4346.64961368566,66754.37745,8200.31831772552,106746.2674875,9958.36171658704,0.2716553969,0.0132265313503786,0.3491140131,0.00979296335791431,0.780077287,0.0440023996358914,0.186783856998637,0.123698289989593,0.145513976056066,0.102971470315377,0.84698565040715,0.789631221967322,0.99722427294171
"mustangensis","mustangensis_T48","T48","Drought",32750.92405,23805.44732,29699.7482,53505.19551,86256.11956,0.3796939187,0.2759856047,0.3443204766,0.8015370083,30179.2940225,4435.46601775451,22043.48343,2557.07990462528,28052.3260175,2643.22288568317,50095.8094425,5156.29778940809,80275.1034625,9505.90341537143,0.2747854518,0.00785768732409006,0.3531153672,0.0104756994126519,0.780275741775,0.0321945374784978,0.186783856998637,0.123698289989593,0.145513976056066,0.102971470315377,0.84698565040715,0.789631221967322,0.99722427294171,30179.2940225,4435.46601775451,22043.48343,2557.07990462528,28052.3260175,2643.22288568317,50095.8094425,5156.29778940809,80275.1034625,9505.90341537143,0.2747854518,0.00785768732409006,0.3531153672,0.0104756994126519,0.780275741775,0.0321945374784978,0.186783856998637,0.123698289989593,0.145513976056066,0.102971470315377,0.84698565040715,0.789631221967322,0.99722427294171
"mustangensis","mustangensis_T48","T48","Drought",19091.05374,14531.94327,20908.25919,35440.20246,54531.2562,0.3500937823,0.2664883277,0.38341789,0.6950336294,30179.2940225,4435.46601775451,22043.48343,2557.07990462528,28052.3260175,2643.22288568317,50095.8094425,5156.29778940809,80275.1034625,9505.90341537143,0.2747854518,0.00785768732409006,0.3531153672,0.0104756994126519,0.780275741775,0.0321945374784978,0.186783856998637,0.123698289989593,0.145513976056066,0.102971470315377,0.84698565040715,0.789631221967322,0.99722427294171,30179.2940225,4435.46601775451,22043.48343,2557.07990462528,28052.3260175,2643.22288568317,50095.8094425,5156.29778940809,80275.1034625,9505.90341537143,0.2747854518,0.00785768732409006,0.3531153672,0.0104756994126519,0.780275741775,0.0321945374784978,0.186783856998637,0.123698289989593,0.145513976056066,0.102971470315377,0.84698565040715,0.789631221967322,0.99722427294171
"mustangensis","mustangensis_T48","T48","Drought",28510.89573,23821.15587,28063.74454,51884.90041,80395.79613,0.3546316735,0.2962985257,0.3490698008,0.8488231437,30179.2940225,4435.46601775451,22043.48343,2557.07990462528,28052.3260175,2643.22288568317,50095.8094425,5156.29778940809,80275.1034625,9505.90341537143,0.2747854518,0.00785768732409006,0.3531153672,0.0104756994126519,0.780275741775,0.0321945374784978,0.186783856998637,0.123698289989593,0.145513976056066,0.102971470315377,0.84698565040715,0.789631221967322,0.99722427294171,30179.2940225,4435.46601775451,22043.48343,2557.07990462528,28052.3260175,2643.22288568317,50095.8094425,5156.29778940809,80275.1034625,9505.90341537143,0.2747854518,0.00785768732409006,0.3531153672,0.0104756994126519,0.780275741775,0.0321945374784978,0.186783856998637,0.123698289989593,0.145513976056066,0.102971470315377,0.84698565040715,0.789631221967322,0.99722427294171
"mustangensis","mustangensis_T48","T48","Drought",40364.30257,26015.38726,33537.55214,59552.93939,99917.24196,0.4039773494,0.2603693491,0.3356533014,0.7757091857,30179.2940225,4435.46601775451,22043.48343,2557.07990462528,28052.3260175,2643.22288568317,50095.8094425,5156.29778940809,80275.1034625,9505.90341537143,0.2747854518,0.00785768732409006,0.3531153672,0.0104756994126519,0.780275741775,0.0321945374784978,0.186783856998637,0.123698289989593,0.145513976056066,0.102971470315377,0.84698565040715,0.789631221967322,0.99722427294171,30179.2940225,4435.46601775451,22043.48343,2557.07990462528,28052.3260175,2643.22288568317,50095.8094425,5156.29778940809,80275.1034625,9505.90341537143,0.2747854518,0.00785768732409006,0.3531153672,0.0104756994126519,0.780275741775,0.0321945374784978,0.186783856998637,0.123698289989593,0.145513976056066,0.102971470315377,0.84698565040715,0.789631221967322,0.99722427294171
"riparia","riparia_TXNM0821","TXNM0821","Control",85643.46517,61689.3102,51380.8996,113070.2098,198713.675,0.4309892874,0.3104432053,0.2585675073,1.200627289,123320.2846525,19613.1935996121,73447.47682,8744.48512975141,69030.5451925,9857.40857245151,142478.022025,18461.9466930119,265798.306675,37985.3711771375,0.279385453175,0.0106676961681819,0.259931677325,0.00357108515486954,1.07593102175,0.047282517649775,0.22872495374865,0.324374719330347,0.972157088158453,0.958910899445095,0.0068914838480873,0.0625874531087052,0.00381508844191241,123320.2846525,19613.1935996121,73447.47682,8744.48512975141,69030.5451925,9857.40857245151,142478.022025,18461.9466930119,265798.306675,37985.3711771375,0.279385453175,0.0106676961681819,0.259931677325,0.00357108515486954,1.07593102175,0.047282517649775,0.22872495374865,0.324374719330347,0.972157088158453,0.958910899445095,0.0068914838480873,0.0625874531087052,0.00381508844191241
"riparia","riparia_TXNM0821","TXNM0821","Control",173493.7826,96086.82157,95872.37314,191959.1947,365452.9773,0.4747362681,0.2629252668,0.2623384651,1.002236812,123320.2846525,19613.1935996121,73447.47682,8744.48512975141,69030.5451925,9857.40857245151,142478.022025,18461.9466930119,265798.306675,37985.3711771375,0.279385453175,0.0106676961681819,0.259931677325,0.00357108515486954,1.07593102175,0.047282517649775,0.22872495374865,0.324374719330347,0.972157088158453,0.958910899445095,0.0068914838480873,0.0625874531087052,0.00381508844191241,123320.2846525,19613.1935996121,73447.47682,8744.48512975141,69030.5451925,9857.40857245151,142478.022025,18461.9466930119,265798.306675,37985.3711771375,0.279385453175,0.0106676961681819,0.259931677325,0.00357108515486954,1.07593102175,0.047282517649775,0.22872495374865,0.324374719330347,0.972157088158453,0.958910899445095,0.0068914838480873,0.0625874531087052,0.00381508844191241
"riparia","riparia_TXNM0821","TXNM0821","Control",134408.6442,78195.06253,71208.67795,149403.7405,283812.3847,0.473582731,0.2755167383,0.2509005307,1.098111421,123320.2846525,19613.1935996121,73447.47682,8744.48512975141,69030.5451925,9857.40857245151,142478.022025,18461.9466930119,265798.306675,37985.3711771375,0.279385453175,0.0106676961681819,0.259931677325,0.00357108515486954,1.07593102175,0.047282517649775,0.22872495374865,0.324374719330347,0.972157088158453,0.958910899445095,0.0068914838480873,0.0625874531087052,0.00381508844191241,123320.2846525,19613.1935996121,73447.47682,8744.48512975141,69030.5451925,9857.40857245151,142478.022025,18461.9466930119,265798.306675,37985.3711771375,0.279385453175,0.0106676961681819,0.259931677325,0.00357108515486954,1.07593102175,0.047282517649775,0.22872495374865,0.324374719330347,0.972157088158453,0.958910899445095,0.0068914838480873,0.0625874531087052,0.00381508844191241
"riparia","riparia_TXNM0821","TXNM0821","Control",99735.24664,57818.71298,57660.23008,115478.9431,215214.1897,0.4634231915,0.2686566023,0.2679202062,1.002748565,123320.2846525,19613.1935996121,73447.47682,8744.48512975141,69030.5451925,9857.40857245151,142478.022025,18461.9466930119,265798.306675,37985.3711771375,0.279385453175,0.0106676961681819,0.259931677325,0.00357108515486954,1.07593102175,0.047282517649775,0.22872495374865,0.324374719330347,0.972157088158453,0.958910899445095,0.0068914838480873,0.0625874531087052,0.00381508844191241,123320.2846525,19613.1935996121,73447.47682,8744.48512975141,69030.5451925,9857.40857245151,142478.022025,18461.9466930119,265798.306675,37985.3711771375,0.279385453175,0.0106676961681819,0.259931677325,0.00357108515486954,1.07593102175,0.047282517649775,0.22872495374865,0.324374719330347,0.972157088158453,0.958910899445095,0.0068914838480873,0.0625874531087052,0.00381508844191241
"riparia","riparia_TXNM0821","TXNM0821","Drought",123885.436,63046.82993,73697.96136,136744.7913,260630.2273,0.4753302689,0.2419014501,0.282768281,0.8554759016,124903.221775,11255.080687949,59838.6344925,4238.7683244477,83455.2385175,9123.98588480939,143293.873,12502.9575074783,268197.094775,22703.1186805811,0.22398179615,0.00664674181259921,0.3103227956,0.0177052982645465,0.730981370975,0.0570978108720651,0.22872495374865,0.324374719330347,0.972157088158453,0.958910899445095,0.0068914838480873,0.0625874531087052,0.00381508844191241,124903.221775,11255.080687949,59838.6344925,4238.7683244477,83455.2385175,9123.98588480939,143293.873,12502.9575074783,268197.094775,22703.1186805811,0.22398179615,0.00664674181259921,0.3103227956,0.0177052982645465,0.730981370975,0.0570978108720651,0.22872495374865,0.324374719330347,0.972157088158453,0.958910899445095,0.0068914838480873,0.0625874531087052,0.00381508844191241
"riparia","riparia_TXNM0821","TXNM0821","Drought",156533.3253,70335.52618,107181.6297,177517.1559,334050.4812,0.4685918271,0.2105535844,0.3208545885,0.6562274375,124903.221775,11255.080687949,59838.6344925,4238.7683244477,83455.2385175,9123.98588480939,143293.873,12502.9575074783,268197.094775,22703.1186805811,0.22398179615,0.00664674181259921,0.3103227956,0.0177052982645465,0.730981370975,0.0570978108720651,0.22872495374865,0.324374719330347,0.972157088158453,0.958910899445095,0.0068914838480873,0.0625874531087052,0.00381508844191241,124903.221775,11255.080687949,59838.6344925,4238.7683244477,83455.2385175,9123.98588480939,143293.873,12502.9575074783,268197.094775,22703.1186805811,0.22398179615,0.00664674181259921,0.3103227956,0.0177052982645465,0.730981370975,0.0570978108720651,0.22872495374865,0.324374719330347,0.972157088158453,0.958910899445095,0.0068914838480873,0.0625874531087052,0.00381508844191241
"riparia","riparia_TXNM0821","TXNM0821","Drought",104593.776,53765.16836,87499.08238,141264.2507,245858.0267,0.4254234745,0.2186838033,0.3558927221,0.614465511,124903.221775,11255.080687949,59838.6344925,4238.7683244477,83455.2385175,9123.98588480939,143293.873,12502.9575074783,268197.094775,22703.1186805811,0.22398179615,0.00664674181259921,0.3103227956,0.0177052982645465,0.730981370975,0.0570978108720651,0.22872495374865,0.324374719330347,0.972157088158453,0.958910899445095,0.0068914838480873,0.0625874531087052,0.00381508844191241,124903.221775,11255.080687949,59838.6344925,4238.7683244477,83455.2385175,9123.98588480939,143293.873,12502.9575074783,268197.094775,22703.1186805811,0.22398179615,0.00664674181259921,0.3103227956,0.0177052982645465,0.730981370975,0.0570978108720651,0.22872495374865,0.324374719330347,0.972157088158453,0.958910899445095,0.0068914838480873,0.0625874531087052,0.00381508844191241
"riparia","riparia_TXNM0821","TXNM0821","Drought",114600.3498,52207.0135,65442.28063,117649.2941,232249.6439,0.4934360623,0.2247883468,0.2817755908,0.7977566338,124903.221775,11255.080687949,59838.6344925,4238.7683244477,83455.2385175,9123.98588480939,143293.873,12502.9575074783,268197.094775,22703.1186805811,0.22398179615,0.00664674181259921,0.3103227956,0.0177052982645465,0.730981370975,0.0570978108720651,0.22872495374865,0.324374719330347,0.972157088158453,0.958910899445095,0.0068914838480873,0.0625874531087052,0.00381508844191241,124903.221775,11255.080687949,59838.6344925,4238.7683244477,83455.2385175,9123.98588480939,143293.873,12502.9575074783,268197.094775,22703.1186805811,0.22398179615,0.00664674181259921,0.3103227956,0.0177052982645465,0.730981370975,0.0570978108720651,0.22872495374865,0.324374719330347,0.972157088158453,0.958910899445095,0.0068914838480873,0.0625874531087052,0.00381508844191241
"rupestris","rupestris_Vru42","Vru42","Control",81823.53164,95257.55952,73731.67476,168989.2343,250812.7659,0.3262335206,0.3797954987,0.2939709807,1.291948946,91720.7736125,3800.73535513599,104583.98723,3204.84500216101,90852.1827575,6341.59445235226,195436.17,9043.24372734121,287156.9436,12226.1007077011,0.364900860775,0.0065738999554238,0.31542050355,0.0110313260017964,1.1628739455,0.0586180437740607,0.0156714582427616,0.842098360501609,0.2429544533631,0.0759486707079123,0.0510903522827644,0.172436968315888,0.0763643213862881,91720.7736125,3800.73535513599,104583.98723,3204.84500216101,90852.1827575,6341.59445235226,195436.17,9043.24372734121,287156.9436,12226.1007077011,0.364900860775,0.0065738999554238,0.31542050355,0.0110313260017964,1.1628739455,0.0586180437740607,0.0156714582427616,0.842098360501609,0.2429544533631,0.0759486707079123,0.0510903522827644,0.172436968315888,0.0763643213862881
"rupestris","rupestris_Vru42","Vru42","Control",95055.25395,109744.544,90129.76711,199874.3111,294929.5651,0.3222981525,0.3721042479,0.3055975995,1.217628177,91720.7736125,3800.73535513599,104583.98723,3204.84500216101,90852.1827575,6341.59445235226,195436.17,9043.24372734121,287156.9436,12226.1007077011,0.364900860775,0.0065738999554238,0.31542050355,0.0110313260017964,1.1628739455,0.0586180437740607,0.0156714582427616,0.842098360501609,0.2429544533631,0.0759486707079123,0.0510903522827644,0.172436968315888,0.0763643213862881,91720.7736125,3800.73535513599,104583.98723,3204.84500216101,90852.1827575,6341.59445235226,195436.17,9043.24372734121,287156.9436,12226.1007077011,0.364900860775,0.0065738999554238,0.31542050355,0.0110313260017964,1.1628739455,0.0586180437740607,0.0156714582427616,0.842098360501609,0.2429544533631,0.0759486707079123,0.0510903522827644,0.172436968315888,0.0763643213862881
"rupestris","rupestris_Vru42","Vru42","Control",99624.81562,107360.2976,95915.45836,203275.756,302900.5716,0.3289026993,0.354440723,0.3166565777,1.119322155,91720.7736125,3800.73535513599,104583.98723,3204.84500216101,90852.1827575,6341.59445235226,195436.17,9043.24372734121,287156.9436,12226.1007077011,0.364900860775,0.0065738999554238,0.31542050355,0.0110313260017964,1.1628739455,0.0586180437740607,0.0156714582427616,0.842098360501609,0.2429544533631,0.0759486707079123,0.0510903522827644,0.172436968315888,0.0763643213862881,91720.7736125,3800.73535513599,104583.98723,3204.84500216101,90852.1827575,6341.59445235226,195436.17,9043.24372734121,287156.9436,12226.1007077011,0.364900860775,0.0065738999554238,0.31542050355,0.0110313260017964,1.1628739455,0.0586180437740607,0.0156714582427616,0.842098360501609,0.2429544533631,0.0759486707079123,0.0510903522827644,0.172436968315888,0.0763643213862881
"rupestris","rupestris_Vru42","Vru42","Control",90379.49324,105973.5478,103631.8308,209605.3786,299984.8718,0.3012801702,0.3532629735,0.3454568563,1.022596504,91720.7736125,3800.73535513599,104583.98723,3204.84500216101,90852.1827575,6341.59445235226,195436.17,9043.24372734121,287156.9436,12226.1007077011,0.364900860775,0.0065738999554238,0.31542050355,0.0110313260017964,1.1628739455,0.0586180437740607,0.0156714582427616,0.842098360501609,0.2429544533631,0.0759486707079123,0.0510903522827644,0.172436968315888,0.0763643213862881,91720.7736125,3800.73535513599,104583.98723,3204.84500216101,90852.1827575,6341.59445235226,195436.17,9043.24372734121,287156.9436,12226.1007077011,0.364900860775,0.0065738999554238,0.31542050355,0.0110313260017964,1.1628739455,0.0586180437740607,0.0156714582427616,0.842098360501609,0.2429544533631,0.0759486707079123,0.0510903522827644,0.172436968315888,0.0763643213862881
"rupestris","rupestris_Vru42","Vru42","Drought",71133.37379,94624.91012,110802.2857,205427.1958,276560.5696,0.2572072147,0.3421489559,0.4006438295,0.8539978173,76427.6633225,1783.91266555994,87144.77458,4011.48705882082,88675.273505,8286.30086720701,175820.048075,11998.2257279427,252247.711425,10687.5051040816,0.345351446375,0.00347998372753299,0.34942542615,0.0182485498097055,0.996189748825,0.050934532536292,0.0156714582427616,0.842098360501609,0.2429544533631,0.0759486707079123,0.0510903522827644,0.172436968315888,0.0763643213862881,76427.6633225,1783.91266555994,87144.77458,4011.48705882082,88675.273505,8286.30086720701,175820.048075,11998.2257279427,252247.711425,10687.5051040816,0.345351446375,0.00347998372753299,0.34942542615,0.0182485498097055,0.996189748825,0.050934532536292,0.0156714582427616,0.842098360501609,0.2429544533631,0.0759486707079123,0.0510903522827644,0.172436968315888,0.0763643213862881
"rupestris","rupestris_Vru42","Vru42","Drought",78761.31309,93464.69579,90851.10101,184315.7968,263077.1099,0.2993848957,0.3552749071,0.3453401972,1.028767893,76427.6633225,1783.91266555994,87144.77458,4011.48705882082,88675.273505,8286.30086720701,175820.048075,11998.2257279427,252247.711425,10687.5051040816,0.345351446375,0.00347998372753299,0.34942542615,0.0182485498097055,0.996189748825,0.050934532536292,0.0156714582427616,0.842098360501609,0.2429544533631,0.0759486707079123,0.0510903522827644,0.172436968315888,0.0763643213862881,76427.6633225,1783.91266555994,87144.77458,4011.48705882082,88675.273505,8286.30086720701,175820.048075,11998.2257279427,252247.711425,10687.5051040816,0.345351446375,0.00347998372753299,0.34942542615,0.0182485498097055,0.996189748825,0.050934532536292,0.0156714582427616,0.842098360501609,0.2429544533631,0.0759486707079123,0.0510903522827644,0.172436968315888,0.0763643213862881
"rupestris","rupestris_Vru42","Vru42","Drought",78314.19496,79247.31798,72382.56871,151629.8867,229944.0817,0.3405793026,0.3446373458,0.3147833516,1.094839813,76427.6633225,1783.91266555994,87144.77458,4011.48705882082,88675.273505,8286.30086720701,175820.048075,11998.2257279427,252247.711425,10687.5051040816,0.345351446375,0.00347998372753299,0.34942542615,0.0182485498097055,0.996189748825,0.050934532536292,0.0156714582427616,0.842098360501609,0.2429544533631,0.0759486707079123,0.0510903522827644,0.172436968315888,0.0763643213862881,76427.6633225,1783.91266555994,87144.77458,4011.48705882082,88675.273505,8286.30086720701,175820.048075,11998.2257279427,252247.711425,10687.5051040816,0.345351446375,0.00347998372753299,0.34942542615,0.0182485498097055,0.996189748825,0.050934532536292,0.0156714582427616,0.842098360501609,0.2429544533631,0.0759486707079123,0.0510903522827644,0.172436968315888,0.0763643213862881
"rupestris","rupestris_Vru42","Vru42","Drought",77501.77145,81242.17443,80665.1386,161907.313,239409.0845,0.323721097,0.3393445767,0.3369343263,1.007153472,76427.6633225,1783.91266555994,87144.77458,4011.48705882082,88675.273505,8286.30086720701,175820.048075,11998.2257279427,252247.711425,10687.5051040816,0.345351446375,0.00347998372753299,0.34942542615,0.0182485498097055,0.996189748825,0.050934532536292,0.0156714582427616,0.842098360501609,0.2429544533631,0.0759486707079123,0.0510903522827644,0.172436968315888,0.0763643213862881,76427.6633225,1783.91266555994,87144.77458,4011.48705882082,88675.273505,8286.30086720701,175820.048075,11998.2257279427,252247.711425,10687.5051040816,0.345351446375,0.00347998372753299,0.34942542615,0.0182485498097055,0.996189748825,0.050934532536292,0.0156714582427616,0.842098360501609,0.2429544533631,0.0759486707079123,0.0510903522827644,0.172436968315888,0.0763643213862881
