ID,trt,ID Order,genotype,species,block,year,harvest_date,pd_pot,md_pot,pd_pot_als,harvest_sm,GWC_top,GWC_bottom,stem_diam,canopy_biomass,perc_canopy,dry_root_bag,bag_tare,root_biomass,perc_root,root_g,total_root_length,sys_area,surface_area,srl,srsa,exud_time,exud,exud_flow,exud_gg,exp,epson_file,dpi,mask_imagej,brown_imagej,perc_sub,perc_white,figure,figure_class
V57-96.6,Control,217,V57-96,V. vulpina,2,2020,12/15/20,7.3,9.3,,,0.496492451,0.717463585,5.25,31.8,0.64,25.2362,7.1611,18.0751,0.36,18.0751,10882.15067,25443.24153,5206.338672,602.05,288.04,,,,,,V57-6_C_B2_R1_20201219_18043150.tif,300,2.329,1.312,56.3,0.436668098,,
V57-96.6,Control,217,V57-96,V. vulpina,2,2020,12/15/20,7.3,9.3,,,0.496492451,0.717463585,5.25,31.8,0.64,25.2362,7.1611,18.0751,0.36,18.0751,12453.91189,30472.83299,5884.828808,689.01,325.58,,,,,,V57-6_C_B2_R2_20201219_18075771.tif,300,3.119,1.66,53.2,0.467778134,,
V57-96.6,Control,217,V57-96,V. vulpina,2,2020,12/15/20,7.3,9.3,,,0.496492451,0.717463585,5.25,31.8,0.64,25.2362,7.1611,18.0751,0.36,18.0751,11739.67231,29009.77198,5556.735375,649.49,307.42,,,,,,V57-6_C_B2_R3_20201219_18123290.tif,300,3.078,2.258,73.4,0.266406758,,
V57-96.7,Control,218,V57-96,V. vulpina,5,2020,12/18/20,7.2,12.3,,,0.387255415,0.404095893,4.48,23.7,0.54,27.75458,7.1611,20.5935,0.46,20.5935,8988.002357,31240.75103,3223.553119,436.45,156.53,,,,,,V57-7_C_B5_R1_20201223_15232462.tif,300,2.391,1.496,62.6,0.374320368,,
V57-96.7,Control,218,V57-96,V. vulpina,5,2020,12/18/20,7.2,12.3,,,0.387255415,0.404095893,4.48,23.7,0.54,27.75458,7.1611,20.5935,0.46,20.5935,15787.70875,50652.13052,6088.610478,766.63,295.66,,,,,,V57-7_C_B5_R2_20201223_15281248.tif,300,4.004,2.602,65,0.35014985,,
V57-96.7,Control,218,V57-96,V. vulpina,5,2020,12/18/20,7.2,12.3,,,0.387255415,0.404095893,4.48,23.7,0.54,27.75458,7.1611,20.5935,0.46,20.5935,5874.582973,14636.30423,2736.371041,285.26,132.88,,,,,,V57-7_C_B5_R3_20201223_15312345.tif,300,1.292,0.79,61.1,0.388544892,,
V57-96.7,Control,218,V57-96,V. vulpina,5,2020,12/18/20,7.2,12.3,,,0.387255415,0.404095893,4.48,23.7,0.54,27.75458,7.1611,20.5935,0.46,20.5935,7259.134309,19956.68518,3151.170424,352.5,153.02,,,,,,V57-7_C_B5_R4_20201223_15344435.tif,300,1.658,1.069,64.5,0.355247286,,
V57-96.7,Control,218,V57-96,V. vulpina,5,2020,12/18/20,7.2,12.3,,,0.387255415,0.404095893,4.48,23.7,0.54,27.75458,7.1611,20.5935,0.46,20.5935,12227.93222,29635.99776,5674.788047,593.78,275.56,,,,,,V57-7_C_B5_R5_20201223_15370584.tif,300,3.287,2.285,69.5,0.304837238,,
V57-96.8,Control,219,V57-96,V. vulpina,3,2020,12/16/20,9.3,18.7,,,0.515875367,0.65298089,5.3,30.4,0.56,30.9491,7.1611,23.788,0.44,23.788,14484.35548,42510.44105,5951.68437,608.89,250.2,,,,,,V57-8_C_B3_R1_20201219_19012095.tif,300,3.557,1.998,56.2,0.438290694,,
V57-96.8,Control,219,V57-96,V. vulpina,3,2020,12/16/20,9.3,18.7,,,0.515875367,0.65298089,5.3,30.4,0.56,30.9491,7.1611,23.788,0.44,23.788,9771.014632,28215.52605,4176.751906,410.75,175.58,,,,,,V57-8_C_B3_R2_20201219_19081653.tif,300,2.244,1.34,59.7,0.40285205,,
V57-96.8,Control,219,V57-96,V. vulpina,3,2020,12/16/20,9.3,18.7,,,0.515875367,0.65298089,5.3,30.4,0.56,30.9491,7.1611,23.788,0.44,23.788,5924.330223,20135.74473,2392.99999,249.05,100.6,,,,,,V57-8_C_B3_R3-A_20201219_19144494.tif,300,1.49,0.933,62.6,0.373825503,,
V57-96.8,Control,219,V57-96,V. vulpina,3,2020,12/16/20,9.3,18.7,,,0.515875367,0.65298089,5.3,30.4,0.56,30.9491,7.1611,23.788,0.44,23.788,9663.345517,30306.35882,3819.313994,406.23,160.56,,,,,,V57-8_C_B3_R3-B_20201219_19162553.tif,300,2.687,1.708,63.6,0.364346855,,
V57-96.8,Control,219,V57-96,V. vulpina,3,2020,12/16/20,9.3,18.7,,,0.515875367,0.65298089,5.3,30.4,0.56,30.9491,7.1611,23.788,0.44,23.788,10176.37135,32592.61579,4125.535615,427.79,173.43,,,,,,V57-8_C_B3_R3-C_20201219_19181350.tif,300,2.651,1.507,56.8,0.43153527,,
V57-96.8,Control,219,V57-96,V. vulpina,3,2020,12/16/20,9.3,18.7,,,0.515875367,0.65298089,5.3,30.4,0.56,30.9491,7.1611,23.788,0.44,23.788,,,,,,,,,,,V57-8_C_B3_R3_20201219_19123094.tif,300,5.737,3.576,62.3,0.376677706,,
V57-96.9,Control,220,V57-96,V. vulpina,4,2020,12/17/20,5.3,9.1,,,,,3.54,11.4,0.44,21.37942,7.1611,14.2184,0.56,14.2184,13205.81852,46073.51156,4732.176866,928.79,332.82,,,,,,V57-9_D_B4_R1_20201223_12522218.tif,300,3.525,2.767,78.5,0.215035461,,
V57-96.9,Control,220,V57-96,V. vulpina,4,2020,12/17/20,5.3,9.1,,,,,3.54,11.4,0.44,21.37942,7.1611,14.2184,0.56,14.2184,15312.089,34548.123,7509.486,1076.92,528.15,,,,,,V57-9_D_B4_R2_20201223_12585486.tif,300,3.994,3.154,79,0.210315473,,
V57-96.9,Control,220,V57-96,V. vulpina,4,2020,12/17/20,5.3,9.1,,,,,3.54,11.4,0.44,21.37942,7.1611,14.2184,0.56,14.2184,11575.24,27987.42,1102.146,814.11,77.52,,,,,,V57-9_D_B4_R3_20201223_13010736.tif,300,3.545,2.41,68,0.320169252,,
V57-96.9,Control,220,V57-96,V. vulpina,4,2020,12/17/20,5.3,9.1,,,,,3.54,11.4,0.44,21.37942,7.1611,14.2184,0.56,14.2184,4819.280823,11417.07614,2409.458096,338.95,169.46,,,,,,V57-9_D_B4_R4_20201223_13053584.tif,300,1.074,0.624,58.1,0.418994413,,
V60-96.1,Drought,11,V60-96,V. vulpina,2,2020,12/15/20,9.8,12,,,0.114574344,0.535858013,,1.1,0.18,17.64969,12.7141,4.9356,0.82,4.9356,,,,,,,,,,,,,,,,,,
V60-96.10,Control,20,V60-96,V. vulpina,5,2020,12/18/20,11.3,15.5,10.1,,0.397873615,0.69589494,4.77,33.2,,17.1336,6.3807,4.4195,,,,,,,,,,,,,,,,,,,,
V60-96.2,Drought,12,V60-96,V. vulpina,3,2020,12/16/20,7.6,10.8,5.27,,0.164584485,0.318962595,3.83,2.3,,10.7326,6.3807,3.5715,,,,,,,,69,0.073,0.0011,,,,,,,,,,
V60-96.3,Drought,13,V60-96,V. vulpina,1,2020,12/11/20,6.4,13.2,10.8,,,,3.47,7.5,,10.8151,6.3807,3.654,,,,,,,,,,,,,,,,,,,,
V60-96.4,Drought,14,V60-96,V. vulpina,4,2020,12/18/20,9.3,13.7,14.5,,0.102775059,0.100116697,3.47,10.5,,21.2029,6.3807,8.4888,,,,,,,,,,,,,,,,,,,,
V60-96.5,Drought,15,V60-96,V. vulpina,5,2020,12/18/20,9.7,14.9,10.5,,0.099050774,0.102592496,3,2.4,,12.3868,6.3807,5.2257,,,,,,,,,,,,,,,,,,,V60-5_D_ALS,
V60-96.6,Control,16,V60-96,V. vulpina,3,2020,12/16/20,4.4,5.55,11.9,,0.453068732,0.555998923,4.33,25.1,,12.0981,6.3807,4.937,,,,,,,,79,0.1666,0.0021,,,,,,,,,V60-6_C_ALS,
V60-96.7,Control,17,V60-96,V. vulpina,2,2020,12/15/20,9.1,12.9,8.4,,0.507432191,0.191705001,,41.6,0.87,18.70454,12.7141,5.9905,0.13,5.9905,,,,,,,,,,,,,,,,,,
V60-96.8,Control,18,V60-96,V. vulpina,1,2020,12/11/20,4.8,10,5.34,,,,3.73,15.4,,9.4732,6.3807,2.3121,,,,,,,,103,0.8219,0.008,,,,,,,,,,
V60-96.9,Control,19,V60-96,V. vulpina,4,2020,12/17/20,7.3,14.4,,,,,4.66,46,,17.5649,6.3807,4.8508,,,,,,,,,,,,,,,,,,,,
Vru42.1,Drought,171,Vru42,V. rupestris,1,2020,12/11/20,8.8,16.5,11.3,,,,5.21,14.4,0.45,24.5633,7.1611,17.4022,0.55,17.4022,18798.98336,49299.04247,7835.527621,1080.26,450.26,,,,,,VRU-1_D_R1_20201212_16542857,300,4.238,2.961,69.9,0.301321378,Vru-1_D_ALS,
Vru42.1,Drought,171,Vru42,V. rupestris,1,2020,12/11/20,8.8,16.5,11.3,,,,5.21,14.4,0.45,24.5633,7.1611,17.4022,0.55,17.4022,3187.726278,10594.74811,999.551427,183.18,57.44,,,,,,VRU-1_D_R2_20201212_16570169,300,1.542,1.213,78.7,0.213359274,Vru-1_D_ALS,
Vru42.1,Drought,171,Vru42,V. rupestris,1,2020,12/11/20,8.8,16.5,11.3,,,,5.21,14.4,0.45,24.5633,7.1611,17.4022,0.55,17.4022,6517.798578,19119.01261,2351.073868,374.54,135.1,,,,,,VRU-1_D_R2_20201212_16570169,300,0.853,0.473,55.5,0.445486518,Vru-1_D_ALS,
Vru42.10,Control,180,Vru42,V. rupestris,1,2020,12/11/20,6.8,12,8.42,,0.505662307,0.563717773,6.11,45,0.67,29.1982,7.1611,22.0371,0.33,22.0371,8887.475327,28381.41323,3028.532846,403.3,137.43,111,0.4184,0.0038,0.019,,VRU-10B_C_20201212_16250314.tif,300,2.203,1.7,77.2,0.228325011,,
Vru42.2,Drought,172,Vru42,V. rupestris,3,2020,12/16/20,5.7,8.5,10.6,,0.218846778,0.073603101,4.4,12.8,0.43,24.2727,7.1611,17.1116,0.57,17.1116,9593.866187,23032.85266,3967.998395,560.66,231.89,148,0.063,0.0004,0.0037,,VRU-2_D_3_R1_20201220_15132389.tif,300,2.04,1.307,64.1,0.359313725,,
Vru42.2,Drought,172,Vru42,V. rupestris,3,2020,12/16/20,5.7,8.5,10.6,,0.218846778,0.073603101,4.4,12.8,0.43,24.2727,7.1611,17.1116,0.57,17.1116,8445.892027,18450.79079,3799.07142,493.58,222.02,148,0.063,0.0004,0.0037,,VRU-2_D_3_R2_20201220_15155717.tif,300,1.815,1.169,64.4,0.355922865,,
Vru42.2,Drought,172,Vru42,V. rupestris,3,2020,12/16/20,5.7,8.5,10.6,,0.218846778,0.073603101,4.4,12.8,0.43,24.2727,7.1611,17.1116,0.57,17.1116,2000.867332,6380.055587,739.951829,116.93,43.24,148,0.063,0.0004,0.0037,,VRU-2_D_3_R2_20201220_15155717.tif,300,0.52,0.244,46.9,0.530769231,,
Vru42.2,Drought,172,Vru42,V. rupestris,3,2020,12/16/20,5.7,8.5,10.6,,0.218846778,0.073603101,4.4,12.8,0.43,24.2727,7.1611,17.1116,0.57,17.1116,942.270837,1680.531727,531.710308,55.07,31.07,148,0.063,0.0004,0.0037,,VRU-2_D_3_R3_20201220_15200277.tif,300,0.306,0.163,53.3,0.467320261,,
Vru42.2,Drought,172,Vru42,V. rupestris,3,2020,12/16/20,5.7,8.5,10.6,,0.218846778,0.073603101,4.4,12.8,0.43,24.2727,7.1611,17.1116,0.57,17.1116,1349.700037,3091.044245,657.966987,78.88,38.45,148,0.063,0.0004,0.0037,,VRU-2_D_3_R3_20201220_15200277.tif,300,0.17,0.082,48.2,0.517647059,,
Vru42.3,Drought,173,Vru42,V. rupestris,4,2020,12/17/20,10.8,14.1,10.5,,0.181012228,0.125985556,5.26,18.8,0.53,29.42104,12.7141,16.707,0.47,16.707,,,,,,,,,,,,,,,,,,
Vru42.4,Drought,174,Vru42,V. rupestris,5,2020,12/18/20,8.9,14,,,0.096597117,0.087117727,4.78,9.8,,27.99,12.7141,15.2759,,15.2759,8448.689069,20306.8755,3698.435434,,,,,,,,Vru-4_D_B5_R1_20210111_12415612.tif,300,1.958,1.472,75.2,0.248212462,,
Vru42.4,Drought,174,Vru42,V. rupestris,5,2020,12/18/20,8.9,14,,,0.096597117,0.087117727,4.78,9.8,,27.99,12.7141,15.2759,,15.2759,17226.486,38002.01853,7842.953839,,,,,,,,Vru-4_D_B5_R2_20210111_12445285.tif,300,3.972,2.86,72,0.279959718,,
Vru42.4,Drought,174,Vru42,V. rupestris,5,2020,12/18/20,8.9,14,,,0.096597117,0.087117727,4.78,9.8,,27.99,12.7141,15.2759,,15.2759,15938.25133,32870.55993,7388.916188,,,,,,,,Vru-4_D_B5_R3_20210111_12483125.tif,300,3.849,2.404,62.5,0.375422188,,
Vru42.5,Drought,175,Vru42,V. rupestris,2,2020,12/15/20,6.8,10.7,10.6,,0.356507046,0.089455109,4.17,13.2,0.45,23.2234,7.1611,16.0623,0.55,16.0623,,,,,,,,,,,,,,,,,VRU-5_D_06_10X_BF01,
Vru42.6,Control,176,Vru42,V. rupestris,2,2020,12/15/20,5.1,18,7.8,,0.376422799,0.487668285,8.03,13.2,0.41,26.30824,7.1611,19.1472,0.59,19.1472,,,,,,,,,,,,,,,,,,
Vru42.6,Control,176,Vru42,V. rupestris,2,2020,12/15/20,5.1,18,7.8,,0.376422799,0.487668285,8.03,13.2,0.41,26.30824,7.1611,19.1472,0.59,19.1472,7543.357419,19460.69692,2742.052831,393.97,143.21,,,,,,VRU-6_C_2_R1_20201220_15284145.tif,300,1.807,0.997,55.2,0.448256779,,
Vru42.6,Control,176,Vru42,V. rupestris,2,2020,12/15/20,5.1,18,7.8,,0.376422799,0.487668285,8.03,72.7,0.79,26.30824,7.1611,19.1472,0.21,19.1472,3452.195848,8089.154937,1600.209765,180.3,83.57,,,,,,VRU-6_C_2_R2_20201220_15342187.tif,300,0.785,0.37,47.1,0.52866242,,
Vru42.6,Control,176,Vru42,V. rupestris,2,2020,12/15/20,5.1,18,7.8,,0.376422799,0.487668285,8.03,13.2,0.41,26.30824,7.1611,19.1472,0.59,19.1472,6813.544583,17297.47899,2734.712372,355.85,142.83,,,,,,VRU-6_C_2_R3_20201220_15371867.tif,300,1.671,0.9,53.9,0.461400359,,
Vru42.7,Control,177,Vru42,V. rupestris,5,2020,12/18/20,10,12.2,9.48,,0.233877618,0.397273127,7.32,69.2,,41.97,12.7141,29.2559,,29.2559,7720.310221,20312.24695,2803.073019,,,,,,,,Vru-7_C_B5_R1_20210111_13074815.tif,,2.768,1.749,63.2,0.368135838,VRU-7_C_04_10X_BF,
Vru42.7,Control,177,Vru42,V. rupestris,5,2020,12/18/20,10,12.2,9.48,,0.233877618,0.397273127,7.32,69.2,,41.97,12.7141,29.2559,,29.2559,8773.10191,18846.9528,3900.770715,,,,,,,,Vru-7_C_B5_R2_20210111_13161011.tif,,2.95,1.602,54.3,0.456949153,VRU-7_C_04_10X_BF,
Vru42.7,Control,177,Vru42,V. rupestris,5,2020,12/18/20,10,12.2,9.48,,0.233877618,0.397273127,7.32,69.2,,41.97,12.7141,29.2559,,29.2559,10661.82792,24010.66917,4561.335314,,,,,,,,Vru-7_C_B5_R3_20210111_13185626.tif,,2.301,1.327,57.7,0.42329422,VRU-7_C_04_10X_BF,
Vru42.7,Control,177,Vru42,V. rupestris,5,2020,12/18/20,10,12.2,9.48,,0.233877618,0.397273127,7.32,69.2,,41.97,12.7141,29.2559,,29.2559,11309.90039,25612.36885,5130.703053,,,,,,,,Vru-7_C_B5_R4_20210111_13240998.tif,,1.665,0.864,51.9,0.481081081,VRU-7_C_04_10X_BF,
Vru42.7,Control,177,Vru42,V. rupestris,5,2020,12/18/20,10,12.2,9.48,,0.233877618,0.397273127,7.32,69.2,,41.97,12.7141,29.2559,,29.2559,12309.26465,25164.43821,5699.045547,,,,,,,,Vru-7_C_B5_R5_20210111_13283036.tif,,3.896,1.962,50.4,0.496406571,VRU-7_C_04_10X_BF,
Vru42.7,Control,177,Vru42,V. rupestris,5,2020,12/18/20,10,12.2,9.48,,0.233877618,0.397273127,7.32,69.2,,41.97,12.7141,29.2559,,29.2559,,,,,,,,,,,Vru-7_C_B5_R6_20210111_13121793.tif,,2.157,1.385,64.2,0.357904497,VRU-7_C_04_10X_BF,
Vru42.8,Control,178,Vru42,V. rupestris,3,2020,12/16/20,6.3,13.3,,,0.329880444,0.476222651,6.5,59.6,0.7,38.07585,12.7141,25.3618,0.3,25.3618,,,,,,62,0.8973,0.0145,0.0354,,,,,,,,,
Vru42.9,Control,179,Vru42,V. rupestris,4,2020,12/17/20,5.8,10.4,10.42,,,,,53.8,0.75,24.8971,7.1611,17.736,0.25,17.736,,,,,,,,,,,,,,,,,Vru-9_C_ALS,
