"Species","Treatment","species_geno","Genotype","Porosity","SpongyV_TotalMesophyllV","PalisadeV_TotalMesophyllV","SpongyV_PalisadeV","Leaf_Width_um","Mesophyll_Width_um","SASP_SAWM","SAPA_SAWM","SASPPA_SAWM","Treatment_factor","mean_Porosity","sd_Porosity","Tukey_Porosity","mean_SpongyV_TotalMesophyllV","sd_SpongyV_TotalMesophyllV","Tukey_SpongyV_TotalMesophyllV","mean_PalisadeV_TotalMesophyllV","sd_PalisadeV_TotalMesophyllV","Tukey_PalisadeV_TotalMesophyllV","mean_SpongyV_PalisadeV","sd_SpongyV_PalisadeV","Tukey_SpongyV_PalisadeV","mean_Leaf_Width_um","sd_Leaf_Width_um","Tukey_Leaf_Width_um","mean_Mesophyll_Width_um","sd_Mesophyll_Width_um","Tukey_Mesophyll_Width_um","mean_SASP_SAWM","sd_SASP_SAWM","Tukey_SASP_SAWM","mean_SAPA_SAWM","sd_SAPA_SAWM","Tukey_SAPA_SAWM","mean_SASPPA_SAWM","sd_SASPPA_SAWM","Tukey_SASPPA_SAWM"
"riparia","Drought","riparia_NY1","NY1",0.3406590811,0.3155263228,0.3438145961,0.9177223026,156.9330839,128.4512315,0.3155263228,0.3438145961,0.6593409189,"Drought",0.35237942135,0.023919575050886,"cd",0.2872032188,0.0344040587734283,"de",0.36041735985,0.0512583059719104,"bc",0.815920627675,0.181601373897011,"de",170.81570895,14.6528154176473,"de",140.8426634,12.0132972946507,"c",0.2872032188,0.0344040587734283,"de",0.36041735985,0.0512583059719104,"bc",0.64762057865,0.023919575050886,"bc"
"riparia","Drought","riparia_NY1","NY1",0.3619168554,0.3018683782,0.3362147664,0.8978439032,173.1489506,144.5216061,0.3018683782,0.3362147664,0.6380831446,"Drought",0.35237942135,0.023919575050886,"cd",0.2872032188,0.0344040587734283,"de",0.36041735985,0.0512583059719104,"bc",0.815920627675,0.181601373897011,"de",170.81570895,14.6528154176473,"de",140.8426634,12.0132972946507,"c",0.2872032188,0.0344040587734283,"de",0.36041735985,0.0512583059719104,"bc",0.64762057865,0.023919575050886,"bc"
"riparia","Drought","riparia_NY1","NY1",0.3262153553,0.2373395853,0.4364450594,0.5438017459,190.3608323,155.8741597,0.2373395853,0.4364450594,0.6737846447,"Drought",0.35237942135,0.023919575050886,"cd",0.2872032188,0.0344040587734283,"de",0.36041735985,0.0512583059719104,"bc",0.815920627675,0.181601373897011,"de",170.81570895,14.6528154176473,"de",140.8426634,12.0132972946507,"c",0.2872032188,0.0344040587734283,"de",0.36041735985,0.0512583059719104,"bc",0.64762057865,0.023919575050886,"bc"
"rupestris","Control","rupestris_Vru42","Vru42",0.3245197485,0.3777062333,0.2977740183,1.268432469,181.8525064,147.3004251,0.3777062333,0.2977740183,0.6754802515,"Control",0.312299235475,0.037030411847355,"d",0.356810718525,0.0145512381257517,"bc",0.33089004605,0.0444824696109013,"c",1.094258201975,0.164038816041241,"bc",180.5505959,8.1094515725016,"cd",147.536153275,7.10435780254347,"bc",0.356810718525,0.0145512381257517,"bc",0.33089004605,0.0444824696109013,"c",0.687700764525,0.037030411847355,"b"
"rupestris","Control","rupestris_Vru42","Vru42",0.3274831817,0.3556714339,0.3168453845,1.122539419,190.5786262,157.144243,0.3556714339,0.3168453845,0.6725168183,"Control",0.312299235475,0.037030411847355,"d",0.356810718525,0.0145512381257517,"bc",0.33089004605,0.0444824696109013,"c",1.094258201975,0.164038816041241,"bc",180.5505959,8.1094515725016,"cd",147.536153275,7.10435780254347,"bc",0.356810718525,0.0145512381257517,"bc",0.33089004605,0.0444824696109013,"c",0.687700764525,0.037030411847355,"b"
"rupestris","Control","rupestris_Vru42","Vru42",0.257619214,0.3458980091,0.3964827769,0.8724162289,170.9581917,140.1000486,0.3458980091,0.3964827769,0.742380786,"Control",0.312299235475,0.037030411847355,"d",0.356810718525,0.0145512381257517,"bc",0.33089004605,0.0444824696109013,"c",1.094258201975,0.164038816041241,"bc",180.5505959,8.1094515725016,"cd",147.536153275,7.10435780254347,"bc",0.356810718525,0.0145512381257517,"bc",0.33089004605,0.0444824696109013,"c",0.687700764525,0.037030411847355,"b"
"rupestris","Control","rupestris_Vru42","Vru42",0.3395747977,0.3479671978,0.3124580045,1.113644691,178.8130593,145.5998964,0.3479671978,0.3124580045,0.6604252023,"Control",0.312299235475,0.037030411847355,"d",0.356810718525,0.0145512381257517,"bc",0.33089004605,0.0444824696109013,"c",1.094258201975,0.164038816041241,"bc",180.5505959,8.1094515725016,"cd",147.536153275,7.10435780254347,"bc",0.356810718525,0.0145512381257517,"bc",0.33089004605,0.0444824696109013,"c",0.687700764525,0.037030411847355,"b"
"rupestris","Drought","rupestris_Vru42","Vru42",0.3144491174,0.3461976115,0.3393532712,1.020168777,187.3891425,155.9906046,0.3461976115,0.3393532712,0.6855508826,"Drought",0.32812134605,0.0201565808987055,"d",0.341634332275,0.0392813445135196,"bc",0.330244321725,0.028557553159289,"c",1.048147133675,0.217068683860654,"bc",190.09203015,5.40623692142581,"cd",156.7174788,5.30424148150616,"bc",0.341634332275,0.0392813445135196,"bc",0.330244321725,0.028557553159289,"c",0.67187865395,0.0201565808987055,"b"
"rupestris","Drought","rupestris_Vru42","Vru42",0.3579266531,0.2938024822,0.3482708647,0.8436033902,195.0913702,160.5869308,0.2938024822,0.3482708647,0.6420733469,"Drought",0.32812134605,0.0201565808987055,"d",0.341634332275,0.0392813445135196,"bc",0.330244321725,0.028557553159289,"c",1.048147133675,0.217068683860654,"bc",190.09203015,5.40623692142581,"cd",156.7174788,5.30424148150616,"bc",0.341634332275,0.0392813445135196,"bc",0.330244321725,0.028557553159289,"c",0.67187865395,0.0201565808987055,"b"
"rupestris","Drought","rupestris_Vru42","Vru42",0.3226470054,0.3895771531,0.2877758416,1.353752111,194.0792856,160.8015427,0.3895771531,0.2877758416,0.6773529946,"Drought",0.32812134605,0.0201565808987055,"d",0.341634332275,0.0392813445135196,"bc",0.330244321725,0.028557553159289,"c",1.048147133675,0.217068683860654,"bc",190.09203015,5.40623692142581,"cd",156.7174788,5.30424148150616,"bc",0.341634332275,0.0392813445135196,"bc",0.330244321725,0.028557553159289,"c",0.67187865395,0.0201565808987055,"b"
"rupestris","Drought","rupestris_Vru42","Vru42",0.3174626083,0.3369600823,0.3455773094,0.9750642565,183.8083223,149.4908371,0.3369600823,0.3455773094,0.6825373917,"Drought",0.32812134605,0.0201565808987055,"d",0.341634332275,0.0392813445135196,"bc",0.330244321725,0.028557553159289,"c",1.048147133675,0.217068683860654,"bc",190.09203015,5.40623692142581,"cd",156.7174788,5.30424148150616,"bc",0.341634332275,0.0392813445135196,"bc",0.330244321725,0.028557553159289,"c",0.67187865395,0.0201565808987055,"b"
"vulpina","Control","vulpina_V60-96","V60-96",0.3618184159,0.2427109973,0.3954705868,0.6137270518,130.7673395,104.2347884,0.2427109973,0.3954705868,0.6381815841,"Control",0.336402913425,0.0291792142571159,"d",0.230191300325,0.0167692468235281,"g",0.43340578625,0.0270202427910632,"a",0.533142278175,0.0582322967130339,"f",139.52083585,13.7482428770316,"f",112.02122995,12.6645664294163,"d",0.230191300325,0.0167692468235281,"g",0.43340578625,0.0270202427910632,"a",0.663597086575,0.0291792142571159,"b"
"vulpina","Control","vulpina_V60-96","V60-96",0.3560041997,0.2104134988,0.4335823016,0.4852907926,159.0989279,129.8371348,0.2104134988,0.4335823016,0.6439958003,"Control",0.336402913425,0.0291792142571159,"d",0.230191300325,0.0167692468235281,"g",0.43340578625,0.0270202427910632,"a",0.533142278175,0.0582322967130339,"f",139.52083585,13.7482428770316,"f",112.02122995,12.6645664294163,"d",0.230191300325,0.0167692468235281,"g",0.43340578625,0.0270202427910632,"a",0.663597086575,0.0291792142571159,"b"
"vulpina","Control","vulpina_V60-96","V60-96",0.3298767875,0.22221478,0.4479084324,0.4961165362,139.0345518,112.1467086,0.22221478,0.4479084324,0.6701232125,"Control",0.336402913425,0.0291792142571159,"d",0.230191300325,0.0167692468235281,"g",0.43340578625,0.0270202427910632,"a",0.533142278175,0.0582322967130339,"f",139.52083585,13.7482428770316,"f",112.02122995,12.6645664294163,"d",0.230191300325,0.0167692468235281,"g",0.43340578625,0.0270202427910632,"a",0.663597086575,0.0291792142571159,"b"
"vulpina","Control","vulpina_V60-96","V60-96",0.2979122506,0.2454259252,0.4566618242,0.5374347321,129.1825242,101.866288,0.2454259252,0.4566618242,0.7020877494,"Control",0.336402913425,0.0291792142571159,"d",0.230191300325,0.0167692468235281,"g",0.43340578625,0.0270202427910632,"a",0.533142278175,0.0582322967130339,"f",139.52083585,13.7482428770316,"f",112.02122995,12.6645664294163,"d",0.230191300325,0.0167692468235281,"g",0.43340578625,0.0270202427910632,"a",0.663597086575,0.0291792142571159,"b"
"vulpina","Drought","vulpina_V60-96","V60-96",0.2630929083,0.2104830554,0.5264240363,0.3998355714,143.6852234,118.6789236,0.2104830554,0.5264240363,0.7369070917,"Drought",0.285802513675,0.0185582962415334,"d",0.2114073831,0.0130254661374222,"g",0.502790103225,0.0198884778327289,"a",0.421287820275,0.0364622510511328,"f",160.963150325,13.824000353585,"f",134.62055305,12.8795538252991,"d",0.2114073831,0.0130254661374222,"g",0.502790103225,0.0198884778327289,"a",0.714197486325,0.0185582962415334,"b"
"vulpina","Drought","vulpina_V60-96","V60-96",0.2818296598,0.2289965025,0.4891738377,0.4681290879,157.0397634,131.6682201,0.2289965025,0.4891738377,0.7181703402,"Drought",0.285802513675,0.0185582962415334,"d",0.2114073831,0.0130254661374222,"g",0.502790103225,0.0198884778327289,"a",0.421287820275,0.0364622510511328,"f",160.963150325,13.824000353585,"f",134.62055305,12.8795538252991,"d",0.2114073831,0.0130254661374222,"g",0.502790103225,0.0198884778327289,"a",0.714197486325,0.0185582962415334,"b"
"vulpina","Drought","vulpina_V60-96","V60-96",0.2906072183,0.1976023663,0.5117904154,0.3861001699,175.7256205,149.373474,0.1976023663,0.5117904154,0.7093927817,"Drought",0.285802513675,0.0185582962415334,"d",0.2114073831,0.0130254661374222,"g",0.502790103225,0.0198884778327289,"a",0.421287820275,0.0364622510511328,"f",160.963150325,13.824000353585,"f",134.62055305,12.8795538252991,"d",0.2114073831,0.0130254661374222,"g",0.502790103225,0.0198884778327289,"a",0.714197486325,0.0185582962415334,"b"
"vulpina","Drought","vulpina_V60-96","V60-96",0.3076802683,0.2085476082,0.4837721235,0.4310864519,167.401994,138.7615945,0.2085476082,0.4837721235,0.6923197317,"Drought",0.285802513675,0.0185582962415334,"d",0.2114073831,0.0130254661374222,"g",0.502790103225,0.0198884778327289,"a",0.421287820275,0.0364622510511328,"f",160.963150325,13.824000353585,"f",134.62055305,12.8795538252991,"d",0.2114073831,0.0130254661374222,"g",0.502790103225,0.0198884778327289,"a",0.714197486325,0.0185582962415334,"b"
