ID,Genotype,Species,Treatment,Order within block,mPot (kg),Dry weight of soil (kg),mH2O (kg),Date,PWW,WA,BB,TW,POWW,PD.WT,midday.WT,POWW.NOTES,WU,tgt_swc,SWC
C56-94.3,C56-94,rotundifolia var. munsoniana,Drought,4,6.792,4.01994429,2.52005571,11/20,4.68,0.347961003,1,5.027961003,5.02,NA,NA,NA,0.35333333333333294,0.3,0.2452547804984836
C56-94.3,C56-94,rotundifolia var. munsoniana,Drought,4,6.792,4.01994429,2.52005571,11/23,4.5845,0.443461003,1,5.027961003,5.065,NA,NA,NA,0.32949999999999935,0.3,0.21043412171233325
C56-94.3,C56-94,rotundifolia var. munsoniana,Drought,4,6.792,4.01994429,2.52005571,11/25,4.71,0.317961003,1,5.027961003,5.02,NA,NA,NA,0.2950000000000003,0.3,0.2442627389376248
C56-94.3,C56-94,rotundifolia var. munsoniana,Drought,4,6.792,4.01994429,2.52005571,11/27,4.642,0.385961003,1,5.027961003,5.054,NA,NA,NA,0.3702499999999993,0.3,0.2218425996622116
C56-94.3,C56-94,rotundifolia var. munsoniana,Drought,4,6.792,4.01994429,2.52005571,11/30,4.6,0.427961003,1,5.027961003,5.02,NA,NA,NA,0.3417000000000006,0.3,0.22025533316483725
C56-94.3,C56-94,rotundifolia var. munsoniana,Drought,4,6.792,4.01994429,2.52005571,12/02,4.71,0.317961003,1,5.027961003,4.71,NA,NA,NA,0.2781499999999996,0.3,0.23533436488989373
C56-94.3,C56-94,rotundifolia var. munsoniana,Drought,4,6.792,4.01994429,2.52005571,12/04,4.53,0.245955432,1,4.775955432,4.78,NA,NA,NA,0.14814999999999973,0.2,0.1381142919257131
C56-94.3,C56-94,rotundifolia var. munsoniana,Drought,4,6.792,4.01994429,2.52005571,12/07,4.4905,5.10383844,1,4.775955432,5.1075,NA,NA,NA,0.14150000000000032,0.2,0.1441657454469527
C56-94.3,C56-94,rotundifolia var. munsoniana,Drought,4,6.792,4.01994429,2.52005571,12/09,4.69,0.41383844,1,5.027961003,5.11,NA,NA,NA,0.33149999999999963,0.3,0.24872692596149004
C56-94.3,C56-94,rotundifolia var. munsoniana,Drought,4,6.792,4.01994429,2.52005571,12/14,4.6485,0.379461003,1,5.027961003,5.0535,NA,NA,NA,0.32816666666666566,0.3,0.22471178285975293
C56-94.4,C56-94,rotundifolia var. munsoniana,Drought,7,6.37,3.760553389,2.357446611,10/28,5.75,0.286950789,1,6.036950789,NA,NA,NA,NA,0.15715273875,0.8,0.6719161708303054
C56-94.4,C56-94,rotundifolia var. munsoniana,Drought,7,6.37,3.760553389,2.357446611,10/30,5.702,0.184950789,1,6.036950789,NA,NA,NA,NA,0.03965273875,0.8,0.6680984809797674
C56-94.4,C56-94,rotundifolia var. munsoniana,Drought,7,6.37,3.760553389,2.357446611,11/09,5,0.191276695,1,5.191276695,5.19,NA,NA,NA,0.019999999999999962,0.5,0.46340248190672606
C56-94.4,C56-94,rotundifolia var. munsoniana,Drought,7,6.37,3.760553389,2.357446611,11/11,5.01,-0.054467967,1,4.955532033,5.01,NA,NA,NA,0.1140000000000006,0.4,0.4612815432917562
C56-94.4,C56-94,rotundifolia var. munsoniana,Drought,7,6.37,3.760553389,2.357446611,11/13,4.9,-0.180212628,1,4.719787372,4.9,NA,NA,NA,0.049999999999999434,0.3,0.39977431809165176
C56-94.4,C56-94,rotundifolia var. munsoniana,Drought,7,6.37,3.760553389,2.357446611,11/16,4.77,-0.050212628,1,4.719787372,4.77,NA,NA,NA,0.040000000000000785,0.3,0.3488717867299351
C56-94.4,C56-94,rotundifolia var. munsoniana,Drought,7,6.37,3.760553389,2.357446611,11/18,4.71,0.009787372,1,4.719787372,4.71,NA,NA,NA,0.026666666666666408,0.3,0.3085739494187001
C56-94.4,C56-94,rotundifolia var. munsoniana,Drought,7,6.37,3.760553389,2.357446611,11/23,4.57,0.149787372,1,4.719787372,4.71,NA,NA,NA,0.054000000000000145,0.3,0.27039705091331995
C56-94.4,C56-94,rotundifolia var. munsoniana,Drought,7,6.37,3.760553389,2.357446611,11/25,4.58,0.139787372,1,4.719787372,4.71,NA,NA,NA,0.06999999999999978,0.3,0.2682761121074654
C56-94.4,C56-94,rotundifolia var. munsoniana,Drought,7,6.37,3.760553389,2.357446611,11/27,4.602,0.117787372,1,4.719787372,4.759,NA,NA,NA,0.10024999999999973,0.3,0.2729421774803452
C56-94.4,C56-94,rotundifolia var. munsoniana,Drought,7,6.37,3.760553389,2.357446611,11/30,4.55,0.169787372,1,4.719787372,4.71,NA,NA,NA,0.09670000000000052,0.3,0.2723058958385889
C56-94.4,C56-94,rotundifolia var. munsoniana,Drought,7,6.37,3.760553389,2.357446611,12/02,4.58,0.139787372,1,4.719787372,4.58,NA,NA,NA,0.09814999999999989,0.3,0.2682761121074654
C56-94.4,C56-94,rotundifolia var. munsoniana,Drought,7,6.37,3.760553389,2.357446611,12/04,4.51,-0.025957289,1,4.484042711,4.51,NA,NA,NA,0.03815000000000028,0.2,0.2258573359691666
C56-94.4,C56-94,rotundifolia var. munsoniana,Drought,7,6.37,3.760553389,2.357446611,12/09,4.66,0.13878273,1,4.719787372,4.79,NA,NA,NA,0.044,0.3,0.30221113297992747
C56-94.4,C56-94,rotundifolia var. munsoniana,Drought,7,6.37,3.760553389,2.357446611,12/14,4.55,0.169787372,1,4.719787372,4.719787372,NA,NA,NA,0.12666666666666632,0.3,0.26398913739811525
C56-94.4,C56-94,rotundifolia var. munsoniana,Drought,7,6.37,3.760553389,2.357446611,12/16,4.57,-0.085957289,1,4.484042711,4.57,NA,NA,NA,0.109787372,0.3,0.31823101498861484
C56-94.5,C56-94,rotundifolia var. munsoniana,Drought,4,7.13,4.227702878,2.650297122,10/28,6.148,0.451940576,1,6.599940576,NA,NA,NA,NA,0.32214252575,0.8,0.6048556247875669
C56-94.5,C56-94,rotundifolia var. munsoniana,Drought,4,7.13,4.227702878,2.650297122,10/30,6.069,0.530940576,1,6.599940576,NA,NA,NA,NA,0.38564252575,0.8,0.6145715165591914
C56-94.5,C56-94,rotundifolia var. munsoniana,Drought,4,7.13,4.227702878,2.650297122,11/06,5.458,0.346851439,1,5.804851439,5.806,NA,NA,NA,0.21600000000000008,0.5,0.4359123029678179
C56-94.5,C56-94,rotundifolia var. munsoniana,Drought,4,7.13,4.227702878,2.650297122,11/09,5.201,0.603851439,1,5.804851439,5.8174,NA,NA,NA,0.4150000000000004,0.5,0.3862952246001041
C56-94.5,C56-94,rotundifolia var. munsoniana,Drought,4,7.13,4.227702878,2.650297122,11/11,5.4,0.139821727,1,5.539821727,5.57,NA,NA,NA,0.35139999999999977,0.4,0.4259888872565437
C56-94.5,C56-94,rotundifolia var. munsoniana,Drought,4,7.13,4.227702878,2.650297122,11/13,5.19,0.084792015,1,5.274792015,5.27,NA,NA,NA,0.3199999999999999,0.3,0.3396966756016424
C56-94.5,C56-94,rotundifolia var. munsoniana,Drought,4,7.13,4.227702878,2.650297122,11/16,4.92,0.354792015,1,5.274792015,5.27,NA,NA,NA,0.18000000000000047,0.3,0.23216156275175526
C56-94.5,C56-94,rotundifolia var. munsoniana,Drought,4,7.13,4.227702878,2.650297122,11/18,4.96,0.314792015,1,5.274792015,5.27,NA,NA,NA,0.2766666666666664,0.3,0.23970788645787144
C56-94.5,C56-94,rotundifolia var. munsoniana,Drought,4,7.13,4.227702878,2.650297122,11/20,4.87,0.404792015,1,5.274792015,5.29,NA,NA,NA,0.3333333333333325,0.3,0.22272865811911013
C56-94.5,C56-94,rotundifolia var. munsoniana,Drought,4,7.13,4.227702878,2.650297122,11/23,4.8725,0.402292015,1,5.274792015,5.2955,NA,NA,NA,0.31150000000000044,0.3,0.22697346520380043
C56-94.5,C56-94,rotundifolia var. munsoniana,Drought,4,7.13,4.227702878,2.650297122,11/25,4.93,0.344792015,1,5.274792015,5.29,NA,NA,NA,0.3054999999999998,0.3,0.23885892504093334
C56-94.5,C56-94,rotundifolia var. munsoniana,Drought,4,7.13,4.227702878,2.650297122,11/27,4.9315,0.343292015,1,5.274792015,5.275,NA,NA,NA,0.35075000000000034,0.3,0.2381042926703218
C56-94.5,C56-94,rotundifolia var. munsoniana,Drought,4,7.13,4.227702878,2.650297122,11/30,4.85,0.424792015,1,5.274792015,5.29,NA,NA,NA,0.3127000000000007,0.3,0.21989878672931662
C56-94.5,C56-94,rotundifolia var. munsoniana,Drought,4,7.13,4.227702878,2.650297122,12/02,4.97,0.304792015,1,5.274792015,4.97,NA,NA,NA,0.2881500000000003,0.3,0.24536762923745858
C56-94.5,C56-94,rotundifolia var. munsoniana,Drought,4,7.13,4.227702878,2.650297122,12/04,4.81,0.199762303,1,5.009762303,5.04,NA,NA,NA,0.12815000000000015,0.2,0.15481174472633327
C56-94.5,C56-94,rotundifolia var. munsoniana,Drought,4,7.13,4.227702878,2.650297122,12/07,4.7715,5.366698236,2,5.042262303,5.1775,NA,NA,NA,0.12050000000000041,0.2,0.15462308659594884
C56-94.5,C56-94,rotundifolia var. munsoniana,Drought,4,7.13,4.227702878,2.650297122,12/09,4.87,0.496698236,2,5.274792015,5.27,NA,NA,NA,0.2215000000000002,0.3,0.19914639649976568
C56-94.6,C56-94,rotundifolia var. munsoniana,Control,40,7.064,4.187134633,2.624865367,10/28,6.0465,0.492526927,1,6.539026927,NA,NA,NA,NA,0.3651897868,0.8,0.6115038838866282
C56-94.6,C56-94,rotundifolia var. munsoniana,Control,40,7.064,4.187134633,2.624865367,10/30,6,0.539026927,1,6.539026927,NA,NA,NA,NA,0.3820897868,0.8,0.6035034735554876
C56-94.6,C56-94,rotundifolia var. munsoniana,Control,40,7.064,4.187134633,2.624865367,11/02,5.847,0.692026927,1,6.539026927,6.5525,NA,NA,NA,0.3134897868,0.8,0.5655015244825699
C56-94.6,C56-94,rotundifolia var. munsoniana,Control,40,7.064,4.187134633,2.624865367,11/04,6.102,0.437026927,1,6.539026927,6.5425,NA,NA,NA,0.2079999999999999,0.8,0.7193189373967614
C56-94.6,C56-94,rotundifolia var. munsoniana,Control,40,7.064,4.187134633,2.624865367,11/06,6.03,0.509026927,1,6.539026927,6.53,NA,NA,NA,0.37650000000000017,0.8,0.7036990886550107
C56-94.6,C56-94,rotundifolia var. munsoniana,Control,40,7.064,4.187134633,2.624865367,11/09,5.73,0.809026927,1,6.539026927,6.53,NA,NA,NA,0.5479999999999998,0.8,0.6441722260721192
C56-94.6,C56-94,rotundifolia var. munsoniana,Control,40,7.064,4.187134633,2.624865367,11/11,6.08,0.459026927,1,6.539026927,6.54,NA,NA,NA,0.28000000000000014,0.8,0.7108423121649576
C56-94.6,C56-94,rotundifolia var. munsoniana,Control,40,7.064,4.187134633,2.624865367,11/13,6.01,0.529026927,1,6.539026927,6.55,NA,NA,NA,0.38200000000000023,0.8,0.6994131545490424
C56-94.6,C56-94,rotundifolia var. munsoniana,Control,40,7.064,4.187134633,2.624865367,11/20,6.18,0.621513463,1,6.801513463,6.8,NA,NA,NA,0.5925000000000005,0.9,0.8175144501801794
C56-94.6,C56-94,rotundifolia var. munsoniana,Control,40,7.064,4.187134633,2.624865367,11/23,5.8125,0.989013463,1,6.801513463,6.81,NA,NA,NA,0.7394999999999998,0.9,0.711318527332301
C56-94.6,C56-94,rotundifolia var. munsoniana,Control,40,7.064,4.187134633,2.624865367,11/25,6.09,0.711513463,1,6.801513463,6.83,NA,NA,NA,0.5182580779999998,0.9,0.7660832409085612
C56-94.6,C56-94,rotundifolia var. munsoniana,Control,40,7.064,4.187134633,2.624865367,11/27,5.994,0.807513463,1,6.801513463,6.836,NA,NA,NA,0.6674000000000003,0.9,0.751606307928402
C56-94.6,C56-94,rotundifolia var. munsoniana,Control,40,7.064,4.187134633,2.624865367,11/30,6.64,0.161513463,1,6.801513463,6.81,NA,NA,NA,0.4897000000000006,0.9,0.8758031540213468
C56-94.6,C56-94,rotundifolia var. munsoniana,Control,40,7.064,4.187134633,2.624865367,12/02,6.76,0.041513463,1,6.801513463,6.8,NA,NA,NA,0.46482903899999983,0.9,0.8937088342862805
C56-94.6,C56-94,rotundifolia var. munsoniana,Control,40,7.064,4.187134633,2.624865367,12/04,6.45,0.351513463,1,6.801513463,6.81,NA,NA,NA,0.7648290389999997,0.9,0.8327533270013996
C56-94.6,C56-94,rotundifolia var. munsoniana,Control,40,7.064,4.187134633,2.624865367,12/07,6.44,6.928237233,2,6.539026927,6.93,NA,NA,NA,1.439999999999999,0.9,0.8827533268680595
C56-94.6,C56-94,rotundifolia var. munsoniana,Control,40,7.064,4.187134633,2.624865367,12/09,6.57,0.358237233,2,6.539026927,6.92,NA,NA,NA,0.7019999999999994,0.9,0.9803748168010324
C56-94.6,C56-94,rotundifolia var. munsoniana,Control,40,7.064,4.187134633,2.624865367,12/14,6.29,0.511513463,2,6.801513463,6.82,NA,NA,NA,1.1800000000000002,0.9,0.8106569556106304
C56-94.7,C56-94,rotundifolia var. munsoniana,Control,32,7.092,4.204345404,2.635654596,10/28,6.0685,0.496369081,1,6.564869081,NA,NA,NA,NA,0.3690319408,0.8,0.5866302049390388
C56-94.7,C56-94,rotundifolia var. munsoniana,Control,32,7.092,4.204345404,2.635654596,10/30,6.0505,0.514369081,1,6.564869081,NA,NA,NA,NA,0.3574319408,0.8,0.6082567109639581
C56-94.7,C56-94,rotundifolia var. munsoniana,Control,32,7.092,4.204345404,2.635654596,11/02,5.8255,0.739369081,1,6.564869081,6.5655,NA,NA,NA,0.3608319408,0.8,0.5621581060161039
C56-94.7,C56-94,rotundifolia var. munsoniana,Control,32,7.092,4.204345404,2.635654596,11/04,6.0035,0.561369081,1,6.564869081,6.565,NA,NA,NA,0.3195000000000003,0.8,0.6936244979044286
C56-94.7,C56-94,rotundifolia var. munsoniana,Control,32,7.092,4.204345404,2.635654596,11/06,6.0485,0.516369081,1,6.564869081,6.589,NA,NA,NA,0.3805000000000006,0.8,0.7020664235018751
C56-94.7,C56-94,rotundifolia var. munsoniana,Control,32,7.092,4.204345404,2.635654596,11/09,5.676,0.888869081,1,6.564869081,6.5875,NA,NA,NA,0.6610000000000003,0.8,0.6359538151713108
C56-94.7,C56-94,rotundifolia var. munsoniana,Control,32,7.092,4.204345404,2.635654596,11/11,6.02,0.544869081,1,6.564869081,6.56,NA,NA,NA,0.39750000000000074,0.8,0.7009281863426688
C56-94.7,C56-94,rotundifolia var. munsoniana,Control,32,7.092,4.204345404,2.635654596,11/13,5.9,0.664869081,1,6.564869081,6.56,NA,NA,NA,0.5119999999999992,0.8,0.6729465228455146
C56-94.7,C56-94,rotundifolia var. munsoniana,Control,32,7.092,4.204345404,2.635654596,11/25,5.85,0.97843454,1,6.82843454,6.84,NA,NA,NA,0.8612580780000006,0.9,0.7304274996130788
C56-94.7,C56-94,rotundifolia var. munsoniana,Control,32,7.092,4.204345404,2.635654596,11/27,5.7345,1.09393454,1,6.82843454,6.833,NA,NA,NA,0.9369000000000002,0.9,0.6946678821946817
C56-94.7,C56-94,rotundifolia var. munsoniana,Control,32,7.092,4.204345404,2.635654596,11/30,6.4,0.42843454,1,6.82843454,6.84,NA,NA,NA,0.7266999999999999,0.9,0.8195894104175705
C56-94.7,C56-94,rotundifolia var. munsoniana,Control,32,7.092,4.204345404,2.635654596,12/02,6.71,0.11843454,1,6.82843454,6.83,NA,NA,NA,0.5448290389999999,0.9,0.8797262736623018
C56-94.7,C56-94,rotundifolia var. munsoniana,Control,32,7.092,4.204345404,2.635654596,12/04,6.51,0.31843454,1,6.82843454,6.82,NA,NA,NA,0.7348290390000003,0.9,0.8398879730900821
C56-94.7,C56-94,rotundifolia var. munsoniana,Control,32,7.092,4.204345404,2.635654596,12/07,6.6734,6.92265831,3,6.564869081,6.9445,NA,NA,NA,1.2166000000000001,0.9,0.918988903013299
C56-94.7,C56-94,rotundifolia var. munsoniana,Control,32,7.092,4.204345404,2.635654596,12/09,6.55,0.37265831,3,6.564869081,6.93,NA,NA,NA,0.7364999999999998,0.9,0.9691975797119965
C56-94.8,C56-94,rotundifolia var. munsoniana,Control,36,6.968,4.128126277,2.587873723,10/28,6.21,0.240425255,1,6.450425255,NA,NA,NA,NA,0.1130881148,0.8,0.6969519831551686
C56-94.8,C56-94,rotundifolia var. munsoniana,Control,36,6.968,4.128126277,2.587873723,10/30,6.07,0.380425255,1,6.450425255,NA,NA,NA,NA,0.22348811480000003,0.8,0.6800462123630442
C56-94.8,C56-94,rotundifolia var. munsoniana,Control,36,6.968,4.128126277,2.587873723,11/02,5.84,0.610425255,1,6.450425255,6.45,NA,NA,NA,0.2318881148,0.8,0.608558953013489
C56-94.8,C56-94,rotundifolia var. munsoniana,Control,36,6.968,4.128126277,2.587873723,11/04,6.13,0.320425255,1,6.450425255,6.45,NA,NA,NA,0.07750000000000029,0.8,0.7380088550788997
C56-94.8,C56-94,rotundifolia var. munsoniana,Control,36,6.968,4.128126277,2.587873723,11/06,6.09,0.360425255,1,6.450425255,6.45,NA,NA,NA,0.2240000000000003,0.8,0.7302805027167856
C56-94.8,C56-94,rotundifolia var. munsoniana,Control,36,6.968,4.128126277,2.587873723,11/09,5.77,0.680425255,1,6.450425255,6.45,NA,NA,NA,0.4280000000000006,0.8,0.6684536838198729
C56-94.8,C56-94,rotundifolia var. munsoniana,Control,36,6.968,4.128126277,2.587873723,11/11,6.11,0.340425255,1,6.450425255,6.45,NA,NA,NA,0.16999999999999985,0.8,0.7341446788978427
C56-94.8,C56-94,rotundifolia var. munsoniana,Control,36,6.968,4.128126277,2.587873723,11/13,6.04,0.410425255,1,6.450425255,6.45,NA,NA,NA,0.2620000000000001,0.8,0.720620062264143
C56-94.8,C56-94,rotundifolia var. munsoniana,Control,36,6.968,4.128126277,2.587873723,11/20,6.32,0.389212628,1,6.709212628,6.71,NA,NA,NA,0.5624999999999993,0.9,0.900304254412803
C56-94.8,C56-94,rotundifolia var. munsoniana,Control,36,6.968,4.128126277,2.587873723,11/23,5.73,0.979212628,1,6.709212628,6.7,NA,NA,NA,0.7319999999999995,0.9,0.7109596215410081
C56-94.8,C56-94,rotundifolia var. munsoniana,Control,36,6.968,4.128126277,2.587873723,11/25,6.14,0.569212628,1,6.709212628,6.7,NA,NA,NA,0.35825807800000053,0.9,0.7882431451621488
C56-94.8,C56-94,rotundifolia var. munsoniana,Control,36,6.968,4.128126277,2.587873723,11/27,6.0705,0.638712628,1,6.709212628,6.822,NA,NA,NA,0.4609000000000002,0.9,0.7748151329329757
C56-94.8,C56-94,rotundifolia var. munsoniana,Control,36,6.968,4.128126277,2.587873723,11/30,6.49,0.219212628,1,6.709212628,6.7,NA,NA,NA,0.6256999999999998,0.9,0.879437703035095
C56-94.8,C56-94,rotundifolia var. munsoniana,Control,36,6.968,4.128126277,2.587873723,12/02,6.71,-7.87372e-4,1,6.709212628,6.71,NA,NA,NA,0.4048290390000002,0.9,0.8983721663222745
C56-94.8,C56-94,rotundifolia var. munsoniana,Control,36,6.968,4.128126277,2.587873723,12/04,6.4,0.309212628,1,6.709212628,6.7,NA,NA,NA,0.7248290389999996,0.9,0.8404095236064189
C56-94.8,C56-94,rotundifolia var. munsoniana,Control,36,6.968,4.128126277,2.587873723,12/07,6.52,6.714019963,1,6.450425255,6.71,NA,NA,NA,1.2500000000000004,0.9,0.9116624927374788
C56-94.8,C56-94,rotundifolia var. munsoniana,Control,36,6.968,4.128126277,2.587873723,12/09,6.49,0.224019963,1,6.450425255,6.71,NA,NA,NA,0.5619999999999997,0.9,0.9577983166916682
C56-94.8,C56-94,rotundifolia var. munsoniana,Control,36,6.968,4.128126277,2.587873723,12/14,6.6985,0.010712628,1,6.709212628,6.718,NA,NA,NA,0.9864999999999995,0.9,0.8979302259022937
C56-94.9,C56-94,rotundifolia var. munsoniana,Control,51,6.267,3.69724234,2.31775766,10/28,5.41,0.381888579,1,5.941888579,NA,NA,NA,NA,0.2545514388,0.8,0.5847537783566212
C56-94.9,C56-94,rotundifolia var. munsoniana,Control,51,6.267,3.69724234,2.31775766,11/02,5.28,0.661888579,1,5.941888579,5.95,NA,NA,NA,0.28335143879999997,0.8,0.757420665368441
C56-94.9,C56-94,rotundifolia var. munsoniana,Control,51,6.267,3.69724234,2.31775766,11/04,5.55,0.391888579,1,5.941888579,5.94,NA,NA,NA,0.15750000000000036,0.8,0.7172093863342042
C56-94.9,C56-94,rotundifolia var. munsoniana,Control,51,6.267,3.69724234,2.31775766,11/06,5.58,0.223448468,1,5.803448468,5.8,NA,NA,NA,0.2240000000000003,0.8,0.7513889974588632
C56-94.9,C56-94,rotundifolia var. munsoniana,Control,51,6.267,3.69724234,2.31775766,11/09,5.18,0.623448468,1,5.803448468,5.8,NA,NA,NA,0.3680000000000001,0.8,0.6647621908840977
C56-94.9,C56-94,rotundifolia var. munsoniana,Control,51,6.267,3.69724234,2.31775766,11/11,5.4,0.403448468,1,5.803448468,5.8,NA,NA,NA,0.22999999999999945,0.8,0.7122218549803003
C56-94.9,C56-94,rotundifolia var. munsoniana,Control,51,6.267,3.69724234,2.31775766,11/13,5.36,0.443448468,1,5.803448468,5.8,NA,NA,NA,0.2919999999999995,0.8,0.7035928251446271
C56-94.9,C56-94,rotundifolia var. munsoniana,Control,51,6.267,3.69724234,2.31775766,11/18,5.87,0.165224234,1,6.035224234,6.03,NA,NA,NA,0.35499999999999954,0.9,0.9408911456256389
C56-94.9,C56-94,rotundifolia var. munsoniana,Control,51,6.267,3.69724234,2.31775766,11/20,5.4,0.635224234,1,6.035224234,6.03,NA,NA,NA,0.41249999999999987,0.9,0.7618387765354211
C56-94.9,C56-94,rotundifolia var. munsoniana,Control,51,6.267,3.69724234,2.31775766,11/23,5.12,0.915224234,1,6.035224234,6.03,NA,NA,NA,0.6620000000000001,0.9,0.7014355676857089
C56-94.9,C56-94,rotundifolia var. munsoniana,Control,51,6.267,3.69724234,2.31775766,11/25,5.32,0.715224234,1,6.035224234,6.05,NA,NA,NA,0.508258078,0.9,0.7445807168640748
C56-94.9,C56-94,rotundifolia var. munsoniana,Control,51,6.267,3.69724234,2.31775766,11/27,5.217,0.818224234,1,6.035224234,6.1575,NA,NA,NA,0.6644000000000002,0.9,0.7266754799550527
C56-94.9,C56-94,rotundifolia var. munsoniana,Control,51,6.267,3.69724234,2.31775766,11/30,6.05,-0.014775766,1,6.035224234,6.05,NA,NA,NA,0.4011999999999999,0.9,0.9295655439663177
C56-94.9,C56-94,rotundifolia var. munsoniana,Control,51,6.267,3.69724234,2.31775766,12/02,6.25,-0.214775766,1,6.035224234,6.25,NA,NA,NA,0.21482903899999983,0.9,0.9495201754613121
C56-94.9,C56-94,rotundifolia var. munsoniana,Control,51,6.267,3.69724234,2.31775766,12/04,6.01,0.025224234,1,6.035224234,6.04,NA,NA,NA,0.6548290390000002,0.9,0.9408911456256388
C56-94.9,C56-94,rotundifolia var. munsoniana,Control,51,6.267,3.69724234,2.31775766,12/07,6.1,6.529418292,1,5.803448468,6.52,NA,NA,NA,1.0100000000000002,0.9,0.9650040561186194
C56-94.9,C56-94,rotundifolia var. munsoniana,Control,51,6.267,3.69724234,2.31775766,12/09,6.26,0.269418292,1,5.803448468,6.52,NA,NA,NA,0.6019999999999998,0.9,1.1530685334893898
C56-94.9,C56-94,rotundifolia var. munsoniana,Control,51,6.267,3.69724234,2.31775766,12/14,6.23,-0.194775766,1,6.035224234,6.23,NA,NA,NA,1.0149999999999997,0.9,0.9420181474020025
C56-94.9,C56-94,rotundifolia var. munsoniana,Control,51,6.267,3.69724234,2.31775766,12/16,5.5,0.535224234,1,6.035224234,6.03,NA,NA,NA,0.5875000000000005,0.9,0.7845383529009673
CC12.1,CC12,californica,Drought,42,7.228,4.287940576,2.688059424,10/28,5.9465,0.743888115,1,6.690388115,NA,NA,NA,NA,0.6140900647499999,0.8,0.45574119874814195
CC12.1,CC12,californica,Drought,42,7.228,4.287940576,2.688059424,10/30,5.932,0.758388115,1,6.690388115,NA,NA,NA,NA,0.61309006475,0.8,0.5205649144905213
CC12.1,CC12,californica,Drought,42,7.228,4.287940576,2.688059424,11/06,5.4295,0.454470288,1,5.883970288,5.901,NA,NA,NA,0.34250000000000014,0.5,0.42030671417180687
CC12.1,CC12,californica,Drought,42,7.228,4.287940576,2.688059424,11/09,5.0615,0.822470288,1,5.883970288,5.885,NA,NA,NA,0.6495000000000002,0.5,0.35018177633858716
CC12.1,CC12,californica,Drought,42,7.228,4.287940576,2.688059424,11/11,5.36,0.255164346,1,5.615164345,5.66,NA,NA,NA,0.45899999999999946,0.4,0.4027289778769414
CC12.1,CC12,californica,Drought,42,7.228,4.287940576,2.688059424,11/13,5.18,0.166358403,1,5.346358403,5.346358403,NA,NA,NA,0.42000000000000043,0.3,0.3273958218864137
CC12.1,CC12,californica,Drought,42,7.228,4.287940576,2.688059424,11/16,4.87,0.476358403,1,5.346358403,5.34,NA,NA,NA,0.2199999999999996,0.3,0.21139362494242236
CC12.1,CC12,californica,Drought,42,7.228,4.287940576,2.688059424,11/18,5.04,0.306358403,1,5.346358403,5.35,NA,NA,NA,0.2666666666666666,0.3,0.24183223718792302
CC12.1,CC12,californica,Drought,42,7.228,4.287940576,2.688059424,11/25,5.02,0.326358403,1,5.346358403,5.35,NA,NA,NA,0.2715,0.3,0.2402511709503039
CC12.1,CC12,californica,Drought,42,7.228,4.287940576,2.688059424,11/27,4.999,0.347358403,1,5.346358403,5.481,NA,NA,NA,0.34325000000000006,0.3,0.23606599561543007
CC12.1,CC12,californica,Drought,42,7.228,4.287940576,2.688059424,11/30,5,0.346358403,1,5.346358403,5.35,NA,NA,NA,0.36869999999999986,0.3,0.26061902424669003
CC12.1,CC12,californica,Drought,42,7.228,4.287940576,2.688059424,12/02,4.99,0.356358403,1,5.346358403,4.99,NA,NA,NA,0.32814999999999944,0.3,0.23439192548148063
CC12.1,CC12,californica,Drought,42,7.228,4.287940576,2.688059424,12/04,4.84,0.237552461,1,5.077552461,5.07,NA,NA,NA,0.11815000000000035,0.2,0.13952795114993716
CC12.1,CC12,californica,Drought,42,7.228,4.287940576,2.688059424,12/07,4.862,4.65836026,2,5.077552461,4.862,NA,NA,NA,0.06000000000000019,0.2,0.1585007459269624
CC12.10,CC12,californica,Control,3,6.5345,3.861666667,2.420833333,10/28,5.75,0.438773445,1,6.188773445,NA,NA,NA,NA,0.31143630479999995,0.8,0.5774429831018855
CC12.10,CC12,californica,Control,3,6.5345,3.861666667,2.420833333,10/30,5.748,0.290773445,1,6.188773445,NA,NA,NA,NA,0.13383630480000003,0.8,0.6183379917133685
CC12.10,CC12,californica,Control,3,6.5345,3.861666667,2.420833333,11/02,5.45,0.738773445,1,6.188773445,6.18,NA,NA,NA,0.36023630479999996,0.8,0.5563758574535458
CC12.10,CC12,californica,Control,3,6.5345,3.861666667,2.420833333,11/04,5.74,0.448773445,1,6.188773445,6.18,NA,NA,NA,0.1974999999999995,0.8,0.7054980605721857
CC12.10,CC12,californica,Control,3,6.5345,3.861666667,2.420833333,11/06,5.76,0.290333333,1,6.050333333,6.05,NA,NA,NA,0.2839999999999999,0.8,0.7382223522118032
CC12.10,CC12,californica,Control,3,6.5345,3.861666667,2.420833333,11/09,5.33,0.720333333,1,6.050333333,6.05,NA,NA,NA,0.46799999999999975,0.8,0.6511531842824305
CC12.10,CC12,californica,Control,3,6.5345,3.861666667,2.420833333,11/11,5.52,0.530333333,1,6.050333333,6.050333333,NA,NA,NA,0.3600000000000002,0.8,0.6903958693136514
CC12.10,CC12,californica,Control,3,6.5345,3.861666667,2.420833333,11/13,5.48,0.570333333,1,6.050333333,6.05,NA,NA,NA,0.42233333299999976,0.8,0.6822030981593394
CC12.10,CC12,californica,Control,3,6.5345,3.861666667,2.420833333,11/20,5.52,0.772416667,1,6.292416667,6.29,NA,NA,NA,0.5525000000000004,0.9,0.739965576432353
