"","Date","Code_Date","Genotype","rep","A","Ci","E","CO2_s","gsw_6800","Pa","Qin","RHcham","Tleaf","Fo","Fm","Fv/Fm","Adark","Fs","Fm'","6800_licor_id","ID","Treatment","Time","Rep"
"66","10.27","T52.4_10.27","T52","_4","8.8130002640331249","221.43611812737981","2.3257972849621716E-3","388.35153333333301",0.0926324955609996,"101.84756666666701","1300.0133333333299","57.675942888666796","36.184036666666699",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",771.245038461538,998.91,"68C-812148|68H-982138","T52.4","Drought","12:39:49",2
"67","10.27","NY1.2_10.27","NY1","_2","8.8568118227645556","231.58273157068652","2.6613181600351134E-3","388.11803333333302",0.100553271033349,"101.824966666667","1299.981","56.475868958497621","36.635546666666698",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",735.530884615385,943.59,"68C-812148|68H-982138","NY1.2","Drought","12:44:36",1
"68","10.27","NY1.2_10.27","NY1","_2","9.9051792111071446","231.16171301660697","2.9246449350045656E-3","386.754677419355",0.113167224430345,"101.812322580645","1300.01096774194","56.782254092306829","36.546996774193502",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",834.54468,1119.87,"68C-812148|68H-982138","NY1.2","Drought","12:48:54",2
"69","10.27","Haines2.6_10.27","Haines2","_6","9.0952144731862088","279.11485380168381","4.1656092873522781E-3","387.145225806452",0.159223328107615,"101.802258064516","1300.00096774194","57.79886119132788","37.1039483870968",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",770.04848,976.32,"68C-812148|68H-982138","Haines2.6","Control","12:54:26",2
"70","10.27","Haines2.6_10.27","Haines2","_6","16.363527488841338","287.55680918812681","7.0157209231581858E-3","377.15577419354798",0.352675941567022,"101.799387096774","1300.0361290322601","63.651492213442637","36.4120225806452",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",1060.8524,1478.41,"68C-812148|68H-982138","Haines2.6","Control","12:56:49",3
"71","10.27","2970.3_10.27","2970","_3","8.8933789391018756","229.94682497473329","2.6403402089401856E-3","388.11193548387098",0.0997927552760354,"101.77745161290299","1299.99774193548","54.945510494732943","36.295496774193502",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",1312.53846153846,1691.94,"68C-812148|68H-982138","2970.3","Drought","13:04:20",1
"72","10.27","2970.3_10.27","2970","_3","14.565017859102387","221.49192033378515","3.8640961806803422E-3","380.75720000000001",0.162118217173619,"101.777266666667","1300.0630000000001","57.632223530949233","35.977073333333301",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",1759.60692307692,2394.44,"68C-812148|68H-982138","2970.3","Drought","13:05:54",2
"73","10.27","Haines2.8_10.27","Haines2","_8","3.6595090781429138","134.67848639797643","6.7741071490749446E-4","395.27319999999997",0.0236603187956877,"101.778366666667","1299.90366666667","52.070625367950662","36.074946666666698",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",535.604376,1.5,"68C-812148|68H-982138","Haines2.8","Control","13:06:19",1
"74","10.27","Haines2.8_10.27","Haines2","_8","15.304198148888451","276.35405374747921","5.4972729517345194E-3","379.13819354838699",0.278143701403629,"101.747612903226","1299.98451612903","60.869594312880501","35.119745161290297",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",1321.83,1785.28,"68C-812148|68H-982138","Haines2.8","Control","13:09:11",2
"75","10.27","Haines2.8_10.27","Haines2","_8","14.583510077065666","245.09209561680819","4.3830600827440046E-3","380.50823333333301",0.194385739409722,"101.753","1300.00133333333","58.718102368723038","35.489069999999998",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",1342.4332,1829.88,"68C-812148|68H-982138","Haines2.8","Control","13:10:20",3
"76","10.27","2214.4.6_10.27","2214.4","_6","7.4773114908662972","237.17010411421072","2.4862097732392947E-3","389.88770967741902",0.0877235742003843,"101.74422580645199","1299.97677419355","52.600132019474735","36.0183161290323",715.476923076923,3262.08,0.780668492778558,"-0.57774747981622299",869.59608,1059.65,"68C-812148|68H-982138","2214.4.6","Control","13:13:09",1
