,m`Pot (kg),Dry weight of soil (kg),m`H2O (kg),10/23 Pre Watering Weight (kg),10/23 SWC,10/26 Pre Watering Weight,10/26 SWC,mpot @ 80% SW,10/28 pre water weight,10/28 SWC,mpot @ 80% SW_1,10/30 pre water weight,10/30 SWC,mpot @ 80% SW_2,11/2 pre water weight,11/2 SWC,mpot @ 80% SW_3,11/4 pre water,11/4 SWC,mpot target weight (80% for control and 50% for treatment),11/6 pre water,11/6 SWC,mpot target,11/9 pre water,11/9 SWC,mpot target_1,11/11 pre water weight,11/11 SWC,11/11 target weights,11/13 pre water weight,11/13 SWC,11/13 target weight,11/16 pre water weight,11/16 SWC,11/16 target weight,11/18 pre water weight,11/18 SWC,11/18 target weight,11/20 pre water weight,11/20 SWC,11/20 target weight,11/23 pre water weight,11/23 SWC,11/23 target weight,11/25 pre water weight,11/25 SWC,11/25 target weight,11/27 pre water weight,11/27 SWC,11/27 target weight,11/30 pre water weight,11/30 SWC,11/30 target weight,12/2 pre water weight,12/2 SWC,12/2 target weight,12/4 pre water weight,12/4 SWC,12/4 target weight,12/7 pre water weight,12/7 SWC,12/7 target weight (corrected post experiment),12/9 pre water weight,12/9 SWC,12/9 Treatment rewater to 30%,12/11 pre-water weight,12/11 SWC,12/11 target weights,12/11 Pre-Dawn Bench 1 Pot Weights,midday pot weights,12/13 pre-water weight,12/13 SWC,12/13 target weight,Notes,12/14 pre-water weight,12/14 SWC,12/14 target weight,12/15 midday weight,12/15 Pre water weight,12/15 SWC,12/15 target weight,12/16 pre-water weight,12/16 SWC,12/16 target weight,12/16 Pre Dawn Pot Weights,12/16 midday weight,12/17 Pre Dawn Pot Weights,12/17 pre water weight,12/17 SWC,12/17 target weight,12/18 Pre Dawn Pot Weights,12/18 Mid Day weight,ID,Genotype,Species,Treatment
173,6.81,4.031008357,2.526991643,5.9,0.639888006,5.9595,0.66343379,6.304601671,5.09,0.319348758,6.304601671,5.95,0.659674379,6.304601671,5.75,0.580528886,6.304601671,5.98,0.671546203,6.304601671,5.96,0.663631654,6.304601671,5.55,0.501383393,6.304601671,5.86,0.624058907,6.304601671,5.77,0.588443435,6.304601671,NA,#VALUE!,6.304601671,6.06,0.7032044,6.557300836,5.67,0.548870688,6.557300836,5.3,0.402451526,6.557300836,5.49,0.477639744,6.557300836,5.5075,0.484564975,6.557300836,5.75,0.580528886,6.557300836,6.21,0.76256352,6.557300836,5.94,0.655717104,6.557300836,5.94,0.655717104,6.557300836,5.95,0.659674379,6.557300836,6.28,0.790264443,6.557300836,NA,NA,NA,#VALUE!,6.557300836,NA,5.92,0.647802555,6.557300836,NA,NA,#VALUE!,6.557300836,5.2,0.362878779,6.557300836,NA,NA,6.13,NA,#VALUE!,NA,NA,NA,Haines2.4,Hanes2,shuttleworthii,Control
176,7.035,4.169309192,2.613690808,6.17,0.669050372,6.1,0.642268322,6.512261838,6.15,0.661398358,6.512261838,6.16,0.665224365,6.512261838,5.95,0.584878213,6.512261838,6.2475,0.698701929,6.512261838,6.2,0.680528394,6.512261838,5.94,0.581052205,6.512261838,6.17,0.669050372,6.512261838,6.13,0.653746343,6.512261838,NA,#VALUE!,6.512261838,6.55,0.814438648,6.773630919,6.22,0.688180409,6.773630919,5.93,0.577226198,6.773630919,6.17,0.669050372,6.773630919,6.1125,0.647050831,6.773630919,6.42,0.764700554,6.773630919,6.62,0.841220699,6.773630919,6.42,0.764700554,6.773630919,6.47,0.78383059,6.773630919,6.48,0.787656597,6.773630919,6.65,0.852698721,6.773630919,NA,NA,NA,#VALUE!,6.773630919,NA,6.46,0.780004583,6.773630919,NA,NA,#VALUE!,6.773630919,5.84,0.542792133,6.773630919,NA,NA,6.41,NA,#VALUE!,NA,NA,NA,SC2.1,SC2,girdiana,Control
178,7.1145,4.218175488,2.644324512,6.2,0.654164988,6.2,0.654164988,6.585635098,6.23,0.66551004,6.585635098,6.22,0.661728356,6.585635098,6.05,0.597439726,6.585635098,6.308,0.695007176,6.585635098,6.24,0.669291724,6.585635098,5.96,0.563404569,6.585635098,6.21,0.657946672,6.585635098,6.17,0.642819935,6.585635098,NA,#VALUE!,6.585635098,6.63,0.816777405,6.850067549,6.22,0.661728356,6.850067549,5.84,0.51802436,6.850067549,6.07,0.605003094,6.850067549,6.029,0.589498189,6.850067549,6.41,0.733580354,6.850067549,6.59,0.801650668,6.850067549,5.92,0.548277832,6.850067549,6.35,0.710890249,6.850067549,6.12,0.623911515,6.850067549,6.19,0.650383304,6.850067549,NA,NA,NA,#VALUE!,6.850067549,NA,6.45,0.748707091,6.850067549,NA,NA,#VALUE!,6.850067549,5.78,0.495334255,6.850067549,NA,NA,6.47,NA,#VALUE!,NA,NA,NA,588155.01.6,588155.01,palmata,Control
179,6.9,4.086328691,2.561671309,6.05,0.668185377,6,0.64866687,6.387665738,6.04,0.664281675,6.387665738,6.01,0.652570571,6.387665738,5.83,0.582303945,6.387665738,6.0275,0.659402049,6.387665738,6.03,0.660377974,6.387665738,5.56,0.476904006,6.387665738,5.78,0.562785438,6.387665738,5.95,0.629148362,6.387665738,NA,#VALUE!,6.387665738,6.17,0.715029794,6.643832869,5.87,0.597918751,6.643832869,5.55,0.473000304,6.643832869,5.83,0.582303945,6.643832869,5.785,0.564737289,6.643832869,6.26,0.750163107,6.643832869,6.55,0.863370449,6.643832869,6.24,0.742355704,6.643832869,6.39,0.788224196,6.676332869,6.5,0.831164912,6.676332869,6.41,0.796031599,6.676332869,NA,NA,NA,#VALUE!,6.676332869,NA,6.22,0.721861272,6.676332869,NA,NA,#VALUE!,6.676332869,5.52,0.4612892,6.643832869,NA,NA,6.25,NA,#VALUE!,NA,NA,NA,2214.4.7,2214.4,bloodworthiana,Control
180,6.5945,3.89854689,2.44395311,5.49,0.548068252,5.61,0.597169031,6.105709378,5.71,0.638086346,6.105709378,5.81,0.679003661,6.105709378,5.51,0.556251715,6.105709378,5.684,0.627447844,6.105709378,5.71,0.638086346,6.105709378,5.38,0.503059206,6.105709378,5.71,0.638086346,6.105709378,5.61,0.597169031,6.105709378,NA,#VALUE!,6.105709378,NA,#VALUE!,6.350104689,6.1,0.797663876,6.350104689,5.36,0.494875743,6.350104689,5.6,0.593077299,6.350104689,5.5775,0.583870903,6.350104689,6.06,0.78129695,6.350104689,6.26,0.86313158,6.350104689,5.93,0.72810444,6.350104689,6.09,0.793572144,6.350104689,6.15,0.818122533,6.350104689,6.26,0.86313158,6.350104689,NA,NA,NA,#VALUE!,6.350104689,NA,6.15,0.818122533,6.350104689,NA,NA,#VALUE!,6.350104689,5.42,0.519426132,6.350104689,NA,NA,6.01,NA,#VALUE!,NA,NA,NA,TXNM0821.5,TXNM0821,riparia,Control
181,7.163,4.247987001,2.663012999,6.03,0.574542069,6.06,0.585807504,6.6303974,6.11,0.60458323,6.6303974,6.11,0.60458323,6.6303974,5.79,0.484418589,6.6303974,6.0915,0.597636211,6.6303974,6.09,0.597072939,6.6303974,5.6,0.413070834,6.6303974,6.11,0.60458323,6.6303974,5.98,0.555766344,6.6303974,NA,#VALUE!,6.6303974,NA,#VALUE!,6.8966987,5.37,0.326702498,6.8966987,5.36,0.322947353,6.8966987,5.76,0.473153154,6.8966987,5.7895,0.47202661,6.9291987,6.1,0.588623863,6.9291987,6.7,0.813932564,6.9291987,6.31,0.667481909,6.9291987,6.35,0.682502489,6.9291987,6.4,0.701278214,6.9291987,6.34,0.678747344,6.9291987,NA,NA,NA,#VALUE!,6.9291987,NA,6.19,0.622420168,6.9291987,NA,NA,#VALUE!,6.9291987,5.75,0.457193787,6.9291987,NA,NA,6.32,NA,#VALUE!,NA,NA,NA,NY1.10,NY1,riparia,Control
188,7.0385,4.171460539,2.615039461,6.1,0.641114402,6.11,0.644938436,6.515492108,6.18,0.671706675,6.515492108,6.23,0.690826845,6.515492108,6.18,0.671706675,6.515492108,6.3035,0.718933496,6.515492108,6.27,0.706122981,6.515492108,6.1,0.641114402,6.515492108,6.51,0.797899799,6.515492108,6.26,0.702298947,6.515492108,NA,#VALUE!,6.515492108,6.75,0.889676617,6.776996054,6.48,0.786427697,6.776996054,6.29,0.71377105,6.776996054,6.44,0.771131561,6.776996054,6.467,0.781456453,6.776996054,NA,#VALUE!,6.776996054,NA,#VALUE!,6.776996054,NA,#VALUE!,6.776996054,NA,#VALUE!,6.776996054,NA,#VALUE!,6.776996054,NA,#VALUE!,6.776996054,NA,NA,NA,#VALUE!,6.776996054,NA,NA,#VALUE!,6.776996054,NA,NA,#VALUE!,6.776996054,NA,#VALUE!,6.776996054,NA,NA,NA,NA,#VALUE!,NA,NA,NA,V37-96.9,V37-96,labrusca,Control
189,6.8005,4.025168988,2.523331012,5.6,0.524239985,5.38,0.437053643,6.295833798,5.74,0.579722202,6.295833798,5.72,0.571796171,6.295833798,5.35,0.425164597,6.295833798,5.805,0.605481803,6.295833798,5.78,0.595574265,6.295833798,5.34,0.421201581,6.295833798,5.62,0.532166016,6.295833798,5.47,0.472720783,6.295833798,NA,#VALUE!,6.295833798,5.41,0.44894269,6.548166899,4.8,0.207198742,6.548166899,4.9,0.246828898,6.548166899,5.23,0.37760841,6.548166899,5.2345,0.379391767,6.548166899,5.45,0.464794752,6.548166899,6.21,0.765983933,6.548166899,5.74,0.579722202,6.548166899,5.93,0.655019498,6.548166899,5.92,0.651056482,6.548166899,6.22,0.769946948,6.548166899,NA,NA,NA,#VALUE!,6.548166899,NA,5.93,0.655019498,6.548166899,NA,NA,#VALUE!,6.548166899,5.41,0.44894269,6.548166899,NA,NA,6.11,NA,#VALUE!,NA,NA,NA,ANU65.6,ANU65,arizonica,Control
191,7.22,4.283023213,2.684976787,6.3,0.657352717,6.25,0.638730582,6.683004643,6.27,0.646179436,6.683004643,6.28,0.649903863,6.683004643,6.02,0.553068762,6.683004643,6.3095,0.660890923,6.683004643,6.28,0.649903863,6.683004643,5.88,0.500926784,6.683004643,6.18,0.612659593,6.683004643,6.12,0.590313031,6.683004643,NA,#VALUE!,6.683004643,NA,#VALUE!,6.951502321,6.67,0.795156516,6.951502321,5.95,0.526997773,6.951502321,6.13,0.594037459,6.951502321,6.0705,0.571877118,6.951502321,6.37,0.683423706,6.951502321,6.74,0.821227505,6.951502321,6.39,0.69087256,6.951502321,6.6,0.769085527,6.951502321,6.61,0.772809954,6.951502321,6.69,0.80260537,6.951502321,NA,NA,NA,#VALUE!,6.951502321,NA,6.6,0.769085527,6.951502321,NA,NA,#VALUE!,6.951502321,5.82,0.478580222,6.951502321,NA,NA,6.553,NA,#VALUE!,NA,NA,NA,T48.10,T48,mustangensis,Control
194,6.84,4.049448468,2.538551532,6.014,0.620082516,5.86,0.559418,6.470729805,6.085,0.648051221,6.470729805,6.05,0.634263831,6.470729805,5.84,0.551539491,6.470729805,6.126,0.664202164,6.470729805,6.05,0.688798911,6.332289694,5.65,0.53122874,6.332289694,5.9,0.629710097,6.332289694,5.88,0.621831588,6.332289694,NA,#VALUE!,6.332289694,6.33,0.799098031,6.586144847,5.89,0.625770843,6.586144847,5.65,0.53122874,6.586144847,5.89,0.625770843,6.586144847,5.8475,0.609029012,6.586144847,6.48,0.858186846,6.586144847,6.85,1.003939254,6.586144847,6.53,0.877883117,6.586144847,6.55,0.885761626,6.586144847,6.51,0.870004609,6.586144847,6.67,0.933032677,6.586144847,NA,NA,NA,#VALUE!,6.586144847,NA,6.22,0.755766234,6.586144847,NA,NA,#VALUE!,6.586144847,5.78,0.582439046,6.586144847,NA,NA,6.2785,NA,#VALUE!,NA,NA,NA,UT12-075.9,UT12-075,girdiana,Control
195,6.89,4.080181987,2.557818013,5.888,0.554135554,5.9,0.558827053,6.516876509,6.081,0.629590492,6.516876509,6.08,0.629199534,6.516876509,5.73,0.492364154,6.516876509,6.0465,0.616102433,6.516876509,5.93,0.6246801,6.378436397,5.46,0.440929733,6.378436397,5.85,0.593403442,6.378436397,5.74,0.550398037,6.378436397,NA,#VALUE!,6.378436397,5.99,0.648137594,6.634218199,5.67,0.523030961,6.634218199,5.43,0.429200986,6.634218199,5.75,0.554307619,6.634218199,5.681,0.527331501,6.634218199,6.14,0.706781328,6.634218199,6.66,0.910079607,6.634218199,6.49,0.843616708,6.634218199,6.29,0.765425063,6.634218199,6.36,0.792792139,6.634218199,6.75,0.945265848,6.634218199,NA,NA,NA,#VALUE!,6.634218199,NA,6.61,0.890531696,6.634218199,NA,NA,#VALUE!,6.634218199,5.78,0.566036366,6.634218199,NA,NA,6.3285,NA,#VALUE!,NA,NA,NA,CC12.7,CC12,californica,Control
199,6.61,3.90807428,2.44992572,5.462,0.474906483,5.55,0.51082594,6.258454968,5.68,0.563888773,6.258454968,5.74,0.588379311,6.258454968,5.4,0.449599594,6.258454968,5.69,0.567970529,6.258454968,5.68,0.620396654,6.120014856,5.24,0.440799372,6.120014856,5.52,0.555088552,6.120014856,5.47,0.53467977,6.120014856,NA,#VALUE!,6.120014856,6.51,0.959182436,6.365007428,5.48,0.538761526,6.365007428,5.15,0.404063565,6.365007428,5.45,0.526516257,6.365007428,5.381,0.498352138,6.365007428,5.66,0.612233142,6.365007428,6.25,0.853056769,6.365007428,5.81,0.673459488,6.365007428,6.09,0.774482959,6.397507428,6,0.737747151,6.397507428,6.04,0.754074177,6.397507428,NA,NA,NA,#VALUE!,6.397507428,NA,6.01,0.741828907,6.397507428,NA,NA,#VALUE!,6.397507428,5.46,0.530598013,6.365007428,NA,NA,5.9925,NA,#VALUE!,NA,NA,NA,1149.6,1149,treleasei,Control
202,7.0105,4.154249768,2.604250232,6.106,0.599523848,6.02,0.566500908,6.628090065,6.12,0.604899676,6.628090065,6.17,0.62409906,6.628090065,5.88,0.512742633,6.628090065,6.14,0.612579429,6.628090065,6.14,0.665738726,6.489649954,5.66,0.48142464,6.489649954,5.95,0.592781067,6.489649954,5.91,0.57742156,6.489649954,NA,#VALUE!,6.489649954,6.13,0.661898849,6.750074977,5.77,0.523663285,6.750074977,5.42,0.389267598,6.750074977,5.73,0.508303778,6.750074977,5.654,0.479120714,6.750074977,5.91,0.57742156,6.750074977,6.58,0.834693304,6.750074977,6.2,0.688777987,6.750074977,6.36,0.750216015,6.750074977,5.92,0.581261437,6.750074977,6.12,0.658058972,6.750074977,NA,NA,NA,#VALUE!,6.750074977,NA,6.13,0.661898849,6.750074977,NA,NA,#VALUE!,6.750074977,5.46,0.404627105,6.750074977,NA,NA,6.295,NA,#VALUE!,NA,NA,NA,b42-24.8,b42-24,peninsularis,Control
205,6.398,3.77776416,2.36823584,5.448,0.540400456,5.48,0.553912624,6.062792943,5.61,0.608805806,6.062792943,5.71,0.65103133,6.062792943,5.46,0.545467519,6.062792943,5.67,0.63414112,6.062792943,5.69,0.701043288,5.924352832,5.33,0.549031401,5.924352832,5.5,0.620814792,5.924352832,5.47,0.608147135,5.924352832,NA,#VALUE!,5.924352832,6.15,0.8952807,6.161176416,5.41,0.58281182,6.161176416,5.21,0.498360771,6.161176416,5.46,0.603924582,6.161176416,5.4095,0.582600692,6.161176416,5.84,0.764381574,6.161176416,6.3,0.958618986,6.161176416,5.95,0.810829651,6.161176416,5.42,0.587034372,6.161176416,6.15,0.8952807,6.161176416,6.29,0.954396434,6.161176416,NA,NA,NA,#VALUE!,6.161176416,NA,6.04,0.848832623,6.161176416,NA,NA,#VALUE!,6.161176416,5.46,0.603924582,6.161176416,NA,NA,5.7535,NA,#VALUE!,NA,NA,NA,9035.9,9035,berlandieri,Control
209,7.166,4.249831012,2.664168988,6.05,0.52914394,6.01,0.514129878,6.771606314,6.13,0.559172066,6.771606314,6.27,0.611721285,6.771606314,5.96,0.4953623,6.771606314,6.14,0.562925581,6.771606314,6.15,0.61864281,6.633166202,5.45,0.355896714,6.633166202,5.91,0.528558434,6.633166202,5.83,0.498530309,6.633166202,NA,#VALUE!,6.633166202,5.63,0.423459996,6.899583101,5.58,0.404692417,6.899583101,5.15,0.243291244,6.899583101,5.42,0.344636167,6.899583101,5.497,0.349140386,6.964583101,5.69,0.421583238,6.964583101,6.24,0.628026599,6.964583101,5.83,0.474132457,6.964583101,5.85,0.481639488,6.964583101,5.8,0.46287191,6.964583101,6.09,0.571723864,6.964583101,NA,NA,NA,#VALUE!,6.964583101,NA,5.98,0.530435192,6.964583101,NA,NA,#VALUE!,6.964583101,5.51,0.354019956,6.964583101,NA,NA,6.458,NA,#VALUE!,NA,NA,NA,255189.01.6,255189.01,riparia,Control
210,6.483,3.830011142,2.400988858,5.01,0.328843153,5.35,0.470451474,6.14124234,5.44,0.507936029,6.14124234,5.52,0.541255634,6.14124234,5.15,0.387152461,6.14124234,5.45,0.51210098,6.14124234,5.46,0.573925553,6.002802228,4.88,0.332358418,6.002802228,5.28,0.498956442,6.002802228,5.23,0.478131689,6.002802228,NA,#VALUE!,6.002802228,5.31,0.511451294,6.242901114,5.08,0.41565743,6.242901114,4.79,0.294873862,6.242901114,5.09,0.419822381,6.242901114,5.0325,0.395873915,6.242901114,5.31,0.511451294,6.242901114,6.18,0.873801997,6.242901114,5.68,0.665554466,6.242901114,5.81,0.719698824,6.242901114,5.76,0.698874071,6.242901114,6.15,0.861307145,6.242901114,NA,NA,NA,#VALUE!,6.242901114,NA,5.87,0.744688528,6.242901114,NA,NA,#VALUE!,6.242901114,5.2,0.465636837,6.242901114,NA,NA,5.789,NA,#VALUE!,NA,NA,NA,OCK1-S02.9,OCK1-S02,acerifolia,Control
212,6.7905,4.019022284,2.519477716,6.02,0.639234709,5.89,0.587636714,6.425044568,5.98,0.623358403,6.425044568,6.04,0.647172862,6.425044568,5.77,0.540007795,6.425044568,5.96,0.61542025,6.425044568,6.01,0.690213573,6.286604457,5.56,0.511605127,6.286604457,5.81,0.610832041,6.286604457,5.79,0.602893888,6.286604457,NA,#VALUE!,6.286604457,NA,#VALUE!,6.538552228,6.63,0.936296321,6.538552228,6.18,0.757687875,6.538552228,5.93,0.65846096,6.538552228,5.7135,0.572530452,6.538552228,6.16,0.749749722,6.538552228,6.63,0.936296321,6.538552228,6.37,0.83310033,6.538552228,6.46,0.868822019,6.538552228,6.41,0.848976636,6.538552228,6.44,0.860883866,6.538552228,NA,NA,NA,#VALUE!,6.538552228,NA,6.46,0.868822019,6.538552228,NA,NA,#VALUE!,6.538552228,5.7,0.567172199,6.538552228,NA,NA,6.185,NA,#VALUE!,NA,NA,NA,b42-34.7,b42-34,cinerea,Control
213,7.0635,4.186827298,2.624672702,6.068,0.567968947,5.97,0.530630958,6.677005571,6.21,0.622070931,6.677005571,6.23,0.629690928,6.677005571,5.99,0.538250956,6.677005571,6.2,0.618260932,6.677005571,6.26,0.693866592,6.53856546,5.73,0.491936652,6.53856546,6.02,0.602426619,6.53856546,6.01,0.59861662,6.53856546,NA,#VALUE!,6.53856546,NA,#VALUE!,6.80103273,6.61,0.827216552,6.80103273,5.64,0.457646662,6.80103273,5.94,0.571946628,6.80103273,5.8605,0.541657137,6.80103273,6.19,0.6671966,6.80103273,6.82,0.907226528,6.80103273,6.49,0.781496565,6.80103273,6.5,0.785306564,6.80103273,6.38,0.739586578,6.80103273,6.31,0.712916586,6.80103273,NA,NA,NA,#VALUE!,6.80103273,NA,6.5,0.785306564,6.80103273,NA,NA,#VALUE!,6.80103273,5.84,0.53384664,6.80103273,NA,NA,6.508,NA,#VALUE!,NA,NA,NA,Vru42.9,Vru42,rupestris,Control
215,6.795,4.021788301,2.521211699,6.084,0.663082592,5.93,0.602000851,6.429197772,6.03,0.641664319,6.429197772,5.99,0.625798931,6.429197772,5.99,0.625798931,6.429197772,6.11,0.673395093,6.429197772,6.16,0.748136977,6.29075766,5.85,0.625180226,6.29075766,5.99,0.680709081,6.29075766,5.99,0.680709081,6.29075766,NA,#VALUE!,6.29075766,6.77,0.990084133,6.54287883,6.44,0.859194688,6.54287883,6.1,0.724338896,6.54287883,6.22,0.771935058,6.54287883,6.203,0.765192268,6.54287883,6.6,0.922656237,6.54287883,6.82,1.009915867,6.54287883,6.76,0.986117786,6.54287883,6.77,0.990084133,6.54287883,6.75,0.982151439,6.54287883,6.88,1.033713948,6.54287883,NA,NA,NA,#VALUE!,6.54287883,NA,6.7,0.962319705,6.54287883,NA,NA,#VALUE!,6.54287883,6.26,0.787800445,6.54287883,NA,NA,6.349,NA,#VALUE!,NA,NA,NA,V57-96.9,V57-96,vulpina,Control
216,6.9405,4.111222841,2.577277159,5.708,0.46806648,5.75,0.484362748,6.56348468,5.824,0.513075221,6.56348468,5.77,0.492122876,6.56348468,5.54,0.402881407,6.56348468,5.79,0.499883004,6.56348468,5.79,0.553598651,6.425044568,5.35,0.382875841,6.425044568,5.64,0.495397693,6.425044568,5.58,0.47211731,6.425044568,NA,#VALUE!,6.425044568,NA,#VALUE!,6.682772284,5.96,0.619559737,6.682772284,5.61,0.483757501,6.682772284,5.7,0.518678076,6.682772284,5.5975,0.478907422,6.682772284,5.76,0.54195846,6.682772284,6.4,0.790282548,6.682772284,5.9,0.596279354,6.682772284,5.59,0.475997374,6.682772284,5.79,0.553598651,6.682772284,6.16,0.697161015,6.682772284,NA,NA,NA,#VALUE!,6.682772284,NA,6.33,0.7631221,6.682772284,NA,NA,#VALUE!,6.682772284,5.59,0.475997374,6.682772284,NA,NA,6.242,NA,#VALUE!,NA,NA,NA,b40-14.7,b40-14,arizonica,Control
218,6.3905,3.773154132,2.365345868,5.756,0.673223218,5.59,0.603043206,6.055870938,5.74,0.666458879,6.055870938,5.76,0.674914302,6.055870938,5.61,0.611498629,6.055870938,5.7,0.649548033,6.055870938,5.73,0.720759654,5.917430826,5.38,0.57278975,5.917430826,5.53,0.636205423,5.917430826,5.54,0.640433134,5.917430826,NA,#VALUE!,5.917430826,6.01,0.839135576,6.153965413,5.66,0.691165673,6.153965413,5.44,0.598156019,6.153965413,5.62,0.674254827,6.153965413,5.5385,0.639798978,6.153965413,5.99,0.830680153,6.153965413,6.27,0.949056076,6.153965413,6.2,0.919462095,6.153965413,5.89,0.788403038,6.153965413,6.32,0.970194634,6.153965413,6.5,1.046293441,6.153965413,NA,NA,NA,#VALUE!,6.153965413,NA,6.04,0.851818711,6.153965413,NA,NA,#VALUE!,6.153965413,5.52,0.631977711,6.153965413,NA,NA,5.843,NA,#VALUE!,NA,NA,NA,9031.6,9031,berlandieri,Control
219,7.0435,4.174533891,2.616966109,5.826,0.48186562,5.86,0.494857764,6.65854689,5.94,0.525427514,6.65854689,5.99,0.544533608,6.65854689,5.64,0.410790951,6.65854689,5.94,0.525427514,6.65854689,5.97,0.589792166,6.520106778,5.39,0.355742516,6.552606778,5.8,0.524831447,6.520106778,5.69,0.48279804,6.520106778,NA,#VALUE!,6.520106778,NA,#VALUE!,6.781803389,6.06,0.624183135,6.781803389,5.37,0.36051904,6.781803389,5.67,0.475155603,6.781803389,5.647,0.4663668,6.781803389,6.34,0.73117726,6.781803389,6.37,0.742640916,6.781803389,6.09,0.635646791,6.781803389,5.56,0.433122196,6.781803389,6.29,0.712071166,6.781803389,5.98,0.593613385,6.781803389,NA,NA,NA,#VALUE!,6.781803389,NA,6.03,0.612719478,6.781803389,NA,NA,#VALUE!,6.781803389,NA,#VALUE!,6.781803389,NA,NA,5.3345,NA,#VALUE!,NA,NA,NA,TX6704.7,TX6704,monticola,Control
220,7.251,4.302077995,2.696922005,6.534,0.682808732,6.43,0.644246252,6.85005571,6.5,0.670201767,6.85005571,6.54,0.68503349,6.85005571,6.4,0.63312246,6.85005571,6.51,0.673909698,6.85005571,6.55,0.740074055,6.711615599,6.17,0.599172687,6.711615599,6.34,0.66220751,6.711615599,6.33,0.658499579,6.711615599,NA,#VALUE!,6.711615599,NA,#VALUE!,6.981307799,6.88,0.86243577,6.981307799,6.18,0.602880618,6.981307799,6.3,0.647375787,6.981307799,6.261,0.632914857,6.981307799,6.72,0.803108878,6.981307799,6.91,0.873559562,6.981307799,6.64,0.773445432,6.981307799,6.12,0.580633034,6.981307799,6.26,0.632544064,6.981307799,6.24,0.625128203,6.981307799,NA,NA,NA,#VALUE!,6.981307799,NA,6.23,0.621420272,6.981307799,NA,NA,#VALUE!,6.981307799,6.02,0.543553726,6.981307799,NA,NA,6.5595,NA,#VALUE!,NA,NA,NA,V60-96.9,V60-96,vulpina,Control
222,6.43,3.797433612,2.380566388,5.972,0.749454535,5.61,0.597389883,6.092326834,5.73,0.647798055,6.092326834,5.779,0.668381392,6.092326834,5.52,0.559583754,6.092326834,5.79,0.673002141,6.092326834,5.8,0.735357097,5.953886722,5.49,0.605135986,5.953886722,5.64,0.668146201,5.953886722,5.63,0.66394552,5.953886722,NA,#VALUE!,5.953886722,6.61,1.075612258,6.191943361,6.09,0.857176846,6.191943361,5.44,0.584132581,6.191943361,5.68,0.684948925,6.191943361,5.5755,0.641051808,6.191943361,6.41,0.991598638,6.191943361,6.59,1.067210896,6.191943361,6.41,0.991598638,6.191943361,6.46,1.012602043,6.191943361,6.52,1.037806129,6.191943361,6.61,1.075612258,6.191943361,NA,NA,NA,#VALUE!,6.191943361,NA,6.55,1.050408172,6.191943361,NA,NA,#VALUE!,6.191943361,5.61,0.655544158,6.191943361,NA,NA,NA,5.52,0.617738029,6.191943361,6.18,5.91,9035.6,9035,berlandieri,Control
223,6.5345,3.861666667,2.420833333,5.616,0.563398233,5.55,0.536134894,6.188773445,5.75,0.618751073,6.188773445,5.748,0.617924911,6.188773445,5.45,0.494826804,6.188773445,5.74,0.614620264,6.188773445,5.76,0.680068847,6.050333333,5.33,0.502444062,6.050333333,5.52,0.580929432,6.050333333,5.48,0.564406196,6.050333333,NA,#VALUE!,6.050333333,5.81,0.700722891,6.292416667,5.52,0.580929432,6.292416667,5.29,0.485920826,6.292416667,5.5,0.572667814,6.292416667,5.148,0.427263339,6.292416667,6.21,0.865955249,6.292416667,6.18,0.853562823,6.292416667,5.94,0.754423408,6.292416667,5.9,0.737900172,6.292416667,5.95,0.758554217,6.292416667,6.08,0.812254733,6.292416667,NA,NA,NA,#VALUE!,6.292416667,NA,6.14,0.837039587,6.292416667,NA,NA,#VALUE!,6.292416667,5.41,0.535490533,6.292416667,NA,NA,NA,5.56,0.597452668,6.292416667,6.25,5.839,CC12.10,CC12,californica,Control
224,6.297,3.715682451,2.329317549,5.744,0.703157643,5.53,0.61128524,5.969576602,5.7,0.68426799,5.969576602,5.672,0.672247302,5.969576602,5.53,0.61128524,5.969576602,5.73,0.697147299,5.969576602,5.77,0.773753476,5.83113649,5.54,0.675012108,5.83113649,5.6,0.700770726,5.83113649,5.6,0.700770726,5.83113649,NA,#VALUE!,5.83113649,6.51,1.091443093,6.064068245,6.22,0.966943107,6.064068245,5.78,0.778046578,6.064068245,5.72,0.752287961,6.064068245,5.708,0.747136237,6.064068245,6.47,1.074270681,6.064068245,6.72,1.181598254,6.064068245,6.67,1.160132739,6.064068245,6.69,1.168718945,6.064068245,6.76,1.198770666,6.064068245,6.82,1.224529283,6.064068245,NA,NA,NA,#VALUE!,6.064068245,NA,6.63,1.142960328,6.064068245,NA,NA,#VALUE!,6.064068245,6,0.872494843,6.064068245,NA,NA,NA,5.62,0.709356932,6.064068245,6,5.82,UT12-075.7,UT12-075,girdiana,Control
