ID;Genotype;Treatment;Date;LWP;SWP;PD;LWP.area;SWP.area;PD.area
9018.3;9018;Drought;12.15;14,500;13,2;8,30;42.22166667;NA;50.17895833
9018.8;9018;Control;12.15;11,500;9,6;6,40;59.34645833;60.30756944;51.67430556
9025.10;9025;Control;12.15;10,500;10,2;6,10;112.6086806;101.7201389;155.7073611
9025.5;9025;Drought;12.15;13,500;10,7;7,40;38.78868056;58.80944444;66.66826389
9031.7;9031;Control;12.15;12,600;10,2;9,20;41.1775;56.07138889;47.13166667
9035.2;9035;Drought;12.15;10,500;10,7;6,80;56.72590278;52.48125;65.06125
9035.7;9035;Control;12.15;9,000;9,0;5,30;203.6463194;NA;235.8797222
ANU65.3;ANU65;Drought;12.15;12,800;11,3;8,30;53.62493056;33.38513889;36.92298611
ANU65.9;ANU65;Control;12.15;10,700;8,2;7,30;40.95423611;66.64194444;56.25652778
b40-14.6;b40-14;Control;12.15;13,000;13,9;6,20;32.210625;51.10486111;32.11944444
b42-24.3;b42-24;Drought;12.15;12,500;12,2;8,90;34.07506944;49.45395833;32.241875
b42-24.6;b42-24;Control;12.15;12,600;9,4;6,80;49.33430556;40.39527778;86.72881944
b42-34.1;b42-34;Drought;12.15;14,600;NA;8,60;29.10715278;35.29972222;35.41236111
b42-34.9;b42-34;Control;12.15;12,600;12,4;8,50;61.11465278;37.85194444;44.78736111
C56-94.3;C56-94;Drought;12.15;10,500;11,1;6,40;41.71256944;38.35631944;51.79486111
C56-94.6;C56-94;Control;12.15;10,000;8,7;8,60;36.17673611;36.11625;68.206875
CC12.3;CC12;Drought;12.15;11,500;12,5;6,50;77.41458333;NA;72.69444444
CC12.8;CC12;Control;12.15;9,600;9,3;5,50;90.48729167;78.11020833;64.36375
Haines.7;Haines;Drought;12.15;12,900;NA;NA;68.62236111;NA;NA
Haines2.10;Hanes2;Drought;12.15;11,000;12,1;7,60;56.89694444;59.97347222;79.47097222
Haines2.2;Hanes2;Drought;12.15;14,500;13,4;6,40;NA;71.05305556;67.471875
Haines2.9;Hanes2;Control;12.15;10,000;9,3;7,30;122.0667361;141.1111806;109.7135417
NY1.5;NY1;Drought;12.15;12,900;10,6;6,30;38.95375;43.46381944;55.01347222
NY1.9;NY1;Control;12.15;14,600;7,4;8,00;52.84916667;71.47409722;109.7648611
OCK1-S02.8;OCK1-S02;Control;12.15;12,000;12,0;9,80;94.733125;102.1755556;82.27729167
SC2.9;SC2;Drought;12.15;10,500;9,0;5,30;39.81041667;46.11590278;43.88847222
T48.2;T48;Drought;12.15;7,500;14,5;7,00;68.15659722;54.58694444;63.80965278
T48.6;T48;Control;12.15;12,600;12,0;6,20;94.50506944;63.89354167;86.07256944
T52.1;T52;Drought;12.15;9,500;NA;5,10;50.43138889;60.92993056;71.27826389
T52.6;T52;Control;12.15;8,500;9,0;6,40;73.95520833;52.97451389;52.84909722
TX6704.9;TX6704;Control;12.15;11,500;9,1;8,70;28.77736111;62.92631944;37.29958333
TXNM0821.7;TXNM0821;Control;12.15;7,500;11,1;5,20;98.01569444;40.02958333;120.0670833
UT12-075.1;UT12-075;Drought;12.15;12,000;11,8;6,90;40.44256944;30.945;44.01638889
V57-96.2;V57-96;Drought;12.15;11,000;14,0;7,70;36.09194444;26.65916667;46.13340278
V57-96.6;V57-96;Control;12.15;12,000;9,8;5,90;85.61902778;67.00951389;90.36291667
V60-96.1;V60-96;Drought;12.15;11,500;11,9;7,80;26.24534722;14.89868056;22.4475
V60-96.7;V60-96;Control;12.15;8,400;10,5;4,70;111.1334722;NA;99.79951389
Vru42.6;Vru42;Control;12.15;13,600;13,0;6,30;24.83;21.35694444;32.79
1149.7;1149;Control;12.16;14,000;11,5;7,80;54.97534722;67.88458333;46.70638889
2214.4.6;2214.4;Control;12.16;13,500;10,9;6,60;42.55923611;43.05631944;60.86916667
255189.01.5;255189.01;Drought;12.16;14,500;11,6;8,10;39.45034722;58.45027778;63.43416667
255189.01.8;255189.01;Control;12.16;11,500;8,1;7,00;63.82868056;77.14006944;101.00125
2970.3;2970;Control;12.16;10,000;8,7;6,30;42.08708333;40.69222222;48.350625
588155.01.9;588155.01;Control;12.16;12,500;8,0;9,50;35.32104167;33.76083333;25.509375
9018.10;9018;Control;12.16;14,300;11,2;6,00;60.17694444;41.97506944;68.86006944
9018.4;9018;Drought;12.16;14,900;11,7;9,50;38.78645833;38.99868056;44.23993056
9025.4;9025;Drought;12.16;13,400;9,3;6,60;28.90256944;56.56048611;51.39708333
9025.9;9025;Control;12.16;7,000;7,9;6,50;64.94868056;53.98388889;148.0786806
9035.8;9035;Control;12.16;10,800;6,7;8,00;86.94041667;56.25263889;86.90375
ANU65.10;ANU65;Control;12.16;12,700;7,0;6,00;52.34743056;68.315625;82.06027778
b40-14.3;b40-14;Drought;12.16;14,000;NA;NA;41.358125;NA;NA
b40-14.9;b40-14;Control;12.16;14,900;5,6;6,50;37.88159722;41.04576389;28.82472222
b42-24.10;b42-24;Control;12.16;11,000;7,4;7,50;46.62861111;24.57840278;44.19277778
b42-24.5;b42-24;Drought;12.16;11,500;14,8;9,50;33.98222222;46.59020833;43.71736111
b42-34.10;b42-34;Control;12.16;6,000;11,5;11,00;40.41527778;41.22638889;34.84652778
C56-94.1;C56-94;Drought;12.16;12,500;11,7;9,10;35.13375;38.59180556;40.61638889
C56-94.8;C56-94;Control;12.16;13,500;8,9;6,10;32.459375;48.34076389;59.37805556
CC12.2;CC12;Drought;12.16;12,900;12,8;6,60;43.80715278;43.18215278;64.723125
CC12.6;CC12;Control;12.16;10,900;10,3;7,50;76.52826389;58.81569444;64.51194444
Haines2.6;Hanes2;Control;12.16;12,600;6,5;4,80;61.04847222;141.8902778;165.9430556
Haines2.8;Hanes2;Control;12.16;12,000;NA;4,60;65.92166667;51.44111111;83.48131944
NY1.2;NY1;Drought;12.16;13,000;11,0;8,30;56.05805556;50.07680556;60.57486111
NY1.8;NY1;Control;12.16;10,500;12,0;6,30;85.02076389;58.045;95.18388889
OCK1-S02.6;OCK1-S02;Control;12.16;11,900;9,2;4,40;62.10638889;84.70326389;91.02041667
SC2.4;SC2;Drought;12.16;14,200;10,8;8,00;47.2125;52.54416667;NA
SC2.8;SC2;Control;12.16;11,200;8,5;4,90;71.75736111;103.4915972;78.31333333
T48.1;T48;Drought;12.16;12,000;6,3;7,10;48.32583333;49.06354167;49.23986111
T48.8;T48;Control;12.16;10,000;6,3;6,10;84.13388889;43.19979167;68.004375
T52.10;T52;Control;12.16;11,500;6,4;5,50;54.18354167;46.335625;63.95388889
TX6704.8;TX6704;Control;12.16;12,800;13,3;6,30;44.49027778;37.53805556;55.76020833
TXNM0821.2;TXNM0821;Drought;12.16;12,000;8,6;8,00;65.27694444;54.54930556;65.11416667
TXNM0821.9;TXNM0821;Control;12.16;11,500;6,2;3,90;73.085625;38.71291667;85.65472222
UT12-075.3;UT12-075;Drought;12.16;8,000;8,5;5,70;69.83395833;51.39340278;35.14048611
UT12-075.8;UT12-075;Control;12.16;14,200;8,6;6,50;60.84888889;63.17180556;64.75125
V57-96.4;V57-96;Drought;12.16;14,400;13,3;6,50;37.40618056;50.87736111;46.84958333
V57-96.8;V57-96;Control;12.16;14,500;9,7;7,00;69.93652778;92.24451389;71.51027778
V60-96.2;V60-96;Drought;12.16;13,500;10,6;8,00;18.29583333;22.52402778;26.24201389
V60-96.6;V60-96;Control;12.16;9,500;7,4;5,40;50.18833333;28.48291667;110.8589583
Vru42.8;Vru42;Control;12.16;14,600;10,1;7,50;32.62979167;42.36888889;61.48534722
1149.1;1149;Drought;12.17;13,500;14,6;11,00;NA;49.96263889;60.72916667
2214.4.7;2214.4;Control;12.17;11,500;10,2;7,00;NA;59.00430556;82.674375
255189.01.6;255189.01;Control;12.17;14,000;9,1;6,40;NA;85.05694444;90.66361111
2970.6;2970;Drought;12.17;13,500;14,1;7,40;NA;44.75916667;43.53548611
9018.1;9018;Drought;12.17;14,000;14,1;7,10;NA;50.72944444;44.72916667
9018.9;9018;Control;12.17;12,500;9,1;7,00;NA;61.21034722;NA
9025.7;9025;Control;12.17;10,000;11,6;6,50;NA;116.3758333;138.731875
ANU65.4;ANU65;Drought;12.17;14,500;13,7;9,30;NA;37.54631944;30.32298611
ANU65.6;ANU65;Control;12.17;13,500;12,1;4,50;NA;54.64305556;47.19
b40-14.7;b40-14;Control;12.17;14,000;9,1;5,30;NA;NA;NA
b42-24.8;b42-24;Control;12.17;13,000;9,7;5,60;NA;52.07479167;NA
C56-94.10;C56-94;Control;12.17;12,500;11,6;4,50;NA;38.60833333;44.78291667
CC12.7;CC12;Control;12.17;9,500;11,1;4,30;NA;71.26243056;72.31375
Haines.3;Haines;Drought;12.17;12,000;11,6;8,30;NA;34.75868056;39.8175
Haines.8;Haines;Control;12.17;12,000;7,7;8,50;NA;63.980625;78.50923611
Haines2.4;Hanes2;Control;12.17;11,500;9,8;6,00;NA;126.1305556;NA
NY1.10;NY1;Control;12.17;13,500;9,3;8,00;NA;40.37319444;100.2959028
NY1.4;NY1;Drought;12.17;14,000;14,2;9,00;NA;25.81340278;37.73243056
OCK1-S02.3;OCK1-S02;Drought;12.17;12,500;10,9;7,00;NA;67.71597222;62.48006944
OCK1-S02.9;OCK1-S02;Control;12.17;13,000;9,6;4,70;NA;62.67909722;NA
SC2.1;SC2;Control;12.17;10,500;11,9;6,00;NA;59.49875;NA
T48.10;T48;Control;12.17;10,000;11,2;8,00;NA;41.58680556;69.74916667
T48.3;T48;Drought;12.17;14,100;11,9;7,80;NA;34.23340278;NA
T52.5;T52;Drought;12.17;14,500;NA;10,60;NA;20.75090278;61.68694444
T52.8;T52;Control;12.17;12,000;13,4;6,50;NA;83.17444444;NA
TXNM0821.1;TXNM0821;Drought;12.17;11,000;10,2;6,30;NA;71.24854167;79.66354167
TXNM0821.5;TXNM0821;Control;12.17;12,000;8,8;5,00;NA;61.21638889;NA
TXNM0821.8;TXNM0821;Drought;12.17;10,000;8,4;5,30;NA;71.86013889;80.94736111
UT12-075.9;UT12-075;Control;12.17;8,000;11,2;7,60;NA;46.37201389;NA
V57-96.9;V57-96;Control;12.17;14,500;13,8;9,60;NA;43.71361111;63.25527778
V60-96.9;V60-96;Control;12.17;9,500;10,4;5,80;NA;71.08479167;71.94597222
Vru42.9;Vru42;Control;12.17;13,500;10,9;7,20;NA;36.32291667;35.07263889
9035.3;9035;Drought;12.18;13,500;13,0;7,50;54.57520833;85.59493056;57.43027778
C56-94.2;C56-94;Drought;12.18;10,500;10,5;7,00;33.40048611;34.57166667;39.89694444
1149.9;1149;Control;12.18;10,500;11,9;6,90;52.10888889;46.00534722;37.21833333
2214.4.10;2214.4;Control;12.18;12,000;11,4;6,90;47.69208333;55.95263889;53.28826389
2214.4.5;2214.4;Drought;12.18;13,000;NA;11,30;33.61104167;23.153125;26.37201389
255189.01.10;255189.01;Control;12.18;13,000;11,2;5,70;62.30798611;59.37965278;94.22368056
255189.01.3;255189.01;Drought;12.18;12,000;14,1;10,50;43.06083333;57.11013889;61.69923611
2970.10;2970;Control;12.18;11,500;9,9;6,40;32.27833333;40.71881944;42.23173611
2970.4;2970;Drought;12.18;14,500;14,9;9,70;29.16034722;34.71229167;33.73631944
9018.2;9018;Drought;12.18;14,500;14,4;11,50;21.36090278;23.19145833;40.05861111
9018.7;9018;Control;12.18;12,000;14,0;7,20;71.15333333;44.67333333;52.38138889
9025.6;9025;Control;12.18;12,500;10,4;5,10;73.05493056;41.77770833;82.28416667
9031.8;9031;Control;12.18;10,500;11,0;9,50;55.56972222;84.53520833;53.00194444
9035.4;9035;Drought;12.18;14,000;12,9;8,90;49.28388889;52.781875;89.92479167
9035.6;9035;Control;12.18;11,000;10,9;3,70;88.49034722;237.7349306;200.3682639
ANU65.7;ANU65;Control;12.18;12,000;12,9;6,10;87.31034722;54.12326389;73.449375
b42-24.4;b42-24;Drought;12.18;14,000;12,2;10,00;32.33583333;42.52152778;38.83833333
b42-34.8;b42-34;Control;12.18;12,000;9,8;7,40;49.34090278;45.60729167;42.17541667
C56-94.4;C56-94;Drought;12.18;11,500;12,9;9,00;38.13736111;36.96159722;37.180625
C56-94.9;C56-94;Control;12.18;12,500;12,3;7,20;36.85736111;33.96958333;33.17534722
CC12.10;CC12;Control;12.18;11,500;9,5;5,40;71.30118056;75.226875;80.6425
Haines.6;Haines;Control;12.18;13,000;10,5;5,40;83.08458333;76.31909722;66.32284722
NY1.7;NY1;Control;12.18;14,800;13,0;6,20;58.86895833;80.93138889;71.29395833
OCK1-S02.7;OCK1-S02;Control;12.18;13,500;12,5;5,00;65.00722222;92.70729167;98.96145833
SC2.2;SC2;Drought;12.18;14,000;NA;NA;42.90805556;30.310625;33.64194444
T48.5;T48;Drought;12.18;11,500;12,5;8,50;75.27201389;32.44097222;43.908125
T48.9;T48;Control;12.18;11,000;12,4;6,60;49.27409722;78.83902778;76.03472222
T52.9;T52;Control;12.18;11,000;11,4;7,70;64.38451389;53.82173611;49.63534722
TX6704.10;TX6704;Control;12.18;10,000;12,1;6,30;56.88291667;49.89222222;82.38465278
TXNM0821.6;TXNM0821;Control;12.18;13,000;12,0;6,30;60.43590278;86.43868056;110.0665278
UT12-075.7;UT12-075;Control;12.18;10,500;9,0;4,60;61.06208333;58.03395833;54.12041667
V57-96.7;V57-96;Control;12.18;14,000;11,1;6,50;63.10166667;52.79451389;70.88854167
V60-96.10;V60-96;Control;12.18;12,000;11,6;6,10;80.83868056;43.8625;77.38125
V60-96.5;V60-96;Drought;12.18;13,500;13,6;12,10;22.22395833;34.83131944;45.08770833
1149.5;1149;Drought;12.11;NA;14,3;7,90;41.08972222;NA;46.97930556
588155.01.8;588155.01;Control;12.11;NA;14,0;4,70;NA;26.171875;31.45458333
9031.10;9031;Control;12.11;NA;13,6;8,70;NA;46.12208333;46.72618056
b42-34.2;b42-34;Drought;12.11;NA;14,0;11,20;NA;28.35506944;40.54125
TX6704.1;TX6704;Drought;12.11;NA;14,3;7,50;NA;12.47861111;47.91465278
588155.01.1;588155.01;Drought;12.15;NA;13,0;10,50;21.56916667;28.09923611;34.55909722
9031.4;9031;Drought;12.15;NA;11,6;12,80;47.42298611;47.26534722;40.65194444
b40-14.2;b40-14;Drought;12.15;NA;11,6;NA;29.86993056;24.860625;41.93701389
TX6704.3;TX6704;Drought;12.15;NA;12,9;9,10;29.96604167;33.51409722;37.96347222
TXNM0821.3;TXNM0821;Drought;12.15;NA;10,0;6,20;61.13180556;54.73027778;50.24611111
Vru42.5;Vru42;Drought;12.15;NA;12,9;8,30;27.160625;23.6775;33.64340278
2214.4.1;2214.4;Drought;12.16;NA;11,3;NA;41.71722222;33.55902778;38.85111111
588155.01.2;588155.01;Drought;12.16;NA;11,5;9,90;22.28520833;28.32166667;26.54236111
9031.2;9031;Drought;12.16;NA;12,4;5,00;40.46673611;48.209375;57.53423611
9035.1;9035;Drought;12.16;NA;10,8;7,60;129.8151389;88.54458333;98.43180556
ANU65.1;ANU65;Drought;12.16;NA;13,3;10,00;48.104375;43.57888889;46.80361111
b42-34.5;b42-34;Drought;12.16;NA;12,1;9,70;44.41715278;38.71847222;44.25076389
Haines2.5;Hanes2;Drought;12.16;NA;11,2;8,00;48.08402778;61.76069444;77.08444444
T52.4;T52;Drought;12.16;NA;9,8;9,20;69.38486111;59.62069444;71.77458333
TX6704.5;TX6704;Drought;12.16;NA;11,1;9,40;19.31243056;25.21652778;54.06097222
1149.6;1149;Control;12.17;NA;13,9;4,80;NA;53.08736111;NA
2214.4.2;2214.4;Drought;12.17;NA;12,6;6,40;NA;26.09125;44.07409722
255189.01.4;255189.01;Drought;12.17;NA;11,7;7,60;NA;40.699375;45.19159722
588155.01.5;588155.01;Drought;12.17;NA;12,0;14,00;NA;37.97430556;15.24909722
588155.01.6;588155.01;Control;12.17;NA;11,5;7,10;NA;50.80805556;NA
9031.6;9031;Control;12.17;NA;14,4;7,30;NA;43.99486111;NA
9035.3;9035;Drought;12.17;NA;11,7;NA;NA;56.30152778;NA
9035.9;9035;Control;12.17;NA;10,9;7,00;NA;170.6364583;218.4269444
b42-24.2;b42-24;Drought;12.17;NA;13,9;9,50;NA;NA;54.63
b42-34.7;b42-34;Control;12.17;NA;12,5;NA;NA;33.35270833;39.113125
C56-94.2;C56-94;Drought;12.17;NA;13,2;NA;NA;35.43069444;NA
TX6704.7;TX6704;Control;12.17;NA;14,1;10,80;NA;33.20013889;NA
UT12-075.5;UT12-075;Drought;12.17;NA;13,1;8,40;NA;60.76076389;63.53493056
V57-96.3;V57-96;Drought;12.17;NA;9,0;8,60;NA;34.46555556;45.88555556
Vru42.3;Vru42;Drought;12.17;NA;14,3;6,00;NA;19.05694444;34.80506944
V60-96.4;V60-96;Drought;12.18;NA;14,5;11,90;43.39263889;51.40618056;57.25
588155.01.7;588155.01;Control;12.18;NA;14,0;8,90;25.93743056;25.64569444;39.57576389
ANU65.5;ANU65;Drought;12.18;NA;13,2;9,50;27.24180556;26.02451389;34.50972222
b42-24.9;b42-24;Control;12.18;NA;10,0;6,90;NA;45.87416667;56.28361111
OCK1-S02.5;OCK1-S02;Drought;12.18;NA;13,1;7,00;35.26138889;37.07416667;43.53986111
T52.2;T52;Drought;12.18;NA;14,0;11,70;39.73111111;39.36305556;29.42645833
V57-96.1;V57-96;Drought;12.18;NA;11,2;NA;31.15451389;40.77145833;NA
1149.10;1149;Control;11.11;NA;NA;7,30;NA;NA;NA
1149.5;1149;Drought;11.11;NA;NA;9,40;NA;NA;NA
2214.4.3;2214.4;Drought;11.11;NA;NA;8,30;NA;NA;NA
2214.4.8;2214.4;Control;11.11;NA;NA;8,60;NA;NA;NA
255189.01.1;255189.01;Drought;11.11;NA;NA;8,20;NA;NA;NA
255189.01.7;255189.01;Control;11.11;NA;NA;8,10;NA;NA;NA
2970.1;2970;Drought;11.11;NA;NA;6,00;NA;NA;NA
2970.9;2970;Control;11.11;NA;NA;7,60;NA;NA;NA
588155.01.4;588155.01;Drought;11.11;NA;NA;9,90;NA;NA;NA
588155.01.8;588155.01;Control;11.11;NA;NA;11,80;NA;NA;NA
9018.5;9018;Drought;11.11;NA;NA;9,10;NA;NA;NA
9018.6;9018;Control;11.11;NA;NA;6,30;NA;NA;NA
9025.3;9025;Drought;11.11;NA;NA;11,10;NA;NA;NA
9025.8;9025;Control;11.11;NA;NA;10,70;NA;NA;NA
9031.10;9031;Control;11.11;NA;NA;7,20;NA;NA;NA
9031.11;9031;Control;11.11;NA;NA;11,20;NA;NA;NA
9031.5;9031;Drought;11.11;NA;NA;8,90;NA;NA;NA
ANU65.2;ANU65;Drought;11.11;NA;NA;8,40;NA;NA;NA
ANU65.8;ANU65;Control;11.11;NA;NA;7,30;NA;NA;NA
b40-14.1;b40-14;Drought;11.11;NA;NA;7,30;NA;NA;NA
b40-14.10;b40-14;Control;11.11;NA;NA;6,10;NA;NA;NA
b42-24.1;b42-24;Drought;11.11;NA;NA;6,10;NA;NA;NA
b42-24.7;b42-24;Control;11.11;NA;NA;5,30;NA;NA;NA
b42-34.2;b42-34;Drought;11.11;NA;NA;10,40;NA;NA;NA
b42-34.6;b42-34;Control;11.11;NA;NA;9,20;NA;NA;NA
C56-94.5;C56-94;Drought;11.11;NA;NA;8,20;NA;NA;NA
C56-94.7;C56-94;Control;11.11;NA;NA;8,90;NA;NA;NA
CC12.1;CC12;Drought;11.11;NA;NA;7,30;NA;NA;NA
CC12.9;CC12;Control;11.11;NA;NA;6,10;NA;NA;NA
Haines.1;Haines;Control;11.11;NA;NA;9,50;NA;NA;NA
Haines2.1;Hanes2;Drought;11.11;NA;NA;8,30;NA;NA;NA
Haines2.7;Hanes2;Control;11.11;NA;NA;9,40;NA;NA;NA
NY1.1;NY1;Drought;11.11;NA;NA;9,90;NA;NA;NA
NY1.6;NY1;Control;11.11;NA;NA;8,30;NA;NA;NA
OCK1-S02.10;OCK1-S02;Control;11.11;NA;NA;5,70;NA;NA;NA
OCK1-S02.2;OCK1-S02;Drought;11.11;NA;NA;6,40;NA;NA;NA
SC2.5;SC2;Drought;11.11;NA;NA;6,20;NA;NA;NA
SC2.7;SC2;Control;11.11;NA;NA;7,50;NA;NA;NA
T48.4;T48;Drought;11.11;NA;NA;8,30;NA;NA;NA
T48.7;T48;Control;11.11;NA;NA;8,30;NA;NA;NA
T52.3;T52;Drought;11.11;NA;NA;7,70;NA;NA;NA
TX6704.1;TX6704;Drought;11.11;NA;NA;6,10;NA;NA;NA
TX6704.6;TX6704;Control;11.11;NA;NA;6,30;NA;NA;NA
TXNM0821.10;TXNM0821;Control;11.11;NA;NA;4,70;NA;NA;NA
TXNM0821.4;TXNM0821;Drought;11.11;NA;NA;6,30;NA;NA;NA
UT12-075.6;UT12-075;Control;11.11;NA;NA;7,30;NA;NA;NA
V57-96.10;V57-96;Control;11.11;NA;NA;10,70;NA;NA;NA
V57-96.5;V57-96;Drought;11.11;NA;NA;13,00;NA;NA;NA
V60-96.3;V60-96;Drought;11.11;NA;NA;7,70;NA;NA;NA
Vru42.1;Vru42;Drought;11.11;NA;NA;9,80;NA;NA;NA
Vru42.10;Vru42;Control;11.11;NA;NA;9,70;NA;NA;NA
1149.3;1149;Drought;11.11;NA;NA;8,60;NA;NA;NA
1149.8;1149;Control;11.11;NA;NA;9,60;NA;NA;NA
2214.4.4;2214.4;Drought;11.11;NA;NA;7,30;NA;NA;NA
2214.4.9;2214.4;Control;11.11;NA;NA;8,70;NA;NA;NA
255189.01.2;255189.01;Drought;11.11;NA;NA;7,80;NA;NA;NA
255189.01.9;255189.01;Control;11.11;NA;NA;9,10;NA;NA;NA
588155.01.1;588155.01;Drought;11.11;NA;NA;9,40;NA;NA;NA
588155.01.10;588155.01;Control;11.11;NA;NA;12,50;NA;NA;NA
9018.3;9018;Drought;11.11;NA;NA;8,20;NA;NA;NA
9018.8;9018;Control;11.11;NA;NA;8,30;NA;NA;NA
9025.10;9025;Control;11.11;NA;NA;10,60;NA;NA;NA
9025.5;9025;Drought;11.11;NA;NA;11,30;NA;NA;NA
9031.4;9031;Drought;11.11;NA;NA;12,40;NA;NA;NA
9031.7;9031;Control;11.11;NA;NA;9,60;NA;NA;NA
9035.2;9035;Drought;11.11;NA;NA;10,00;NA;NA;NA
9035.7;9035;Control;11.11;NA;NA;10,10;NA;NA;NA
ANU65.3;ANU65;Drought;11.11;NA;NA;8,50;NA;NA;NA
ANU65.9;ANU65;Control;11.11;NA;NA;9,20;NA;NA;NA
b40-14.2;b40-14;Drought;11.11;NA;NA;11,70;NA;NA;NA
b40-14.6;b40-14;Control;11.11;NA;NA;10,40;NA;NA;NA
b42-24.3;b42-24;Drought;11.11;NA;NA;11,20;NA;NA;NA
b42-24.6;b42-24;Control;11.11;NA;NA;8,30;NA;NA;NA
b42-34.9;b42-34;Control;11.11;NA;NA;12,30;NA;NA;NA
C56-94.3;C56-94;Drought;11.11;NA;NA;8,80;NA;NA;NA
C56-94.6;C56-94;Control;11.11;NA;NA;7,30;NA;NA;NA
CC12.3;CC12;Drought;11.11;NA;NA;5,50;NA;NA;NA
CC12.8;CC12;Control;11.11;NA;NA;7,10;NA;NA;NA
Haines2.10;Hanes2;Drought;11.11;NA;NA;9,00;NA;NA;NA
Haines2.2;Hanes2;Drought;11.11;NA;NA;8,80;NA;NA;NA
Haines2.9;Hanes2;Control;11.11;NA;NA;8,50;NA;NA;NA
NY1.5;NY1;Drought;11.11;NA;NA;9,10;NA;NA;NA
NY1.9;NY1;Control;11.11;NA;NA;10,50;NA;NA;NA
OCK1-S02.8;OCK1-S02;Control;11.11;NA;NA;8,00;NA;NA;NA
SC2.9;SC2;Drought;11.11;NA;NA;8,00;NA;NA;NA
T48.2;T48;Drought;11.11;NA;NA;8,60;NA;NA;NA
T48.6;T48;Control;11.11;NA;NA;9,40;NA;NA;NA
T52.6;T52;Control;11.11;NA;NA;8,90;NA;NA;NA
TX6704.3;TX6704;Drought;11.11;NA;NA;10,00;NA;NA;NA
TX6704.9;TX6704;Control;11.11;NA;NA;8,30;NA;NA;NA
TXNM0821.3;TXNM0821;Drought;11.11;NA;NA;7,90;NA;NA;NA
TXNM0821.7;TXNM0821;Control;11.11;NA;NA;6,40;NA;NA;NA
UT12-075.1;UT12-075;Drought;11.11;NA;NA;9,80;NA;NA;NA
UT12-075.10;UT12-075;Control;11.11;NA;NA;6,60;NA;NA;NA
V57-96.2;V57-96;Drought;11.11;NA;NA;10,00;NA;NA;NA
V57-96.6;V57-96;Control;11.11;NA;NA;13,60;NA;NA;NA
Vru42.5;Vru42;Drought;11.11;NA;NA;9,20;NA;NA;NA
Vru42.6;Vru42;Control;11.11;NA;NA;11,00;NA;NA;NA
1149.2;1149;Drought;11.12;NA;NA;10,20;NA;NA;NA
1149.7;1149;Control;11.12;NA;NA;9,00;NA;NA;NA
2214.4.1;2214.4;Drought;11.12;NA;NA;10,30;NA;NA;NA
2214.4.6;2214.4;Control;11.12;NA;NA;7,20;NA;NA;NA
255189.01.5;255189.01;Drought;11.12;NA;NA;8,20;NA;NA;NA
255189.01.8;255189.01;Control;11.12;NA;NA;7,60;NA;NA;NA
2970.3;2970;Control;11.12;NA;NA;6,20;NA;NA;NA
588155.01.2;588155.01;Drought;11.12;NA;NA;14,40;NA;NA;NA
588155.01.9;588155.01;Control;11.12;NA;NA;13,90;NA;NA;NA
9018.10;9018;Control;11.12;NA;NA;8,00;NA;NA;NA
9018.4;9018;Drought;11.12;NA;NA;8,20;NA;NA;NA
9025.4;9025;Drought;11.12;NA;NA;13,30;NA;NA;NA
9031.2;9031;Drought;11.12;NA;NA;12,80;NA;NA;NA
9031.9;9031;Control;11.12;NA;NA;13,90;NA;NA;NA
9035.1;9035;Drought;11.12;NA;NA;8,40;NA;NA;NA
9035.8;9035;Control;11.12;NA;NA;9,10;NA;NA;NA
ANU65.1;ANU65;Drought;11.12;NA;NA;8,50;NA;NA;NA
ANU65.10;ANU65;Control;11.12;NA;NA;11,40;NA;NA;NA
b40-14.9;b40-14;Control;11.12;NA;NA;12,30;NA;NA;NA
b42-24.5;b42-24;Drought;11.12;NA;NA;7,90;NA;NA;NA
b42-34.10;b42-34;Control;11.12;NA;NA;9,30;NA;NA;NA
b42-34.5;b42-34;Drought;11.12;NA;NA;12,60;NA;NA;NA
C56-94.1;C56-94;Drought;11.12;NA;NA;9,40;NA;NA;NA
C56-94.8;C56-94;Control;11.12;NA;NA;8,50;NA;NA;NA
CC12.2;CC12;Drought;11.12;NA;NA;7,30;NA;NA;NA
CC12.6;CC12;Control;11.12;NA;NA;4,00;NA;NA;NA
Haines2.6;Hanes2;Control;11.12;NA;NA;8,10;NA;NA;NA
Haines2.8;Hanes2;Control;11.12;NA;NA;7,80;NA;NA;NA
NY1.2;NY1;Drought;11.12;NA;NA;8,80;NA;NA;NA
NY1.8;NY1;Control;11.12;NA;NA;8,60;NA;NA;NA
OCK1-S02.1;OCK1-S02;Drought;11.12;NA;NA;6,60;NA;NA;NA
OCK1-S02.6;OCK1-S02;Control;11.12;NA;NA;7,90;NA;NA;NA
SC2.4;SC2;Drought;11.12;NA;NA;8,30;NA;NA;NA
SC2.8;SC2;Control;11.12;NA;NA;7,40;NA;NA;NA
T48.1;T48;Drought;11.12;NA;NA;12,30;NA;NA;NA
T48.8;T48;Control;11.12;NA;NA;10,30;NA;NA;NA
T52.10;T52;Control;11.12;NA;NA;7,10;NA;NA;NA
T52.4;T52;Drought;11.12;NA;NA;8,40;NA;NA;NA
TX6704.5;TX6704;Drought;11.12;NA;NA;8,10;NA;NA;NA
TX6704.8;TX6704;Control;11.12;NA;NA;7,70;NA;NA;NA
TXNM0821.2;TXNM0821;Drought;11.12;NA;NA;6,70;NA;NA;NA
